district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
05,01,03,39,1014,151,160,39,140,276,87,68,93,430,626
05,02,04,15,3906,170,347,152,490,547,961,697,542,1934,199
05,02,04,16,1710,66,87,39,150,300,295,230,543,877,33
05,02,04,17,5930,230,446,217,567,1094,1008,880,1488,2932,877
05,02,04,18,4066,223,377,132,411,887,557,455,1024,2068,359
05,02,04,19,7051,416,528,158,649,1471,917,863,2049,3832,846
05,02,04,20,949,57,75,33,112,208,220,128,116,449,64
05,02,05,21,3174,194,352,124,338,679,601,350,536,1647,294
05,02,05,22,7412,616,808,259,802,1766,957,817,1387,3816,2085
05,02,05,23,12513,1127,1572,479,1399,2876,1523,1318,2219,6385,3361
05,02,05,24,6122,238,325,127,486,982,890,971,2103,3197,472
05,02,06,25,7545,405,453,154,806,1814,1022,955,1936,3950,1343
05,02,06,26,19249,1147,1304,421,2587,5271,2884,2307,3328,9445,4549
05,02,06,27,4226,264,417,131,433,1017,658,500,806,2153,984
05,02,06,28,1999,70,124,51,158,335,249,276,736,1102,205
05,02,06,29,4450,115,258,91,260,588,725,641,1772,2332,333
05,03,07,30,3983,324,499,148,392,1109,655,367,489,1990,702
05,03,07,31,11697,696,832,292,1196,2728,1653,1619,2681,6119,2238
05,03,08,32,11796,753,991,306,1348,3039,1758,1411,2190,5930,2849
05,03,08,33,1331,118,117,37,315,430,120,76,118,531,937
05,04,09,34,3782,185,382,143,357,546,563,599,1007,1840,766
05,04,09,35,435,21,21,3,55,91,78,58,108,205,67
05,04,09,36,9918,646,1154,368,722,1855,1756,1247,2170,4987,544
05,04,09,37,2159,74,165,71,115,269,321,380,764,1088,110
05,04,09,38,3681,162,323,126,245,507,557,604,1157,1896,200
06,01,01,01,6859,277,499,190,667,1263,1043,868,2052,3720,853
06,01,01,02,8764,524,517,202,950,2401,1327,1229,1614,4618,1653
06,01,01,03,6365,390,422,130,593,1861,1042,790,1137,3380,969
06,01,02,04,6930,339,498,170,742,1620,1063,898,1600,3661,1089
06,01,02,05,9613,530,669,196,992,2486,1496,1328,1916,5031,1369
06,01,02,06,7686,430,510,159,669,1878,1154,961,1925,4138,1127
06,01,02,07,7819,423,493,160,752,2105,1156,1026,1704,4144,1253
06,01,02,08,6715,356,427,120,670,1806,1038,918,1380,3434,1000
06,01,02,09,9150,504,501,158,937,2610,1364,1206,1870,4920,1493
06,01,02,10,4923,303,312,79,423,1359,755,658,1034,2602,700
06,02,03,01,5004,249,342,147,396,953,801,636,1480,2646,497
06,02,03,02,5524,240,385,123,382,1047,791,719,1837,2979,610
06,02,03,03,7405,439,459,135,709,1931,1094,973,1665,4010,1046
06,02,03,04,6743,354,403,146,631,1652,1065,883,1609,3570,903
06,02,03,05,11666,638,832,261,1311,2678,1640,1404,2902,6180,2078
06,02,03,06,6455,313,436,191,566,1111,1161,925,1752,3344,492
06,02,04,07,4606,292,408,121,474,998,585,518,1210,2362,1063
06,02,04,08,6864,357,518,153,646,1380,1051,861,1898,3604,1001
06,02,04,09,8251,465,601,206,618,1572,1269,1018,2502,4388,1118
06,02,04,10,7075,348,562,228,590,1322,1148,973,1904,3738,695
06,02,04,11,8546,396,740,225,620,1504,1295,1262,2504,4543,867
06,03,05,01,5834,280,497,213,549,932,895,728,1740,2960,878
06,03,05,02,5649,294,363,125,498,1250,921,776,1422,3105,681
06,03,05,03,11720,597,863,291,1135,2413,1934,1641,2846,6260,1598
06,03,05,04,11042,476,963,308,834,1661,1664,1415,3721,5885,1162
06,03,06,05,6913,295,512,170,692,1522,1122,956,1644,3554,1017
06,03,06,06,5232,246,380,135,590,1237,849,664,1131,2725,919
06,03,06,07,2968,157,216,66,503,628,428,334,636,1512,651
06,03,06,08,13364,741,1354,533,1136,2596,2368,1660,2976,6766,1634
06,03,06,09,12105,675,1014,300,1033,2473,2024,1677,2909,6332,1543
06,03,06,10,8329,414,806,276,650,1509,1414,1114,2146,4451,966
06,04,07,01,10200,566,929,260,686,1639,1726,1377,3017,5251,1195
06,04,07,02,5301,289,534,207,368,914,876,784,1329,2754,430
06,04,07,03,11013,498,926,317,1427,1871,1600,1321,3053,5694,2059
06,04,08,04,7576,343,612,266,577,1009,1274,1064,2431,3987,672
06,04,08,05,5405,262,497,156,385,833,925,717,1630,2949,574
06,04,08,06,7283,320,645,251,609,1051,1264,997,2146,3993,570
06,04,08,07,5753,230,487,171,437,916,836,690,1986,3248,642
06,04,08,08,4594,340,624,172,386,984,924,484,680,2337,682
06,04,08,09,5120,225,511,185,558,822,857,668,1294,2605,1091
06,04,08,10,7066,317,655,279,592,1171,1149,843,2060,3720,1133
07,01,01,01,10163,434,537,207,882,2630,1693,1506,2274,4784,3145
07,01,01,02,16427,796,1221,396,1912,4675,2709,2138,2580,7611,5687
07,01,01,03,10427,549,703,216,1060,2996,1787,1467,1649,5192,2326
07,01,01,04,13722,772,1054,313,1605,4365,2276,1673,1664,6505,4813
07,02,02,01,10522,450,662,220,1015,2668,1774,1456,2277,5445,1960
07,02,02,02,10214,617,627,191,1164,3338,1419,1248,1610,5036,2555
07,02,02,03,17892,1041,1190,398,2059,5608,2891,2350,2355,8881,4531
07,02,02,04,11867,753,737,211,1234,4290,2062,1402,1178,5911,2476
07,03,03,01,24781,1366,1952,615,2390,5950,4184,3491,4833,13265,3637
07,03,03,02,9333,503,676,244,1039,2203,1502,1407,1759,4887,1483
07,03,03,03,12400,753,993,299,1458,3547,1943,1596,1811,6380,2684
07,04,04,01,18153,1078,1439,495,1978,4477,2939,2224,3523,9275,3675
07,04,04,02,2338,118,156,50,152,453,358,313,738,1204,191
07,04,04,03,23954,1398,1582,475,2602,7104,3539,2990,4264,12451,4661
07,04,04,04,5112,232,315,98,500,1080,755,686,1446,2703,611
07,04,04,05,11000,683,778,225,1319,3184,1499,1264,2048,5629,2536
07,04,04,06,4040,333,216,64,567,1472,552,391,445,1915,1354
07,05,05,01,16131,969,1030,329,1671,4320,2268,2035,3509,8322,3080
07,05,05,02,8240,375,526,194,840,1947,1128,1030,2200,4248,1741
07,05,05,03,9176,448,523,152,790,2233,1249,1289,2492,4916,1354
07,05,05,04,5602,294,376,170,590,1154,878,748,1392,2906,757
07,05,05,05,10628,525,774,255,940,1947,1551,1355,3281,5616,1249
07,05,05,06,2272,93,177,76,176,410,371,340,629,1144,245
07,06,06,01,10174,661,945,303,1072,2231,1426,1175,2361,5138,2184
07,06,06,02,4703,212,415,125,386,882,828,647,1208,2342,461
07,06,06,03,3208,274,334,91,260,623,360,379,887,1655,820
07,06,06,04,14349,798,1146,361,1293,3047,1814,1792,4098,7563,1919
07,07,07,01,10571,481,817,302,859,1986,1708,1480,2938,5519,951
07,07,07,02,10822,589,855,303,860,2070,1798,1525,2822,5597,737
07,07,07,03,7351,309,503,194,626,1253,1107,1020,2339,3918,768
07,07,07,04,8463,562,933,296,816,1724,1095,1020,2017,4379,1620
07,07,07,05,7033,331,579,218,607,1238,1252,1056,1752,3605,480
07,07,07,06,3904,218,312,109,350,719,574,513,1109,2033,500
07,07,07,07,2955,189,214,83,221,435,500,422,891,1544,239
08,01,01,15,880,71,64,21,82,283,163,110,86,423,246
08,01,01,16,3573,180,216,72,429,1431,521,376,348,1678,1323
08,01,01,17,16067,927,943,253,1733,7371,2048,1428,1364,7630,5366
08,01,01,18,11833,803,976,285,1615,4563,1400,935,1256,5773,4322
08,01,02,11,9981,556,665,208,1272,4332,1218,850,880,4801,3925
08,01,02,12,7437,441,805,288,832,2396,942,738,995,3686,2480
08,01,02,13,12669,809,859,287,1635,5298,1562,1010,1209,6154,4444
08,01,02,14,8043,402,628,236,1166,2839,1046,849,877,3896,2831
08,01,03,01,27811,1821,1668,429,2630,12641,3825,2411,2386,13864,8574
08,01,03,02,3709,197,230,89,326,1193,579,465,630,1861,788
08,01,03,03,8580,544,595,189,1123,3798,995,678,658,4072,3525
08,01,04,04,23888,1576,1651,527,3015,10220,2728,2153,2018,11445,8437
08,01,04,05,9086,552,555,150,1074,3846,1091,813,1005,4590,2860
08,01,04,06,7159,610,619,157,830,2608,859,643,833,3465,2680
08,01,04,07,804,45,30,9,98,400,121,53,48,395,232
08,01,05,08,5653,596,644,194,770,1408,733,567,741,2819,1862
08,01,05,09,9553,871,1265,374,1212,2300,1276,901,1354,4786,2805
08,01,05,10,480,22,37,15,101,178,52,56,19,200,265
08,02,06,19,11002,878,984,290,1426,3034,1525,1199,1666,5263,3429
08,02,06,20,9298,577,622,220,1013,2448,1368,1102,1948,4807,1923
08,02,06,21,2309,122,193,73,193,374,416,436,502,1165,193
08,02,06,22,14205,802,924,326,1335,3210,2168,2074,3366,7549,1779
08,02,06,23,1274,45,84,37,96,217,212,204,379,687,162
08,02,06,24,1314,84,143,27,134,310,221,144,251,639,160
08,02,06,25,3377,108,256,93,387,651,521,446,915,1635,509
08,02,07,26,8346,389,549,219,775,1659,1379,1206,2170,4357,831
08,02,07,27,11959,593,953,322,1236,2199,1761,1524,3371,6217,1608
08,02,07,28,8564,541,744,255,980,1857,1200,1016,1971,4293,1731
08,03,08,29,12494,777,1084,358,1168,2538,1605,1471,3493,6667,2448
08,03,08,30,7387,358,428,147,542,1431,902,914,2665,3947,1105
08,03,08,31,16999,1044,1438,507,1763,3702,2205,2045,4295,8922,3264
08,04,09,32,2857,180,252,70,197,538,321,354,945,1515,341
08,04,09,33,4151,164,212,90,412,787,655,559,1272,2165,547
08,04,09,34,2663,145,207,81,280,538,382,430,600,1353,302
08,04,10,35,8108,405,653,244,716,1404,1410,1163,2113,4052,1008
08,04,10,36,6813,303,495,189,593,1109,1175,1050,1899,3453,561
08,04,10,37,9688,449,608,268,910,1734,1513,1481,2725,4989,1000
08,04,10,38,6842,352,495,189,577,1160,1189,936,1944,3501,500
08,04,10,39,3853,236,370,132,409,979,641,414,672,2026,351
08,04,10,40,7950,447,665,293,758,1507,1283,1137,1860,4192,665
09,01,01,01,12103,917,926,252,959,4871,1850,1033,1295,6021,2187
09,01,01,02,72,6,6,3,6,15,12,13,11,32,12
09,01,02,01,4320,365,341,96,248,1363,709,414,784,2245,347
09,01,02,02,6872,307,250,76,641,1958,961,777,1902,3581,618
09,01,03,01,15512,821,775,194,1346,4897,1960,1478,4041,8093,1215
09,01,03,02,2906,137,218,105,262,475,612,472,625,1458,259
09,01,04,01,8294,375,412,153,578,1762,1164,979,2871,4410,353
09,01,04,02,11469,757,1031,293,1043,3210,1916,1393,1826,5797,1158
09,02,05,01,6820,538,530,152,944,2482,886,562,726,3229,1300
09,02,05,02,15072,1106,1000,336,1860,5211,1975,1418,2166,7506,1754
09,02,06,01,8006,585,483,123,1151,2786,949,695,1234,3822,1214
09,02,06,02,3513,142,251,63,204,674,527,533,1119,1795,93
09,02,07,01,1771,120,47,15,541,675,119,125,129,822,647
09,02,07,02,16131,962,1062,296,1491,4719,2388,1856,3357,8157,1415
09,02,08,01,2946,225,162,42,214,881,443,416,563,1496,141
09,02,08,02,7805,586,735,200,711,2375,1033,826,1339,3911,845
09,03,09,01,13018,798,1128,353,898,2918,2512,1900,2511,6552,761
09,03,09,02,5714,384,552,183,548,1336,950,836,925,2967,319
09,03,09,03,8091,601,861,238,770,2103,1444,972,1102,3999,584
09,03,10,01,12892,726,994,326,922,2720,2359,1998,2847,6469,901
09,03,11,01,6131,339,377,107,385,1459,1018,814,1632,3136,500
09,03,12,01,1817,76,146,45,76,320,308,303,543,925,67
09,03,12,02,2527,153,178,65,156,488,507,383,597,1268,134
09,04,13,01,14537,600,849,266,841,2695,2108,2314,4864,7466,780
09,04,13,02,1856,100,132,48,87,354,333,296,506,952,78
09,04,14,01,5016,215,258,95,340,899,548,529,2132,2682,441
09,04,14,02,1501,83,126,36,72,360,223,220,381,766,63
09,04,15,01,7615,591,708,184,670,2357,1034,919,1152,3881,761
09,04,16,01,6619,301,481,185,332,1164,1333,1169,1654,3285,164
09,05,17,01,3659,202,206,57,221,768,532,456,1217,1942,177
09,05,17,02,14749,780,1141,353,673,3047,2453,1798,4504,7988,489
09,05,18,01,9438,477,749,245,496,1672,1722,1545,2532,4721,524
09,05,19,01,10895,712,617,203,908,3357,1467,1283,2348,5673,603
09,05,20,01,12856,570,798,263,819,2709,1912,1760,4025,6829,429
10,01,01,01,5685,428,532,154,489,1643,838,939,662,2901,731
10,01,01,02,18367,1384,1883,534,1788,4891,2319,3167,2401,9052,2089
10,01,02,03,1517,136,163,34,360,515,173,105,31,440,1007
10,01,02,04,10582,773,1008,289,843,2827,1072,1876,1894,5384,984
10,01,02,05,8150,546,713,170,725,2368,982,1441,1205,4033,561
10,01,02,06,17141,985,1235,324,1455,4293,1790,2986,4073,8535,1993
10,01,02,07,10793,616,885,235,886,2527,1088,1890,2666,5511,1068
10,01,03,08,2528,170,155,55,253,724,369,366,436,1135,653
10,01,03,09,14393,687,955,256,1038,3475,1549,2220,4213,7475,1155
10,01,03,10,18238,1042,1346,426,1356,4269,1985,3049,4765,9170,1750
10,01,03,11,2912,187,220,54,139,728,417,374,793,1610,108
10,02,04,12,6790,733,889,219,706,1919,910,817,597,3497,931
10,02,04,13,15590,1147,1214,311,1629,4455,2248,2436,2150,7968,1663
10,02,04,14,1687,93,160,69,185,537,187,193,263,881,219
10,02,04,15,5619,503,598,164,619,1574,791,743,627,2836,1018
10,02,04,16,5608,494,587,137,680,1832,785,665,428,2693,929
10,02,05,17,8832,505,582,157,676,2148,1635,1569,1560,4605,378
10,02,05,18,5211,459,541,165,478,1497,883,698,490,2662,477
10,02,05,19,6135,612,815,162,701,1877,741,700,527,2962,1288
10,02,06,20,3356,214,166,40,327,1062,470,635,442,1712,215
10,02,06,21,6180,580,581,158,748,1915,846,774,578,3079,553
10,02,06,22,8627,453,536,185,521,2213,991,1561,2167,4637,425
10,02,06,23,6559,322,444,105,363,1407,1026,1343,1549,3432,258
10,03,07,24,7802,306,436,132,803,1466,1237,1377,2045,3951,795
10,03,07,25,6267,339,425,145,521,1498,840,1102,1397,3110,722
10,03,07,26,3029,198,212,63,152,638,521,482,763,1567,134
10,03,07,27,9373,455,791,215,466,1796,1847,1763,2040,4726,312
10,04,08,28,7774,422,605,203,467,1650,1495,1514,1418,3938,243
10,04,08,29,3780,201,271,104,259,785,744,572,844,1912,186
10,04,08,30,7579,361,581,208,426,1384,1393,1488,1738,3824,176
10,04,09,31,9494,508,733,193,538,1944,1874,1808,1896,4745,283
10,04,09,32,4001,207,266,121,246,864,708,743,846,1985,183
10,04,09,33,14862,770,1182,367,812,2782,2976,2747,3226,7458,345
11,01,01,01,602,21,39,6,52,142,125,111,106,228,30
11,01,01,02,2556,104,235,66,103,492,528,594,434,1276,51
11,01,01,03,1557,99,149,31,138,392,310,291,147,720,288
11,01,02,04,8963,705,910,226,787,2440,1338,1413,1144,4543,1352
