district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,10,01,01,3406,100.0,2103,61.7,1988,58.4,1303,38.3,685,20.1,1418,41.6
01,10,01,02,1816,100.0,1214,66.9,913,50.3,602,33.1,311,17.1,903,49.7
01,10,01,03,5333,100.0,3182,59.7,3393,63.6,2151,40.3,1242,23.3,1940,36.4
01,10,01,04,4694,100.0,3075,65.5,2859,60.9,1619,34.5,1240,26.4,1835,39.1
01,10,02,05,2784,100.0,1811,65.1,1440,51.7,973,34.9,467,16.8,1344,48.3
01,10,02,06,1806,100.0,971,53.8,1143,63.3,835,46.2,308,17.1,663,36.7
01,10,02,07,8481,100.0,4506,53.1,5529,65.2,3975,46.9,1554,18.3,2952,34.8
01,10,03,08,7113,100.0,3246,45.6,4807,67.6,3867,54.4,940,13.2,2306,32.4
01,10,03,09,12307,100.0,5125,41.6,8977,72.9,7182,58.4,1795,14.6,3330,27.1
01,10,03,10,10045,100.0,5070,50.5,6411,63.8,4975,49.5,1436,14.3,3634,36.2
01,10,03,11,9205,100.0,4434,48.2,6296,68.4,4771,51.8,1525,16.6,2909,31.6
01,10,03,12,9877,100.0,4652,47.1,6784,68.7,5225,52.9,1559,15.8,3093,31.3
01,10,03,13,11047,100.0,5305,48.0,7408,67.1,5742,52.0,1666,15.1,3639,32.9
01,10,04,14,5393,100.0,2998,55.6,3152,58.4,2395,44.4,757,14.0,2241,41.6
01,10,04,15,12833,100.0,5308,41.4,9289,72.4,7525,58.6,1764,13.7,3544,27.6
01,10,04,16,13290,100.0,5438,40.9,9717,73.1,7852,59.1,1865,14.0,3573,26.9
01,20,05,17,3733,100.0,2190,58.7,2205,59.1,1543,41.3,662,17.7,1528,40.9
01,20,05,18,6897,100.0,4397,63.8,3860,56.0,2500,36.2,1360,19.7,3037,44.0
01,20,05,19,9080,100.0,4968,54.7,5711,62.9,4112,45.3,1599,17.6,3369,37.1
01,20,05,20,9421,100.0,4553,48.3,6655,70.6,4868,51.7,1787,19.0,2766,29.4
01,20,05,21,5192,100.0,3090,59.5,3241,62.4,2102,40.5,1139,21.9,1951,37.6
01,20,05,22,11351,100.0,4105,36.2,9044,79.7,7246,63.8,1798,15.8,2307,20.3
01,20,06,23,10766,100.0,5544,51.5,7381,68.6,5222,48.5,2159,20.1,3385,31.4
01,20,06,24,6111,100.0,4267,69.8,3126,51.2,1844,30.2,1282,21.0,2985,48.8
01,20,06,25,6877,100.0,4137,60.2,4546,66.1,2740,39.8,1806,26.3,2331,33.9
01,20,06,26,5840,100.0,2522,43.2,4322,74.0,3318,56.8,1004,17.2,1518,26.0
01,20,06,27,3219,100.0,2081,64.6,2170,67.4,1138,35.4,1032,32.1,1049,32.6
01,20,06,28,3252,100.0,1424,43.8,2482,76.3,1828,56.2,654,20.1,770,23.7
01,20,06,29,5926,100.0,2904,49.0,3897,65.8,3022,51.0,875,14.8,2029,34.2
01,30,07,30,7917,100.0,5702,72.0,4195,53.0,2215,28.0,1980,25.0,3722,47.0
01,30,07,31,8558,100.0,5039,58.9,5323,62.2,3519,41.1,1804,21.1,3235,37.8
01,30,07,32,9758,100.0,6125,62.8,5870,60.2,3633,37.2,2237,22.9,3888,39.8
01,30,07,33,11486,100.0,7142,62.2,7104,61.8,4344,37.8,2760,24.0,4382,38.2
01,30,08,34,14323,100.0,9633,67.3,9901,69.1,4690,32.7,5211,36.4,4422,30.9
01,30,08,35,10590,100.0,6403,60.5,7260,68.6,4187,39.5,3073,29.0,3330,31.4
01,30,08,36,14727,100.0,9585,65.1,8839,60.0,5142,34.9,3697,25.1,5888,40.0
01,40,09,37,10614,100.0,5234,49.3,7455,70.2,5380,50.7,2075,19.5,3159,29.8
01,40,09,38,9666,100.0,5133,53.1,6375,66.0,4533,46.9,1842,19.1,3291,34.0
01,40,09,39,5952,100.0,3153,53.0,3756,63.1,2799,47.0,957,16.1,2196,36.9
01,40,09,40,6773,100.0,2541,37.5,5625,83.1,4232,62.5,1393,20.6,1148,16.9
