district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
03,20,02,06,6735,100.0,1650,24.5,5609,83.3,5085,75.5,524,7.8,1126,16.7
03,20,02,07,11448,100.0,2271,19.8,10113,88.3,9177,80.2,936,8.2,1335,11.7
03,20,03,08,5283,100.0,840,15.9,4862,92.0,4443,84.1,419,7.9,421,8.0
03,20,03,09,5386,100.0,1019,18.9,4801,89.1,4367,81.1,434,8.1,585,10.9
03,20,03,10,8056,100.0,1430,17.8,7400,91.9,6626,82.2,774,9.6,656,8.1
03,30,04,11,11765,100.0,2844,24.2,9940,84.5,8921,75.8,1019,8.7,1825,15.5
03,30,04,12,5247,100.0,654,12.5,4923,93.8,4593,87.5,330,6.3,324,6.2
03,30,04,13,3140,100.0,320,10.2,3000,95.5,2820,89.8,180,5.7,140,4.5
03,30,05,14,6964,100.0,808,11.6,6512,93.5,6156,88.4,356,5.1,452,6.5
03,30,05,15,50,100.0,0,0.0,50,100.0,50,100.0,0,0.0,0,0.0
03,30,05,16,8446,100.0,2259,26.7,6809,80.6,6187,73.3,622,7.4,1637,19.4
03,30,05,17,1114,100.0,75,6.7,1071,96.1,1039,93.3,32,2.9,43,3.9
03,40,06,18,4809,100.0,1097,22.8,4400,91.5,3712,77.2,688,14.3,409,8.5
03,40,06,19,10593,100.0,2320,21.9,9347,88.2,8273,78.1,1074,10.1,1246,11.8
03,40,06,20,3517,100.0,752,21.4,3120,88.7,2765,78.6,355,10.1,397,11.3
03,40,07,21,11782,100.0,2843,24.1,10163,86.3,8939,75.9,1224,10.4,1619,13.7
03,40,07,22,3622,100.0,656,18.1,3294,90.9,2966,81.9,328,9.1,328,9.1
03,40,07,23,7146,100.0,1821,25.5,6020,84.2,5325,74.5,695,9.7,1126,15.8
03,40,07,24,7691,100.0,1255,16.3,6954,90.4,6436,83.7,518,6.7,737,9.6
03,40,07,25,7511,100.0,1140,15.2,6852,91.2,6371,84.8,481,6.4,659,8.8
03,40,08,26,6998,100.0,1698,24.3,5769,82.4,5300,75.7,469,6.7,1229,17.6
03,40,08,27,9683,100.0,2573,26.6,8007,82.7,7110,73.4,897,9.3,1676,17.3
03,40,08,28,4903,100.0,1391,28.4,3922,80.0,3512,71.6,410,8.4,981,20.0
03,40,08,29,6000,100.0,1454,24.2,4980,83.0,4546,75.8,434,7.2,1020,17.0
03,40,08,30,9313,100.0,1748,18.8,8223,88.3,7565,81.2,658,7.1,1090,11.7
03,40,08,31,0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
03,50,09,32,6349,100.0,1855,29.2,4834,76.1,4494,70.8,340,5.4,1515,23.9
03,50,09,33,7667,100.0,1570,20.5,6622,86.4,6097,79.5,525,6.8,1045,13.6
03,50,09,34,10321,100.0,3118,30.2,8173,79.2,7203,69.8,970,9.4,2148,20.8
03,50,09,35,6621,100.0,1910,28.8,5323,80.4,4711,71.2,612,9.2,1298,19.6
03,50,09,36,10008,100.0,2458,24.6,8373,83.7,7550,75.4,823,8.2,1635,16.3
03,50,10,37,8527,100.0,1928,22.6,7172,84.1,6599,77.4,573,6.7,1355,15.9
03,50,10,38,7360,100.0,1362,18.5,6416,87.2,5998,81.5,418,5.7,944,12.8
03,60,11,39,3792,100.0,1422,37.5,2824,74.5,2370,62.5,454,12.0,968,25.5
03,60,11,40,6025,100.0,2048,34.0,4600,76.3,3977,66.0,623,10.3,1425,23.7
03,60,11,41,6722,100.0,2504,37.3,4968,73.9,4218,62.7,750,11.2,1754,26.1
03,60,11,42,10967,100.0,4150,37.8,8071,73.6,6817,62.2,1254,11.4,2896,26.4
03,60,12,43,6943,100.0,2149,31.0,5524,79.6,4794,69.0,730,10.5,1419,20.4
03,60,12,44,7624,100.0,2238,29.4,6162,80.8,5386,70.6,776,10.2,1462,19.2
03,60,12,45,13038,100.0,4010,30.8,10295,79.0,9028,69.2,1267,9.7,2743,21.0
03,60,13,46,6000,100.0,2329,38.8,4367,72.8,3671,61.2,696,11.6,1633,27.2
03,60,13,47,9431,100.0,3262,34.6,7347,77.9,6169,65.4,1178,12.5,2084,22.1
03,60,13,48,7561,100.0,2689,35.6,5763,76.2,4872,64.4,891,11.8,1798,23.8
03,60,14,49,9939,100.0,2205,22.2,8541,85.9,7734,77.8,807,8.1,1398,14.1
03,60,14,50,4345,100.0,2175,50.1,2502,57.6,2170,49.9,332,7.6,1843,42.4
03,60,14,51,6408,100.0,2159,33.7,4865,75.9,4249,66.3,616,9.6,1543,24.1
03,60,14,52,4722,100.0,1968,41.7,3341,70.8,2754,58.3,587,12.4,1381,29.2
03,60,14,53,3061,100.0,1043,34.1,2466,80.6,2018,65.9,448,14.6,595,19.4
03,70,15,54,11507,100.0,4647,40.4,8362,72.7,6860,59.6,1502,13.1,3145,27.3
03,70,15,55,7288,100.0,2568,35.2,5601,76.9,4720,64.8,881,12.1,1687,23.1
03,70,15,56,8711,100.0,3603,41.4,6225,71.5,5108,58.6,1117,12.8,2486,28.5
03,70,16,57,3170,100.0,1072,33.8,2462,77.7,2098,66.2,364,11.5,708,22.3
03,70,16,58,8445,100.0,2938,34.8,6443,76.3,5507,65.2,936,11.1,2002,23.7
03,70,16,59,9204,100.0,3401,37.0,6994,76.0,5803,63.0,1191,12.9,2210,24.0
03,70,16,60,12904,100.0,3947,30.6,10408,80.7,8957,69.4,1451,11.2,2496,19.3
04,10,01,01,11546,100.0,6058,52.5,7827,67.8,5488,47.5,2339,20.3,3719,32.2
04,10,01,02,7804,100.0,4506,57.7,5547,71.1,3298,42.3,2249,28.8,2257,28.9
04,20,02,03,1528,100.0,474,31.0,1239,81.1,1054,69.0,185,12.1,289,18.9
04,20,02,04,3096,100.0,1230,39.7,2244,72.5,1866,60.3,378,12.2,852,27.5
04,20,02,05,2543,100.0,870,34.2,2018,79.4,1673,65.8,345,13.6,525,20.6
04,20,02,06,2904,100.0,868,29.9,2465,84.9,2036,70.1,429,14.8,439,15.1
04,20,02,07,2958,100.0,1070,36.2,2201,74.4,1888,63.8,313,10.6,757,25.6
04,20,03,08,6174,100.0,2259,36.6,4737,76.7,3915,63.4,822,13.3,1437,23.3
04,20,03,09,6843,100.0,2013,29.4,5809,84.9,4830,70.6,979,14.3,1034,15.1
04,20,03,10,7685,100.0,2904,37.8,6088,79.2,4781,62.2,1307,17.0,1597,20.8
04,20,03,11,7320,100.0,3039,41.5,5465,74.7,4281,58.5,1184,16.2,1855,25.3
04,30,04,12,4442,100.0,2628,59.2,2468,55.6,1814,40.8,654,14.7,1974,44.4
04,30,04,13,10010,100.0,4824,48.2,7520,75.1,5186,51.8,2334,23.3,2490,24.9
04,30,04,14,10664,100.0,4324,40.5,8132,76.3,6340,59.5,1792,16.8,2532,23.7
04,30,04,15,6358,100.0,2537,39.9,4909,77.2,3821,60.1,1088,17.1,1449,22.8
04,30,04,16,11868,100.0,5013,42.2,8871,74.7,6855,57.8,2016,17.0,2997,25.3
04,30,05,17,9476,100.0,4636,48.9,6661,70.3,4840,51.1,1821,19.2,2815,29.7
04,30,05,18,5800,100.0,2731,47.1,4244,73.2,3069,52.9,1175,20.3,1556,26.8
04,30,06,19,8798,100.0,4147,47.1,6342,72.1,4651,52.9,1691,19.2,2456,27.9
04,30,06,20,3631,100.0,2239,61.7,2229,61.4,1392,38.3,837,23.1,1402,38.6
04,30,06,21,10599,100.0,5268,49.7,7586,71.6,5331,50.3,2255,21.3,3013,28.4
04,30,06,22,5238,100.0,3114,59.5,3493,66.7,2124,40.5,1369,26.1,1745,33.3
04,30,06,23,12147,100.0,6829,56.2,7790,64.1,5318,43.8,2472,20.4,4357,35.9
04,30,06,24,9224,100.0,4211,45.7,6653,72.1,5013,54.3,1640,17.8,2571,27.9
04,40,07,25,98,100.0,72,73.5,38,38.8,26,26.5,12,12.2,60,61.2
04,40,07,26,5449,100.0,2457,45.1,4081,74.9,2992,54.9,1089,20.0,1368,25.1
04,40,07,27,8276,100.0,3526,42.6,6316,76.3,4750,57.4,1566,18.9,1960,23.7
04,40,07,28,3216,100.0,1288,40.0,2545,79.1,1928,60.0,617,19.2,671,20.9
04,40,07,29,2854,100.0,1149,40.3,2229,78.1,1705,59.7,524,18.4,625,21.9
04,40,08,30,8273,100.0,3963,47.9,5892,71.2,4310,52.1,1582,19.1,2381,28.8
04,40,08,31,1541,100.0,472,30.6,1303,84.6,1069,69.4,234,15.2,238,15.4
04,40,08,32,6891,100.0,1849,26.8,5925,86.0,5042,73.2,883,12.8,966,14.0
04,40,08,33,4088,100.0,1590,38.9,3267,79.9,2498,61.1,769,18.8,821,20.1
04,40,08,34,3490,100.0,1188,34.0,2872,82.3,2302,66.0,570,16.3,618,17.7
04,40,08,35,10292,100.0,2971,28.9,8679,84.3,7321,71.1,1358,13.2,1613,15.7
04,50,09,36,5517,100.0,2510,45.5,4094,74.2,3007,54.5,1087,19.7,1423,25.8
04,50,09,37,7599,100.0,3315,43.6,5625,74.0,4284,56.4,1341,17.6,1974,26.0
04,50,09,38,8216,100.0,3919,47.7,5921,72.1,4297,52.3,1624,19.8,2295,27.9
04,50,09,39,6741,100.0,3374,50.1,4844,71.9,3367,49.9,1477,21.9,1897,28.1
04,50,10,40,5942,100.0,2718,45.7,4363,73.4,3224,54.3,1139,19.2,1579,26.6
04,50,10,41,5429,100.0,2510,46.2,3929,72.4,2919,53.8,1010,18.6,1500,27.6
04,50,10,42,3669,100.0,2148,58.5,2294,62.5,1521,41.5,773,21.1,1375,37.5
04,50,10,43,11018,100.0,5226,47.4,7971,72.3,5792,52.6,2179,19.8,3047,27.7
04,50,10,44,5441,100.0,2511,46.1,3911,71.9,2930,53.9,981,18.0,1530,28.1
04,50,10,45,9115,100.0,4489,49.2,6384,70.0,4626,50.8,1758,19.3,2731,30.0
04,50,11,46,4613,100.0,2094,45.4,3363,72.9,2519,54.6,844,18.3,1250,27.1
04,50,11,47,5488,100.0,2406,43.8,4122,75.1,3082,56.2,1040,19.0,1366,24.9
04,50,11,48,4545,100.0,2198,48.4,3241,71.3,2347,51.6,894,19.7,1304,28.7
04,50,11,49,9996,100.0,4236,42.4,7468,74.7,5760,57.6,1708,17.1,2528,25.3
04,50,11,50,3048,100.0,1212,39.8,2306,75.7,1836,60.2,470,15.4,742,24.3
04,50,11,51,7404,100.0,2560,34.6,5967,80.6,4844,65.4,1123,15.2,1437,19.4
04,50,11,52,6840,100.0,3084,45.1,5026,73.5,3756,54.9,1270,18.6,1814,26.5
04,50,11,53,7410,100.0,3399,45.9,5447,73.5,4011,54.1,1436,19.4,1963,26.5
05,10,01,01,4348,100.0,1057,24.3,3841,88.3,3291,75.7,550,12.6,507,11.7
05,10,01,02,4329,100.0,1177,27.2,3627,83.8,3152,72.8,475,11.0,702,16.2
05,10,01,03,6068,100.0,3073,50.6,4188,69.0,2995,49.4,1193,19.7,1880,31.0
05,10,01,04,5790,100.0,2859,49.4,4127,71.3,2931,50.6,1196,20.7,1663,28.7
05,10,01,05,7659,100.0,1695,22.1,6815,89.0,5964,77.9,851,11.1,844,11.0
05,10,02,06,3687,100.0,1697,46.0,2692,73.0,1990,54.0,702,19.0,995,27.0
05,10,02,07,2322,100.0,671,28.9,2055,88.5,1651,71.1,404,17.4,267,11.5
05,10,02,08,10902,100.0,5330,48.9,7769,71.3,5572,51.1,2197,20.2,3133,28.7
05,10,02,09,11797,100.0,6483,55.0,8641,73.2,5314,45.0,3327,28.2,3156,26.8
05,10,02,10,7853,100.0,3266,41.6,5737,73.1,4587,58.4,1150,14.6,2116,26.9
05,10,02,11,6167,100.0,2262,36.7,5032,81.6,3905,63.3,1127,18.3,1135,18.4
05,10,03,12,4125,100.0,1874,45.4,2899,70.3,2251,54.6,648,15.7,1226,29.7
05,10,03,13,6341,100.0,3505,55.3,4365,68.8,2836,44.7,1529,24.1,1976,31.2
05,10,03,14,7450,100.0,4660,62.6,3975,53.4,2790,37.4,1185,15.9,3475,46.6
05,10,03,15,6942,100.0,3313,47.7,4735,68.2,3629,52.3,1106,15.9,2207,31.8
05,10,03,16,10468,100.0,4682,44.7,7717,73.7,5786,55.3,1931,18.4,2751,26.3
05,10,03,17,3989,100.0,2192,55.0,2219,55.6,1797,45.0,422,10.6,1770,44.4
05,20,04,18,3913,100.0,984,25.1,3579,91.5,2929,74.9,650,16.6,334,8.5
05,20,04,19,1654,100.0,97,5.9,1633,98.7,1557,94.1,76,4.6,21,1.3
05,20,04,20,5889,100.0,2037,34.6,4884,82.9,3852,65.4,1032,17.5,1005,17.1
05,20,04,21,4405,100.0,1428,32.4,3491,79.3,2977,67.6,514,11.7,914,20.7
05,20,04,22,1114,100.0,276,24.8,962,86.4,838,75.2,124,11.1,152,13.6
05,20,04,23,6666,100.0,2471,37.1,5178,77.7,4195,62.9,983,14.7,1488,22.3
05,20,05,24,3433,100.0,1039,30.3,2998,87.3,2394,69.7,604,17.6,435,12.7
05,20,05,25,2450,100.0,659,26.9,2205,90.0,1791,73.1,414,16.9,245,10.0
05,20,05,26,5667,100.0,3396,59.9,3306,58.3,2271,40.1,1035,18.3,2361,41.7
05,20,05,27,11966,100.0,7767,64.9,7379,61.7,4199,35.1,3180,26.6,4587,38.3
05,20,05,28,7148,100.0,2201,30.8,6014,84.1,4947,69.2,1067,14.9,1134,15.9
05,20,06,29,8456,100.0,3792,44.8,6002,71.0,4664,55.2,1338,15.8,2454,29.0
05,20,06,30,9957,100.0,4073,40.9,7305,73.4,5884,59.1,1421,14.3,2652,26.6
05,20,06,31,8545,100.0,3571,41.8,6216,72.7,4974,58.2,1242,14.5,2329,27.3
05,20,06,32,3738,100.0,1872,50.1,2518,67.4,1866,49.9,652,17.4,1220,32.6
05,20,06,33,2025,100.0,600,29.6,1730,85.4,1425,70.4,305,15.1,295,14.6
05,20,06,34,4429,100.0,849,19.2,3964,89.5,3580,80.8,384,8.7,465,10.5
05,30,07,35,3962,100.0,2471,62.4,2890,72.9,1491,37.6,1399,35.3,1072,27.1
05,30,07,36,3619,100.0,2019,55.8,2717,75.1,1600,44.2,1117,30.9,902,24.9
05,30,07,37,11733,100.0,5573,47.5,8842,75.4,6160,52.5,2682,22.9,2891,24.6
05,30,08,38,32,100.0,22,68.8,13,40.6,10,31.3,3,9.4,19,59.4
05,30,08,39,7783,100.0,4107,52.8,5268,67.7,3676,47.2,1592,20.5,2515,32.3
05,30,08,40,483,100.0,244,50.5,345,71.4,239,49.5,106,21.9,138,28.6
05,30,08,41,4644,100.0,2310,49.7,3271,70.4,2334,50.3,937,20.2,1373,29.6
05,40,09,42,3793,100.0,858,22.6,3384,89.2,2935,77.4,449,11.8,409,10.8
05,40,09,43,10545,100.0,2164,20.5,9759,92.5,8381,79.5,1378,13.1,786,7.5
05,40,09,44,2217,100.0,433,19.5,2028,91.5,1784,80.5,244,11.0,189,8.5
05,40,09,45,3672,100.0,637,17.3,3398,92.5,3035,82.7,363,9.9,274,7.5
06,10,01,01,6869,100.0,1918,27.9,5887,85.7,4951,72.1,936,13.6,982,14.3
06,10,01,02,9124,100.0,3722,40.8,6979,76.5,5402,59.2,1577,17.3,2145,23.5
06,10,01,03,6200,100.0,2099,33.9,5139,82.9,4101,66.1,1038,16.7,1061,17.1
06,10,02,04,6866,100.0,2605,37.9,5497,80.1,4261,62.1,1236,18.0,1369,19.9
06,10,02,05,9998,100.0,3601,36.0,8072,80.7,6397,64.0,1675,16.8,1926,19.3
06,10,02,06,7734,100.0,2525,32.6,6366,82.3,5209,67.4,1157,15.0,1368,17.7
06,10,02,07,8124,100.0,2997,36.9,6484,79.8,5127,63.1,1357,16.7,1640,20.2
06,10,02,08,6964,100.0,2371,34.0,5663,81.3,4593,66.0,1070,15.4,1301,18.7
06,10,02,09,9349,100.0,3582,38.3,7362,78.7,5767,61.7,1595,17.1,1987,21.3
06,10,02,10,4987,100.0,1633,32.7,4098,82.2,3354,67.3,744,14.9,889,17.8
06,20,03,11,4923,100.0,1308,26.6,4281,87.0,3615,73.4,666,13.5,642,13.0
06,20,03,12,6164,100.0,2159,35.0,4843,78.6,4005,65.0,838,13.6,1321,21.4
06,20,03,13,7383,100.0,2580,34.9,5996,81.2,4803,65.1,1193,16.2,1387,18.8
06,20,03,14,7176,100.0,2300,32.1,5948,82.9,4876,67.9,1072,14.9,1228,17.1
06,20,03,15,6687,100.0,2376,35.5,5493,82.1,4311,64.5,1182,17.7,1194,17.9
06,20,03,16,5417,100.0,2367,43.7,4079,75.3,3050,56.3,1029,19.0,1338,24.7
06,20,03,17,6357,100.0,1422,22.4,5705,89.7,4935,77.6,770,12.1,652,10.3
06,20,04,18,0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06,20,04,19,4529,100.0,2392,52.8,3299,72.8,2137,47.2,1162,25.7,1230,27.2
06,20,04,20,7205,100.0,2259,31.4,5925,82.2,4946,68.6,979,13.6,1280,17.8
06,20,04,21,8400,100.0,2485,29.6,6946,82.7,5915,70.4,1031,12.3,1454,17.3
06,20,04,22,7125,100.0,1761,24.7,6042,84.8,5364,75.3,678,9.5,1083,15.2
06,20,04,23,8670,100.0,2612,30.1,7351,84.8,6058,69.9,1293,14.9,1319,15.2
06,30,05,24,5762,100.0,1569,27.2,4789,83.1,4193,72.8,596,10.3,973,16.9
06,30,05,25,5746,100.0,1571,27.3,4860,84.6,4175,72.7,685,11.9,886,15.4
06,30,05,26,3370,100.0,1134,33.6,2740,81.3,2236,66.4,504,15.0,630,18.7
06,30,05,27,8419,100.0,2558,30.4,7108,84.4,5861,69.6,1247,14.8,1311,15.6
06,30,05,28,11019,100.0,2803,25.4,9629,87.4,8216,74.6,1413,12.8,1390,12.6
06,30,06,29,7037,100.0,2080,29.6,5909,84.0,4957,70.4,952,13.5,1128,16.0
06,30,06,30,5643,100.0,2366,41.9,4111,72.9,3277,58.1,834,14.8,1532,27.1
06,30,06,31,2989,100.0,1115,37.3,2227,74.5,1874,62.7,353,11.8,762,25.5
06,30,06,32,14040,100.0,4454,31.7,11850,84.4,9586,68.3,2264,16.1,2190,15.6
06,30,06,33,12070,100.0,3367,27.9,10220,84.7,8703,72.1,1517,12.6,1850,15.3
06,30,06,34,8489,100.0,2195,25.9,7297,86.0,6294,74.1,1003,11.8,1192,14.0
