district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,10,01,01,2282,139,181,22,279,988,249,189,235,1117,1542
01,10,01,02,1418,98,119,20,144,640,184,115,98,692,1090
01,10,01,03,3472,227,273,85,492,1214,424,347,410,1693,2187
01,10,01,04,3363,201,313,122,547,1314,388,275,203,1576,2101
01,10,02,05,2046,129,160,46,294,904,231,119,163,962,1574
01,10,02,06,1072,94,85,35,105,440,161,80,72,547,745
01,10,02,07,4924,380,429,116,533,2176,507,396,387,2476,3301
01,10,03,08,3591,274,264,67,382,1849,392,182,181,1763,2547
01,10,03,09,5427,405,513,157,539,2507,741,375,190,2727,3580
01,10,03,10,5465,383,410,130,662,2713,545,362,260,2569,3970
01,10,03,11,4986,416,569,123,846,1930,465,355,282,2493,3296
01,10,03,12,5087,455,422,97,480,2483,562,302,286,2419,3414
01,10,03,13,5494,403,434,122,1016,2379,543,314,283,2740,3782
01,10,04,14,3232,348,334,70,283,1755,261,107,74,1629,2444
01,10,04,15,5950,436,582,155,718,2833,778,281,167,2937,4094
01,10,04,16,5860,511,600,141,502,2862,739,302,203,3018,3934
01,20,05,17,2573,201,272,83,358,1028,257,226,148,1134,1901
01,20,05,18,4503,283,386,126,721,1712,556,378,341,2084,3119
01,20,05,19,5408,339,491,157,698,2125,673,438,487,2490,3746
01,20,05,20,4724,259,419,117,675,1746,577,496,435,2181,2934
01,20,05,21,3238,206,338,125,478,1124,407,291,269,1444,2064
01,20,05,22,4456,309,383,158,508,1692,519,419,468,2241,2646
01,20,06,23,5810,388,476,186,757,2334,718,516,435,2790,3605
01,20,06,24,4691,430,365,78,503,2660,348,159,148,2220,3336
01,20,06,25,4236,281,522,174,478,1331,572,404,474,2075,2450
01,20,06,26,2661,164,206,61,276,1096,368,248,242,1257,1659
01,20,06,27,2314,226,322,98,276,686,255,221,230,1120,1230
01,20,06,28,1499,119,136,39,143,607,195,122,138,732,843
01,20,06,29,2948,154,168,62,635,1160,301,197,271,1411,2038
01,30,07,30,5796,452,760,218,795,1840,742,537,452,2739,3800
01,30,07,31,5411,427,668,229,710,1900,643,473,361,2520,3550
01,30,07,32,6367,579,804,264,838,2179,776,495,432,3051,4103
01,30,07,33,7362,499,921,321,879,2441,1052,652,597,3527,4562
01,30,08,34,9694,850,1426,494,927,2922,1249,914,912,4833,4513
01,30,08,35,6726,514,815,250,1113,2005,803,618,608,3367,3585
01,30,08,36,10035,747,1187,393,1373,3486,1311,837,701,4769,6341
01,40,09,37,5618,428,521,158,619,2069,737,561,525,2699,3528
01,40,09,38,5259,338,493,178,628,2101,668,470,383,2475,3404
01,40,09,39,3279,252,330,83,447,1261,399,297,210,1520,2317
01,40,09,40,2772,350,320,85,248,893,357,254,265,1421,1258
01,40,09,41,1887,180,174,54,223,635,213,197,211,895,1083
01,40,09,42,4910,309,442,154,726,1934,587,398,360,2377,3361
01,40,10,43,5329,331,569,233,797,1617,733,587,462,2543,3302
01,40,10,44,7122,540,791,263,859,2556,947,627,539,3326,4655
01,40,10,45,4179,323,491,148,561,1456,536,381,283,1919,2599
01,40,10,46,4607,325,382,134,657,1879,527,375,328,2107,2992
01,40,10,47,5668,348,491,172,1108,2235,606,401,307,2583,4120
