district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,01,11,01,1700,115,91,21,365,609,189,177,133,801,1164
01,01,11,02,66,0,0,0,12,36,12,6,0,27,57
01,01,11,03,2838,211,294,75,454,916,366,298,224,1313,1791
01,01,11,04,2793,218,315,105,576,974,305,169,131,1324,1601
01,01,11,05,616,66,48,18,52,220,109,60,43,294,450
01,01,12,01,1014,57,102,31,151,360,131,117,65,466,646
01,01,12,02,202,10,26,9,15,97,18,21,6,100,149
01,01,12,03,466,33,22,9,69,172,82,45,34,224,349
01,01,12,04,2631,180,252,62,332,1010,344,265,186,1338,1708
01,01,13,01,2142,196,134,28,269,1072,248,123,72,1074,1519
01,01,13,02,4390,338,452,85,659,2058,534,171,93,2111,3044
01,01,13,03,3213,235,211,48,524,1553,355,187,100,1513,2263
01,01,13,04,2663,255,299,98,447,910,349,180,125,1342,1643
01,01,13,05,2195,178,191,55,270,979,292,131,99,1004,1406
01,01,13,06,3061,269,264,89,550,1273,339,171,106,1541,1974
01,01,14,01,5611,544,504,94,765,2859,510,211,124,2792,4046
01,01,14,02,4262,467,332,28,479,2389,365,122,80,2172,2940
01,02,21,01,1722,154,134,60,315,623,204,138,94,770,1199
01,02,21,02,3565,247,325,106,556,1339,477,291,224,1608,2449
01,02,21,03,179,19,24,6,15,76,13,10,16,81,133
01,02,21,04,8277,648,794,211,1191,2957,1138,736,602,3898,5202
01,02,21,05,2857,241,316,134,467,964,356,214,165,1358,1708
01,02,21,06,3832,314,395,133,510,1388,473,347,272,1853,2237
01,02,22,01,4832,395,461,171,813,1745,645,342,260,2286,2912
01,02,22,02,947,76,145,58,137,282,111,56,82,478,465
01,02,22,03,3876,358,489,161,511,1238,465,307,347,1937,2187
01,02,22,04,2207,153,195,54,337,838,304,191,135,1042,1391
01,02,22,05,1811,182,264,102,201,542,213,164,143,908,930
01,02,22,06,1140,109,131,24,133,390,162,105,86,545,610
01,02,22,07,2317,119,142,52,695,770,210,171,158,1125,1615
01,03,31,01,15446,1568,1968,685,2453,4951,1933,1037,851,7179,10010
01,03,31,02,6811,649,870,296,1033,2237,858,471,397,3214,4271
01,03,32,01,8337,898,1360,402,1017,2469,1033,639,519,4104,3839
01,03,32,02,5177,529,715,202,662,1605,696,390,378,2580,2506
01,03,32,03,8558,842,1132,363,1350,2771,1042,522,536,3954,5217
01,04,41,01,8880,712,945,244,1302,3090,1256,789,542,4080,5555
01,04,41,02,5645,524,544,153,791,1957,744,500,432,2681,3365
01,04,41,03,3919,319,371,108,594,1467,545,297,218,1840,2554
01,04,42,01,15406,1362,1980,651,2445,4970,2093,988,917,7198,9819
01,04,42,02,9289,678,841,331,1871,3532,1048,614,374,4219,6437
01,04,42,03,8916,697,962,307,1358,2987,1204,714,687,4047,5877
02,01,01,01,4237,312,465,172,808,1458,493,307,222,1991,2439
02,01,01,02,8731,852,1300,389,1090,2634,1205,629,632,4405,4069
02,01,01,03,10538,1001,1450,458,1421,3307,1407,741,753,5085,5335
02,01,01,04,3240,251,489,162,441,986,478,223,210,1592,1632
02,02,02,01,139,21,15,3,9,60,9,13,9,57,78
02,02,02,02,2330,172,203,114,378,823,298,197,145,1130,1517
02,02,02,03,3870,321,367,95,537,1513,495,293,249,1883,2341
02,02,02,04,4844,351,397,156,661,2009,608,363,299,2331,3061
02,02,02,05,5646,373,559,190,705,2151,834,432,402,2771,3452
02,02,02,06,8352,704,887,318,1035,3360,1025,537,486,4084,5082
02,03,03,01,5679,326,590,244,763,1877,812,432,635,2771,3515
02,03,03,02,6978,481,733,273,876,2611,953,470,581,3337,4319
02,03,04,01,7058,467,704,225,909,3000,836,431,486,3386,4600
02,03,04,02,5458,340,462,164,724,2252,689,369,458,2680,3654
02,04,05,01,1189,155,163,37,131,421,154,94,34,612,677
02,04,05,02,1601,151,185,38,218,686,188,94,41,807,1008
02,04,05,03,2207,208,181,45,392,1072,185,87,37,1103,1488
02,04,07,01,3952,314,395,100,922,1515,361,228,117,1914,2605
02,04,07,02,2178,205,164,32,321,1099,217,98,42,1020,1423
02,04,07,03,611,65,67,16,142,255,39,27,0,272,516
02,05,06,01,2139,207,125,24,361,1130,177,84,31,1037,1527
02,05,06,02,4814,382,378,84,849,2477,398,162,84,2367,3307
02,05,08,01,5103,367,405,84,961,2644,426,165,51,2424,3603
02,05,08,02,4987,353,236,45,872,2918,325,177,61,2347,3625
02,05,08,03,1601,129,65,21,324,853,116,60,33,743,1134
02,05,08,04,697,69,74,12,127,285,80,25,25,245,405
03,01,01,01,353,52,31,0,37,155,48,24,6,155,218
03,01,01,02,1447,170,179,41,272,504,125,91,65,623,1055
03,01,01,04,39,0,6,0,3,21,6,3,0,15,21
03,02,02,03,81,18,9,3,12,21,9,0,9,36,30
03,02,02,09,1651,175,251,48,300,546,208,81,42,818,925
03,02,02,10,951,130,138,46,60,321,146,73,37,470,452
03,02,03,07,1691,189,269,94,125,502,232,180,100,902,554
03,03,04,05,906,109,136,49,61,305,105,91,50,448,343
03,03,04,06,463,61,58,27,43,139,62,46,27,238,179
03,03,07,11,310,42,60,21,21,91,45,21,9,160,117
03,03,07,15,523,69,73,24,46,185,66,48,12,234,251
03,03,07,16,34,3,12,0,0,3,13,3,0,19,10
03,04,05,08,844,87,150,52,74,212,117,91,61,408,244
03,04,05,12,1054,119,165,60,113,341,148,67,41,548,433
03,04,05,13,401,53,61,33,48,113,42,33,18,190,176
03,04,06,14,3662,512,501,91,398,1379,436,200,145,1864,1948
03,04,08,18,4075,495,413,91,566,1808,390,199,113,2061,2652
03,05,09,19,928,129,100,30,189,350,77,38,15,383,792
03,05,09,20,765,123,106,10,83,300,83,45,15,371,431
03,05,09,23,1309,143,134,24,163,565,179,65,36,621,833
03,05,09,24,949,88,83,21,156,452,89,36,24,444,646
03,05,09,25,1041,127,142,49,129,403,106,57,28,508,627
03,05,10,17,653,43,55,19,173,220,89,39,15,293,453
03,05,10,21,535,77,59,21,91,192,56,15,24,292,370
03,05,10,22,261,34,47,9,36,65,42,16,12,129,121
03,06,11,26,3363,305,256,42,561,1775,272,100,52,1619,2273
03,06,11,31,2846,286,211,44,432,1472,268,94,39,1416,1968
03,06,12,27,3086,279,241,51,419,1691,260,96,49,1550,2070
03,06,12,28,2202,200,173,36,356,1076,215,95,51,1102,1472
03,06,13,32,5929,682,515,95,715,3068,606,173,75,2950,3911
03,06,14,29,1068,131,147,39,147,395,102,68,39,527,636
03,06,14,30,667,110,90,19,110,219,52,43,24,318,511
03,06,14,34,1173,103,78,21,207,567,105,58,34,577,794
03,06,14,35,859,75,83,18,126,386,98,49,24,425,580
03,06,14,41,526,106,104,16,42,187,43,9,19,279,254
03,07,15,36,3390,324,356,51,423,1706,365,102,63,1688,2281
03,07,15,37,4338,464,460,73,500,2097,498,133,113,2134,3053
03,07,16,33,500,52,82,12,62,199,45,24,24,246,280
03,07,16,38,4613,487,436,85,631,2274,435,183,82,2294,3114
03,07,16,39,2764,349,341,34,293,1237,321,137,52,1379,1735
04,01,01,01,4280,357,451,130,552,1380,612,466,332,2134,2316
04,01,01,02,292,21,21,6,69,87,39,40,9,65,250
04,01,01,03,3659,374,467,142,406,1136,508,333,293,1888,1740
04,02,02,04,61,6,15,3,6,9,6,6,10,19,40
04,02,02,05,264,18,33,3,41,79,48,27,15,130,154
04,02,02,06,480,33,48,21,34,148,66,57,73,260,270
04,02,02,07,693,47,90,28,43,231,113,73,68,347,390
04,02,02,08,691,43,120,30,61,192,133,67,45,334,372
04,02,02,09,1106,39,71,24,404,400,80,67,21,526,858
04,02,03,10,291,10,6,0,118,129,9,15,4,129,252
04,02,03,11,3701,239,398,144,427,1174,616,352,351,1831,2101
04,02,03,12,1515,160,185,33,155,499,190,152,141,737,942
04,02,03,13,2773,246,279,72,384,944,337,282,229,1337,1825
04,02,03,14,8,0,0,0,0,0,0,4,4,0,8
04,03,04,15,1347,45,89,19,223,553,148,132,138,610,1006
04,03,04,16,4766,373,484,167,554,1463,682,537,506,2425,2684
04,03,04,17,3857,297,376,113,478,1298,556,365,374,1957,2317
04,03,05,18,3829,262,301,110,493,1271,579,440,373,1896,2297
04,03,05,19,2324,197,239,72,285,811,310,234,176,1100,1345
04,03,06,20,3515,252,325,99,376,1171,587,386,319,1749,2060
04,03,06,21,1529,103,146,44,215,550,208,121,142,716,935
04,03,06,22,4503,290,386,118,519,1539,597,557,497,2249,2639
04,03,06,23,2439,209,188,64,286,859,331,242,260,1272,1428
04,03,07,24,2053,126,178,74,187,649,260,262,317,1109,1212
04,03,07,25,4447,318,405,115,505,1614,692,440,358,2151,2906
04,03,07,26,2169,148,208,64,191,709,364,256,229,1104,1327
04,03,08,27,5967,389,500,159,668,2094,900,660,597,2866,3896
04,03,08,28,3862,217,304,83,401,1313,664,497,383,1942,2478
04,03,09,29,2369,161,167,60,264,722,360,340,295,1198,1499
04,03,09,30,2232,127,208,66,197,642,366,303,323,1056,1439
04,03,09,31,1790,131,117,33,171,565,330,229,214,862,1190
04,03,10,32,5449,380,493,120,522,1819,861,662,592,2823,3187
04,04,11,33,9,0,3,0,0,3,0,3,0,6,6
04,04,11,34,1788,150,178,57,223,531,267,191,191,932,1015
04,04,11,35,894,60,125,31,59,230,181,95,113,471,517
04,04,11,36,900,49,121,30,63,249,166,130,92,483,535
04,04,11,37,2574,234,249,80,231,854,386,277,263,1347,1389
04,04,12,38,1629,142,251,69,140,463,227,203,134,835,780
04,04,12,39,87,3,3,3,21,36,6,12,3,42,60
04,04,12,40,408,31,61,24,24,109,99,33,27,216,234
04,04,12,41,1530,111,188,53,137,443,268,157,173,798,862
04,04,13,42,1141,90,78,30,80,303,180,209,171,589,608
04,04,13,43,984,79,96,13,84,285,161,138,128,522,525
04,04,13,44,2564,194,299,115,199,780,423,267,287,1319,1511
04,05,14,45,2477,211,264,66,236,833,354,300,213,1285,1389
04,05,14,46,4178,335,373,102,419,1322,612,527,488,2080,2438
04,05,14,47,2002,117,173,57,222,628,318,256,231,1062,1248
04,05,14,48,3797,222,280,78,411,1212,611,531,452,1870,2400
04,05,15,49,1547,127,186,50,197,515,201,154,117,753,957
04,05,15,50,1968,105,209,70,224,629,306,247,178,1020,1136
04,05,15,51,1604,137,141,41,179,553,241,166,146,775,911
04,05,16,52,3355,214,332,112,347,1067,532,388,363,1712,2099
04,05,16,53,2494,194,219,59,278,784,338,346,276,1252,1496
04,05,16,54,947,66,77,15,96,335,143,110,105,490,542
04,05,16,55,2761,234,293,70,313,950,396,270,235,1356,1671
04,05,16,56,2147,166,223,81,247,700,348,184,198,1057,1246
04,06,17,57,6,0,0,0,0,0,0,3,3,0,0
05,01,01,01,2268,260,322,82,202,727,303,208,164,1127,1021
05,01,01,02,1027,73,89,28,152,305,144,142,94,505,563
05,01,01,03,1031,92,132,39,99,294,151,139,85,533,429
05,01,02,04,1078,101,192,66,126,270,126,96,101,546,473
05,01,02,05,465,30,75,15,59,109,76,76,25,242,170
05,01,02,06,2935,287,391,109,317,787,432,331,281,1462,1124
05,01,02,07,5061,476,728,208,530,1411,642,601,465,2627,1862
05,01,02,08,2068,262,223,58,252,691,266,188,128,1021,1120
05,01,02,09,1595,151,199,84,139,479,257,171,115,811,650
05,01,03,10,1047,112,123,31,112,376,126,79,88,534,581
05,01,03,11,2774,245,449,144,393,764,342,222,215,1356,1435
05,01,03,12,3314,330,371,130,521,1076,437,247,202,1529,2173
05,01,03,13,2341,208,282,111,337,718,339,199,147,1144,1328
05,01,03,14,3916,350,428,130,464,1187,630,430,297,1928,2066
05,01,03,39,82,6,7,3,9,24,9,15,9,37,42
05,02,04,15,668,54,110,37,66,149,162,69,21,347,179
05,02,04,16,89,3,15,6,3,22,16,15,9,43,28
05,02,04,17,1401,95,189,83,158,355,231,160,130,679,602
05,02,04,18,681,54,100,25,65,199,113,67,58,321,292
05,02,04,19,1527,167,193,55,169,426,197,178,142,784,704
05,02,04,20,155,12,18,3,31,32,32,12,15,75,65
05,02,05,21,681,55,117,49,54,208,105,57,36,323,226
05,02,05,22,2745,346,442,128,344,812,301,211,161,1365,1545
05,02,05,23,5567,631,947,252,559,1491,759,543,385,2831,2107
05,02,05,24,892,65,97,46,76,199,175,154,80,451,341
05,02,06,25,2158,187,239,98,268,665,259,257,185,1068,1105
05,02,06,26,4738,450,532,147,615,1513,643,470,368,2365,2589
05,02,06,27,1305,151,216,51,152,384,166,119,66,652,625
05,02,06,28,394,41,37,26,31,104,88,25,42,201,172
05,02,06,29,574,52,86,22,42,132,106,70,64,294,262
05,03,07,30,1939,198,321,111,160,617,297,148,87,953,600
05,03,07,31,4429,427,500,157,538,1339,594,535,339,2208,1972
05,03,08,32,4438,442,540,183,515,1338,590,472,358,2227,2421
05,03,08,33,1097,93,101,24,355,396,60,31,37,334,1001
05,04,09,34,1163,131,181,60,198,339,114,90,50,505,858
05,04,09,35,84,0,13,3,9,17,24,12,6,28,50
05,04,09,36,1354,152,281,92,73,305,215,143,93,723,414
05,04,09,37,268,18,63,9,12,58,42,27,39,138,95
05,04,09,38,352,36,52,15,26,87,71,40,25,201,133
06,01,01,01,1418,115,173,67,171,410,212,141,129,726,747
06,01,01,02,2813,281,282,86,264,937,417,311,235,1448,1566
06,01,01,03,1786,156,216,58,160,588,247,181,180,927,890
06,01,02,04,2032,177,234,75,199,630,324,230,163,1058,944
06,01,02,05,2595,227,307,115,269,831,396,262,188,1314,1229
06,01,02,06,1864,170,176,45,186,590,239,230,228,936,1003
06,01,02,07,2203,215,263,50,231,702,318,285,139,1135,1121
06,01,02,08,1694,146,170,44,188,520,255,190,181,866,859
06,01,02,09,2541,195,248,92,295,824,371,285,231,1325,1344
06,01,02,10,1207,127,108,24,116,399,193,143,97,612,610
06,02,03,01,949,81,135,28,90,298,123,92,102,495,421
06,02,03,02,1042,85,128,39,87,295,155,127,126,540,531
06,02,03,03,1860,203,201,58,154,646,257,216,125,924,939
06,02,03,04,1625,142,182,58,180,517,220,187,139,836,827
06,02,03,05,3346,256,346,97,490,1063,423,363,308,1704,1762
06,02,03,06,1062,85,125,48,89,260,191,149,115,552,443
06,02,04,07,2228,200,289,76,312,649,280,249,173,1128,1090
06,02,04,08,1332,133,172,72,142,345,218,129,121,666,617
06,02,04,09,1745,139,160,69,170,492,276,227,212,888,940
06,02,04,10,1077,91,122,40,132,274,143,129,146,552,610
06,02,04,11,1649,137,235,66,139,424,255,252,141,850,679
06,03,05,01,881,70,127,49,73,236,135,79,112,435,438
06,03,05,02,1017,115,124,32,74,283,150,136,103,540,449
06,03,05,03,2614,204,377,115,220,714,413,317,254,1370,1297
06,03,05,04,2033,143,303,133,203,471,328,242,210,1101,1004
06,03,06,05,1637,146,178,68,163,480,266,215,121,807,897
06,03,06,06,1512,102,211,50,194,446,210,140,159,766,854
06,03,06,07,1122,61,76,12,305,469,96,54,49,567,806
06,03,06,08,2722,259,437,148,290,684,419,292,193,1352,1271
06,03,06,09,2399,239,289,87,245,732,371,248,188,1255,1272
06,03,06,10,1624,125,249,67,175,412,266,163,167,842,925
06,04,07,01,1647,141,240,57,136,388,292,188,205,877,844
06,04,07,02,981,77,188,69,83,222,153,101,88,509,400
06,04,07,03,2324,141,225,58,637,587,277,206,193,1190,1524
06,04,08,04,1099,94,160,58,105,208,185,136,153,576,573
06,04,08,05,999,96,186,51,88,211,152,107,108,551,488
06,04,08,06,962,76,134,36,110,251,137,113,105,531,467
06,04,08,07,1133,100,127,63,123,281,182,130,127,579,612
06,04,08,08,1480,125,292,97,142,373,262,135,54,783,584
06,04,08,09,1308,72,171,61,121,343,206,141,193,681,815
06,04,08,10,1933,149,297,79,252,496,284,202,174,983,1128
07,01,01,01,4102,234,331,110,380,1322,743,541,441,1975,2430
07,01,01,02,8062,507,844,335,1097,2466,1187,831,795,3885,4879
07,01,01,03,3515,247,373,87,412,1202,519,407,268,1743,2105
07,01,01,04,7666,566,774,282,1021,2449,1048,682,844,3662,4763
07,02,02,01,3285,262,318,108,363,1098,476,352,308,1684,1787
07,02,02,02,3841,317,361,110,491,1402,546,361,253,1801,2245
07,02,02,03,7316,607,771,245,1000,2399,1034,690,570,3515,4372
07,02,02,04,3921,354,385,95,490,1453,576,309,259,1884,2329
07,03,03,01,5670,473,685,228,698,1788,757,587,454,2890,3017
07,03,03,02,2591,219,273,91,299,807,379,304,219,1322,1348
07,03,03,03,4899,450,625,198,586,1475,739,440,386,2467,2458
