district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,01,11,01,3225,100.0,1879,58.3,1922,59.6,1346,41.7,576,17.9,1303,40.4
01,01,11,02,185,100.0,77,41.6,123,66.5,108,58.4,15,8.1,62,33.5
01,01,11,03,5173,100.0,2942,56.9,3306,63.9,2231,43.1,1075,20.8,1867,36.1
01,01,11,04,4786,100.0,3138,65.6,2876,60.1,1648,34.4,1228,25.7,1910,39.9
01,01,11,05,1225,100.0,733,59.8,706,57.6,492,40.2,214,17.5,519,42.4
01,01,12,01,2310,100.0,1304,56.5,1432,62.0,1006,43.5,426,18.4,878,38.0
01,01,12,02,607,100.0,301,49.6,378,62.3,306,50.4,72,11.9,229,37.7
01,01,12,03,1086,100.0,565,52.0,681,62.7,521,48.0,160,14.7,405,37.3
01,01,12,04,7869,100.0,3719,47.3,5385,68.4,4150,52.7,1235,15.7,2484,31.6
01,01,13,01,6781,100.0,2844,41.9,4725,69.7,3937,58.1,788,11.6,2056,30.3
01,01,13,02,12677,100.0,4931,38.9,9291,73.3,7746,61.1,1545,12.2,3386,26.7
01,01,13,03,9898,100.0,4501,45.5,6582,66.5,5397,54.5,1185,12.0,3316,33.5
01,01,13,04,8666,100.0,3288,37.9,6561,75.7,5378,62.1,1183,13.7,2105,24.3
01,01,13,05,7833,100.0,2866,36.6,5911,75.5,4967,63.4,944,12.1,1922,24.5
01,01,13,06,10328,100.0,4340,42.0,7351,71.2,5988,58.0,1363,13.2,2977,28.8
01,01,14,01,17364,100.0,7155,41.2,12158,70.0,10209,58.8,1949,11.2,5206,30.0
01,01,14,02,13507,100.0,5148,38.1,9954,73.7,8359,61.9,1595,11.8,3553,26.3
01,02,21,01,3627,100.0,1933,53.3,2288,63.1,1694,46.7,594,16.4,1339,36.9
01,02,21,02,6517,100.0,3925,60.2,3799,58.3,2592,39.8,1207,18.5,2718,41.7
01,02,21,03,258,100.0,186,72.1,123,47.7,72,27.9,51,19.8,135,52.3
01,02,21,04,18820,100.0,9335,49.6,12741,67.7,9485,50.4,3256,17.3,6079,32.3
01,02,21,05,5354,100.0,3119,58.3,3367,62.9,2235,41.7,1132,21.1,1987,37.1
01,02,21,06,11463,100.0,3940,34.4,9190,80.2,7523,65.6,1667,14.5,2273,19.8
01,02,22,01,11020,100.0,5429,49.3,7657,69.5,5591,50.7,2066,18.7,3363,30.5
01,02,22,02,1618,100.0,1050,64.9,1082,66.9,568,35.1,514,31.8,536,33.1
01,02,22,03,7122,100.0,4234,59.4,4659,65.4,2888,40.6,1771,24.9,2463,34.6
01,02,22,04,6010,100.0,2519,41.9,4428,73.7,3491,58.1,937,15.6,1582,26.3
01,02,22,05,3329,100.0,2029,60.9,2244,67.4,1300,39.1,944,28.4,1085,32.6
01,02,22,06,3012,100.0,1214,40.3,2338,77.6,1798,59.7,540,17.9,674,22.4
01,02,22,07,5727,100.0,2563,44.8,3897,68.0,3164,55.2,733,12.8,1830,32.0
01,03,31,01,26808,100.0,16654,62.1,15875,59.2,10154,37.9,5721,21.3,10933,40.8
01,03,31,02,12120,100.0,7398,61.0,7418,61.2,4722,39.0,2696,22.2,4702,38.8
01,03,32,01,13477,100.0,8970,66.6,9340,69.3,4507,33.4,4833,35.9,4137,30.7
01,03,32,02,9789,100.0,5436,55.5,7176,73.3,4353,44.5,2823,28.8,2613,26.7
01,03,32,03,14473,100.0,9180,63.4,8693,60.1,5293,36.6,3400,23.5,5780,39.9
01,04,41,01,20920,100.0,10041,48.0,14448,69.1,10879,52.0,3569,17.1,6472,30.9
01,04,41,02,16420,100.0,6405,39.0,12581,76.6,10015,61.0,2566,15.6,3839,23.4
01,04,41,03,8676,100.0,4573,52.7,5476,63.1,4103,47.3,1373,15.8,3200,36.9
01,04,42,01,24302,100.0,16508,67.9,13662,56.2,7794,32.1,5868,24.1,10640,43.8
01,04,42,02,16926,100.0,9796,57.9,10072,59.5,7130,42.1,2942,17.4,6854,40.5
01,04,42,03,16657,100.0,9833,59.0,9994,60.0,6824,41.0,3170,19.0,6663,40.0
02,01,01,01,6647,100.0,4717,71.0,3787,57.0,1930,29.0,1857,27.9,2860,43.0
02,01,01,02,13433,100.0,9128,68.0,8978,66.8,4305,32.0,4673,34.8,4455,33.2
02,01,01,03,15380,100.0,10703,69.6,9956,64.7,4677,30.4,5279,34.3,5424,35.3
02,01,01,04,5015,100.0,3249,64.8,3363,67.1,1766,35.2,1597,31.8,1652,32.9
02,02,02,01,976,100.0,498,51.0,678,69.5,478,49.0,200,20.5,298,30.5
02,02,02,02,5998,100.0,2564,42.7,4333,72.2,3434,57.3,899,15.0,1665,27.8
02,02,02,03,10920,100.0,4215,38.6,8303,76.0,6705,61.4,1598,14.6,2617,24.0
02,02,02,04,12564,100.0,5258,41.8,9225,73.4,7306,58.2,1919,15.3,3339,26.6
02,02,02,05,15003,100.0,6053,40.3,11298,75.3,8950,59.7,2348,15.7,3705,24.7
02,02,02,06,19041,100.0,8669,45.5,13820,72.6,10372,54.5,3448,18.1,5221,27.4
02,03,03,01,9040,100.0,5679,62.8,5638,62.4,3361,37.2,2277,25.2,3402,37.6
02,03,03,02,13131,100.0,7062,53.8,8821,67.2,6069,46.2,2752,21.0,4310,32.8
02,03,04,01,15264,100.0,7390,48.4,10429,68.3,7874,51.6,2555,16.7,4835,31.7
02,03,04,02,11118,100.0,5548,49.9,7495,67.4,5570,50.1,1925,17.3,3623,32.6
02,04,05,01,5397,100.0,1361,25.2,4621,85.6,4036,74.8,585,10.8,776,14.4
02,04,05,02,7269,100.0,2002,27.5,5994,82.5,5267,72.5,727,10.0,1275,17.5
02,04,05,03,11101,100.0,2743,24.7,9303,83.8,8358,75.3,945,8.5,1798,16.2
02,04,07,01,12528,100.0,4752,37.9,9405,75.1,7776,62.1,1629,13.0,3123,24.9
02,04,07,02,10764,100.0,2686,25.0,8936,83.0,8078,75.0,858,8.0,1828,17.0
02,04,07,03,1170,100.0,800,68.4,473,40.4,370,31.6,103,8.8,697,59.6
02,05,06,01,8948,100.0,2643,29.5,7071,79.0,6305,70.5,766,8.6,1877,21.0
02,05,06,02,21484,100.0,6183,28.8,17189,80.0,15301,71.2,1888,8.8,4295,20.0
02,05,08,01,19292,100.0,6298,32.6,14683,76.1,12994,67.4,1689,8.8,4609,23.9
02,05,08,02,20813,100.0,6313,30.3,16174,77.7,14500,69.7,1674,8.0,4639,22.3
02,05,08,03,7208,100.0,2225,30.9,5649,78.4,4983,69.1,666,9.2,1559,21.6
02,05,08,04,4470,100.0,1015,22.7,3903,87.3,3455,77.3,448,10.0,567,12.7
