district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,01,11,01,1879,554,46,54,56,22,87,23,102,21,21,20,96,19,36,301,105,61,22,428,77,37,249,13,53,16,41,69
01,01,11,02,77,35,3,0,3,0,7,4,6,0,3,0,3,0,3,6,3,0,0,12,0,3,9,3,3,0,9,0
01,01,11,03,2942,1024,145,37,102,24,40,49,200,83,127,34,177,22,78,415,178,88,25,945,324,62,366,49,91,42,40,99
01,01,11,04,3138,726,103,48,95,26,51,36,120,64,26,13,102,46,15,307,126,76,10,1350,425,71,670,206,100,23,50,182
01,01,11,05,733,182,12,12,25,9,16,9,42,7,10,7,17,0,7,189,103,30,12,230,30,3,147,7,6,0,33,25
01,01,12,01,1304,363,37,3,39,15,25,15,18,86,38,9,27,0,9,305,144,87,6,279,44,29,167,26,10,52,28,36
01,01,12,02,301,143,19,6,13,19,9,9,4,3,27,3,16,0,7,39,24,6,0,12,3,0,6,0,0,0,26,3
01,01,12,03,565,199,11,13,19,18,15,20,21,14,15,0,3,0,3,212,133,16,3,58,15,3,19,0,3,10,22,12
01,01,12,04,3719,1251,93,65,107,66,90,86,203,232,31,24,102,20,28,757,391,114,45,776,183,24,401,32,146,129,99,100
01,01,13,01,2844,1265,144,40,107,118,113,105,162,51,78,27,79,18,19,393,194,59,29,382,89,58,140,0,30,25,166,47
01,01,13,02,4931,2310,349,66,267,160,172,311,225,106,71,50,162,9,60,461,223,82,21,571,172,30,228,12,82,101,418,75
01,01,13,03,4501,1684,188,75,199,91,181,153,209,104,90,19,113,21,31,521,231,111,42,835,141,60,438,40,131,288,228,83
01,01,13,04,3288,728,59,38,98,12,114,36,113,39,35,12,223,42,22,339,137,59,24,725,235,21,283,18,96,655,50,133
01,01,13,05,2866,824,88,13,114,43,70,69,112,90,34,21,69,0,18,440,235,63,24,597,139,12,326,25,90,89,79,103
01,01,13,06,4340,1423,136,46,161,64,102,118,267,65,63,33,173,27,43,404,151,83,32,1124,572,31,394,27,122,135,273,212
01,01,14,01,7155,3202,421,133,414,224,250,312,332,111,124,39,201,27,51,702,301,142,24,1189,196,74,581,27,188,83,441,107
01,01,14,02,5148,2722,377,118,399,198,236,317,223,80,74,42,115,12,36,421,175,85,12,455,88,38,201,12,46,50,446,81
01,02,21,01,1933,805,41,54,48,27,24,30,284,80,86,30,133,34,48,98,35,19,3,682,173,21,398,155,79,3,28,97
01,02,21,02,3925,1297,79,83,118,30,40,50,358,199,67,70,331,53,123,197,56,28,19,1527,558,24,693,185,110,44,25,216
01,02,21,03,186,21,0,0,0,0,0,3,3,9,3,0,0,0,0,6,3,0,0,119,32,16,39,12,15,12,0,18
01,02,21,04,9335,3129,243,158,330,111,144,163,805,262,241,190,769,114,269,543,216,124,28,3265,1394,111,1356,415,304,121,165,520
01,02,21,05,3119,1026,67,52,92,17,49,31,200,250,118,32,196,29,121,219,69,57,11,1246,497,44,534,194,87,17,46,198
01,02,21,06,3940,1445,151,66,144,67,86,81,315,82,121,76,235,48,65,412,173,95,21,1061,433,56,411,118,54,27,111,164
01,02,22,01,5429,1781,187,75,199,81,97,107,366,118,178,76,311,59,105,370,129,72,18,2022,1026,92,695,144,238,40,95,363
01,02,22,02,1050,153,6,10,20,12,0,6,37,12,7,0,28,12,9,60,35,19,3,557,356,6,171,65,23,9,12,125
01,02,22,03,4234,1082,50,46,78,22,55,54,294,165,71,49,328,109,88,260,88,66,24,1929,1059,26,708,252,138,25,33,374
01,02,22,04,2519,1010,89,71,83,36,47,64,236,82,72,20,102,22,27,254,104,58,16,691,268,32,289,64,54,15,70,111
01,02,22,05,2029,366,16,10,62,9,13,6,142,22,9,22,175,28,86,316,106,98,22,921,313,33,424,114,114,9,10,147
01,02,22,06,1214,471,35,30,49,19,29,29,148,33,9,3,29,10,4,130,58,18,21,334,141,24,101,15,19,22,19,76
01,02,22,07,2563,1066,109,59,101,43,127,55,195,78,45,27,141,18,48,272,107,67,16,411,148,33,132,12,37,48,75,64
01,03,31,01,16654,4972,191,568,296,116,176,117,1143,1127,531,180,1423,369,509,744,332,102,63,7677,4305,77,2337,602,486,71,137,924
01,03,31,02,7398,2005,121,135,159,70,58,92,460,400,180,94,614,148,245,301,103,57,34,3548,2256,36,901,223,190,33,67,544
01,03,32,01,8970,1330,95,50,135,44,89,61,408,106,53,51,417,94,104,595,225,111,116,5469,3417,34,1539,741,215,33,69,865
01,03,32,02,5436,1108,61,50,102,28,48,46,440,69,42,89,320,38,119,437,172,95,57,2821,1869,36,596,168,120,19,49,546
01,03,32,03,9180,2355,124,101,228,47,118,96,610,349,235,106,699,217,192,531,250,78,50,4412,2367,41,1575,539,346,50,96,601
01,04,41,01,10041,3497,243,157,345,88,109,115,987,620,206,199,867,192,269,480,198,87,39,3767,2187,79,1033,219,211,75,141,666
01,04,41,02,6405,2125,139,102,166,39,57,68,868,280,61,100,578,119,143,328,130,55,16,2509,1417,39,763,153,176,57,52,460
01,04,41,03,4573,1587,140,95,141,53,65,42,304,353,113,68,251,49,56,262,116,54,13,1731,818,46,625,70,232,55,65,222
