district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,01,11,01,2023,513,41,51,75,21,62,92,25,21,18,30,80,9,35,367,129,86,20,483,82,51,265,28,51,18,51,88
01,01,11,02,76,36,3,0,4,3,7,6,0,6,0,0,3,0,0,3,0,3,0,12,0,0,9,0,3,3,7,4
01,01,11,03,2969,877,136,35,69,27,43,195,69,133,27,53,137,24,59,437,190,91,43,922,335,71,368,62,81,28,57,139
01,01,11,04,2940,562,65,31,70,28,40,113,47,22,17,54,104,47,24,288,116,79,6,1263,361,82,649,169,117,18,55,186
01,01,11,05,1051,271,18,15,36,16,30,58,18,9,6,28,13,0,3,219,132,50,13,330,37,19,231,0,19,0,30,29
01,01,12,01,1456,297,24,6,35,15,21,25,93,12,6,18,31,6,16,341,163,87,10,313,57,23,195,24,19,50,58,77
01,01,12,02,302,111,18,0,17,9,12,3,6,17,0,12,3,0,3,37,15,12,0,16,7,0,6,0,0,9,38,3
01,01,12,03,599,169,12,18,21,9,9,22,21,6,6,24,19,3,10,201,122,13,7,55,18,3,15,0,3,18,19,16
01,01,12,04,4283,1155,88,41,106,62,82,161,224,67,28,79,128,25,34,935,490,145,44,951,192,49,506,37,191,180,116,152
01,01,13,01,2936,1106,117,32,105,90,106,163,47,81,28,118,87,13,21,400,190,66,21,478,118,58,174,7,39,33,182,66
01,01,13,02,4929,1721,265,58,266,141,167,216,101,59,55,308,168,12,56,507,267,68,19,739,206,55,291,22,105,92,416,81
01,01,13,03,4725,1340,154,56,205,72,124,207,101,56,23,146,125,19,49,575,287,98,43,925,159,47,478,40,156,311,224,125
01,01,13,04,3840,722,54,29,96,21,92,149,78,35,3,34,200,29,21,427,177,66,31,972,270,46,414,24,121,743,79,138
01,01,13,05,3877,938,78,32,128,57,85,131,91,46,35,94,103,12,16,613,306,115,30,887,225,39,452,16,142,139,140,139
01,01,13,06,4844,1330,133,36,196,72,111,221,83,79,34,130,194,30,47,467,176,92,47,1202,589,58,359,41,90,155,347,264
01,01,14,01,7816,2730,332,108,376,255,246,367,116,119,41,362,190,22,61,844,398,159,27,1269,239,93,586,20,181,118,529,202
01,01,14,02,5391,2128,321,114,379,166,179,221,65,95,24,355,116,18,36,482,221,87,21,585,137,41,270,16,39,48,546,92
01,02,21,01,1897,653,49,37,39,24,25,218,79,59,17,15,143,42,54,116,40,26,7,697,143,37,437,143,88,6,33,114
01,02,21,02,4286,1244,81,81,103,35,51,317,205,100,72,53,376,52,147,194,56,37,23,1625,573,30,768,163,148,44,58,269
01,02,21,03,219,30,0,3,0,0,0,3,12,6,6,0,15,6,0,3,3,0,0,143,28,7,55,9,22,6,3,15
01,02,21,04,9395,2672,217,164,326,94,149,678,235,186,179,172,764,130,274,595,240,117,35,3410,1420,109,1376,387,350,108,190,487
01,02,21,05,3047,873,43,52,100,16,38,174,238,64,50,27,203,27,102,212,74,63,6,1259,470,47,575,196,136,12,55,199
01,02,21,06,3985,1212,140,63,157,73,61,243,98,104,49,104,226,54,79,396,163,97,33,1099,380,61,470,128,60,31,131,190
01,02,22,01,5448,1549,158,82,199,82,92,351,106,127,76,105,317,63,95,373,152,83,21,2083,1017,77,731,156,230,39,116,315
01,02,22,02,2741,580,24,35,109,50,31,99,34,29,30,43,76,6,22,291,150,54,9,927,524,35,281,64,51,24,72,257
01,02,22,03,4203,932,62,71,67,26,56,208,174,55,71,60,335,96,93,246,94,64,17,1955,993,33,757,268,159,22,42,402
01,02,22,04,2578,850,89,61,89,30,54,188,47,71,18,56,103,18,45,331,147,64,18,679,238,36,280,73,50,21,63,120
01,02,22,05,2103,351,12,3,52,9,12,142,38,16,9,21,141,30,57,287,119,91,18,1023,327,37,521,138,154,8,16,152
01,02,22,06,1304,420,44,30,28,18,36,142,32,13,6,19,48,6,3,135,53,23,25,363,155,27,108,17,19,12,39,93
01,02,22,07,2680,954,120,34,98,47,120,193,51,33,26,54,98,18,17,315,142,68,15,551,154,48,204,25,72,34,74,85
01,03,31,01,16792,4528,180,485,364,110,152,1001,1072,441,220,168,1451,381,515,779,338,104,60,7861,4149,72,2571,639,631,46,135,1110
01,03,31,02,7156,1663,99,141,165,49,61,383,334,139,89,89,603,138,205,308,112,70,34,3472,2216,34,853,226,180,44,82,532
01,03,32,01,9484,1262,98,47,147,67,90,389,80,55,73,70,424,80,94,635,265,111,109,5588,3420,48,1644,646,301,44,112,967
01,03,32,02,6163,1203,71,61,116,56,50,426,98,42,93,41,341,33,130,478,184,116,53,2978,1863,28,782,202,149,31,77,624
01,03,32,03,9373,2205,148,99,228,61,117,569,329,211,117,105,736,199,197,516,274,84,59,4454,2277,53,1657,540,353,56,149,593
01,04,41,01,10243,3079,200,196,325,63,120,866,569,161,188,157,861,186,252,500,209,85,33,4086,2157,81,1200,242,263,77,127,658
01,04,41,02,7025,2026,142,83,186,43,65,763,313,97,100,63,642,142,143,374,149,75,22,2843,1482,50,883,159,219,78,51,561
01,04,41,03,4716,1522,117,91,150,61,79,278,307,145,68,57,250,52,49,285,132,49,26,1757,774,47,673,102,229,34,85,201
01,04,42,01,16239,4057,224,270,346,111,158,866,935,425,161,193,1188,417,373,703,264,138,43,7722,4343,84,2446,750,432,89,192,1111
01,04,42,02,9834,2784,199,176,226,114,161,665,580,214,75,147,495,109,170,438,175,93,55,3806,1500,86,1538,387,323,76,153,487
01,04,42,03,9382,2758,173,250,214,82,105,577,651,270,94,121,641,191,215,426,165,77,39,4121,2444,87,1127,318,240,70,121,544
02,01,01,01,4502,927,48,46,118,44,70,204,134,49,39,64,187,50,55,434,191,82,47,1992,926,100,754,211,159,37,48,312
02,01,01,02,9464,1487,121,124,178,63,74,308,194,75,101,101,349,112,81,648,257,132,22,5114,2815,77,1916,708,337,49,133,1081
02,01,01,03,10768,1308,111,89,179,60,83,309,196,27,39,62,254,71,78,325,115,86,20,6780,5248,69,1128,272,244,89,68,1404
02,01,01,04,3299,434,59,48,57,24,33,59,69,18,9,37,69,42,12,41,19,6,0,2057,1429,9,565,174,100,0,49,424
02,02,02,01,775,255,48,7,13,19,16,33,3,13,10,25,25,0,9,78,43,19,3,124,42,17,49,6,3,6,25,48
02,02,02,02,2690,831,104,57,131,40,56,128,52,35,62,82,150,37,32,133,58,16,9,891,422,15,388,93,113,0,140,149
02,02,02,03,4399,1578,199,111,345,85,139,245,62,54,78,188,226,50,65,162,71,17,8,1142,570,44,395,94,106,12,226,218
02,02,02,04,5472,1930,245,131,309,97,184,331,83,86,91,201,305,45,124,212,76,49,19,1558,904,78,448,98,96,34,227,276
02,02,02,05,6276,2071,339,133,325,143,204,223,70,78,101,260,248,45,46,203,96,42,15,1915,1279,91,400,90,106,18,358,381
02,02,02,06,9045,2880,415,140,466,198,256,345,251,106,106,347,381,80,102,269,104,40,18,3175,1860,54,1065,497,130,21,400,496
02,03,03,01,5592,858,145,50,136,61,69,86,67,39,22,105,146,62,31,77,18,21,0,3270,2779,34,361,78,96,15,126,599
02,03,03,02,7121,1560,221,80,253,113,157,144,126,41,64,175,213,52,66,144,46,26,18,3570,2859,35,500,88,105,10,215,640
02,03,04,01,7461,2238,270,104,401,165,239,266,114,87,47,289,271,57,94,172,59,23,17,2692,1957,72,505,138,97,7,373,462
02,03,04,02,5629,1673,263,94,290,90,196,210,96,33,41,208,144,19,52,184,62,34,20,2127,1769,32,158,38,39,15,246,397
02,04,05,01,1625,393,32,9,36,12,19,109,49,29,10,23,66,3,31,258,100,53,29,412,65,6,214,13,100,268,23,48
02,04,05,02,2563,812,92,24,97,48,68,128,64,43,27,61,124,25,43,332,125,63,31,403,90,32,152,6,75,312,48,107
02,04,05,03,3325,1306,155,56,193,70,138,239,63,53,49,130,193,52,56,305,147,48,34,468,102,19,208,12,66,260,92,98
02,04,07,01,6172,1367,90,31,128,45,121,304,190,95,23,104,436,82,124,752,316,149,57,1640,353,75,787,55,244,664,109,253
02,04,07,02,3564,1398,187,41,236,75,156,200,60,34,26,166,104,9,36,299,139,52,35,518,150,15,218,13,76,104,183,88
02,04,07,03,761,419,6,11,36,9,21,38,21,231,12,20,30,0,12,86,40,10,0,96,45,3,32,3,3,13,13,19
02,05,06,01,3157,1258,172,60,210,84,126,197,56,51,27,120,138,45,29,234,86,42,24,468,86,19,200,15,91,188,129,58
02,05,06,02,7365,3201,464,108,571,193,315,437,111,123,81,294,298,85,68,729,289,149,88,952,188,47,441,31,146,283,376,113
02,05,08,01,7854,3072,428,111,515,166,343,395,147,119,42,310,359,101,125,603,273,88,83,1217,230,28,654,15,318,439,364,159
02,05,08,02,7624,3422,576,128,556,217,351,421,107,127,62,409,215,43,61,530,205,83,58,891,239,53,386,18,135,116,490,125
02,05,08,03,2884,1205,143,59,210,43,93,168,31,129,19,114,112,12,38,307,135,72,23,497,147,18,221,19,65,64,113,45
02,05,08,04,1054,364,34,24,35,21,33,72,10,31,12,46,54,15,27,135,50,44,10,165,37,27,64,0,23,37,38,30
03,01,01,01,697,261,10,3,21,18,6,77,47,15,7,9,37,4,17,120,50,25,6,161,22,9,65,6,26,6,22,6
03,01,01,02,2813,531,12,16,12,13,16,273,40,33,9,10,112,24,41,515,226,65,55,1310,114,53,580,20,212,207,23,24
03,01,01,04,48,36,0,7,0,0,0,12,0,0,0,0,6,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0
03,02,02,03,128,72,0,3,3,9,3,20,16,9,3,0,9,3,0,6,3,3,0,13,3,0,3,3,0,6,3,6
03,02,02,09,2661,1034,78,89,84,58,31,307,75,86,28,65,105,15,26,311,123,49,32,485,98,37,178,9,67,42,201,37
03,02,02,10,1850,623,36,4,61,34,11,220,40,84,20,19,103,42,13,299,132,42,24,518,151,24,230,31,84,19,16,47
03,02,03,07,2535,868,36,40,43,35,31,382,77,39,22,25,96,14,26,675,307,63,150,699,116,23,279,24,128,31,30,93
03,03,04,05,2191,548,25,24,21,35,21,236,39,22,19,6,87,9,25,522,241,56,120,837,52,47,393,9,233,62,11,25
03,03,04,06,751,311,6,3,13,21,9,114,28,25,9,10,35,0,13,187,81,19,38,147,16,3,49,7,17,7,16,15
03,03,07,11,568,201,9,15,8,19,7,87,13,3,0,10,27,3,18,83,18,19,25,169,29,3,73,3,6,23,7,18
03,03,07,15,1650,347,25,3,24,21,12,106,49,21,0,18,92,30,29,198,63,29,7,715,75,12,353,27,124,47,9,54
03,03,07,16,42,17,7,0,0,0,0,10,0,0,0,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
03,04,05,08,953,291,34,16,9,13,11,143,19,6,6,11,34,3,19,175,55,9,59,367,182,3,64,12,6,16,9,78
03,04,05,12,1925,675,55,14,35,22,15,226,56,30,37,43,91,13,24,225,67,64,42,553,238,29,152,13,49,18,17,118
03,04,05,13,617,221,16,9,12,24,12,72,18,10,0,25,21,6,9,71,22,3,15,169,55,3,63,9,31,9,22,28
03,04,06,14,6298,2445,194,54,271,145,149,634,158,134,84,202,305,44,84,837,363,181,66,1190,233,100,494,61,199,114,224,158
03,04,08,18,6593,2549,204,80,315,151,155,650,160,137,69,150,287,53,50,987,367,196,74,1319,136,76,605,48,163,126,184,103
03,05,09,19,687,205,24,3,28,9,15,68,12,10,6,6,36,9,15,128,58,21,12,222,21,6,100,6,51,24,18,6
03,05,09,20,1188,572,30,20,31,27,42,160,65,20,13,21,52,3,15,159,52,22,15,168,37,6,59,3,20,20,24,15
03,05,09,23,2490,1084,81,39,194,64,53,232,94,94,21,70,94,18,36,346,144,71,33,412,56,29,161,3,63,70,75,48
03,05,09,24,1585,677,64,16,96,22,50,161,57,17,58,64,129,12,33,179,97,27,21,249,72,12,96,3,45,52,40,37
03,05,09,25,1928,683,67,32,90,29,36,128,46,97,27,48,116,46,37,248,96,37,28,384,43,22,212,12,128,92,27,49
03,05,10,17,956,285,9,13,36,7,3,77,24,49,9,12,30,9,9,197,90,34,30,304,22,6,213,0,135,62,12,19
03,05,10,21,1014,328,9,22,27,19,23,119,30,25,3,15,66,22,7,190,110,21,17,227,28,10,90,3,40,49,7,35
