district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
05,02,05,22,3754,424,642,158,357,1118,479,302,274,1886,2417
05,02,05,23,7645,885,1284,412,850,2072,896,639,607,3843,4130
05,02,05,24,1478,149,164,43,162,400,209,184,167,711,711
05,02,06,25,2927,274,345,105,351,913,380,257,302,1378,1756
05,02,06,26,6651,602,757,242,770,2206,897,640,537,3191,4142
05,02,06,27,2043,181,310,105,300,589,291,144,123,956,1302
05,02,06,28,543,57,86,18,60,128,69,76,49,267,254
05,02,06,29,714,57,75,30,46,202,104,100,100,386,322
05,03,07,30,2291,235,355,103,205,643,416,200,134,1131,789
05,03,07,31,5092,430,612,188,414,1541,662,648,597,2595,2489
05,03,08,32,5856,504,726,200,682,1836,734,549,625,2779,3373
05,03,08,33,241,20,25,6,20,71,41,29,29,115,128
05,04,09,34,845,95,166,40,68,211,82,91,92,396,464
05,04,09,35,106,3,6,6,15,32,12,20,12,43,66
05,04,09,36,1825,187,343,114,104,383,291,188,215,966,595
05,04,09,37,376,30,53,12,43,78,57,46,57,207,144
05,04,09,38,548,36,104,33,28,105,103,61,78,291,210
06,01,01,01,1866,127,240,92,205,517,250,212,223,992,949
06,01,01,02,3229,271,372,95,323,1042,433,359,334,1672,1710
06,01,01,03,2049,175,185,74,223,664,314,186,228,1066,1038
06,01,02,04,2436,185,295,76,264,758,327,271,260,1202,1229
06,01,02,05,3268,312,350,80,327,1089,467,351,292,1673,1711
06,01,02,06,2318,182,233,81,205,733,314,241,329,1182,1197
06,01,02,07,2714,247,300,74,291,846,336,293,327,1384,1447
06,01,02,08,2160,182,199,54,201,692,283,236,313,1098,1116
06,01,02,09,3277,280,331,96,299,1102,469,344,356,1690,1756
06,01,02,10,1398,120,133,51,86,436,253,166,153,715,745
06,02,03,01,1184,100,146,33,102,342,181,119,161,601,553
06,02,03,02,1933,178,219,67,245,609,222,177,216,916,1139
06,02,03,03,2324,214,271,65,199,807,276,273,219,1139,1219
06,02,03,04,2203,215,254,70,259,685,300,212,208,1097,1104
06,02,03,05,4014,350,453,111,551,1253,495,359,442,2041,2127
06,02,03,06,1248,86,131,47,115,308,195,184,182,651,543
06,02,04,07,2302,150,320,72,202,705,298,303,252,1140,1186
06,02,04,08,2020,211,254,94,232,533,273,210,213,1003,1094
06,02,04,09,2189,182,270,80,231,652,306,217,251,1099,1211
06,02,04,10,1467,116,177,36,207,406,181,138,206,738,844
06,02,04,11,2307,226,326,113,227,591,321,247,256,1203,1096
06,03,05,01,1385,109,190,52,222,374,190,126,122,617,850
06,03,05,02,1382,119,184,52,144,387,194,126,176,733,726
06,03,05,03,3471,302,440,142,316,1005,485,361,420,1807,1786
06,03,05,04,2570,212,392,113,232,569,369,287,396,1363,1247
06,03,06,05,1998,132,219,63,211,649,289,203,232,1013,1077
06,03,06,06,2187,225,294,94,282,659,238,207,188,1058,1388
06,03,06,07,1165,61,106,26,331,362,127,79,73,559,828
06,03,06,08,3946,351,657,192,413,1067,540,384,342,1926,1833
06,03,06,09,3070,246,411,100,326,886,454,316,331,1593,1653
06,03,06,10,2022,168,297,89,182,518,287,208,273,1066,1077
06,04,07,01,2367,186,351,90,231,558,361,237,353,1187,1304
06,04,07,02,1322,100,185,69,161,316,197,136,158,619,667
06,04,07,03,3135,126,306,71,805,932,325,253,317,1530,2103
06,04,08,04,1384,109,169,75,139,299,213,189,191,727,662
06,04,08,05,1213,101,189,58,105,289,156,114,201,626,596
06,04,08,06,1253,85,174,57,138,312,177,138,172,694,616
06,04,08,07,1486,119,209,62,138,391,218,152,197,780,730
06,04,08,08,1771,169,304,98,168,369,324,203,136,901,682
06,04,08,09,1538,89,200,55,171,380,226,165,252,794,914
06,04,08,10,2310,194,293,127,288,562,329,240,277,1207,1249
07,01,01,01,4983,283,398,108,470,1604,755,651,714,2378,2992
07,01,01,02,9481,662,951,323,1139,2919,1365,1026,1096,4498,5833
07,01,01,03,4232,349,363,127,457,1481,569,437,449,2061,2533
07,01,01,04,7709,505,794,242,839,2397,1117,820,995,3845,4521
07,02,02,01,3861,285,356,108,383,1321,522,403,483,1932,2100
07,02,02,02,4752,404,485,158,538,1755,606,408,398,2242,2874
07,02,02,03,8001,564,778,248,852,2805,1124,805,825,3896,4652
07,02,02,04,4561,347,428,114,577,1723,592,397,383,2268,2630
07,03,03,01,7095,547,837,227,868,2242,1005,667,702,3714,3897
07,03,03,02,3061,239,289,98,331,1014,389,298,403,1569,1600
07,03,03,03,5475,447,635,205,600,1716,774,573,525,2725,2803
07,04,04,01,6817,587,781,213,650,2210,975,698,703,3438,3287
07,04,04,02,500,37,59,18,27,174,67,61,57,240,238
07,04,04,03,9613,888,1078,286,1072,3464,1204,767,854,4721,5276
07,04,04,04,1432,122,130,58,161,408,193,163,197,714,688
07,04,04,05,5144,500,631,184,649,1718,636,408,418,2490,2982
07,04,04,06,2301,258,232,45,252,920,276,205,113,1068,1451
07,05,05,01,7107,734,809,226,720,2372,887,673,686,3543,3725
07,05,05,02,3233,276,357,143,343,1023,465,327,299,1554,1893
07,05,05,03,3069,278,297,100,276,998,423,345,352,1545,1475
07,05,05,04,1907,185,224,58,196,572,261,220,191,952,862
07,05,05,05,3211,340,370,133,329,907,450,316,366,1624,1496
07,05,05,06,537,40,77,21,37,138,98,62,64,250,222
07,06,06,01,4426,451,667,233,520,1238,549,370,398,2120,2520
07,06,06,02,1240,100,157,55,95,356,198,143,136,601,547
07,06,06,03,1103,95,204,59,103,272,153,114,103,547,489
07,06,06,04,5649,518,719,211,467,1556,739,688,751,2910,2273
07,07,07,01,2404,228,305,91,236,670,349,245,280,1210,1092
07,07,07,02,2473,295,351,98,198,627,373,284,247,1255,964
07,07,07,03,2474,270,343,97,209,676,338,265,276,1256,1147
07,07,07,04,3372,357,577,196,353,818,421,349,301,1697,1917
07,07,07,05,1327,127,198,55,126,337,214,149,121,680,578
07,07,07,06,862,106,120,34,123,247,83,78,71,400,514
07,07,07,07,557,79,80,27,54,117,82,56,62,297,282
08,01,01,15,420,30,43,3,45,180,38,47,34,181,273
08,01,01,16,2123,121,163,59,235,852,292,190,211,973,1416
08,01,01,17,8188,553,687,213,818,3775,945,589,608,3877,5465
08,01,01,18,7386,558,902,313,888,2806,909,584,426,3493,4511
08,01,02,11,5775,356,508,195,635,2408,737,500,436,2813,3791
08,01,02,12,5023,363,719,227,481,1546,685,464,538,2486,2538
08,01,02,13,6765,523,719,229,799,2703,835,510,447,3244,4265
08,01,02,14,5103,327,569,199,701,1860,674,403,370,2407,3450
08,01,03,01,13664,935,1176,350,1298,6246,1693,988,978,6634,8726
08,01,03,02,1459,99,147,52,153,529,199,136,144,739,855
08,01,03,03,5063,297,507,152,565,2179,606,379,378,2423,3344
08,01,04,04,12366,889,1287,387,1419,5118,1403,945,918,5800,7952
08,01,04,05,4265,292,422,126,478,1881,508,319,239,2073,2739
08,01,04,06,4250,484,573,157,467,1583,445,309,232,2011,2806
08,01,04,07,345,21,22,0,27,178,54,21,22,155,226
08,01,05,08,4199,499,654,147,546,1211,528,375,239,2009,2080
08,01,05,09,6089,608,1119,330,612,1623,839,502,456,2992,2630
08,01,05,10,315,32,42,6,39,115,49,25,7,131,233
08,02,06,19,6584,687,883,262,837,2185,836,505,389,2968,3974
08,02,06,20,4288,384,534,147,471,1465,516,436,335,2090,2120
08,02,06,21,620,43,94,31,41,137,119,90,65,327,188
08,02,06,22,4181,438,451,112,371,1383,537,411,478,2097,1947
08,02,06,23,418,43,47,25,52,110,72,45,24,217,189
08,02,06,24,523,58,86,21,42,138,89,48,41,245,176
08,02,06,25,1064,61,125,45,117,330,162,131,93,479,530
08,02,07,26,2275,242,261,64,197,644,333,283,251,1130,963
08,02,07,27,3573,357,534,183,335,1012,509,336,307,1775,1522
08,02,07,28,4040,401,595,181,490,1205,500,330,338,1924,2021
08,03,08,29,6578,692,855,306,604,1864,799,749,709,3299,2682
08,03,08,30,3111,283,360,93,313,895,400,361,406,1571,1239
08,03,08,31,9394,1007,1205,378,902,2658,1231,1110,903,4691,3861
08,04,09,32,948,112,180,48,77,249,132,73,77,483,381
08,04,09,33,1397,140,154,44,144,355,238,158,164,696,591
08,04,09,34,913,97,119,49,75,249,142,106,76,448,388
08,04,10,35,2965,264,392,172,337,788,441,269,302,1431,1287
08,04,10,36,1757,145,277,83,181,428,245,203,195,857,719
08,04,10,37,2877,293,400,113,282,788,410,292,299,1419,1335
08,04,10,38,1732,163,260,71,174,423,260,188,193,859,560
08,04,10,39,1141,113,168,66,99,315,171,128,81,582,381
08,04,10,40,2104,226,282,104,197,531,337,241,186,1055,887
09,01,01,01,4253,419,443,109,432,1954,503,206,187,2046,2550
09,01,01,02,12,3,6,0,0,3,0,0,0,6,12
09,01,02,01,814,87,93,28,94,326,101,50,35,411,441
09,01,02,02,1315,147,97,16,190,591,125,59,90,625,850
09,01,03,01,2787,248,236,52,359,1269,258,160,205,1342,1667
09,01,03,02,952,121,164,55,98,265,105,74,70,479,539
09,01,04,01,1039,136,89,39,126,394,100,49,106,539,587
09,01,04,02,1871,220,226,60,233,628,242,111,151,926,924
09,02,05,01,2415,272,212,53,447,1026,249,82,74,1095,1818
09,02,05,02,3753,453,407,106,723,1371,324,204,165,1863,2553
09,02,06,01,2820,320,275,66,535,1207,213,103,101,1267,2170
09,02,06,02,340,46,35,23,28,94,43,26,45,171,189
09,02,07,01,1197,127,69,22,345,508,65,32,29,559,884
09,02,07,02,3275,389,333,95,517,1298,297,184,162,1498,2309
09,02,08,01,313,30,29,0,41,109,38,34,32,153,198
09,02,08,02,1815,280,229,54,252,648,182,92,78,856,1293
09,03,09,01,2165,247,329,84,215,687,298,137,168,1077,945
09,03,09,02,928,99,150,42,109,254,108,91,75,468,536
09,03,09,03,1697,217,266,88,203,464,171,150,138,837,806
09,03,10,01,1811,198,254,46,218,557,227,157,154,839,1086
09,03,11,01,975,128,112,15,102,359,95,63,101,491,583
09,03,12,01,201,21,18,13,3,43,26,24,53,105,71
09,03,12,02,272,31,41,6,19,88,33,17,37,140,128
09,04,13,01,681,76,68,12,41,211,96,44,133,343,337
09,04,13,02,194,18,40,13,12,46,22,13,30,102,87
09,04,14,01,501,64,50,6,43,147,48,41,102,262,222
09,04,14,02,233,37,39,9,13,68,22,14,31,127,124
09,04,14,03,609,59,67,26,101,192,43,42,79,255,403
09,04,15,01,1434,182,206,62,168,470,169,117,60,718,923
09,04,16,01,543,61,62,15,37,166,79,51,72,270,222
09,05,17,01,446,73,29,6,58,142,46,34,58,198,280
09,05,17,02,1297,157,157,62,132,371,165,77,176,684,618
09,05,18,01,952,95,158,53,86,250,126,66,118,461,504
09,05,19,01,1725,200,133,34,241,701,174,76,166,887,1118
09,05,20,01,1255,122,153,47,145,433,126,85,144,641,689
10,01,01,01,1549,185,216,76,145,450,158,163,156,793,867
10,01,01,02,5042,545,789,250,465,1517,549,476,451,2475,2532
10,01,02,03,803,103,107,16,171,296,67,28,15,250,746
10,01,02,04,2701,341,400,111,285,820,266,210,268,1360,1344
10,01,02,05,1404,129,198,64,153,449,171,116,124,691,805
10,01,02,06,4524,535,617,174,561,1466,457,347,367,2136,2697
10,01,02,07,2693,287,334,120,315,835,280,239,283,1346,1258
10,01,03,08,610,54,61,9,102,197,103,50,34,251,350
10,01,03,09,3604,314,487,143,379,1173,416,310,382,1805,1614
10,01,03,10,4397,441,601,157,531,1393,458,421,395,2174,2249
10,01,03,11,537,49,92,24,40,129,51,54,98,313,190
10,02,04,12,2365,348,424,91,211,735,263,176,117,1214,1358
10,02,04,13,3807,538,516,126,472,1303,347,233,272,1863,2605
10,02,04,14,825,68,120,58,78,278,87,77,59,420,440
10,02,04,15,2288,291,343,76,358,775,209,135,101,1037,1816
10,02,04,16,1836,196,214,70,215,672,243,144,82,823,1276
10,02,05,17,1746,244,267,53,268,521,161,99,133,859,1143
10,02,05,18,1253,217,181,45,159,404,117,66,64,632,846
10,02,05,19,2018,306,348,91,225,683,157,106,102,935,1388
10,02,06,20,657,59,84,18,66,222,76,49,83,337,343
10,02,06,21,1465,243,194,38,183,492,143,88,84,766,941
10,02,06,22,1230,119,140,42,94,427,142,113,153,624,596
10,02,06,23,886,88,108,33,84,235,94,106,138,463,400
10,03,07,24,1422,65,92,28,426,505,98,93,115,634,921
10,03,07,25,1509,185,188,51,174,458,152,122,179,745,880
10,03,07,26,583,67,77,16,52,220,57,37,57,289,282
10,03,07,27,1197,134,178,53,83,332,141,119,157,593,450
10,04,08,28,701,61,113,19,63,202,90,77,76,360,332
10,04,08,29,443,43,53,15,50,165,62,12,43,205,277
10,04,08,30,547,52,79,24,39,124,58,58,113,299,183
10,04,09,31,881,78,119,39,94,244,107,94,106,429,353
10,04,09,32,446,52,37,16,28,187,50,28,48,217,219
10,04,09,33,1187,146,156,38,96,328,161,106,156,586,476
11,01,01,01,79,3,0,6,6,46,12,3,3,30,52
11,01,01,02,186,15,12,12,16,67,31,9,24,78,83
11,01,01,03,697,118,131,32,104,225,43,38,6,295,547
11,01,02,04,2909,409,456,116,291,914,276,250,197,1477,1800
11,01,02,05,2360,281,411,113,222,670,267,246,150,1159,1479
11,01,02,06,1695,205,217,61,244,547,163,122,136,845,1116
11,01,02,07,2053,311,288,70,263,671,187,136,127,953,1441
11,01,03,08,3465,409,571,141,347,1051,396,302,248,1762,2034
11,01,03,09,2765,362,446,100,316,830,309,236,166,1319,1704
11,01,03,10,1193,143,142,33,197,414,96,79,89,573,803
11,02,04,11,2974,450,485,107,355,1092,257,120,108,1438,2201
11,02,04,12,1494,154,185,59,228,503,137,113,115,663,886
11,02,05,13,841,116,187,32,110,227,76,27,66,415,642
11,02,05,14,2540,343,333,97,362,988,220,111,86,1165,1922
11,02,05,15,4255,520,627,154,501,1376,463,337,277,2149,2588
11,02,05,16,786,104,95,28,99,276,78,62,44,384,403
11,03,06,17,2326,239,319,92,324,821,254,148,129,1095,1471
11,03,06,18,4850,427,446,143,997,1776,429,282,350,2400,3028
11,03,06,19,3758,405,429,126,459,1396,419,292,232,1846,2280
11,03,07,20,3582,202,172,62,845,1607,401,215,78,1206,3172
11,03,07,21,6745,623,599,156,1158,2722,658,491,338,3193,4524
11,03,08,24,3719,363,430,100,670,1256,351,307,242,1815,2308
11,04,09,25,1057,113,74,30,161,484,116,40,39,524,690
11,04,09,26,7151,756,670,159,1042,3178,631,389,326,3499,4802
11,04,10,22,1985,173,207,67,328,780,210,118,102,875,1427
11,04,10,23,2430,285,356,78,287,896,209,176,143,1206,1418
11,04,10,27,953,86,123,28,142,342,89,67,76,458,636
11,04,11,28,7171,789,698,220,1207,2562,571,510,614,3651,4405
11,05,12,29,920,148,107,27,124,330,92,43,49,486,542
11,05,13,30,2204,236,152,49,556,940,139,62,70,921,1519
11,05,13,31,1393,156,212,35,158,474,124,103,131,670,699
11,05,13,32,1000,88,165,25,127,339,133,55,68,514,483
