district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,01,11,01,3389,100.0,2023,59.7,2053,60.6,1366,40.3,687,20.3,1336,39.4
01,01,11,02,194,100.0,76,39.2,134,69.1,118,60.8,16,8.2,60,30.9
01,01,11,03,5121,100.0,2969,58.0,3324,64.9,2152,42.0,1172,22.9,1797,35.1
01,01,11,04,4550,100.0,2940,64.6,2797,61.5,1610,35.4,1187,26.1,1753,38.5
01,01,11,05,1559,100.0,1051,67.4,764,49.0,508,32.6,256,16.4,795,51.0
01,01,12,01,2394,100.0,1456,60.8,1397,58.4,938,39.2,459,19.2,997,41.6
01,01,12,02,628,100.0,302,48.1,410,65.3,326,51.9,84,13.4,218,34.7
01,01,12,03,1126,100.0,599,53.2,739,65.6,527,46.8,212,18.8,387,34.4
01,01,12,04,8370,100.0,4283,51.2,5545,66.2,4087,48.8,1458,17.4,2825,33.8
01,01,13,01,6807,100.0,2936,43.1,4742,69.7,3871,56.9,871,12.8,2065,30.3
01,01,13,02,12301,100.0,4929,40.1,9091,73.9,7372,59.9,1719,14.0,3210,26.1
01,01,13,03,9849,100.0,4725,48.0,6469,65.7,5124,52.0,1345,13.7,3380,34.3
01,01,13,04,8743,100.0,3840,43.9,6353,72.7,4903,56.1,1450,16.6,2390,27.3
01,01,13,05,8985,100.0,3877,43.1,6420,71.5,5108,56.9,1312,14.6,2565,28.5
01,01,13,06,10701,100.0,4844,45.3,7467,69.8,5857,54.7,1610,15.0,3234,30.2
01,01,14,01,17788,100.0,7816,43.9,12342,69.4,9972,56.1,2370,13.3,5446,30.6
01,01,14,02,13412,100.0,5391,40.2,9848,73.4,8021,59.8,1827,13.6,3564,26.6
01,02,21,01,3478,100.0,1897,54.5,2194,63.1,1581,45.5,613,17.6,1284,36.9
01,02,21,02,6814,100.0,4286,62.9,3855,56.6,2528,37.1,1327,19.5,2959,43.4
01,02,21,03,269,100.0,219,81.4,110,40.9,50,18.6,60,22.3,159,59.1
01,02,21,04,18606,100.0,9395,50.5,12514,67.3,9211,49.5,3303,17.8,6092,32.7
01,02,21,05,5209,100.0,3047,58.5,3341,64.1,2162,41.5,1179,22.6,1868,35.9
01,02,21,06,11283,100.0,3985,35.3,9057,80.3,7298,64.7,1759,15.6,2226,19.7
01,02,22,01,10846,100.0,5448,50.2,7547,69.6,5398,49.8,2149,19.8,3299,30.4
01,02,22,02,4183,100.0,2741,65.5,2433,58.2,1442,34.5,991,23.7,1750,41.8
01,02,22,03,7017,100.0,4203,59.9,4642,66.2,2814,40.1,1828,26.1,2375,33.8
01,02,22,04,5973,100.0,2578,43.2,4433,74.2,3395,56.8,1038,17.4,1540,25.8
01,02,22,05,3286,100.0,2103,64.0,2208,67.2,1183,36.0,1025,31.2,1078,32.8
01,02,22,06,3061,100.0,1304,42.6,2351,76.8,1757,57.4,594,19.4,710,23.2
01,02,22,07,5669,100.0,2680,47.3,3770,66.5,2989,52.7,781,13.8,1899,33.5
01,03,31,01,26420,100.0,16792,63.6,15555,58.9,9628,36.4,5927,22.4,10865,41.1
01,03,31,02,11654,100.0,7156,61.4,7273,62.4,4498,38.6,2775,23.8,4381,37.6
01,03,32,01,14241,100.0,9484,66.6,9886,69.4,4757,33.4,5129,36.0,4355,30.6
01,03,32,02,10402,100.0,6163,59.2,7282,70.0,4239,40.8,3043,29.3,3120,30.0
01,03,32,03,14529,100.0,9373,64.5,8719,60.0,5156,35.5,3563,24.5,5810,40.0
01,04,41,01,20582,100.0,10243,49.8,14153,68.8,10339,50.2,3814,18.5,6429,31.2
01,04,41,02,16473,100.0,7025,42.6,12381,75.2,9448,57.4,2933,17.8,4092,24.8
01,04,41,03,8721,100.0,4716,54.1,5468,62.7,4005,45.9,1463,16.8,3253,37.3
01,04,42,01,23734,100.0,16239,68.4,13524,57.0,7495,31.6,6029,25.4,10210,43.0
01,04,42,02,16819,100.0,9834,58.5,10033,59.7,6985,41.5,3048,18.1,6786,40.3
01,04,42,03,15731,100.0,9382,59.6,9617,61.1,6349,40.4,3268,20.8,6114,38.9
02,01,01,01,6428,100.0,4502,70.0,3802,59.1,1926,30.0,1876,29.2,2626,40.9
02,01,01,02,13833,100.0,9464,68.4,9149,66.1,4369,31.6,4780,34.6,4684,33.9
02,01,01,03,15234,100.0,10768,70.7,9792,64.3,4466,29.3,5326,35.0,5442,35.7
02,01,01,04,5065,100.0,3299,65.1,3446,68.0,1766,34.9,1680,33.2,1619,32.0
02,02,02,01,1931,100.0,775,40.1,1493,77.3,1156,59.9,337,17.5,438,22.7
02,02,02,02,6062,100.0,2690,44.4,4344,71.7,3372,55.6,972,16.0,1718,28.3
02,02,02,03,10900,100.0,4399,40.4,8194,75.2,6501,59.6,1693,15.5,2706,24.8
02,02,02,04,12562,100.0,5472,43.6,9096,72.4,7090,56.4,2006,16.0,3466,27.6
02,02,02,05,14964,100.0,6276,41.9,11234,75.1,8688,58.1,2546,17.0,3730,24.9
02,02,02,06,18976,100.0,9045,47.7,13598,71.7,9931,52.3,3667,19.3,5378,28.3
02,03,03,01,8847,100.0,5592,63.2,5527,62.5,3255,36.8,2272,25.7,3320,37.5
02,03,03,02,13033,100.0,7121,54.6,8764,67.2,5912,45.4,2852,21.9,4269,32.8
02,03,04,01,15109,100.0,7461,49.4,10320,68.3,7648,50.6,2672,17.7,4789,31.7
02,03,04,02,10979,100.0,5629,51.3,7316,66.6,5350,48.7,1966,17.9,3663,33.4
02,04,05,01,5380,100.0,1625,30.2,4493,83.5,3755,69.8,738,13.7,887,16.5
02,04,05,02,7706,100.0,2563,33.3,6085,79.0,5143,66.7,942,12.2,1621,21.0
02,04,05,03,11355,100.0,3325,29.3,9179,80.8,8030,70.7,1149,10.1,2176,19.2
02,04,07,01,13506,100.0,6172,45.7,9472,70.1,7334,54.3,2138,15.8,4034,29.9
02,04,07,02,11200,100.0,3564,31.8,8679,77.5,7636,68.2,1043,9.3,2521,22.5
02,04,07,03,1113,100.0,761,68.4,444,39.9,352,31.6,92,8.3,669,60.1
02,05,06,01,9174,100.0,3157,34.4,6953,75.8,6017,65.6,936,10.2,2221,24.2
02,05,06,02,22040,100.0,7365,33.4,16908,76.7,14675,66.6,2233,10.1,5132,23.3
02,05,08,01,20669,100.0,7854,38.0,15039,72.8,12815,62.0,2224,10.8,5630,27.2
02,05,08,02,21584,100.0,7624,35.3,16038,74.3,13960,64.7,2078,9.6,5546,25.7
02,05,08,03,7752,100.0,2884,37.2,5696,73.5,4868,62.8,828,10.7,2056,26.5
02,05,08,04,4681,100.0,1054,22.5,4184,89.4,3627,77.5,557,11.9,497,10.6
03,01,01,01,4247,100.0,697,16.4,3806,89.6,3550,83.6,256,6.0,441,10.4
03,01,01,02,12505,100.0,2813,22.5,10334,82.6,9692,77.5,642,5.1,2171,17.4
