district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,01,11,01,3389,157,154,36,446,1135,345,403,713,1631,1336
01,01,11,02,194,0,7,3,20,65,24,45,30,77,60
01,01,11,03,5121,242,321,111,545,1515,657,749,981,2377,1797
01,01,11,04,4550,251,394,112,767,1585,575,488,378,2037,1753
01,01,11,05,1559,103,73,33,150,554,233,192,221,691,795
01,01,12,01,2394,124,129,46,294,724,329,335,413,1152,997
01,01,12,02,628,33,30,15,47,218,112,82,91,294,218
01,01,12,03,1126,75,72,6,112,378,162,162,159,521,387
01,01,12,04,8370,499,435,117,702,2931,1031,1011,1644,4096,2825
01,01,13,01,6807,435,405,96,655,2887,1008,648,673,3261,2065
01,01,13,02,12301,714,971,315,1003,4687,2190,1381,1040,5948,3210
01,01,13,03,9849,477,503,132,1133,3857,1219,1008,1520,4662,3380
01,01,13,04,8743,495,595,182,832,2313,879,958,2489,4625,2390
01,01,13,05,8985,525,423,118,765,3206,1048,977,1923,4409,2565
01,01,13,06,10701,629,557,123,1431,3808,1326,1192,1635,5272,3234
01,01,14,01,17788,1260,1459,332,1618,7686,2915,1508,1010,8754,5446
01,01,14,02,13412,978,1148,234,991,5861,2355,1001,844,6670,3564
01,02,21,01,3478,186,223,62,521,1398,381,410,297,1574,1284
01,02,21,02,6814,354,421,138,1210,2619,788,687,597,3117,2959
01,02,21,03,269,25,48,21,31,78,30,23,13,125,159
01,02,21,04,18606,1019,1145,345,2508,6937,2214,2163,2275,8765,6092
01,02,21,05,5209,322,353,123,807,1892,618,536,558,2414,1868
01,02,21,06,11283,577,696,230,1185,3401,1517,1644,2033,5717,2226
01,02,22,01,10846,670,692,208,1549,4330,1324,1062,1011,5074,3299
01,02,22,02,4183,344,256,67,583,2098,375,226,234,1959,1750
01,02,22,03,7017,449,646,179,919,2260,818,710,1036,3422,2375
01,02,22,04,5973,350,366,105,611,2004,806,729,1002,2948,1540
01,02,22,05,3286,266,347,115,389,869,337,411,552,1609,1078
01,02,22,06,3061,119,192,78,282,1029,460,386,515,1444,710
01,02,22,07,5669,203,216,85,972,1617,648,675,1253,2739,1899
01,03,31,01,26420,1947,2549,782,3716,9009,3096,2546,2775,12588,10865
01,03,31,02,11654,766,997,315,1752,4013,1515,1110,1186,5596,4381
01,03,32,01,14241,1175,1631,473,1743,4391,1686,1424,1718,7105,4355
01,03,32,02,10402,676,930,278,1357,2981,1148,1237,1795,5255,3120
01,03,32,03,14529,907,1287,443,2246,5030,1776,1349,1491,6757,5810
01,04,41,01,20582,1148,1396,420,2555,6946,2508,2458,3151,9946,6429
01,04,41,02,16473,996,1071,285,1674,4813,1884,2051,3699,8524,4092
01,04,41,03,8721,484,511,183,1320,3391,1076,953,803,4221,3253
01,04,42,01,23734,1556,2105,681,3515,8282,2898,2292,2405,11205,10210
01,04,42,02,16819,907,1037,333,2925,7007,1785,1542,1283,7780,6786
01,04,42,03,15731,857,1152,372,2004,5643,1888,1727,2088,7450,6114
02,01,01,01,6428,356,517,160,918,2387,829,643,618,2970,2626
02,01,01,02,13833,902,1418,476,1780,4224,1768,1488,1777,6897,4684
02,01,01,03,15234,994,1481,498,1935,4446,2111,1767,2002,7521,5442
02,01,01,04,5065,276,529,174,610,1485,694,620,677,2528,1619
02,02,02,01,1931,181,189,23,133,717,206,178,304,966,438
02,02,02,02,6062,377,471,163,662,2078,848,800,663,2966,1718
02,02,02,03,10900,708,799,186,993,4090,1570,1361,1193,5328,2706
02,02,02,04,12562,753,826,253,1264,4747,1761,1644,1314,6088,3466
02,02,02,05,14964,832,970,323,1486,5188,2260,2227,1678,7458,3730
02,02,02,06,18976,1215,1445,423,1728,7169,2675,2333,1988,9435,5378
02,03,03,01,8847,404,652,254,977,2968,1404,1107,1081,4235,3320
02,03,03,02,13033,690,1010,299,1405,4619,1896,1652,1462,6301,4269
02,03,04,01,15109,814,1045,303,1332,6168,2233,1775,1439,7268,4789
02,03,04,02,10979,646,695,205,1112,4502,1614,1254,951,5219,3663
02,04,05,01,5380,262,380,107,422,1199,617,688,1705,2826,887
02,04,05,02,7706,499,452,127,729,2956,867,780,1296,3909,1621
02,04,05,03,11355,838,708,135,964,5075,1379,947,1309,5662,2176
02,04,07,01,13506,851,788,227,1661,4751,1331,1294,2603,6812,4034
02,04,07,02,11200,576,681,156,1319,4733,1433,1045,1257,5323,2521
02,04,07,03,1113,67,112,30,149,583,85,51,36,505,669
02,05,06,01,9174,609,522,109,891,4916,1007,622,498,4304,2221
02,05,06,02,22040,1561,1482,365,1933,11189,2879,1526,1105,10609,5132
02,05,08,01,20669,1444,1304,296,2128,10881,2393,1309,914,9891,5630
02,05,08,02,21584,1393,1256,275,2163,11614,2801,1281,801,10187,5546
02,05,08,03,7752,520,405,88,855,4018,803,513,550,3667,2056
