district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
03,01,01,01,685,274,3,3,21,15,3,13,88,48,9,12,52,15,18,91,40,27,0,144,16,12,82,12,35,4,17,7
03,01,01,02,2605,529,6,15,17,10,24,23,263,31,35,9,114,32,29,456,208,53,57,1242,75,48,544,15,199,179,11,16
03,01,01,04,49,49,0,7,3,3,0,3,10,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
03,02,02,03,500,74,0,0,3,4,7,4,31,6,13,0,16,0,13,91,27,9,3,334,50,26,132,0,18,3,0,3
03,02,02,09,2472,1021,79,81,79,67,38,54,284,65,68,27,72,6,21,292,108,54,27,437,77,30,155,6,58,49,185,52
03,02,02,10,1781,629,41,12,41,33,13,29,198,45,71,10,98,40,12,270,127,41,25,511,140,23,223,33,90,12,27,53
03,02,03,07,2429,861,37,34,54,29,30,19,367,81,21,15,117,24,19,655,272,68,159,662,153,25,235,18,127,36,22,85
03,03,04,05,2040,554,24,18,19,22,15,12,275,37,26,9,63,11,23,477,216,48,114,798,41,31,393,6,223,37,12,21
03,03,04,06,756,320,3,18,13,12,15,12,126,24,15,4,34,0,15,168,69,21,43,141,22,0,31,3,10,9,19,6
03,03,07,11,495,218,19,13,9,21,3,9,101,12,0,0,18,0,9,86,30,14,19,120,15,7,51,0,9,9,3,16
03,03,07,15,1436,338,31,6,12,19,12,15,92,39,18,3,58,19,10,178,58,22,17,628,66,15,315,14,102,34,22,40
03,03,07,16,30,10,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0
03,04,05,08,939,312,32,3,12,3,7,6,147,27,4,12,39,6,12,210,83,12,69,346,167,3,74,13,21,17,12,53
03,04,05,12,1797,698,50,22,36,18,27,34,238,36,12,33,99,10,32,220,64,56,50,479,216,18,124,18,34,12,31,107
03,04,05,13,526,255,22,0,15,25,14,33,82,6,18,6,18,9,0,51,12,3,9,113,36,4,39,6,24,3,21,21
03,04,06,14,5844,2541,168,55,259,149,117,215,638,149,129,70,252,42,84,834,340,146,91,1090,198,84,423,52,160,114,192,131
03,04,08,18,6203,2626,187,74,296,137,180,163,663,130,142,61,286,60,50,874,360,172,55,1198,145,61,575,47,159,94,169,92
03,05,09,19,925,213,15,0,19,9,12,6,85,6,29,6,72,33,21,117,51,15,11,441,28,15,247,4,112,16,12,9
03,05,09,20,1113,553,31,25,38,33,24,27,132,77,26,6,27,0,6,150,51,23,20,138,27,0,69,6,23,27,29,16
03,05,09,23,2238,1020,65,36,135,46,50,91,233,77,71,21,99,15,21,328,121,67,27,348,64,35,129,3,52,70,60,33
03,05,09,24,1455,722,57,33,92,25,46,45,139,55,18,64,135,20,29,176,82,35,14,228,54,12,109,6,51,43,28,18
03,05,09,25,1832,753,60,18,89,31,34,43,127,56,115,18,89,30,32,240,100,20,42,404,30,33,197,3,115,87,31,36
03,05,10,17,936,278,13,16,28,9,12,7,74,18,30,3,36,13,12,192,93,34,31,322,22,10,221,0,143,46,16,12
03,05,10,21,807,274,4,12,21,15,4,13,98,35,18,9,82,12,18,137,86,12,9,150,27,3,62,3,25,44,3,18
03,05,10,22,471,168,4,12,9,6,6,3,81,0,6,6,21,3,0,96,57,12,9,112,6,3,55,0,15,21,6,9
03,06,11,26,4795,2270,271,56,303,162,186,194,299,78,118,54,176,21,32,487,221,58,44,721,117,62,367,51,127,50,260,100
03,06,11,31,3632,1894,288,58,302,126,155,219,186,51,70,34,82,6,15,279,115,44,16,335,89,36,142,9,51,44,261,36
03,06,12,27,3919,1878,179,95,293,143,158,234,224,76,73,23,105,9,49,404,182,81,33,405,98,27,161,25,45,109,195,37
03,06,12,28,3107,1333,105,43,216,46,147,96,229,89,67,34,99,24,19,335,132,41,33,516,92,42,210,3,57,175,88,40
03,06,13,32,7239,3560,476,121,555,256,341,400,391,95,95,45,172,40,46,559,274,95,38,777,152,62,350,17,126,65,501,100
03,06,14,29,1696,539,6,15,56,9,41,18,182,56,18,16,52,9,12,229,64,52,18,457,95,9,163,3,83,228,28,22
03,06,14,30,1716,305,9,6,24,12,12,15,67,51,32,6,110,43,29,172,54,19,7,899,20,21,541,15,280,86,0,19
03,06,14,34,1817,795,82,27,115,46,55,79,111,26,38,12,66,16,25,208,96,63,7,230,60,25,100,3,43,37,70,32
03,06,14,35,1188,438,31,13,74,13,43,38,71,31,25,15,33,3,6,134,59,21,9,170,27,3,83,3,34,123,69,48
03,06,14,41,731,274,12,0,38,16,39,24,57,9,12,9,25,0,13,95,38,39,6,54,15,3,18,3,6,30,49,26
03,07,15,36,4103,1895,247,78,306,127,184,210,143,44,63,36,96,15,24,345,146,79,30,397,102,33,149,16,31,64,365,59
03,07,15,37,5603,2561,266,101,373,164,209,332,234,80,76,44,143,27,25,589,263,111,40,606,96,59,264,18,58,88,533,72
03,07,16,33,979,328,20,19,25,10,17,25,58,17,19,0,20,0,12,178,83,29,18,212,46,6,78,6,34,43,40,15
03,07,16,38,5731,2722,361,87,340,196,245,296,317,136,75,40,156,31,28,522,244,103,43,607,181,49,245,13,90,164,406,91
03,07,16,39,3477,1659,215,59,197,132,108,240,238,33,47,13,99,21,35,283,134,45,15,406,94,19,211,25,81,99,228,70
04,01,01,01,5188,1828,46,50,97,22,40,38,1060,121,107,88,392,54,90,515,199,87,82,1814,717,197,582,78,154,62,40,281
04,01,01,02,346,114,0,0,6,0,6,0,52,13,20,0,69,6,54,44,17,0,3,96,22,3,52,12,16,4,0,3
04,01,01,03,4347,1068,9,21,23,17,15,6,632,133,75,27,270,34,112,636,219,141,96,1931,822,99,743,176,205,55,7,366
04,02,02,04,68,25,0,0,0,0,3,10,3,0,0,3,3,0,0,0,0,0,0,15,0,3,12,0,0,0,0,7
04,02,02,05,327,106,6,3,9,13,6,10,28,6,7,0,19,9,3,31,12,3,0,59,18,25,10,0,7,0,29,13
04,02,02,06,804,277,15,16,35,9,4,26,99,13,16,0,40,18,16,98,43,30,9,142,34,34,45,6,6,0,20,56
04,02,02,07,789,319,21,6,20,27,12,38,62,21,22,15,33,3,12,79,21,28,6,170,43,33,29,3,0,3,18,40
04,02,02,08,795,354,10,12,25,16,15,66,106,12,10,10,34,15,6,108,29,16,15,137,54,33,26,0,10,13,40,36
04,02,02,09,1256,554,47,21,53,21,62,49,84,53,15,6,21,0,9,129,38,46,0,204,48,30,92,0,28,9,43,22
04,02,03,10,499,125,7,9,9,0,3,0,34,32,10,5,53,21,27,31,16,3,0,216,12,19,136,6,78,4,0,0
04,02,03,11,5092,1845,141,86,147,125,62,150,451,103,120,69,262,52,61,533,204,98,31,1476,373,223,518,31,138,44,156,227
04,02,03,12,1793,525,41,39,34,26,30,30,118,34,37,18,71,3,44,173,69,40,12,601,131,57,249,17,72,15,69,74
04,02,03,13,2775,962,88,60,108,47,46,41,246,69,69,39,202,37,55,251,88,75,16,759,227,97,318,24,45,50,57,137
04,02,03,14,12,9,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
04,03,04,15,1648,499,60,17,40,9,18,11,161,27,46,23,107,25,19,182,74,42,13,478,100,99,217,34,56,22,31,81
04,03,04,16,5175,1301,134,73,127,53,84,81,335,90,49,43,313,43,133,432,164,100,47,2069,1225,111,520,50,169,52,74,429
04,03,04,17,4285,1568,163,54,199,90,94,90,326,81,82,84,334,73,118,481,182,130,21,1040,447,132,304,36,84,16,140,235
04,03,05,18,4382,1378,106,80,180,46,61,61,402,69,89,58,271,43,83,402,128,93,33,1424,609,121,460,110,84,70,94,303
04,03,05,19,2671,898,47,58,118,52,21,52,300,38,58,23,107,38,31,232,89,50,16,850,332,87,302,73,81,37,43,197
04,03,06,20,4027,1289,116,102,131,49,47,61,381,62,75,72,273,46,88,561,208,146,34,1084,379,146,413,82,49,50,98,268
04,03,06,21,1778,584,39,34,84,28,15,37,152,22,35,34,135,21,62,258,81,97,13,482,223,44,147,38,27,18,39,103
04,03,06,22,5223,1745,153,95,178,76,75,125,409,103,105,134,381,52,127,595,201,174,40,1486,541,231,540,132,121,77,140,336
04,03,06,23,2896,753,58,57,73,35,37,41,172,74,24,32,144,27,48,595,207,231,28,813,294,131,270,59,61,58,60,153
04,03,07,24,2521,946,70,70,106,33,58,68,241,32,45,22,95,12,19,382,161,103,27,547,162,72,203,31,39,17,111,92
04,03,07,25,5189,2136,264,105,238,113,134,183,385,92,137,73,401,65,219,542,152,129,21,985,297,116,385,78,81,47,217,166
04,03,07,26,2599,853,74,61,107,48,27,61,151,45,91,22,138,23,58,394,106,106,22,688,153,65,352,28,124,28,115,121
04,03,08,27,6704,2318,186,152,294,76,178,114,423,195,165,131,543,75,209,681,224,137,36,1794,617,132,691,134,97,124,152,239
04,03,08,28,4479,1629,158,102,232,99,107,144,247,48,92,68,324,25,183,376,141,79,16,852,286,98,343,80,57,57,238,174
04,03,09,29,2641,1003,118,42,85,75,69,80,223,61,50,31,174,50,57,310,105,73,20,497,167,66,190,29,26,31,152,105
04,03,09,30,2736,1057,115,58,113,68,85,124,149,21,47,23,145,6,85,324,104,52,4,571,175,86,189,35,20,57,137,129
04,03,09,31,2145,703,71,34,63,42,33,72,135,22,82,22,110,18,33,333,127,80,3,489,125,69,227,28,60,32,106,72
04,03,10,32,6829,2444,220,149,245,102,104,153,606,100,150,122,458,85,158,1078,405,242,46,1339,385,213,536,51,73,92,289,296
04,04,11,33,40,29,3,0,3,0,0,0,3,0,11,0,0,0,0,6,3,0,0,4,0,4,0,0,0,0,0,0
04,04,11,34,2112,757,91,43,61,49,40,34,142,56,85,22,47,3,6,442,194,115,18,383,131,83,99,13,13,0,113,118
04,04,11,35,1055,298,21,10,20,21,16,15,62,19,18,16,51,13,19,333,155,89,3,165,53,52,21,0,3,11,60,34
04,04,11,36,1138,362,10,19,43,21,22,24,99,0,20,13,59,9,15,313,161,66,6,189,46,51,52,10,12,6,40,57
04,04,11,37,3201,1103,65,58,80,42,19,58,398,61,65,72,264,64,74,621,227,156,22,683,212,93,286,46,69,12,78,163
04,04,12,38,2180,685,64,18,65,41,18,19,220,37,35,30,113,12,32,371,122,113,12,531,185,89,151,15,39,34,58,180
04,04,12,39,256,41,3,0,0,6,6,0,4,10,12,0,18,3,15,29,16,3,0,141,19,10,70,3,37,0,0,3
04,04,12,40,436,163,13,6,9,15,13,9,18,6,9,6,22,4,0,85,34,6,13,76,12,19,22,0,6,6,29,16
04,04,12,41,1794,685,69,43,73,35,23,45,171,6,77,30,91,9,26,257,89,62,7,435,80,79,202,18,18,3,50,75
04,04,13,42,1436,515,21,24,31,13,12,18,279,24,10,29,102,21,33,205,74,47,9,329,107,68,107,9,34,7,34,94
04,04,13,43,1126,382,19,19,49,21,18,23,88,6,27,34,78,16,19,189,66,55,7,225,84,36,43,3,6,6,59,56
04,04,13,44,3028,1141,118,95,96,77,51,49,250,34,50,80,201,20,70,315,141,59,6,506,144,77,206,9,42,15,203,138
04,05,14,45,2786,872,42,46,74,43,34,38,252,67,64,71,246,43,73,391,153,82,27,777,265,97,309,32,68,27,60,184
04,05,14,46,4834,1685,142,107,161,86,86,120,360,92,91,73,276,41,82,1011,387,231,30,796,222,124,308,32,70,42,226,232
04,05,14,47,2271,843,58,56,102,54,33,71,165,50,47,30,130,31,31,358,138,81,15,350,106,41,137,34,26,37,94,94
04,05,14,48,4577,1627,139,131,178,96,79,103,322,73,93,96,223,30,49,575,243,126,19,1209,340,165,541,61,105,25,180,173
04,05,15,49,2039,726,38,62,103,15,28,37,145,49,40,78,259,40,89,192,108,31,4,623,204,19,294,32,131,21,38,121
04,05,15,50,2378,857,94,23,94,32,46,58,211,24,39,80,191,27,57,293,111,53,9,526,189,53,199,47,48,6,124,127
04,05,15,51,1973,672,52,28,69,37,32,28,148,17,40,92,201,28,63,275,81,67,8,508,163,41,222,30,80,20,57,119
04,05,16,52,4005,1523,141,119,198,108,73,108,300,56,82,51,171,29,33,495,171,133,19,876,219,81,422,58,102,58,138,153
04,05,16,53,3042,1126,124,82,126,37,41,78,224,51,62,79,200,34,60,342,122,56,19,644,253,43,218,17,74,66,102,142
04,05,16,54,1108,386,27,26,39,12,35,22,98,15,22,22,53,6,15,166,71,39,12,228,73,19,96,9,44,30,39,71
04,05,16,55,3247,1077,105,77,95,45,58,41,276,48,52,50,196,30,69,395,164,90,19,878,295,52,400,15,102,29,68,195
04,05,16,56,2543,1096,101,57,156,43,69,74,202,72,62,62,152,24,39,193,62,54,12,494,155,42,193,40,49,21,89,122
04,06,17,57,15,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,6,0,0,0
05,01,01,01,3021,818,9,16,37,22,7,64,433,29,55,51,251,60,77,354,146,51,71,1275,429,65,517,184,99,24,25,205
05,01,01,02,2811,982,24,12,67,18,24,27,427,143,90,75,330,84,138,290,120,39,50,951,381,54,316,24,124,18,17,140
05,01,01,03,1461,509,16,6,27,20,21,44,227,28,31,16,111,21,45,124,49,25,22,508,179,71,174,24,42,3,21,118
05,01,02,04,1585,278,0,16,13,3,3,21,147,24,3,3,46,9,16,443,198,30,159,856,85,44,316,30,62,6,3,49
05,01,02,05,623,173,3,0,19,3,6,6,69,9,28,6,52,19,24,89,55,3,18,221,115,22,35,0,17,0,0,61
05,01,02,06,4388,1298,16,18,45,21,15,37,706,141,119,89,303,81,101,904,362,105,273,1866,662,76,627,49,345,39,6,273
05,01,02,07,5929,1655,12,12,68,18,15,23,1077,79,166,49,221,53,64,1583,725,148,482,2535,1161,34,597,99,197,11,9,346
05,01,02,08,2758,997,15,37,40,9,15,36,496,112,96,45,228,38,109,342,161,31,58,1025,439,55,291,55,111,21,15,136
05,01,02,09,1926,518,12,21,27,13,22,25,215,48,67,19,220,60,81,187,73,51,39,745,404,31,178,21,57,24,12,187
05,01,03,10,1536,514,6,15,33,12,3,12,214,81,63,34,182,27,69,111,54,9,18,560,237,24,214,42,65,7,0,80
05,01,03,11,2840,598,3,25,22,18,12,30,140,42,161,34,219,74,83,500,230,44,99,1333,760,21,313,129,56,3,15,286
05,01,03,12,4249,1392,13,43,73,6,18,28,342,476,189,80,452,115,175,284,118,42,36,1796,723,36,731,92,290,23,33,197
05,01,03,13,2935,934,29,31,98,16,12,41,288,127,82,112,365,75,105,314,133,43,38,1072,424,15,454,76,184,24,23,210
05,01,03,14,5006,1705,19,67,87,28,28,40,719,182,199,148,601,109,182,556,200,93,77,1610,691,94,561,96,171,85,53,391
05,01,03,39,672,46,4,0,3,0,0,0,24,0,0,3,34,3,15,60,30,6,3,525,32,19,279,9,151,0,0,6
05,02,04,15,799,267,18,27,6,11,9,9,135,12,13,0,36,18,6,145,50,21,35,240,117,15,44,0,9,3,21,78
05,02,04,16,95,61,14,0,10,0,3,0,19,0,0,0,6,0,0,9,6,0,0,15,12,0,0,0,0,0,0,7
05,02,04,17,1872,599,10,12,9,12,0,36,265,88,30,72,223,56,61,204,98,14,58,670,222,33,290,27,142,39,15,113
05,02,04,18,1189,302,0,6,9,3,3,21,171,11,15,27,100,15,24,139,57,3,13,553,122,33,237,12,67,15,9,67
05,02,04,19,2153,798,9,19,43,15,14,50,381,75,85,59,239,62,54,284,119,36,71,701,196,28,237,34,88,34,9,145
05,02,04,20,192,52,6,0,0,0,3,6,31,0,3,0,19,6,9,13,10,0,3,78,25,3,47,0,25,9,0,9
05,02,05,21,903,247,7,7,9,6,9,6,79,6,66,12,55,9,13,149,51,45,18,317,115,46,99,0,34,6,10,104
05,02,05,22,3629,1066,10,25,37,22,18,33,569,104,144,28,245,72,101,492,203,53,138,1688,353,166,573,61,266,21,21,150
05,02,05,23,7439,2066,18,77,104,15,19,32,828,631,136,69,465,83,224,1589,772,118,470,3279,1083,156,1225,241,520,53,20,310
05,02,05,24,1407,520,14,12,30,27,9,49,238,21,50,22,131,37,49,127,36,38,24,419,173,64,121,6,30,16,10,90
05,02,06,25,2841,904,22,19,59,10,13,40,355,116,107,58,313,60,116,404,199,49,68,900,336,49,339,9,152,59,19,144
05,02,06,26,6361,2238,57,58,123,64,61,103,771,330,256,207,783,170,234,493,212,74,70,2162,902,89,829,108,293,103,45,363
05,02,06,27,1999,529,6,30,57,0,12,16,183,44,137,24,226,53,81,135,50,37,19,924,213,45,479,83,131,22,10,83
05,02,06,28,500,164,12,7,6,6,4,9,89,12,6,7,33,3,13,45,15,6,12,199,106,16,50,6,6,0,3,60
05,02,06,29,704,330,21,9,36,27,15,27,92,10,12,22,54,6,10,66,32,4,12,179,71,16,52,3,18,0,25,31
05,03,07,30,2193,544,13,12,24,9,6,9,364,13,39,30,75,10,26,216,110,31,57,965,589,57,207,51,28,18,0,341
05,03,07,31,4992,1797,13,62,75,27,25,42,1114,79,76,107,348,54,92,733,301,98,177,1823,836,65,554,142,127,45,17,384
05,03,08,32,5718,1684,52,45,146,29,36,40,772,142,90,153,640,66,269,364,142,55,45,2076,925,120,715,132,202,127,48,442
05,03,08,33,234,60,0,0,0,3,0,9,18,8,0,6,27,0,9,12,6,0,0,99,66,3,15,0,0,0,0,26
05,04,09,34,872,238,13,16,33,16,4,18,53,9,6,18,45,3,9,107,66,12,6,339,48,49,166,0,83,6,15,39
05,04,09,35,117,41,0,0,0,3,0,0,25,0,0,0,4,0,0,6,6,0,0,43,3,6,31,3,6,0,3,0
05,04,09,36,1768,778,47,30,59,63,31,62,257,27,29,33,78,0,21,187,84,28,32,425,166,102,86,12,18,15,27,116
