district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,01,11,01,2069,144,115,27,399,814,184,172,214,972,1427
01,01,11,02,78,0,9,0,6,38,10,6,9,31,63
01,01,11,03,2922,211,240,99,377,980,347,334,334,1381,1774
01,01,11,04,3010,183,334,118,548,1073,347,224,183,1365,1811
01,01,11,05,1002,93,60,16,108,414,150,90,71,485,749
01,01,12,01,1438,105,119,51,211,502,175,128,147,675,1004
01,01,12,02,326,31,28,3,33,137,47,23,24,163,237
01,01,12,03,604,54,43,15,53,249,95,52,43,288,412
01,01,12,04,4232,362,347,78,447,1836,501,329,332,2109,2838
01,01,13,01,2952,229,204,42,325,1529,323,155,145,1458,2083
01,01,13,02,5108,394,473,134,523,2432,700,294,158,2484,3462
01,01,13,03,4846,329,348,74,757,2377,473,261,227,2267,3537
01,01,13,04,3675,371,397,111,491,1365,412,266,262,1882,2290
01,01,13,05,3484,298,269,86,389,1554,460,212,216,1619,2325
01,01,13,06,4754,364,329,75,1115,1935,457,271,208,2397,3219
01,01,14,01,7991,732,738,160,879,4092,889,298,203,3976,5779
01,01,14,02,5550,534,498,66,562,2949,582,199,160,2767,3779
01,02,21,01,1992,147,190,49,266,817,244,167,112,865,1391
01,02,21,02,4198,297,350,112,682,1522,555,343,337,1953,2917
01,02,21,03,203,19,33,9,28,64,18,15,17,99,151
01,02,21,04,9539,648,876,245,1381,3538,1159,862,830,4410,6202
01,02,21,05,3154,236,321,107,470,1097,451,243,229,1462,1996
01,02,21,06,4058,281,359,101,512,1531,476,408,390,2026,2338
01,02,22,01,5549,399,542,138,840,2159,645,455,371,2646,3447
01,02,22,02,1744,164,170,44,242,741,186,97,100,816,1009
01,02,22,03,4230,364,559,147,518,1321,559,306,456,2085,2386
01,02,22,04,2639,185,212,53,349,1096,332,221,191,1180,1628
01,02,22,05,2117,229,302,95,236,613,256,203,183,1042,1109
01,02,22,06,1223,88,128,40,141,454,145,126,101,598,646
01,02,22,07,2734,122,148,46,796,959,285,166,212,1302,1986
01,03,31,01,17167,1597,2230,648,2378,5724,2137,1350,1103,8052,11340
01,03,31,02,7417,604,888,262,1157,2441,991,548,526,3506,4665
01,03,32,01,9576,956,1479,424,1011,2980,1159,778,789,4735,4491
01,03,32,02,6024,565,779,221,811,1904,728,503,513,2988,3007
01,03,32,03,9479,784,1162,398,1396,3256,1169,697,617,4410,5930
01,04,41,01,10355,844,991,286,1360,3813,1346,938,777,4831,6596
01,04,41,02,6854,683,683,194,760,2499,816,648,571,3292,4037
01,04,41,03,4718,322,415,155,800,1773,622,361,270,2198,3286
01,04,42,01,16597,1277,1972,605,2334,5615,2280,1358,1156,7716,10653
01,04,42,02,10048,670,857,297,1886,4024,1110,700,504,4484,7018
01,04,42,03,9739,679,988,311,1266,3389,1327,871,908,4511,6448
02,01,01,01,4924,356,507,161,816,1781,614,392,297,2270,3031
02,01,01,02,9327,757,1277,419,1071,2900,1290,812,801,4667,4553
02,01,01,03,10715,916,1402,452,1175,3286,1632,904,948,5186,5360
02,01,01,04,3279,229,444,156,369,1000,467,322,292,1589,1625
02,02,02,01,699,94,101,18,63,280,45,36,62,329,388
02,02,02,02,2723,222,248,90,391,1003,360,198,211,1303,1766
02,02,02,03,4422,357,399,102,505,1787,587,391,294,2147,2732
02,02,02,04,5450,384,438,140,642,2286,659,483,418,2586,3449
02,02,02,05,6207,430,524,170,802,2333,874,533,541,3021,3711
02,02,02,06,8876,685,864,296,973,3589,1193,664,612,4360,5276
02,03,03,01,5698,321,538,208,632,1887,869,526,717,2767,3422
02,03,03,02,7134,470,674,223,796,2644,977,669,681,3422,4249
02,03,04,01,7568,462,616,242,860,3242,1024,533,589,3598,4870
02,03,04,02,5685,338,448,140,680,2361,757,417,544,2678,3720
02,04,05,01,1554,149,215,56,183,487,181,127,156,819,859
02,04,05,02,2347,214,241,43,316,1066,217,122,128,1185,1501
02,04,05,03,3139,352,226,59,385,1565,287,152,113,1538,2034
02,04,07,01,5786,518,502,152,1100,2367,510,340,297,2804,3767
02,04,07,02,3261,244,190,42,650,1650,253,123,109,1557,2253
02,04,07,03,789,79,97,31,127,377,43,28,7,353,691
02,05,06,01,2966,240,194,35,406,1693,213,122,63,1394,2096
02,05,06,02,6967,618,482,114,897,3858,576,243,179,3441,4864
02,05,08,01,7491,634,541,153,1112,4040,633,255,123,3561,5393
02,05,08,02,7147,526,357,63,1081,4296,494,219,111,3426,5238
02,05,08,03,2715,250,110,38,470,1513,189,90,55,1234,1918
02,05,08,04,1148,170,139,28,106,480,109,49,67,548,617
03,01,01,01,685,70,57,10,91,288,61,47,61,257,466
03,01,01,02,2605,341,307,84,475,908,200,116,174,1159,1990
03,01,01,04,49,0,10,4,7,12,9,7,0,19,28
03,02,02,03,500,45,82,21,90,180,33,24,25,189,419
03,02,02,09,2472,271,321,78,454,782,251,154,161,1289,1410
03,02,02,10,1781,238,268,50,175,587,230,90,143,884,1003
03,02,03,07,2429,291,379,104,170,690,329,210,256,1270,995
03,03,04,05,2040,345,289,80,220,643,174,137,152,989,1166
03,03,04,06,756,81,91,16,74,216,97,68,113,412,323
03,03,07,11,495,53,88,28,33,124,61,34,74,257,199
03,03,07,15,1436,177,206,48,233,462,155,65,90,626,973
03,03,07,16,30,3,0,7,0,7,3,10,0,16,9
03,04,05,08,939,96,148,52,66,238,125,102,112,458,295
03,04,05,12,1797,223,225,61,206,624,222,89,147,923,851
03,04,05,13,526,68,96,10,52,139,80,48,33,239,238
03,04,06,14,5844,750,777,164,622,2199,631,263,438,2967,3181
03,04,08,18,6203,724,614,153,691,2737,571,307,406,3077,3886
03,05,09,19,925,144,130,52,129,296,92,24,58,402,709
03,05,09,20,1113,133,133,25,113,449,125,66,69,566,632
03,05,09,23,2238,250,202,38,302,1044,203,117,82,1028,1497
03,05,09,24,1455,170,172,32,192,642,127,78,42,700,976
03,05,09,25,1832,221,240,69,213,756,172,84,77,923,1161
03,05,10,17,936,73,73,12,199,374,73,59,73,394,639
03,05,10,21,807,101,86,21,101,284,108,49,57,405,538
03,05,10,22,471,63,78,18,45,153,43,27,44,244,273
03,06,11,26,4795,442,399,65,697,2426,467,176,123,2334,3277
03,06,11,31,3632,345,301,43,441,1881,394,147,80,1819,2512
03,06,12,27,3919,314,312,75,471,2130,374,144,99,1983,2569
03,06,12,28,3107,296,251,49,400,1543,284,149,135,1592,2095
03,06,13,32,7239,708,711,129,704,3648,904,284,151,3624,4769
03,06,14,29,1696,202,209,48,196,554,188,118,181,908,982
03,06,14,30,1716,186,289,84,322,583,118,65,69,752,1441
03,06,14,34,1817,151,125,19,259,960,154,72,77,915,1283
03,06,14,35,1188,120,111,16,151,558,125,56,51,593,802
03,06,14,41,731,96,173,28,40,260,83,26,25,380,374
03,07,15,36,4103,356,384,141,529,1929,525,133,106,2026,2771
03,07,15,37,5603,616,544,116,515,2711,699,228,174,2847,3817
03,07,16,33,979,110,105,29,70,508,58,40,59,462,646
03,07,16,38,5731,590,579,112,571,2864,625,241,149,2878,3783
03,07,16,39,3477,356,409,91,346,1583,404,176,112,1768,2188
04,01,01,01,5188,418,530,135,593,1711,750,525,526,2560,2978
04,01,01,02,346,31,35,0,87,93,47,31,22,102,292
04,01,01,03,4347,470,560,174,427,1280,618,441,377,2222,2181
04,02,02,04,68,0,27,3,6,10,10,3,9,32,37
04,02,02,05,327,26,36,15,45,92,41,47,25,149,179
04,02,02,06,804,59,91,13,100,268,97,64,112,394,484
04,02,02,07,789,60,93,25,99,236,114,92,70,388,469
04,02,02,08,795,52,110,40,78,189,135,112,79,410,411
04,02,02,09,1256,37,65,27,435,440,102,77,73,611,969
04,02,03,10,499,46,60,6,152,183,25,15,12,242,436
04,02,03,11,5092,328,493,148,692,1608,758,452,613,2417,3069
04,02,03,12,1793,129,214,74,231,538,238,165,204,870,1108
04,02,03,13,2775,214,239,61,326,989,336,279,331,1391,1652
04,02,03,14,12,0,0,0,3,0,0,6,3,0,12
04,03,04,15,1648,73,103,37,257,633,211,164,170,759,1242
04,03,04,16,5175,427,531,163,501,1629,720,548,656,2677,2832
04,03,04,17,4285,307,403,132,478,1404,606,434,521,2177,2542
04,03,05,18,4382,293,346,111,526,1470,622,471,543,2159,2622
04,03,05,19,2671,203,246,64,276,992,377,256,257,1250,1582
04,03,06,20,4027,244,320,98,456,1379,607,406,517,2021,2380
04,03,06,21,1778,118,149,41,204,666,276,154,170,821,1112
04,03,06,22,5223,368,418,131,523,1762,727,602,692,2600,3065
04,03,06,23,2896,231,263,60,287,1008,373,301,373,1489,1668
04,03,07,24,2521,171,199,49,280,849,299,259,415,1315,1529
04,03,07,25,5189,344,448,160,627,1829,688,505,588,2569,3345
04,03,07,26,2599,188,204,81,249,787,413,327,350,1344,1623
04,03,08,27,6704,433,534,156,805,2243,988,745,800,3247,4362
04,03,08,28,4479,236,303,95,518,1539,695,509,584,2254,2925
04,03,09,29,2641,153,225,58,218,838,374,375,400,1313,1617
04,03,09,30,2736,163,209,66,279,816,415,373,415,1287,1744
04,03,09,31,2145,144,183,39,190,661,328,262,338,1043,1472
04,03,10,32,6829,478,582,174,645,2311,961,795,883,3426,4124
04,04,11,33,40,0,0,0,13,14,3,10,0,19,33
04,04,11,34,2112,133,279,41,216,573,363,231,276,1093,1134
04,04,11,35,1055,68,137,39,79,256,143,147,186,561,565
04,04,11,36,1138,94,136,50,76,322,182,115,163,623,618
04,04,11,37,3201,253,337,101,267,1049,455,329,410,1657,1737
04,04,12,38,2180,190,302,67,205,603,358,243,212,1124,1047
04,04,12,39,256,41,30,6,45,75,44,12,3,98,228
04,04,12,40,436,22,67,19,38,114,70,44,62,228,230
04,04,12,41,1794,141,205,34,216,508,250,214,226,903,972
04,04,13,42,1436,109,126,45,96,416,189,212,243,718,767
04,04,13,43,1126,89,105,28,107,316,167,148,166,585,579
04,04,13,44,3028,218,323,91,265,883,494,312,442,1557,1747
04,05,14,45,2786,210,264,89,263,873,429,333,325,1458,1500
04,05,14,46,4834,356,470,113,386,1517,643,591,758,2413,2802
04,05,14,47,2271,152,172,66,199,693,346,293,350,1208,1330
04,05,14,48,4577,284,362,89,435,1545,698,529,635,2246,2931
