district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,01,11,01,3420,162,124,30,510,1105,335,393,761,1634,1427
01,01,11,02,186,0,9,3,20,62,27,31,34,73,63
01,01,11,03,5083,255,306,111,600,1492,650,748,921,2356,1774
01,01,11,04,4641,266,398,143,787,1619,609,453,366,2073,1811
01,01,11,05,1531,106,72,19,134,545,235,191,229,710,749
01,01,12,01,2403,123,141,66,282,696,310,354,431,1145,1004
01,01,12,02,648,43,36,6,67,212,104,85,95,300,237
01,01,12,03,1133,72,55,18,91,368,199,149,181,518,412
01,01,12,04,8376,491,415,102,709,2954,1084,950,1671,4086,2838
01,01,13,01,6899,444,410,85,656,2994,1022,626,662,3328,2083
01,01,13,02,12597,687,992,315,1056,4911,2329,1300,1007,6094,3462
01,01,13,03,10054,472,503,107,1237,3986,1219,1012,1518,4733,3537
01,01,13,04,8732,498,549,153,807,2348,892,988,2497,4626,2290
01,01,13,05,8529,453,410,119,744,2933,1048,916,1906,4182,2325
01,01,13,06,10721,625,534,117,1489,3789,1363,1193,1611,5307,3219
01,01,14,01,18141,1299,1447,320,1674,8061,2906,1436,998,8900,5779
01,01,14,02,13699,1021,1129,213,1059,6187,2309,936,845,6791,3779
01,02,21,01,3626,210,220,55,557,1464,440,392,288,1615,1391
01,02,21,02,6795,362,406,143,1228,2539,825,660,632,3131,2917
01,02,21,03,261,19,40,15,28,89,21,29,20,127,151
01,02,21,04,18855,1018,1160,343,2681,7013,2298,2149,2193,8919,6202
01,02,21,05,5359,317,373,122,822,1953,663,539,570,2501,1996
01,02,21,06,11404,573,695,216,1265,3402,1576,1684,1993,5794,2338
01,02,22,01,10976,640,724,180,1678,4419,1302,1058,975,5178,3447
01,02,22,02,2777,220,195,57,414,1164,306,199,222,1306,1009
01,02,22,03,7065,475,654,177,970,2219,847,700,1023,3464,2386
01,02,22,04,6085,329,349,98,679,2064,839,737,990,2925,1628
01,02,22,05,3333,275,352,110,395,867,410,397,527,1632,1109
01,02,22,06,2976,127,209,60,309,966,449,374,482,1423,646
01,02,22,07,5786,202,239,85,1088,1565,694,659,1254,2805,1986
01,03,31,01,27024,1957,2599,752,3950,9259,3261,2547,2699,12796,11340
01,03,31,02,11989,806,1022,310,1903,4107,1545,1070,1226,5736,4665
01,03,32,01,14243,1151,1662,466,1703,4472,1688,1410,1691,7115,4491
01,03,32,02,10346,697,914,273,1285,3029,1201,1146,1801,5222,3007
01,03,32,03,14710,978,1288,447,2345,5119,1747,1305,1481,6841,5930
01,04,41,01,20950,1199,1353,393,2806,6941,2629,2507,3122,10100,6596
01,04,41,02,16544,1005,1007,308,1732,4825,1946,2034,3687,8532,4037
