district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
03,05,09,23,9475,100.0,1995,21.1,8159,86.1,7480,78.9,679,7.2,1316,13.9
03,05,09,24,6128,100.0,1417,23.1,5120,83.6,4711,76.9,409,6.7,1008,16.4
03,05,09,25,9714,100.0,1748,18.0,8588,88.4,7966,82.0,622,6.4,1126,11.6
03,05,10,17,4256,100.0,890,20.9,3625,85.2,3366,79.1,259,6.1,631,14.8
03,05,10,21,6485,100.0,748,11.5,5988,92.3,5737,88.5,251,3.9,497,7.7
03,05,10,22,4595,100.0,371,8.1,4403,95.8,4224,91.9,179,3.9,192,4.2
03,06,11,26,15365,100.0,4316,28.1,12421,80.8,11049,71.9,1372,8.9,2944,19.2
03,06,11,31,10743,100.0,3549,33.0,8248,76.8,7194,67.0,1054,9.8,2495,23.2
03,06,12,27,14600,100.0,3737,25.6,12170,83.4,10863,74.4,1307,9.0,2430,16.6
03,06,12,28,12711,100.0,2985,23.5,10699,84.2,9726,76.5,973,7.7,2012,15.8
03,06,13,32,22788,100.0,7044,30.9,18159,79.7,15744,69.1,2415,10.6,4629,20.3
03,06,14,29,10041,100.0,1599,15.9,9121,90.8,8442,84.1,679,6.8,920,9.2
03,06,14,30,4021,100.0,1609,40.0,2683,66.7,2412,60.0,271,6.7,1338,33.3
03,06,14,34,6394,100.0,1651,25.8,5235,81.9,4743,74.2,492,7.7,1159,18.1
03,06,14,35,3899,100.0,1090,28.0,3161,81.1,2809,72.0,352,9.0,738,18.9
03,06,14,41,2578,100.0,686,26.6,2231,86.5,1892,73.4,339,13.1,347,13.5
03,07,15,36,11024,100.0,3933,35.7,8341,75.7,7091,64.3,1250,11.3,2683,24.3
03,07,15,37,15844,100.0,5435,34.3,12074,76.2,10409,65.7,1665,10.5,3770,23.8
03,07,16,33,3201,100.0,958,29.9,2583,80.7,2243,70.1,340,10.6,618,19.3
03,07,16,38,17686,100.0,5535,31.3,14028,79.3,12151,68.7,1877,10.6,3658,20.7
03,07,16,39,12586,100.0,3288,26.1,10512,83.5,9298,73.9,1214,9.6,2074,16.5
04,01,01,01,10765,100.0,5038,46.8,7897,73.4,5727,53.2,2170,20.2,2868,26.6
04,01,01,02,839,100.0,350,41.7,553,65.9,489,58.3,64,7.6,286,34.1
04,01,01,03,7882,100.0,4195,53.2,5819,73.8,3687,46.8,2132,27.0,2063,26.2
04,02,02,04,187,100.0,71,38.0,151,80.7,116,62.0,35,18.7,36,19.3
04,02,02,05,1323,100.0,339,25.6,1118,84.5,984,74.4,134,10.1,205,15.5
04,02,02,06,2797,100.0,724,25.9,2376,84.9,2073,74.1,303,10.8,421,15.1
04,02,02,07,2551,100.0,758,29.7,2110,82.7,1793,70.3,317,12.4,441,17.3
04,02,02,08,2898,100.0,767,26.5,2490,85.9,2131,73.5,359,12.4,408,14.1
04,02,02,09,3207,100.0,1227,38.3,2285,71.3,1980,61.7,305,9.5,922,28.7
04,02,03,10,620,100.0,337,54.4,348,56.1,283,45.6,65,10.5,272,43.9
04,02,03,11,15035,100.0,4970,33.1,12032,80.0,10065,66.9,1967,13.1,3003,20.0
04,02,03,12,5487,100.0,1737,31.7,4409,80.4,3750,68.3,659,12.0,1078,19.6
04,02,03,13,7460,100.0,2863,38.4,5699,76.4,4597,61.6,1102,14.8,1761,23.6
04,02,03,14,9,100.0,9,100.0,0,0.0,0,0.0,0,0.0,9,100.0
04,03,04,15,2965,100.0,1546,52.1,1818,61.3,1419,47.9,399,13.5,1147,38.7
04,03,04,16,10587,100.0,5138,48.5,7738,73.1,5449,51.5,2289,21.6,2849,26.9
04,03,04,17,10899,100.0,4207,38.6,8399,77.1,6692,61.4,1707,15.7,2500,22.9
04,03,05,18,9486,100.0,4261,44.9,6974,73.5,5225,55.1,1749,18.4,2512,26.5
04,03,05,19,5851,100.0,2649,45.3,4255,72.7,3202,54.7,1053,18.0,1596,27.3
04,03,06,20,8805,100.0,3903,44.3,6532,74.2,4902,55.7,1630,18.5,2273,25.8
04,03,06,21,3006,100.0,1699,56.5,1954,65.0,1307,43.5,647,21.5,1052,35.0
04,03,06,22,10731,100.0,5056,47.1,7789,72.6,5675,52.9,2114,19.7,2942,27.4
04,03,06,23,5076,100.0,2839,55.9,3434,67.7,2237,44.1,1197,23.6,1642,32.3
04,03,07,24,6580,100.0,2484,37.8,5085,77.3,4096,62.2,989,15.0,1495,22.7
04,03,07,25,12345,100.0,5027,40.7,9072,73.5,7318,59.3,1754,14.2,3273,26.5
04,03,07,26,5687,100.0,2551,44.9,4095,72.0,3136,55.1,959,16.9,1592,28.0
04,03,08,27,12091,100.0,6421,53.1,7974,65.9,5670,46.9,2304,19.1,4117,34.1
04,03,08,28,9622,100.0,4344,45.1,6846,71.1,5278,54.9,1568,16.3,2776,28.9
04,03,09,29,6062,100.0,2655,43.8,4415,72.8,3407,56.2,1008,16.6,1647,27.2
04,03,09,30,5509,100.0,2456,44.6,3976,72.2,3053,55.4,923,16.8,1533,27.8
04,03,09,31,3728,100.0,2125,57.0,2279,61.1,1603,43.0,676,18.1,1449,38.9
04,03,10,32,15456,100.0,6501,42.1,11591,75.0,8955,57.9,2636,17.1,3865,25.0
04,04,11,33,52,100.0,26,50.0,29,55.8,26,50.0,3,5.8,23,44.2
04,04,11,34,5277,100.0,2127,40.3,4106,77.8,3150,59.7,956,18.1,1171,22.2
04,04,11,35,2792,100.0,994,35.6,2260,80.9,1798,64.4,462,16.5,532,19.1
04,04,11,36,3068,100.0,1069,34.8,2482,80.9,1999,65.2,483,15.7,586,19.1
04,04,11,37,8184,100.0,3096,37.8,6489,79.3,5088,62.2,1401,17.1,1695,20.7
04,04,12,38,6046,100.0,2094,34.6,5027,83.1,3952,65.4,1075,17.8,1019,16.9
04,04,12,39,202,100.0,118,58.4,114,56.4,84,41.6,30,14.9,88,43.6
04,04,12,40,1514,100.0,418,27.6,1298,85.7,1096,72.4,202,13.3,216,14.3
04,04,12,41,6934,100.0,1653,23.8,6060,87.4,5281,76.2,779,11.2,874,12.6
04,04,13,42,4111,100.0,1360,33.1,3383,82.3,2751,66.9,632,15.4,728,17.7
04,04,13,43,3547,100.0,1099,31.0,2995,84.4,2448,69.0,547,15.4,552,15.6
04,04,13,44,10650,100.0,2893,27.2,8945,84.0,7757,72.8,1188,11.2,1705,16.0
04,05,14,45,6283,100.0,2686,42.8,4840,77.0,3597,57.2,1243,19.8,1443,23.0
04,05,14,46,10741,100.0,4624,43.0,8081,75.2,6117,57.0,1964,18.3,2660,24.8
04,05,14,47,5259,100.0,2164,41.1,3972,75.5,3095,58.9,877,16.7,1287,24.5
04,05,14,48,9262,100.0,4377,47.3,6517,70.4,4885,52.7,1632,17.6,2745,29.6
04,05,15,49,4636,100.0,2013,43.4,3354,72.3,2623,56.6,731,15.8,1282,27.7
04,05,15,50,5606,100.0,2315,41.3,4222,75.3,3291,58.7,931,16.6,1384,24.7
04,05,15,51,4459,100.0,1885,42.3,3375,75.7,2574,57.7,801,18.0,1084,24.3
04,05,16,52,9824,100.0,3893,39.6,7418,75.5,5931,60.4,1487,15.1,2406,24.5
04,05,16,53,6969,100.0,2938,42.2,5219,74.9,4031,57.8,1188,17.0,1750,25.1
04,05,16,54,3052,100.0,1099,36.0,2395,78.5,1953,64.0,442,14.5,657,21.5
04,05,16,55,7132,100.0,3041,42.6,5353,75.1,4091,57.4,1262,17.7,1779,24.9
04,05,16,56,7705,100.0,2479,32.2,6246,81.1,5226,67.8,1020,13.2,1459,18.9
04,06,17,57,72,100.0,16,22.2,59,81.9,56,77.8,3,4.2,13,18.1
05,01,01,01,10262,100.0,2819,27.5,8893,86.7,7443,72.5,1450,14.1,1369,13.3
05,01,01,02,6230,100.0,1638,26.3,5234,84.0,4592,73.7,642,10.3,996,16.0
05,01,01,03,7771,100.0,1441,18.5,7095,91.3,6330,81.5,765,9.8,676,8.7
05,01,02,04,3627,100.0,1564,43.1,2745,75.7,2063,56.9,682,18.8,882,24.3
05,01,02,05,1919,100.0,569,29.7,1707,89.0,1350,70.3,357,18.6,212,11.0
05,01,02,06,10550,100.0,4102,38.9,8469,80.3,6448,61.1,2021,19.2,2081,19.7
05,01,02,07,11553,100.0,5808,50.3,9007,78.0,5745,49.7,3262,28.2,2546,22.0
05,01,02,08,7698,100.0,2641,34.3,6170,80.2,5057,65.7,1113,14.5,1528,19.8
05,01,02,09,6088,100.0,1866,30.7,5234,86.0,4222,69.3,1012,16.6,854,14.0
05,01,03,10,3938,100.0,1417,36.0,3092,78.5,2521,64.0,571,14.5,846,21.5
05,01,03,11,5658,100.0,2807,49.6,4320,76.4,2851,50.4,1469,26.0,1338,23.6
05,01,03,12,7338,100.0,4038,55.0,4421,60.2,3300,45.0,1121,15.3,2917,39.8
05,01,03,13,6883,100.0,2828,41.1,5142,74.7,4055,58.9,1087,15.8,1741,25.3
05,01,03,14,12402,100.0,4942,39.8,9563,77.1,7460,60.2,2103,17.0,2839,22.9
05,01,03,39,1030,100.0,705,68.4,378,36.7,325,31.6,53,5.1,652,63.3
05,02,04,15,3862,100.0,769,19.9,3662,94.8,3093,80.1,569,14.7,200,5.2
05,02,04,16,1700,100.0,93,5.5,1667,98.1,1607,94.5,60,3.5,33,1.9
05,02,04,17,5936,100.0,1828,30.8,5026,84.7,4108,69.2,918,15.5,910,15.3
05,02,04,18,4427,100.0,1157,26.1,3711,83.8,3270,73.9,441,10.0,716,16.2
05,02,04,19,7077,100.0,1918,27.1,6123,86.5,5159,72.9,964,13.6,954,13.5
05,02,04,20,955,100.0,185,19.4,868,90.9,770,80.6,98,10.3,87,9.1
05,02,05,21,3187,100.0,823,25.8,2915,91.5,2364,74.2,551,17.3,272,8.5
05,02,05,22,7472,100.0,3504,46.9,5224,69.9,3968,53.1,1256,16.8,2248,30.1
05,02,05,23,12746,100.0,7256,56.9,9043,70.9,5490,43.1,3553,27.9,3703,29.1
05,02,05,24,6266,100.0,1272,20.3,5703,91.0,4994,79.7,709,11.3,563,9.0
05,02,06,25,7655,100.0,2707,35.4,6095,79.6,4948,64.6,1147,15.0,1560,20.4
05,02,06,26,18698,100.0,6547,35.0,14599,78.1,12151,65.0,2448,13.1,4099,21.9
05,02,06,27,4413,100.0,1952,44.2,3196,72.4,2461,55.8,735,16.7,1217,27.6
05,02,06,28,2022,100.0,486,24.0,1795,88.8,1536,76.0,259,12.8,227,11.2
05,02,06,29,4456,100.0,707,15.9,4111,92.3,3749,84.1,362,8.1,345,7.7
05,03,07,30,4004,100.0,2153,53.8,3276,81.8,1851,46.2,1425,35.6,728,18.2
05,03,07,31,11709,100.0,4883,41.7,9425,80.5,6826,58.3,2599,22.2,2284,19.5
05,03,08,32,11976,100.0,5384,45.0,8997,75.1,6592,55.0,2405,20.1,2979,24.9
05,03,08,33,500,100.0,221,44.2,396,79.2,279,55.8,117,23.4,104,20.8
05,04,09,34,3613,100.0,953,26.4,3019,83.6,2660,73.6,359,9.9,594,16.4
05,04,09,35,443,100.0,105,23.7,370,83.5,338,76.3,32,7.2,73,16.5
05,04,09,36,9978,100.0,1670,16.7,9430,94.5,8308,83.3,1122,11.2,548,5.5
05,04,09,37,2194,100.0,320,14.6,2085,95.0,1874,85.4,211,9.6,109,5.0
05,04,09,38,3669,100.0,517,14.1,3481,94.9,3152,85.9,329,9.0,188,5.1
06,01,01,01,6933,100.0,1759,25.4,6017,86.8,5174,74.6,843,12.2,916,13.2
06,01,01,02,8836,100.0,3136,35.5,7146,80.9,5700,64.5,1446,16.4,1690,19.1
06,01,01,03,6402,100.0,1987,31.0,5393,84.2,4415,69.0,978,15.3,1009,15.8
06,01,02,04,6922,100.0,2297,33.2,5801,83.8,4625,66.8,1176,17.0,1121,16.2
06,01,02,05,9785,100.0,2990,30.6,8255,84.4,6795,69.4,1460,14.9,1530,15.6
06,01,02,06,7754,100.0,2188,28.2,6613,85.3,5566,71.8,1047,13.5,1141,14.7
06,01,02,07,7829,100.0,2528,32.3,6531,83.4,5301,67.7,1230,15.7,1298,16.6
06,01,02,08,6720,100.0,1984,29.5,5696,84.8,4736,70.5,960,14.3,1024,15.2
06,01,02,09,9176,100.0,3003,32.7,7607,82.9,6173,67.3,1434,15.6,1569,17.1
06,01,02,10,4921,100.0,1347,27.4,4204,85.4,3574,72.6,630,12.8,717,14.6
06,02,03,01,5024,100.0,1107,22.0,4505,89.7,3917,78.0,588,11.7,519,10.3
06,02,03,02,5595,100.0,1361,24.3,4960,88.7,4234,75.7,726,13.0,635,11.3
06,02,03,03,7393,100.0,2165,29.3,6270,84.8,5228,70.7,1042,14.1,1123,15.2
06,02,03,04,6999,100.0,1966,28.1,6000,85.7,5033,71.9,967,13.8,999,14.3
06,02,03,05,11444,100.0,3781,33.0,9513,83.1,7663,67.0,1850,16.2,1931,16.9
06,02,03,06,6422,100.0,1206,18.8,5911,92.0,5216,81.2,695,10.8,511,8.0
06,02,04,07,4654,100.0,2284,49.1,3512,75.5,2370,50.9,1142,24.5,1142,24.5
06,02,04,08,6888,100.0,1875,27.2,5862,85.1,5013,72.8,849,12.3,1026,14.9
06,02,04,09,8310,100.0,2044,24.6,7206,86.7,6266,75.4,940,11.3,1104,13.3
06,02,04,10,7135,100.0,1358,19.0,6350,89.0,5777,81.0,573,8.0,785,11.0
06,02,04,11,8548,100.0,2051,24.0,7618,89.1,6497,76.0,1121,13.1,930,10.9
06,03,05,01,5775,100.0,1313,22.7,4964,86.0,4462,77.3,502,8.7,811,14.0
06,03,05,02,5613,100.0,1308,23.3,4937,88.0,4305,76.7,632,11.3,676,12.0
06,03,05,03,11850,100.0,3301,27.9,10143,85.6,8549,72.1,1594,13.5,1707,14.4
06,03,05,04,11083,100.0,2406,21.7,9883,89.2,8677,78.3,1206,10.9,1200,10.8
06,03,06,05,7022,100.0,1947,27.7,5947,84.7,5075,72.3,872,12.4,1075,15.3
06,03,06,06,5300,100.0,1724,32.5,4324,81.6,3576,67.5,748,14.1,976,18.4
06,03,06,07,3002,100.0,1045,34.8,2282,76.0,1957,65.2,325,10.8,720,24.0
06,03,06,08,13649,100.0,3772,27.6,11808,86.5,9877,72.4,1931,14.1,1841,13.5
06,03,06,09,12113,100.0,2958,24.4,10521,86.9,9155,75.6,1366,11.3,1592,13.1
06,03,06,10,8444,100.0,1918,22.7,7415,87.8,6526,77.3,889,10.5,1029,12.2
06,04,07,01,10192,100.0,2186,21.4,9010,88.4,8006,78.6,1004,9.9,1182,11.6
06,04,07,02,5478,100.0,1273,23.2,4829,88.2,4205,76.8,624,11.4,649,11.8
06,04,07,03,11124,100.0,3156,28.4,8947,80.4,7968,71.6,979,8.8,2177,19.6
06,04,08,04,7567,100.0,1361,18.0,6892,91.1,6206,82.0,686,9.1,675,8.9
06,04,08,05,5361,100.0,1168,21.8,4770,89.0,4193,78.2,577,10.8,591,11.0
06,04,08,06,7299,100.0,1140,15.6,6711,91.9,6159,84.4,552,7.6,588,8.1
06,04,08,07,5868,100.0,1338,22.8,5161,88.0,4530,77.2,631,10.8,707,12.0
06,04,08,08,4645,100.0,1728,37.2,3973,85.5,2917,62.8,1056,22.7,672,14.5
06,04,08,09,4983,100.0,1488,29.9,4072,81.7,3495,70.1,577,11.6,911,18.3
06,04,08,10,7030,100.0,2114,30.1,5899,83.9,4916,69.9,983,14.0,1131,16.1
07,01,01,01,9860,100.0,4811,48.8,6955,70.5,5049,51.2,1906,19.3,2905,29.5
07,01,01,02,16503,100.0,9377,56.8,10685,64.7,7126,43.2,3559,21.6,5818,35.3
07,01,01,03,10545,100.0,4068,38.6,8079,76.6,6477,61.4,1602,15.2,2466,23.4
07,01,01,04,13648,100.0,7809,57.2,8932,65.4,5839,42.8,3093,22.7,4716,34.6
07,02,02,01,10723,100.0,3797,35.4,8670,80.9,6926,64.6,1744,16.3,2053,19.1
07,02,02,02,10248,100.0,4386,42.8,7653,74.7,5862,57.2,1791,17.5,2595,25.3
07,02,02,03,17952,100.0,7936,44.2,13282,74.0,10016,55.8,3266,18.2,4670,26.0
07,02,02,04,12067,100.0,4407,36.5,9476,78.5,7660,63.5,1816,15.0,2591,21.5
07,03,03,01,24680,100.0,6640,26.9,21095,85.5,18040,73.1,3055,12.4,3585,14.5
07,03,03,02,9446,100.0,2982,31.6,7896,83.6,6464,68.4,1432,15.2,1550,16.4
07,03,03,03,12387,100.0,5333,43.1,9666,78.0,7054,56.9,2612,21.1,2721,22.0
07,04,04,01,18681,100.0,7620,40.8,14450,77.4,11061,59.2,3389,18.1,4231,22.6
07,04,04,02,2362,100.0,505,21.4,2149,91.0,1857,78.6,292,12.4,213,9.0
07,04,04,03,24131,100.0,8951,37.1,19236,79.7,15180,62.9,4056,16.8,4895,20.3
07,04,04,04,5127,100.0,1293,25.2,4513,88.0,3834,74.8,679,13.2,614,12.0
07,04,04,05,10985,100.0,4634,42.2,8448,76.9,6351,57.8,2097,19.1,2537,23.1
07,04,04,06,4083,100.0,2307,56.5,2652,65.0,1776,43.5,876,21.5,1431,35.0
07,05,05,01,16435,100.0,6446,39.2,13118,79.8,9989,60.8,3129,19.0,3317,20.2
07,05,05,02,8064,100.0,2955,36.6,6449,80.0,5109,63.4,1340,16.6,1615,20.0
07,05,05,03,9208,100.0,2961,32.2,7782,84.5,6247,67.8,1535,16.7,1426,15.5
07,05,05,04,5630,100.0,1791,31.8,4834,85.9,3839,68.2,995,17.7,796,14.1
07,05,05,05,10633,100.0,2988,28.1,9259,87.1,7645,71.9,1614,15.2,1374,12.9
07,05,05,06,2284,100.0,564,24.7,2034,89.1,1720,75.3,314,13.7,250,10.9
07,06,06,01,10215,100.0,4163,40.8,7923,77.6,6052,59.2,1871,18.3,2292,22.4
07,06,06,02,4714,100.0,1091,23.1,4260,90.4,3623,76.9,637,13.5,454,9.6
07,06,06,03,2856,100.0,1070,37.5,2372,83.1,1786,62.5,586,20.5,484,16.9
07,06,06,04,14518,100.0,5364,36.9,12463,85.8,9154,63.1,3309,22.8,2055,14.2
07,07,07,01,10519,100.0,2224,21.1,9532,90.6,8295,78.9,1237,11.8,987,9.4
07,07,07,02,10870,100.0,2172,20.0,10030,92.3,8698,80.0,1332,12.3,840,7.7
07,07,07,03,7383,100.0,1833,24.8,6553,88.8,5550,75.2,1003,13.6,830,11.2
07,07,07,04,8578,100.0,3329,38.8,6728,78.4,5249,61.2,1479,17.2,1850,21.6
07,07,07,05,7000,100.0,1221,17.4,6485,92.6,5779,82.6,706,10.1,515,7.4
07,07,07,06,3948,100.0,853,21.6,3429,86.9,3095,78.4,334,8.5,519,13.1
07,07,07,07,2982,100.0,488,16.4,2746,92.1,2494,83.6,252,8.5,236,7.9
08,01,01,15,856,100.0,375,43.8,621,72.5,481,56.2,140,16.4,235,27.5
