district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,01,11,01,1955,137,107,23,389,742,169,184,204,932,1338
01,01,11,02,71,4,6,0,9,36,13,3,0,24,61
01,01,11,03,2901,199,274,98,379,931,360,342,318,1365,1787
01,01,11,04,3124,192,344,111,663,1090,358,208,158,1442,1909
01,01,11,05,829,71,55,6,73,341,121,86,76,393,605
01,01,12,01,1413,90,122,43,214,524,154,140,126,632,964
01,01,12,02,306,17,33,6,24,156,30,19,21,141,238
01,01,12,03,578,45,42,18,60,226,88,52,47,278,404
01,01,12,04,3967,326,332,75,492,1657,458,339,288,1987,2627
01,01,13,01,2929,249,185,38,331,1483,354,147,142,1440,2077
01,01,13,02,4980,385,486,107,523,2406,653,261,159,2437,3406
01,01,13,03,4627,304,339,61,762,2254,473,227,207,2158,3387
01,01,13,04,3575,348,386,123,527,1291,373,241,286,1840,2233
01,01,13,05,3063,253,243,67,346,1351,420,195,188,1426,2005
01,01,13,06,4467,358,309,70,1034,1833,429,248,186,2203,3044
01,01,14,01,7424,666,642,137,933,3811,790,251,194,3670,5395
01,01,14,02,5293,497,468,61,530,2872,575,147,143,2662,3625
01,02,21,01,1910,136,180,46,316,707,253,155,117,838,1336
01,02,21,02,4053,301,344,109,677,1470,520,357,275,1880,2816
01,02,21,03,209,23,33,6,27,67,26,15,12,91,146
01,02,21,04,9343,629,848,240,1415,3432,1180,804,795,4260,6039
01,02,21,05,3126,229,334,96,464,1115,397,260,231,1438,1995
01,02,21,06,4046,282,372,90,521,1542,464,395,380,1994,2335
01,02,22,01,5438,423,492,139,851,2083,682,404,364,2572,3352
01,02,22,02,1288,105,172,43,166,468,167,83,84,642,657
01,02,22,03,4164,389,532,134,548,1317,510,307,427,2078,2359
01,02,22,04,2544,172,225,52,360,990,334,220,191,1193,1562
01,02,22,05,2050,202,299,93,250,594,249,180,183,997,1078
01,02,22,06,1237,87,119,35,184,434,164,98,116,591,679
01,02,22,07,2625,144,135,47,745,881,278,180,215,1226,1875
01,03,31,01,16880,1601,2186,635,2454,5563,2130,1237,1074,7924,11108
01,03,31,02,7463,621,885,276,1217,2427,1006,505,526,3543,4717
01,03,32,01,9243,932,1423,406,1050,2818,1156,708,750,4542,4261
01,03,32,02,5509,532,774,189,578,1741,692,489,514,2726,2621
01,03,32,03,9323,797,1148,377,1428,3130,1175,660,608,4277,5886
01,04,41,01,10046,788,1003,258,1331,3644,1367,910,745,4642,6399
01,04,41,02,6643,631,649,173,792,2433,829,600,536,3175,3956
01,04,41,03,4615,350,440,168,714,1719,615,341,268,2170,3210
01,04,42,01,16510,1282,1935,603,2398,5542,2282,1306,1162,7643,10626
01,04,42,02,9897,675,849,277,1904,3954,1076,695,467,4421,6914
01,04,42,03,9810,720,1029,277,1358,3447,1292,813,874,4486,6561
02,01,01,01,4702,350,490,152,810,1689,595,341,275,2159,2841
02,01,01,02,9189,772,1280,370,1074,2826,1302,765,800,4552,4508
02,01,01,03,10797,993,1446,423,1279,3307,1594,847,908,5240,5453
02,01,01,04,3245,215,454,149,360,1011,473,304,279,1572,1633
02,02,02,01,571,81,70,15,41,258,47,24,35,259,328
02,02,02,02,2616,203,255,73,370,957,340,210,208,1251,1687
02,02,02,03,4317,354,384,91,523,1788,558,357,262,2104,2650
02,02,02,04,5443,406,413,146,692,2247,692,436,411,2565,3455
02,02,02,05,5961,402,523,167,770,2243,844,503,509,2903,3572
02,02,02,06,8738,652,911,257,1023,3495,1139,634,627,4268,5218
02,03,03,01,5717,328,571,191,655,1897,868,502,705,2787,3435
