district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,01,11,01,3090,124,104,35,465,877,398,360,727,1482,1161
01,01,11,02,202,9,9,3,15,54,49,36,27,84,63
01,01,11,03,5489,287,404,119,723,1590,744,755,867,2457,2103
01,01,11,04,4560,285,384,121,845,1583,662,366,314,2069,1689
01,01,11,05,1110,79,61,24,86,324,222,166,148,511,453
01,01,12,01,2026,75,130,40,245,509,335,336,356,973,648
01,01,12,02,549,36,43,10,43,182,100,65,70,257,183
01,01,12,03,962,54,39,18,96,289,189,127,150,482,355
01,01,12,04,6765,278,327,98,649,1981,1025,850,1557,3382,1826
01,01,13,01,6173,436,316,55,624,2705,950,542,545,2992,1662
01,01,13,02,12281,687,1004,228,1161,5015,2238,1034,914,5997,3047
01,01,13,03,8886,415,346,109,1105,3290,1238,867,1516,4196,2534
01,01,13,04,8479,385,452,151,818,1988,987,932,2766,4516,1711
01,01,13,05,7281,350,331,100,637,2152,1024,749,1938,3602,1476
01,01,13,06,8861,514,403,129,959,2976,1356,1009,1515,4340,2023
01,01,14,01,15751,1138,1177,247,1544,7125,2547,1051,922,7774,4184
01,01,14,02,13014,1039,927,163,1084,6380,1965,705,751,6480,3117
01,02,21,01,3451,196,155,77,713,1226,484,304,296,1530,1204
01,02,21,02,6336,351,404,132,1130,2283,884,599,553,2878,2520
01,02,21,03,251,25,39,6,19,78,38,27,19,109,118
01,02,21,04,18040,942,1084,327,2898,6206,2576,1994,2013,8587,5339
01,02,21,05,5272,305,389,141,912,1777,672,519,557,2511,1829
01,02,21,06,11547,609,734,256,1301,3405,1877,1527,1838,5825,2288
01,02,22,01,10783,670,634,214,1933,4019,1471,913,929,5068,3110
01,02,22,02,1478,107,177,63,221,414,208,129,159,749,490
01,02,22,03,6886,449,607,185,1027,2081,864,691,982,3386,2222
01,02,22,04,5877,286,365,97,699,1817,931,695,987,2904,1407
01,02,22,05,3236,220,317,124,389,836,427,381,542,1594,952
01,02,22,06,3030,164,218,42,330,954,518,365,439,1434,615
01,02,22,07,5671,222,255,93,985,1409,795,647,1265,2769,1693
01,03,31,01,26582,2019,2361,813,4536,8689,3341,2159,2664,12547,10434
01,03,31,02,11672,827,1004,332,1847,3948,1541,933,1240,5629,4306
01,03,32,01,12988,1018,1545,432,1717,3766,1653,1221,1636,6462,3921
01,03,32,02,9780,667,860,252,1143,2744,1335,981,1798,4934,2581
01,03,32,03,14165,1040,1262,419,2307,4713,1808,1118,1498,6593,5368
01,04,41,01,20282,1070,1321,412,3041,6067,3081,2222,3068,9810,5790
01,04,41,02,15958,839,886,283,1902,4149,2274,1865,3760,8269,3473
01,04,41,03,8131,425,467,151,1374,2948,1178,807,781,3823,2632
01,04,42,01,23529,1588,2205,752,4170,7598,3036,1822,2358,11050,10090
01,04,42,02,16699,947,1010,354,3387,6430,2058,1391,1122,7709,6562
01,04,42,03,16113,883,1121,367,2541,5372,2068,1525,2236,7541,6031
02,01,01,01,6133,361,517,192,1127,2021,811,567,537,2810,2435
02,01,01,02,13405,940,1404,462,1879,3904,1865,1243,1708,6735,4237
02,01,01,03,15524,1107,1592,534,2017,4532,2213,1473,2056,7636,5380
02,01,01,04,5066,296,559,210,665,1454,806,514,562,2545,1631
02,02,02,01,643,61,32,12,53,317,91,48,29,292,170
02,02,02,02,5832,355,442,160,734,1975,954,637,575,2814,1548
02,02,02,03,10696,701,668,197,1155,3956,1723,1195,1101,5252,2387
02,02,02,04,12215,707,787,285,1352,4596,2026,1322,1140,5967,3143
02,02,02,05,14982,852,1005,357,1627,5228,2663,1813,1437,7398,3638
02,02,02,06,19172,1320,1372,440,1982,7508,2932,1945,1673,9508,5235
02,03,03,01,9186,469,721,279,1106,3317,1516,857,921,4391,3552
02,03,03,02,13205,771,1015,354,1455,4901,2073,1367,1269,6274,4310
02,03,04,01,15076,896,1013,300,1591,6280,2334,1409,1253,7314,4567
02,03,04,02,11229,661,709,259,1260,4801,1701,995,843,5475,3654
02,04,05,01,5455,260,344,89,405,1145,703,691,1818,2883,725
02,04,05,02,7146,388,370,107,750,2596,927,662,1346,3670,1036
02,04,05,03,10815,737,538,123,1175,4799,1325,768,1350,5391,1578
02,04,07,01,12260,596,644,199,1705,3739,1367,1180,2830,6290,2630
02,04,07,02,10686,636,615,170,1052,4651,1520,796,1246,5190,1513
02,04,07,03,1077,93,105,24,235,480,67,57,16,459,616
02,05,06,01,8817,538,383,88,1204,4645,981,479,499,4127,1625
02,05,06,02,20396,1443,1286,272,2367,10464,2495,1111,958,9850,3521
02,05,08,01,18946,1238,1024,233,2575,9938,2075,1025,838,9087,3789
02,05,08,02,19985,1286,990,204,2441,11128,2351,883,702,9472,3822
02,05,08,03,6716,424,300,82,898,3353,711,437,511,3246,1191
02,05,08,04,3730,341,333,75,241,1340,624,327,449,1760,433
03,01,01,01,3687,292,248,67,315,1070,619,458,618,1806,259
03,01,01,02,11707,755,941,259,1144,2718,1440,1422,3028,6130,1148
03,01,01,04,208,12,22,6,26,81,44,6,11,81,25
03,02,02,03,2094,136,163,55,104,391,399,344,502,1045,31
03,02,02,09,14386,996,1341,370,1175,3751,2732,1567,2454,7426,1078
03,02,02,10,10628,750,936,290,665,2835,2037,1329,1786,5400,550
03,02,03,07,17517,1141,1635,544,1164,4217,3462,2411,2943,8944,616
03,03,04,05,10654,824,1045,301,864,3110,1635,1118,1757,5602,375
03,03,04,06,8136,399,670,248,512,1478,1709,1383,1737,4111,197
03,03,07,11,6781,338,567,186,381,1302,1394,1115,1498,3431,121
03,03,07,15,6789,361,506,164,490,1433,1415,1049,1371,3353,303
03,03,07,16,1145,40,77,23,39,185,233,184,364,582,12
03,04,05,08,4592,263,486,176,395,974,978,616,704,2305,239
03,04,05,12,9620,515,813,275,677,2195,1813,1188,2144,4984,465
03,04,05,13,3390,202,367,123,260,718,627,404,689,1754,189
03,04,06,14,35043,2772,3190,706,2522,10522,5603,3194,6534,18660,2170
03,04,08,18,33827,2169,2401,584,2793,11395,5181,3427,5877,17700,2853
03,05,09,19,5565,356,365,113,525,1587,881,592,1146,2818,831
03,05,09,20,7283,505,579,128,552,2178,1156,665,1520,3830,515
03,05,09,23,8909,673,555,151,888,3634,1349,794,865,4298,905
03,05,09,24,5701,423,456,109,628,2240,893,463,489,2733,754
03,05,09,25,9039,711,878,232,698,3083,1525,743,1169,4623,780
03,05,10,17,4175,242,256,90,528,1225,777,503,554,2046,506
03,05,10,21,6518,314,366,106,568,1656,910,603,1995,3480,419
03,05,10,22,4509,258,348,97,355,1059,733,530,1129,2470,128
03,06,11,26,14985,1030,974,163,1707,7004,2122,900,1085,7314,2381
03,06,11,31,10171,744,684,130,1105,4860,1630,553,465,5011,2029
03,06,12,27,14452,910,857,179,1404,6456,2144,998,1504,7407,2135
03,06,12,28,12451,598,540,156,1361,5016,1685,1010,2085,6349,1555
03,06,13,32,22264,1825,1841,364,1900,10389,3964,1154,827,10991,4021
03,06,14,29,10024,398,485,131,721,1924,1218,1053,4094,5429,657
03,06,14,30,3371,223,235,59,372,762,477,338,905,1690,686
03,06,14,34,6133,451,352,72,618,2750,879,453,558,3091,836
03,06,14,35,3891,210,239,56,480,1534,528,348,496,1929,600
03,06,14,41,2464,352,356,49,125,952,317,123,190,1250,276
03,07,15,36,10642,874,889,198,958,4685,2009,565,464,5155,2322
03,07,15,37,14998,1186,1269,282,1254,6256,2822,1059,870,7316,3248
03,07,16,33,2846,157,201,62,262,753,386,437,588,1425,320
03,07,16,38,17062,1368,1435,306,1610,7309,2858,1059,1117,8456,3215
03,07,16,39,12319,951,1283,228,956,4793,2333,858,917,6229,1870
04,01,01,01,10604,567,746,219,1132,2599,1501,1352,2488,5495,2593
04,01,01,02,811,36,34,15,94,164,127,150,191,300,253
04,01,01,03,7707,485,625,207,771,1851,1102,852,1814,4088,1804
04,02,02,04,183,9,35,3,7,33,34,34,28,85,41
04,02,02,05,1282,64,91,40,109,231,228,183,336,648,183
04,02,02,06,2583,72,86,25,103,352,270,355,1320,1431,295
04,02,02,07,2584,104,187,76,203,549,483,326,656,1335,394
04,02,02,08,2846,127,296,114,202,415,554,334,804,1445,357
04,02,02,09,3147,106,266,82,682,618,419,336,638,1587,887
04,02,03,10,623,22,12,3,194,180,43,58,111,279,264
04,02,03,11,14269,524,928,316,1208,2810,2226,1787,4470,7529,2223
04,02,03,12,5273,237,336,112,419,1058,807,691,1613,2796,901
04,02,03,13,7443,375,418,122,919,1974,1135,886,1614,3746,1882
04,02,03,14,15,0,0,0,3,0,3,6,3,3,15
04,03,04,15,2762,80,102,28,368,801,316,324,743,1398,1019
04,03,04,16,10489,645,808,271,1239,2943,1690,1418,1475,5390,2757
04,03,04,17,10835,566,718,227,1119,3002,1760,1419,2024,5616,2394
04,03,05,18,9428,412,499,177,1170,2793,1505,1303,1569,4783,2371
04,03,05,19,5680,307,319,107,778,1796,894,684,795,2792,1385
04,03,06,20,8450,390,477,157,867,2258,1327,1134,1840,4429,2095
04,03,06,21,2956,137,162,57,453,1003,480,304,360,1370,925
04,03,06,22,10268,466,569,187,1138,2855,1531,1381,2141,5218,2693
04,03,06,23,4616,275,254,80,492,1370,681,533,931,2374,1452
04,03,07,24,6354,248,362,141,570,1504,971,901,1657,3458,1260
04,03,07,25,11929,607,788,244,1245,3323,2077,1661,1984,6018,2993
04,03,07,26,5429,245,322,119,450,1404,865,781,1243,2831,1370
04,03,08,27,12074,591,735,236,1366,3655,1906,1567,2018,5896,4019
04,03,08,28,9333,364,458,180,919,2555,1597,1377,1883,4706,2498
04,03,09,29,5768,245,290,110,535,1420,1027,904,1237,2958,1459
04,03,09,30,5563,259,346,111,432,1266,1011,863,1275,2772,1537
04,03,09,31,3651,174,218,66,334,970,602,503,784,1745,1378
04,03,10,32,14670,611,814,246,1288,3545,2402,2196,3568,7652,3241
04,04,11,33,33,0,3,0,0,3,6,6,15,15,0
04,04,11,34,5073,259,341,113,412,1011,799,630,1508,2611,1050
04,04,11,35,2735,115,196,74,176,443,429,358,944,1449,502
04,04,11,36,3003,109,236,55,186,519,490,385,1023,1600,549
04,04,11,37,7870,379,453,150,694,1804,1250,1081,2059,4274,1421
04,04,12,38,5650,259,474,149,392,1051,863,749,1713,3064,795
04,04,12,39,190,3,9,3,24,64,33,39,15,84,73
04,04,12,40,1522,57,130,55,96,216,251,185,532,827,226
04,04,12,41,7020,301,479,181,474,1317,1180,936,2152,3891,948
04,04,13,42,4025,148,167,51,262,700,582,713,1402,2177,635
04,04,13,43,3548,148,212,78,321,723,641,530,895,1905,545
04,04,13,44,10699,478,777,271,864,2192,1877,1468,2772,5864,1575
04,05,14,45,6253,297,429,113,622,1653,978,860,1301,3297,1452
04,05,14,46,10527,482,596,199,890,2500,1755,1541,2564,5430,2491
04,05,14,47,5275,232,321,88,470,1286,825,716,1337,2749,1284
04,05,14,48,8997,373,420,128,820,2237,1496,1295,2228,4531,2466
04,05,15,49,4781,285,346,105,627,1382,670,566,800,2336,1488
04,05,15,50,5413,226,370,131,607,1434,969,733,943,2777,1157
04,05,15,51,4337,209,285,84,507,1175,673,598,806,2230,956
04,05,16,52,9655,406,599,221,910,2277,1582,1387,2273,5091,2197
04,05,16,53,6629,281,397,116,577,1564,1064,987,1643,3402,1514
04,05,16,54,3016,108,134,37,299,709,466,409,854,1608,619
04,05,16,55,6989,396,455,151,737,1946,1109,890,1305,3555,1695
04,05,16,56,7535,399,567,215,768,2039,1276,944,1327,3922,1291
04,06,17,57,68,4,0,3,6,4,19,16,16,27,3
05,01,01,01,10550,665,817,276,980,2455,1509,1247,2601,5478,1554
05,01,01,02,5789,205,266,108,606,1122,911,878,1693,3010,611
05,01,01,03,7393,269,502,178,731,1453,1248,1138,1874,3795,442
05,01,02,04,3180,167,348,117,283,580,401,397,887,1741,518
05,01,02,05,1902,79,154,74,293,324,485,299,194,977,173
05,01,02,06,10113,565,813,266,969,1984,1438,1319,2759,5253,1302
05,01,02,07,11300,735,1121,328,1097,2478,1594,1402,2545,5934,2058
05,01,02,08,7482,518,448,157,866,1946,1210,890,1447,3931,1203
05,01,02,09,6063,266,411,180,551,1171,1014,903,1567,3136,679
05,01,03,10,3833,239,269,90,464,1006,604,482,679,1987,643
05,01,03,11,5566,363,576,173,534,1222,619,539,1540,2973,1466
05,01,03,12,7016,548,593,213,1038,2115,999,704,806,3290,2337
05,01,03,13,6584,414,485,200,946,1805,1065,800,869,3175,1428
05,01,03,14,11891,641,769,278,1426,3240,1941,1526,2070,6025,2194
05,01,03,39,807,80,115,30,109,235,87,76,75,371,423
05,02,04,15,3926,154,344,178,550,593,990,642,475,1932,203
05,02,04,16,1733,57,107,39,150,286,323,238,533,884,27
05,02,04,17,5787,193,433,173,592,1062,1052,837,1445,2881,673
05,02,04,18,4032,194,366,129,416,853,602,463,1009,2059,321
05,02,04,19,6940,408,494,166,646,1392,928,822,2084,3802,774
05,02,04,20,914,58,79,45,95,175,221,126,115,443,45
05,02,05,21,3053,196,333,124,292,702,608,352,446,1588,239
05,02,05,22,7236,612,740,256,788,1696,939,779,1426,3736,1707
05,02,05,23,11548,946,1416,418,1215,2562,1508,1300,2183,5949,2317
05,02,05,24,6139,209,339,155,498,940,963,953,2082,3203,398
