district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
07,07,07,07,367,40,54,15,38,75,61,39,45,192,182
08,01,01,15,360,24,33,6,52,140,52,41,12,155,229
08,01,01,16,1946,140,176,62,282,728,250,149,159,901,1265
08,01,01,17,7977,585,750,205,1068,3424,917,568,460,3729,5433
08,01,01,18,7150,683,943,293,1154,2463,833,423,358,3446,4473
08,01,02,11,5870,424,578,183,927,2287,737,412,322,2754,4033
08,01,02,12,4972,432,739,243,498,1622,601,456,381,2463,2610
08,01,02,13,6810,634,734,239,986,2589,805,433,390,3209,4518
08,01,02,14,4619,355,569,217,682,1593,636,328,239,2228,2943
08,01,03,01,13193,1029,1182,377,1646,5776,1545,866,772,6400,8619
08,01,03,02,1288,119,158,58,127,476,147,109,94,645,757
08,01,03,03,5138,386,485,189,804,2082,597,312,283,2387,3504
08,01,04,04,12200,1040,1374,417,1709,4717,1420,798,725,5655,8052
08,01,04,05,4227,348,425,151,608,1788,412,286,209,2061,2865
08,01,04,06,3911,499,537,128,531,1349,454,245,168,1878,2535
08,01,04,07,344,21,21,3,53,147,51,18,30,159,226
08,01,05,08,3869,517,516,162,560,1137,520,276,181,1892,1879
08,01,05,09,6169,850,1055,352,789,1646,770,402,305,3048,2891
08,01,05,10,234,19,21,3,41,90,30,21,9,91,164
08,02,06,19,5657,671,784,217,877,1797,660,375,276,2566,3370
08,02,06,20,3774,433,480,141,463,1204,546,294,213,1875,1913
08,02,06,21,540,47,79,28,55,112,95,74,50,288,177
08,02,06,22,3585,398,370,124,424,1091,453,399,326,1800,1672
08,02,06,23,329,9,58,21,39,89,55,45,13,176,150
08,02,06,24,301,18,41,9,37,73,48,31,44,139,134
08,02,06,25,858,60,104,35,120,252,149,66,72,388,432
08,02,07,26,1826,161,195,77,185,524,315,233,136,926,765
08,02,07,27,2674,278,422,131,280,724,367,273,199,1329,1036
08,02,07,28,2919,318,408,142,401,863,373,221,193,1455,1428
08,03,08,29,5828,633,840,252,562,1639,777,665,460,2934,2355
08,03,08,30,2631,252,325,107,282,727,357,319,262,1321,1029
08,03,08,31,7978,772,1111,373,937,2132,1159,860,634,3995,3230
08,04,09,32,766,107,140,27,47,253,79,62,51,396,271
08,04,09,33,1143,102,108,48,163,317,194,113,98,574,480
08,04,09,34,741,68,119,34,97,152,147,79,45,359,293
08,04,10,35,2157,180,322,101,259,576,345,220,154,1079,855
08,04,10,36,1293,123,197,63,106,321,231,140,112,649,492
08,04,10,37,1987,160,281,113,205,539,265,256,168,1024,884
08,04,10,38,1394,154,194,75,135,361,221,143,111,666,464
08,04,10,39,1125,122,205,60,108,344,160,75,51,571,373
08,04,10,40,1623,140,253,113,134,414,279,185,105,812,576
09,01,01,01,3057,330,366,85,364,1362,347,118,85,1473,1835
09,01,01,02,12,0,3,0,0,3,3,3,0,3,9
09,01,02,01,599,84,84,19,47,245,78,36,6,323,300
09,01,02,02,691,101,51,9,130,286,56,40,18,330,416
09,01,03,01,1695,169,167,37,312,681,190,96,43,827,986
09,01,03,02,540,40,97,30,68,130,95,43,37,284,241
09,01,04,01,448,47,54,9,67,140,72,30,29,226,237
09,01,04,02,1435,183,237,51,189,461,159,100,55,695,791
09,02,05,01,1300,151,146,51,260,474,134,58,26,581,970
09,02,05,02,2077,263,237,114,331,717,225,143,47,993,1282
09,02,06,01,1321,126,134,21,314,468,153,75,30,498,955
09,02,06,02,179,21,21,6,30,52,21,3,25,92,93
09,02,07,01,406,9,12,3,250,108,15,3,6,192,370
09,02,07,02,1664,213,224,56,259,616,159,83,54,782,1145
09,02,08,01,160,15,16,3,15,52,26,18,15,89,85
09,02,08,02,890,114,104,36,114,323,111,52,36,420,542
09,03,09,01,1382,158,206,61,186,444,179,92,56,657,702
09,03,09,02,645,81,94,27,68,186,84,72,33,316,301
09,03,09,03,959,89,137,61,78,275,144,111,64,509,278
09,03,10,01,958,83,139,27,95,326,150,93,45,449,524
09,03,11,01,511,76,63,9,80,182,59,30,12,244,356
09,03,12,01,130,18,18,3,9,31,21,18,12,63,61
09,03,12,02,178,12,32,0,18,66,25,13,12,90,107
09,04,13,01,986,85,113,33,216,318,113,62,46,388,691
09,04,13,02,126,15,27,6,3,27,6,18,24,69,45
09,04,14,01,536,54,67,22,122,167,43,36,25,214,419
09,04,14,02,143,12,18,9,6,54,7,21,16,74,39
09,04,15,01,827,85,126,18,129,247,138,50,34,397,440
09,04,16,01,309,35,54,3,26,88,60,21,22,164,131
09,05,17,01,215,18,12,6,34,81,30,25,9,85,151
09,05,17,02,709,80,115,21,72,247,88,49,37,376,359
09,05,18,01,678,71,95,19,111,201,85,57,39,317,408
09,05,19,01,779,74,75,12,126,305,91,48,48,376,452
09,05,20,01,578,70,97,38,52,170,81,40,30,290,301
10,01,01,01,1320,132,203,46,138,398,173,134,96,694,588
10,01,01,02,3813,452,603,129,386,1105,433,413,292,1944,1475
10,01,02,03,866,101,88,19,243,306,67,29,13,285,824
10,01,02,04,2003,219,299,75,236,613,210,216,135,996,710
10,01,02,05,1122,123,145,42,215,332,125,103,37,522,610
10,01,02,06,3248,361,403,81,547,1025,327,315,189,1550,1730
10,01,02,07,2211,265,354,88,252,690,237,216,109,1128,935
10,01,03,08,513,73,64,19,98,147,70,27,15,228,352
10,01,03,09,2671,281,390,100,301,891,309,253,146,1367,980
10,01,03,10,2948,349,451,94,313,908,359,326,148,1476,1161
10,01,03,11,351,25,62,19,29,109,32,37,38,188,78
10,02,04,12,1725,297,261,63,210,516,172,118,88,886,830
10,02,04,13,1982,251,231,59,274,629,248,168,122,999,981
10,02,04,14,574,45,97,31,63,168,82,60,28,293,126
10,02,04,15,1080,188,145,33,157,373,108,52,24,534,715
10,02,04,16,1323,151,167,33,196,479,145,91,61,605,798
10,02,05,17,669,74,74,19,68,203,95,79,57,332,265
10,02,05,18,591,88,84,21,82,183,70,39,24,300,328
10,02,05,19,1524,223,243,52,277,515,120,73,21,660,1148
10,02,06,20,430,36,42,10,51,139,46,63,43,232,181
10,02,06,21,774,92,93,37,140,224,87,62,39,413,402
10,02,06,22,948,97,132,34,104,301,93,87,100,499,394
10,02,06,23,612,55,75,24,52,160,102,86,58,298,219
10,03,07,24,1084,54,79,13,450,287,105,63,33,516,743
10,03,07,25,755,57,55,49,111,226,98,60,99,358,368
10,03,07,26,241,40,27,6,28,77,38,22,3,119,96
10,03,07,27,685,53,111,27,70,201,109,86,28,333,244
10,04,08,28,405,34,81,19,32,117,62,37,23,217,176
10,04,08,29,240,24,24,12,45,69,39,9,18,103,150
10,04,08,30,409,54,65,9,42,103,45,60,31,201,152
10,04,09,31,519,55,88,19,36,165,83,50,23,256,200
10,04,09,32,273,28,36,15,34,101,37,19,3,132,135
10,04,09,33,719,80,101,37,75,206,97,95,28,385,316
11,01,01,01,47,3,3,0,9,21,7,4,0,22,33
11,01,01,02,120,10,16,0,15,45,19,12,3,59,47
11,01,01,03,417,52,58,9,98,147,37,12,4,146,342
11,01,02,04,2127,257,321,91,249,640,238,226,105,1079,1066
11,01,02,05,1545,155,243,57,189,450,195,195,61,760,716
11,01,02,06,949,103,125,33,129,272,111,106,70,477,500
11,01,02,07,968,110,125,33,123,311,101,103,62,482,481
11,01,03,08,2518,311,397,85,296,756,338,214,121,1273,1210
11,01,03,09,1945,237,282,108,267,583,231,169,68,957,1054
11,01,03,10,478,48,75,6,43,151,62,72,21,250,207
11,02,04,11,1385,208,163,30,258,507,128,67,24,673,946
11,02,04,12,850,100,140,35,74,253,128,87,33,402,407
11,02,05,13,555,84,89,26,101,176,55,15,9,271,434
11,02,05,14,1314,177,199,49,187,519,86,69,28,606,1009
11,02,05,15,2837,367,419,126,351,884,341,236,113,1450,1562
11,02,05,16,329,36,56,12,33,114,39,30,9,163,142
11,03,06,17,1644,201,250,51,248,575,157,111,51,836,974
11,03,06,18,3310,362,360,110,578,1168,349,219,164,1655,1860
11,03,06,19,2655,303,295,78,382,935,313,235,114,1347,1467
11,03,07,20,3483,210,186,50,1020,1400,373,181,63,1052,3211
11,03,07,21,5036,488,429,181,996,1852,543,403,144,2058,3533
11,03,08,24,3018,279,319,88,705,979,331,205,112,1480,1777
11,04,09,25,667,65,64,15,105,294,76,27,21,324,433
11,04,09,26,4523,482,436,95,760,1790,520,328,112,2141,2858
11,04,10,22,1455,166,168,26,265,509,174,107,40,693,971
11,04,10,23,1564,189,224,50,203,515,190,137,56,769,849
11,04,10,27,554,64,78,27,72,181,62,34,36,257,333
11,04,11,28,4477,439,517,171,884,1455,458,346,207,2312,2632
11,05,12,29,428,67,64,3,33,172,39,30,20,234,196
11,05,13,30,1432,94,84,21,521,559,69,52,32,641,1013
11,05,13,31,1552,204,220,62,339,477,145,72,33,619,1139
11,05,13,32,650,94,141,30,55,181,94,28,27,339,281
12,10,31,15,2819,250,323,87,341,963,362,265,228,1371,1583
