district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,10,01,01,3680,140,225,31,476,1316,396,399,697,1790,1660
01,10,01,02,2040,93,125,34,190,804,254,273,267,928,1118
01,10,01,03,5720,299,331,102,682,1892,629,710,1075,2691,2225
01,10,01,04,4997,257,385,128,744,1872,610,567,434,2321,2052
01,10,02,05,2960,120,159,60,386,1111,343,336,445,1404,1533
01,10,02,06,1916,82,119,41,183,665,280,265,281,928,734
01,10,02,07,8806,487,539,127,769,3252,996,1034,1602,4360,3343
01,10,03,08,7446,426,471,126,693,3157,1106,761,706,3600,2652
01,10,03,09,12575,658,878,344,1272,4474,2077,1708,1164,6135,3632
01,10,03,10,10190,481,608,171,1080,4028,1201,1111,1510,4847,3897
01,10,03,11,9720,481,718,195,1242,2875,953,978,2278,5047,3453
01,10,03,12,10271,573,641,148,855,3929,1132,1087,1906,5059,3521
01,10,03,13,11420,590,703,181,1506,4126,1337,1265,1712,5600,4061
01,10,04,14,5542,449,498,104,425,2846,620,340,260,2731,2516
01,10,04,15,13469,727,1082,375,1398,5144,2244,1578,921,6669,4295
01,10,04,16,13560,799,1117,381,1071,5396,2383,1460,953,6737,4039
01,20,05,17,3898,221,279,80,565,1580,405,420,348,1772,1757
01,20,05,18,7009,360,428,145,1178,2804,764,702,628,3249,3162
01,20,05,19,9593,462,624,217,1284,3822,1072,978,1134,4437,3820
01,20,05,20,9496,448,597,168,1197,3592,1050,1188,1256,4499,2950
01,20,05,21,5343,263,394,134,746,1998,583,600,625,2443,2137
01,20,05,22,11620,541,713,241,1256,3648,1313,1721,2187,5894,2689
01,20,06,23,11008,576,748,223,1440,4513,1243,1187,1078,5227,3715
01,20,06,24,6562,567,416,97,760,3544,532,365,281,3063,3394
01,20,06,25,6929,341,595,221,859,2270,806,766,1071,3387,2472
01,20,06,26,5994,280,345,95,605,2092,755,790,1032,2959,1742
01,20,06,27,3360,231,389,121,432,874,368,411,534,1668,1191
01,20,06,28,3301,181,198,83,317,1122,454,455,491,1557,890
01,20,06,29,5951,194,286,75,968,1870,592,736,1230,2907,2069
01,30,07,30,8068,469,824,291,1211,2669,963,823,818,3775,3966
01,30,07,31,8975,534,752,267,1320,3166,990,939,1007,4269,3746
01,30,07,32,10178,680,1002,310,1341,3592,1226,1028,999,4929,4203
01,30,07,33,11692,635,1053,339,1548,4127,1490,1243,1257,5609,4678
01,30,08,34,14376,999,1662,567,1708,4322,1756,1524,1838,7187,4546
01,30,08,35,10972,593,951,284,1805,3105,1253,1238,1743,5588,3718
01,30,08,36,14988,826,1316,443,2237,5363,1815,1503,1485,7084,6408
01,40,09,37,10940,516,702,256,1304,3648,1228,1515,1771,5330,3728
01,40,09,38,9703,453,650,223,1165,3689,1114,1116,1293,4625,3451
01,40,09,39,6122,362,433,110,807,2333,662,674,741,2948,2523
01,40,09,40,7088,499,565,135,636,1910,745,965,1633,3733,1362
01,40,09,41,3879,198,234,72,375,969,377,480,1174,2043,1112
01,40,09,42,8690,435,521,193,1208,3470,1013,953,897,4233,3342
01,40,10,43,7690,430,590,248,1110,2487,939,879,1007,3718,3259
01,40,10,44,10304,595,895,300,1311,3930,1240,1034,999,4856,4740
01,40,10,45,5689,328,538,180,771,2164,670,556,482,2635,2632
01,40,10,46,8973,469,535,165,1258,3807,962,937,840,4234,3161
01,40,10,47,8211,414,520,209,1425,3578,808,668,589,3833,4274
01,40,10,48,9504,457,618,193,1572,3692,1026,1026,920,4475,3993
01,40,10,49,6716,343,478,145,793,2108,742,866,1241,3351,2848
02,10,01,01,7175,394,633,190,1053,2578,906,714,707,3478,3481
02,10,01,02,8695,505,817,323,1198,2675,1106,982,1089,4307,3222
02,10,01,03,5466,317,513,189,636,1762,698,695,656,2735,1770
02,10,01,04,5636,318,515,198,703,1688,821,714,679,2768,2143
02,10,01,05,9452,509,846,327,1102,2960,1271,1127,1310,4730,3396
02,10,01,06,4903,228,431,205,561,1443,642,689,704,2441,1611
02,20,02,07,2574,216,265,48,184,985,288,240,348,1268,754
02,20,02,08,5767,285,466,156,627,1854,780,836,763,2853,1710
02,20,02,09,10976,600,890,245,968,3933,1578,1415,1347,5431,2839
02,20,02,10,12269,571,849,295,1192,4515,1686,1696,1465,5957,3481
02,20,02,11,14676,719,909,307,1560,4866,2047,2320,1948,7329,3784
02,20,02,12,8405,501,674,222,849,2875,1140,1146,998,4198,2259
02,20,02,13,10117,518,671,214,919,3849,1458,1303,1185,5080,2997
02,30,03,14,7177,288,491,183,719,2259,1187,1122,928,3395,2551
02,30,03,15,8326,375,641,226,899,2790,1310,1107,978,4035,2866
02,30,03,16,4240,198,321,112,355,1471,614,585,584,2065,1280
02,30,04,17,8149,372,589,203,849,3018,1275,930,913,3886,2765
02,30,04,18,7645,335,531,151,672,2941,1193,994,828,3702,2406
02,30,04,19,10568,504,653,198,1086,4180,1614,1306,1027,5031,3610
02,40,05,20,5919,329,461,139,465,1583,593,739,1610,3085,1474
02,40,05,21,8529,514,616,155,767,3492,899,855,1231,4313,2290
02,40,05,22,11493,660,828,235,943,4926,1528,1055,1318,5754,2551
02,40,06,23,13618,801,972,249,1585,4875,1350,1311,2475,6847,4579
02,40,06,24,11917,538,664,219,1630,4796,1596,1209,1265,5594,3583
02,40,06,25,1289,68,60,21,133,835,74,57,41,594,757
02,50,07,26,9236,519,623,126,873,4587,1242,735,531,4365,2636
02,50,07,27,6642,357,472,116,564,3096,904,588,545,3247,1838
02,50,07,28,10110,571,707,223,924,4913,1550,797,425,4998,2631
02,50,07,29,5448,328,465,95,481,2527,761,463,328,2633,1340
02,50,08,30,4106,224,260,62,392,2021,578,330,239,1951,1343
02,50,08,31,7905,390,554,165,786,3856,1051,652,451,3793,2411
02,50,08,32,9551,670,634,176,940,5042,1123,591,375,4493,3229
02,50,08,33,10303,556,554,120,1005,5529,1408,755,376,4942,3239
02,50,08,34,11444,661,849,212,1157,5427,1711,923,504,5443,2926
02,50,08,35,8730,487,587,140,982,4382,1014,576,562,4005,3113
02,50,08,36,4998,416,545,127,270,1741,758,536,605,2511,660
03,10,01,01,4641,341,469,108,330,1341,657,625,770,2203,592
03,10,01,02,3407,219,263,72,341,969,345,396,802,1677,942
03,10,01,03,9683,613,954,281,1059,2405,964,1083,2324,4976,2217
03,20,02,04,2455,116,226,76,274,472,303,426,562,1095,465
03,20,02,05,8931,454,831,263,955,1943,1332,1424,1729,4703,1137
03,20,02,06,6827,403,737,208,743,1675,1009,960,1092,3548,1242
03,20,02,07,11581,611,1237,333,952,2893,1744,1760,2051,5930,1543
03,20,03,08,5305,274,558,181,372,1172,787,966,995,2690,424
03,20,03,09,5455,338,580,172,363,1223,763,953,1063,2734,623
03,20,03,10,8116,497,802,277,645,1962,1089,1309,1535,4208,747
03,30,04,11,11827,898,1479,396,1038,3156,1414,1560,1886,6137,2020
03,30,04,12,5229,259,446,127,351,940,701,1010,1395,2653,317
03,30,04,13,3140,156,340,106,209,551,458,615,705,1571,139
03,30,05,14,6892,295,728,230,417,1203,964,1335,1720,3506,480
03,30,05,15,52,3,6,3,9,10,0,0,21,28,6
03,30,05,16,8859,568,809,230,803,2387,1059,1361,1642,4316,1995
03,30,05,17,1100,36,86,33,60,141,165,219,360,547,37
03,40,06,18,4794,253,497,184,407,1028,731,890,804,2429,432
03,40,06,19,10607,578,852,286,918,2450,1401,1717,2405,5509,1317
03,40,06,20,3545,165,341,155,323,642,565,551,803,1836,421
03,40,07,21,11927,750,1356,422,1026,3680,2034,1369,1290,6179,1787
03,40,07,22,3902,213,364,128,363,911,590,550,783,2145,589
03,40,07,23,7336,504,803,210,652,2574,991,773,829,3734,1235
03,40,07,24,8210,515,764,256,768,2213,1111,1050,1533,4425,1024
03,40,07,25,7523,396,725,197,536,1735,893,1149,1892,4087,696
03,40,08,26,7143,403,661,192,670,2183,944,889,1201,3709,1317
03,40,08,27,9651,479,788,246,812,3412,1422,1201,1291,4951,1752
03,40,08,28,4852,281,308,94,410,1761,625,543,830,2452,1010
03,40,08,29,6071,304,526,168,740,1727,726,731,1149,3222,1096
03,40,08,30,9336,510,738,214,803,2952,1412,1308,1399,4899,1222
03,40,08,31,0,0,0,0,0,0,0,0,0,0,0
03,50,09,32,6586,454,558,161,731,2022,724,834,1102,3306,1756
03,50,09,33,7584,359,624,237,630,2251,1036,994,1453,3943,1106
03,50,09,34,10294,672,899,223,863,4091,1455,1110,981,5037,2274
03,50,09,35,6779,427,662,196,734,2439,1013,724,584,3360,1446
03,50,09,36,9961,577,1064,360,885,3053,1541,1293,1188,5182,1681
03,50,10,37,8508,449,599,174,756,2536,1040,1089,1865,4332,1436
03,50,10,38,7251,355,653,207,520,1782,809,1181,1744,3869,963
03,60,11,39,3824,226,271,61,402,1588,526,373,377,1904,1013
03,60,11,40,5957,324,455,162,495,2582,1041,527,371,2888,1452
03,60,11,41,6842,381,531,171,702,2827,1069,646,515,3450,1879
03,60,11,42,10920,528,905,267,984,4562,1946,1121,607,5473,2969
03,60,12,43,6917,374,443,112,619,2872,1097,716,684,3515,1456
03,60,12,44,7629,352,528,151,651,2965,1257,859,866,3987,1523
03,60,12,45,13507,664,758,248,1311,5572,1683,1477,1794,6932,3197
03,60,13,46,5931,301,512,170,585,2168,1191,703,301,2899,1627
03,60,13,47,9495,521,859,282,884,3355,1961,1193,440,4723,2137
03,60,13,48,7523,369,635,180,710,2962,1420,864,383,3848,1826
03,60,14,49,9934,375,591,183,783,2213,962,1251,3576,5358,1491
03,60,14,50,5091,423,571,147,794,1453,474,481,748,2309,2659
03,60,14,51,6437,361,485,112,543,2668,967,710,591,3218,1593
03,60,14,52,4713,282,329,94,435,2061,556,468,488,2381,1431
03,60,14,53,3279,222,487,145,375,994,597,214,245,1658,707
03,70,15,54,11421,639,963,325,1150,4152,2146,1414,632,5620,3162
03,70,15,55,7298,386,599,202,679,2640,1269,1013,510,3656,1749
03,70,15,56,8577,561,775,237,759,3093,1427,1066,659,4236,2470
03,70,16,57,3209,144,298,60,273,1033,387,367,647,1631,758
03,70,16,58,8254,374,756,253,782,3116,1512,976,485,4173,2000
03,70,16,59,9425,527,820,241,866,3479,1614,1062,816,4738,2406
03,70,16,60,12764,663,1128,461,1183,4154,2410,1701,1064,6507,2466
04,10,01,01,11608,586,828,288,1255,3145,1479,1566,2461,5756,3867
