district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,10,01,01,2223,567,48,60,77,22,81,104,35,13,18,30,90,10,30,459,136,184,22,439,107,43,200,13,33,10,52,78
01,10,01,02,1392,335,24,14,54,42,30,56,27,16,6,41,34,6,13,331,175,109,18,380,58,39,224,12,19,3,55,30
01,10,01,03,3352,995,132,42,96,29,58,225,62,147,29,71,145,25,58,534,197,174,55,945,321,86,364,50,97,39,76,129
01,10,01,04,3215,626,77,31,92,39,46,84,58,47,32,61,112,39,26,401,144,152,9,1338,410,71,668,159,141,34,58,235
01,10,02,05,2010,469,33,21,52,18,41,30,131,17,18,28,49,9,12,489,259,136,9,393,69,33,223,28,27,44,52,36
01,10,02,06,1049,276,27,18,44,25,19,30,22,9,9,43,34,4,15,337,171,87,19,147,57,6,40,4,7,21,59,22
01,10,02,07,4908,1252,94,46,127,83,87,214,196,91,21,85,123,27,43,1251,682,283,45,1024,211,68,552,62,193,177,140,150
01,10,03,08,3510,1229,139,46,126,110,117,171,53,102,26,132,91,9,27,620,243,202,25,511,120,56,184,11,25,52,208,59
01,10,03,09,5335,1857,268,79,339,140,165,242,100,62,43,254,167,21,51,735,330,235,27,831,231,81,353,15,115,87,385,97
01,10,03,10,5368,1455,152,70,206,91,137,200,107,75,30,156,119,9,41,726,287,224,26,1193,222,86,666,53,222,347,209,134
01,10,03,11,4671,920,89,48,123,22,100,152,99,45,12,62,253,39,43,520,168,166,33,1160,339,64,535,30,186,774,141,172
01,10,03,12,4940,1132,110,42,168,60,105,148,106,50,16,115,99,9,35,879,386,240,49,1176,303,70,566,58,187,147,147,216
01,10,03,13,5312,1539,148,57,209,98,159,249,91,87,35,139,224,34,60,604,160,272,34,1202,571,53,365,45,94,192,303,252
01,10,04,14,3203,926,80,32,150,87,82,141,35,84,32,78,125,36,28,576,219,145,16,712,132,51,335,12,74,28,86,76
01,10,04,15,5531,2101,283,101,341,159,185,209,79,55,37,289,115,15,25,658,211,246,36,714,155,60,325,6,89,93,366,115
01,10,04,16,5656,2146,318,104,390,168,215,221,78,67,36,348,141,28,43,698,209,322,18,624,146,60,244,15,55,61,495,95
01,20,05,17,2237,695,57,46,54,17,18,219,100,78,27,36,147,38,65,165,52,71,6,828,163,47,464,148,102,12,39,115
01,20,05,18,4437,1245,88,88,125,29,55,294,211,79,68,65,371,63,129,310,89,122,19,1638,603,45,692,168,129,31,50,202
01,20,05,19,5095,1432,146,68,166,46,63,339,150,115,95,120,406,55,140,364,121,161,9,1759,588,43,891,250,263,57,92,269
01,20,05,20,4698,1275,123,69,164,54,83,295,108,82,77,94,317,67,111,377,107,165,21,1542,763,56,472,135,75,73,90,260
01,20,05,21,3176,926,51,33,100,24,48,166,292,63,46,42,203,34,98,231,57,95,6,1274,459,43,574,195,151,15,41,188
01,20,05,22,4370,1298,127,51,148,67,97,271,104,115,62,134,208,36,73,503,175,205,22,1269,417,94,562,127,146,30,112,183
01,20,06,23,5710,1554,154,63,216,88,103,325,142,117,74,118,287,70,72,498,152,197,18,2102,969,82,733,131,202,30,126,350
01,20,06,24,4526,954,67,79,153,55,82,129,61,49,37,95,128,12,27,578,250,176,37,1314,600,103,407,79,44,40,98,276
01,20,06,25,4189,953,68,63,80,18,49,235,175,41,71,57,334,93,84,340,130,140,7,1842,957,41,685,227,157,15,31,357
01,20,06,26,2612,873,81,57,100,23,47,234,47,62,21,86,107,21,31,353,116,121,9,612,239,46,227,49,45,28,87,119
01,20,06,27,2236,350,21,16,40,10,21,121,38,30,6,10,161,31,67,363,110,135,23,1066,366,34,525,134,160,11,13,173
01,20,06,28,1455,525,45,33,42,29,47,162,38,6,3,25,45,7,13,157,52,54,22,347,140,36,106,4,15,15,42,55
01,20,06,29,2866,911,129,45,82,46,93,159,42,40,34,66,120,18,24,368,141,131,7,664,197,61,231,27,61,34,64,109
01,30,07,30,5833,1508,47,99,73,28,47,319,440,237,79,50,419,107,141,412,131,149,17,2780,1435,19,963,259,187,6,33,428
01,30,07,31,5216,1352,70,116,140,36,55,287,249,179,67,60,385,105,133,342,115,105,34,2362,1241,38,797,225,216,13,45,299
01,30,07,32,6214,1685,75,286,118,55,58,324,408,105,64,93,510,153,153,324,122,78,27,2792,1357,36,931,194,246,24,83,376
01,30,07,33,7306,1735,111,132,168,58,83,380,345,157,72,95,538,150,166,358,112,144,19,3450,2117,37,906,244,224,62,74,535
01,30,08,34,9700,1297,100,57,180,64,100,338,97,56,67,77,401,94,86,760,271,199,133,5618,3311,48,1752,670,348,39,108,990
01,30,08,35,6601,1254,98,56,115,45,91,411,88,72,82,76,360,48,131,574,220,160,53,3093,1927,53,772,180,147,33,97,663
01,30,08,36,9843,2230,158,111,239,58,100,577,335,197,104,107,679,188,178,699,269,249,64,4530,2232,53,1742,529,425,65,151,710
01,40,09,37,5513,1538,89,83,154,24,51,483,298,91,68,51,353,69,105,391,109,176,15,2215,1116,41,669,82,182,39,59,406
01,40,09,38,5200,1645,133,95,197,46,86,328,322,70,123,90,482,126,133,290,95,108,21,1951,957,51,630,171,106,62,84,257
01,40,09,39,3236,931,67,34,85,40,38,249,188,42,42,57,227,35,55,275,105,70,10,1249,500,27,414,83,99,25,35,159
01,40,09,40,2636,641,22,10,40,21,28,343,58,42,37,13,246,74,48,112,44,32,0,1095,592,19,372,51,62,12,15,370
01,40,09,41,1829,439,45,27,39,6,8,152,73,28,15,17,150,12,40,147,39,61,6,740,428,13,217,43,89,9,16,160
01,40,09,42,4802,1486,126,107,170,52,65,241,319,102,69,62,261,47,58,350,100,141,19,1744,760,40,673,98,202,54,79,214
01,40,10,43,5269,1209,51,93,100,30,54,240,337,69,72,62,422,125,114,219,50,71,21,2572,1493,31,745,302,133,35,44,391
01,40,10,44,6932,1965,108,125,200,76,66,392,433,254,60,83,527,198,143,420,148,130,18,2945,1495,42,1075,324,195,52,77,453
01,40,10,45,4086,893,71,90,81,21,49,179,135,105,15,69,203,84,67,277,103,82,21,2014,1042,19,703,211,153,33,66,270
01,40,10,46,4520,1428,119,55,150,65,78,345,206,131,72,87,234,26,92,329,93,162,3,1607,653,40,622,170,103,39,90,245
01,40,10,47,5484,1334,85,103,82,54,78,293,327,69,22,59,247,58,77,292,87,100,27,2072,793,42,876,229,209,58,62,321
01,40,10,48,5753,1665,164,158,169,71,103,330,312,60,59,80,381,88,146,268,117,70,33,2347,1295,37,647,174,118,39,81,313
01,40,10,49,4126,1195,46,95,63,19,43,238,341,202,35,38,224,87,68,248,64,115,7,1790,1065,47,502,110,158,28,31,273
02,10,01,01,4555,926,54,40,121,36,63,190,110,99,46,63,190,73,36,572,314,111,49,1905,840,94,739,192,148,34,54,340
