district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,04,42,03,9636,650,971,325,1264,3384,1306,844,892,4481,6353
02,01,01,01,4568,325,489,149,618,1688,628,391,280,2153,2680
02,01,01,02,9442,763,1272,437,1130,2896,1289,820,835,4746,4658
02,01,01,03,10751,885,1362,459,1194,3333,1624,963,931,5227,5437
02,01,01,04,3291,241,452,147,361,986,465,340,299,1592,1623
02,02,02,01,719,90,100,13,73,301,67,30,45,342,413
02,02,02,02,2683,204,256,91,361,978,350,213,230,1291,1711
02,02,02,03,4411,384,387,104,512,1792,567,388,277,2142,2719
02,02,02,04,5504,409,436,161,608,2303,668,494,425,2622,3506
02,02,02,05,6417,418,521,171,951,2398,893,524,541,3185,3936
02,02,02,06,8998,679,865,314,961,3645,1206,692,636,4398,5345
02,03,03,01,5614,288,515,215,628,1806,875,572,715,2734,3355
02,03,03,02,7151,463,680,224,817,2636,1012,638,681,3433,4290
02,03,04,01,7473,429,629,232,831,3190,1037,537,588,3556,4807
02,03,04,02,5650,341,432,149,657,2338,738,460,535,2663,3680
02,04,05,01,1619,156,216,49,203,523,192,134,146,848,883
02,04,05,02,2458,240,239,60,313,1115,229,117,145,1213,1576
02,04,05,03,3282,356,233,50,409,1681,285,140,128,1622,2152
02,04,07,01,5991,564,516,152,1095,2479,549,335,301,2899,3941
02,04,07,02,3572,240,219,51,860,1699,262,133,108,1664,2540
02,04,07,03,804,87,92,22,144,366,37,37,19,363,706
02,05,06,01,3128,261,221,36,418,1766,217,155,54,1509,2211
02,05,06,02,7217,649,509,109,865,4035,601,249,200,3525,5038
02,05,08,01,7739,670,555,153,1084,4263,625,265,124,3730,5574
02,05,08,02,7541,554,402,68,1119,4522,528,234,114,3577,5526
02,05,08,03,2823,266,133,33,443,1597,205,81,65,1299,2017
02,05,08,04,1042,182,119,25,55,433,109,48,71,535,505
03,01,01,01,702,64,68,3,88,309,78,42,50,283,456
03,01,01,02,2834,379,350,85,508,967,234,130,181,1239,2187
03,01,01,04,45,0,9,3,6,24,0,3,0,18,27
03,02,02,03,138,6,24,7,16,40,16,10,19,53,62
03,02,02,09,2631,256,345,90,490,846,302,138,164,1371,1527
03,02,02,10,1807,238,267,56,179,602,208,104,153,926,1024
03,02,03,07,2485,287,387,98,186,696,329,216,286,1276,1048
03,03,04,05,2129,360,309,63,225,695,182,137,158,1031,1231
03,03,04,06,746,79,103,18,61,219,99,49,118,398,322
03,03,07,11,524,60,92,30,45,129,52,43,73,283,201
03,03,07,15,1666,223,240,64,275,519,164,82,99,721,1179
03,03,07,16,33,6,3,3,3,9,6,3,0,21,9
03,04,05,08,946,98,160,47,78,223,137,91,112,475,300
03,04,05,12,1908,232,259,66,226,630,229,121,145,963,951
03,04,05,13,563,66,95,21,73,161,66,35,46,257,271
03,04,06,14,6151,774,796,197,638,2349,646,315,436,3126,3395
03,04,08,18,6528,757,669,143,711,2892,621,333,402,3251,4134
03,05,09,19,692,87,87,30,98,233,64,34,59,320,478
03,05,09,20,1216,157,165,24,98,489,143,60,80,598,713
03,05,09,23,2349,271,192,57,307,1146,205,102,69,1099,1562
03,05,09,24,1523,158,156,37,203,695,143,84,47,741,1042
03,05,09,25,1941,239,263,71,249,745,201,104,69,982,1247
03,05,10,17,975,61,83,6,208,387,92,71,67,416,673
03,05,10,21,871,122,84,30,120,314,79,54,68,432,582
03,05,10,22,518,73,77,19,63,171,46,15,54,276,315
03,06,11,26,4959,483,414,81,669,2503,487,184,138,2395,3349
03,06,11,31,3628,309,302,43,443,1905,389,135,102,1817,2531
03,06,12,27,3992,324,319,73,459,2145,436,143,93,2032,2623
03,06,12,28,3282,287,271,62,398,1700,278,148,138,1704,2196
03,06,13,32,7391,696,736,141,730,3673,939,320,156,3689,4931
03,06,14,29,1784,193,244,44,227,579,214,103,180,958,1064
03,06,14,30,1737,236,282,77,279,577,142,75,69,786,1445
03,06,14,34,1924,164,151,21,214,1055,162,75,82,949,1361
03,06,14,35,1202,101,109,32,152,555,141,64,48,605,796
03,06,14,41,755,98,152,26,66,274,88,27,24,398,401
03,07,15,36,4217,373,384,143,494,1995,580,150,98,2082,2834
03,07,15,37,5665,576,584,140,536,2702,689,263,175,2856,3900
03,07,16,33,1005,119,117,20,76,497,84,31,61,490,668
03,07,16,38,5806,560,586,119,570,2903,659,260,149,2935,3845
03,07,16,39,3577,351,400,95,348,1624,442,193,124,1827,2225
04,01,01,01,5307,417,542,156,646,1730,778,529,509,2609,3088
04,01,01,02,349,34,43,10,79,109,33,18,23,101,286
04,01,01,03,4415,457,582,161,415,1305,631,446,418,2270,2219
04,02,02,04,70,0,25,6,4,11,9,3,12,25,39
04,02,02,05,324,12,44,15,45,98,58,31,21,151,178
04,02,02,06,871,81,96,15,102,271,116,83,107,420,559
04,02,02,07,801,56,82,19,103,240,124,82,95,394,483
04,02,02,08,811,44,134,30,86,169,148,111,89,424,407
04,02,02,09,1300,34,68,31,458,460,100,83,66,643,1015
04,02,03,10,534,70,64,9,151,189,26,15,10,263,462
04,02,03,11,5157,330,467,182,662,1685,719,473,639,2453,3101
04,02,03,12,1826,136,217,75,223,550,260,179,186,894,1110
04,02,03,13,2766,220,246,44,367,959,333,256,341,1408,1683
04,02,03,14,9,0,0,0,0,0,0,6,3,0,9
04,03,04,15,1879,86,95,41,374,734,219,177,153,836,1449
04,03,04,16,5154,391,496,171,518,1593,708,583,694,2645,2846
04,03,04,17,4286,295,406,114,481,1436,607,431,516,2165,2587
04,03,05,18,4428,305,323,109,517,1521,607,495,551,2171,2664
04,03,05,19,2753,197,265,69,286,1025,386,259,266,1298,1621
04,03,06,20,4068,260,358,103,424,1370,609,461,483,2056,2425
04,03,06,21,1858,100,155,47,240,676,282,177,181,860,1177
04,03,06,22,5285,382,443,128,521,1789,733,564,725,2650,3105
04,03,06,23,2924,219,248,69,287,1048,380,308,365,1516,1673
04,03,07,24,2575,174,180,65,273,858,316,262,447,1336,1562
04,03,07,25,5206,347,416,152,631,1826,701,545,588,2552,3339
04,03,07,26,2627,181,203,93,255,769,440,316,370,1343,1635
04,03,08,27,6780,438,547,153,852,2284,977,709,820,3281,4432
04,03,08,28,4532,249,318,98,505,1557,711,506,588,2276,2952
04,03,09,29,2677,144,246,61,218,863,376,375,394,1335,1641
04,03,09,30,2679,155,214,59,244,743,399,409,456,1267,1697
04,03,09,31,2171,148,175,45,162,716,350,233,342,1043,1488
04,03,10,32,6935,466,592,177,693,2321,996,791,899,3499,4195
04,04,11,33,75,0,0,0,19,34,19,3,0,21,72
04,04,11,34,2190,168,260,66,191,656,362,222,265,1124,1189
04,04,11,35,1047,67,119,31,83,247,165,155,180,550,574
04,04,11,36,1155,92,142,58,102,301,174,120,166,631,630
04,04,11,37,3300,259,361,86,282,1060,503,345,404,1718,1807
04,04,12,38,2195,204,300,72,185,594,348,239,253,1135,1050
04,04,12,39,236,32,24,9,42,80,27,19,3,96,212
04,04,12,40,428,21,56,16,52,111,72,59,41,224,218
04,04,12,41,1854,125,216,42,226,527,287,217,214,933,1033
04,04,13,42,1486,121,152,30,127,377,230,203,246,745,803
04,04,13,43,1155,90,113,36,93,323,187,145,168,600,607
04,04,13,44,3094,218,323,98,281,924,455,329,466,1593,1800
04,05,14,45,2907,217,280,91,288,900,439,332,360,1524,1567
04,05,14,46,4985,376,489,127,433,1558,643,572,787,2498,2918
04,05,14,47,2288,144,170,79,200,710,338,299,348,1208,1352
04,05,14,48,4477,298,311,87,411,1474,674,525,697,2207,2823
04,05,15,49,2109,197,244,74,219,722,284,189,180,986,1318
04,05,15,50,2469,158,230,68,322,787,364,254,286,1229,1501
04,05,15,51,2018,142,205,63,215,650,271,229,243,989,1165
04,05,16,52,4045,288,398,124,422,1255,572,439,547,1998,2513
04,05,16,53,3086,171,270,92,364,983,439,334,433,1543,1875
04,05,16,54,1160,64,97,12,120,415,152,141,159,596,684
04,05,16,55,3336,249,326,98,391,1175,444,318,335,1637,1964
04,05,16,56,2608,188,282,74,299,892,368,257,248,1273,1524
04,06,17,57,21,0,0,0,11,0,3,3,4,6,14
05,01,01,01,3170,346,455,105,326,995,415,268,260,1575,1541
05,01,01,02,3071,400,322,83,411,1110,323,197,225,1516,1934
05,01,01,03,1504,129,201,40,134,435,204,155,206,738,702
05,01,02,04,1581,169,294,90,173,425,178,111,141,811,884
05,01,02,05,635,39,87,33,76,151,98,75,76,324,251
05,01,02,06,4552,517,637,198,490,1322,568,435,385,2223,2447
05,01,02,07,6013,569,845,259,528,1683,774,665,690,3089,2740
05,01,02,08,2785,297,330,77,351,919,320,280,211,1353,1674
05,01,02,09,2007,165,286,69,206,561,333,204,183,971,985
05,01,03,10,1577,197,186,49,174,541,236,95,99,777,964
05,01,03,11,2859,234,399,135,315,810,416,263,287,1453,1381
05,01,03,12,4309,434,561,144,586,1436,540,331,277,1955,3119
05,01,03,13,2972,292,333,116,424,910,435,241,221,1418,1881
05,01,03,14,4941,436,518,181,566,1588,682,516,454,2414,2803
05,01,03,39,663,88,164,33,71,188,62,26,31,295,608
05,02,04,15,816,70,124,47,72,168,145,123,67,408,247
05,02,04,16,96,6,12,3,7,23,12,15,18,50,24
05,02,04,17,1800,118,218,92,224,451,265,200,232,864,855
05,02,04,18,1198,139,168,56,142,393,125,98,77,552,716
05,02,04,19,2288,286,330,64,224,718,240,219,207,1169,1235
05,02,04,20,198,18,41,6,28,41,24,21,19,90,91
05,02,05,21,908,81,146,56,85,233,166,81,60,446,322
05,02,05,22,3715,449,614,156,351,1111,479,291,264,1852,2388
05,02,05,23,7631,890,1287,399,860,2092,886,650,567,3842,4090
05,02,05,24,1439,151,160,52,169,369,201,181,156,702,689
05,02,06,25,2959,261,320,111,442,904,364,260,297,1374,1797
05,02,06,26,6581,606,782,234,789,2191,885,597,497,3188,4060
05,02,06,27,2022,162,324,93,330,578,272,153,110,945,1284
05,02,06,28,525,47,68,22,47,129,71,75,66,262,242
05,02,06,29,710,60,64,33,34,183,127,76,133,374,334
05,03,07,30,2233,213,352,119,204,616,387,193,149,1100,775
05,03,07,31,5062,461,590,160,441,1530,692,623,565,2592,2439
05,03,08,32,5849,508,740,189,680,1841,734,576,581,2788,3374
05,03,08,33,236,19,14,12,28,73,34,15,41,122,117
05,04,09,34,882,99,141,57,84,222,86,87,106,404,494
05,04,09,35,113,9,3,6,12,33,28,13,9,50,67
05,04,09,36,1804,181,369,105,90,379,305,192,183,950,581
05,04,09,37,354,32,36,25,37,72,36,45,71,203,126
05,04,09,38,527,34,106,22,44,98,83,62,78,284,203
06,01,01,01,1860,145,235,69,205,495,273,209,229,959,949
06,01,01,02,3209,267,359,98,320,1030,441,358,336,1685,1724
06,01,01,03,2077,173,200,60,249,674,300,170,251,1068,1071
06,01,02,04,2414,189,277,76,273,715,345,257,282,1212,1191
06,01,02,05,3212,276,355,79,349,1025,504,306,318,1628,1675
06,01,02,06,2347,195,249,65,239,735,310,223,331,1196,1224
06,01,02,07,2755,240,298,86,303,910,348,298,272,1398,1461
06,01,02,08,2144,170,202,48,182,737,282,253,270,1094,1108
06,01,02,09,3287,302,336,89,319,1105,436,349,351,1691,1762
06,01,02,10,1387,131,128,40,126,432,214,165,151,710,749
06,02,03,01,1205,116,136,46,109,356,161,132,149,617,568
06,02,03,02,1871,172,222,75,262,549,231,146,214,904,1098
06,02,03,03,2273,220,251,55,224,775,277,271,200,1133,1194
06,02,03,04,2158,216,242,66,225,714,263,210,222,1095,1089
06,02,03,05,3946,310,457,111,571,1210,501,316,470,2026,2101
06,02,03,06,1260,97,130,35,137,305,194,176,186,657,557
06,02,04,07,2338,173,297,80,223,699,313,296,257,1162,1214
06,02,04,08,2009,204,262,73,243,554,279,204,190,994,1080
06,02,04,09,2227,201,258,100,246,649,279,220,274,1131,1256
06,02,04,10,1456,113,161,41,193,406,186,149,207,736,843
06,02,04,11,2267,228,331,116,202,581,306,228,275,1169,1074
06,03,05,01,1405,104,171,66,239,384,173,113,155,629,862
06,03,05,02,1375,134,181,48,153,367,221,123,148,735,730
06,03,05,03,3496,307,457,127,343,992,474,383,413,1810,1817
06,03,05,04,2554,198,385,119,248,583,381,280,360,1342,1275
06,03,06,05,1997,143,222,58,224,600,295,244,211,1010,1082
06,03,06,06,2193,209,312,95,303,639,244,207,184,1070,1408
06,03,06,07,1179,57,107,29,384,345,95,83,79,569,840
06,03,06,08,3954,362,638,193,421,1063,553,371,353,1902,1876
06,03,06,09,3077,241,412,101,339,901,464,314,305,1602,1666
06,03,06,10,2039,172,297,84,180,549,302,200,255,1091,1077
06,04,07,01,2377,168,347,103,252,560,359,249,339,1190,1335
06,04,07,02,1332,116,189,68,152,315,194,105,193,640,669
06,04,07,03,3295,153,291,79,941,949,324,263,295,1616,2259
06,04,08,04,1424,124,192,72,141,285,233,160,217,750,687
06,04,08,05,1192,98,183,48,119,299,155,111,179,627,589
06,04,08,06,1246,82,171,67,159,286,165,149,167,684,628
06,04,08,07,1468,99,212,64,125,400,218,151,199,779,745
06,04,08,08,1782,177,318,104,162,367,312,196,146,923,682
06,04,08,09,1570,95,198,61,174,402,230,160,250,807,952
06,04,08,10,2327,176,312,122,303,572,329,256,257,1217,1275
07,01,01,01,5110,323,418,108,532,1636,765,642,686,2429,3127
07,01,01,02,9485,637,955,345,1169,2932,1362,1005,1080,4502,5870
07,01,01,03,4213,334,357,124,506,1449,590,430,423,2043,2530
07,01,01,04,7758,501,808,230,896,2447,1107,806,963,3867,4606
07,02,02,01,3813,289,380,93,371,1264,534,402,480,1923,2069
07,02,02,02,4754,384,459,155,562,1798,622,402,372,2256,2898
07,02,02,03,7956,558,783,252,910,2775,1099,775,804,3868,4663
07,02,02,04,4500,338,411,100,608,1676,595,385,387,2215,2617
07,03,03,01,7089,560,840,207,892,2265,984,651,690,3713,3922
07,03,03,02,3040,237,303,92,364,956,397,321,370,1558,1607
07,03,03,03,5390,436,618,196,613,1685,762,579,501,2694,2758
07,04,04,01,6738,573,750,211,661,2202,987,693,661,3401,3287
07,04,04,02,498,39,71,13,29,134,87,61,64,242,236
07,04,04,03,9544,889,1071,293,1077,3395,1217,770,832,4686,5261
07,04,04,04,1404,133,135,48,164,415,185,123,201,694,681
07,04,04,05,5166,494,636,182,690,1717,638,397,412,2470,3011
07,04,04,06,2328,264,253,45,265,923,281,176,121,1088,1468
07,05,05,01,7076,732,785,233,804,2352,856,660,654,3522,3737
07,05,05,02,3245,288,352,140,365,1006,490,329,275,1559,1875
07,05,05,03,3041,274,309,107,260,987,398,330,376,1503,1476
07,05,05,04,1884,167,216,61,172,603,280,205,180,945,855
07,05,05,05,3151,327,376,127,334,886,454,307,340,1587,1470
07,05,05,06,558,48,91,13,53,156,87,51,59,270,226
07,06,06,01,4314,435,641,238,510,1203,548,363,376,2058,2424
07,06,06,02,1199,86,161,51,95,329,209,116,152,572,536
07,06,06,03,1095,85,209,59,95,280,170,104,93,548,484
07,06,06,04,5593,505,706,190,496,1551,726,686,733,2905,2236
07,07,07,01,2381,224,326,113,229,628,342,238,281,1197,1084
07,07,07,02,2413,265,348,114,179,602,373,288,244,1252,944
07,07,07,03,2297,236,294,80,215,605,345,266,256,1161,1046
07,07,07,04,3392,369,595,188,351,834,426,300,329,1701,1926
07,07,07,05,1332,142,184,60,110,359,200,157,120,675,588
07,07,07,06,858,105,127,40,99,259,88,83,57,398,504
07,07,07,07,551,71,77,15,49,145,81,40,73,293,275
08,01,01,15,389,37,34,3,30,158,51,41,35,177,249
08,01,01,16,2155,126,165,64,286,838,279,192,205,991,1447
08,01,01,17,8259,564,707,205,866,3781,974,574,588,3907,5495
08,01,01,18,7201,548,905,291,899,2684,889,544,441,3427,4418
08,01,02,11,5796,354,543,196,604,2408,727,523,441,2814,3825
08,01,02,12,5020,397,695,235,508,1506,705,458,516,2485,2521
08,01,02,13,6766,540,701,220,850,2676,853,480,446,3235,4292
08,01,02,14,4957,323,546,187,715,1784,661,397,344,2333,3313
08,01,03,01,13687,952,1169,354,1388,6218,1676,957,973,6646,8757
08,01,03,02,1481,120,160,53,156,541,187,135,129,741,867
08,01,03,03,5140,318,524,153,598,2228,614,367,338,2479,3405
08,01,04,04,12494,926,1300,407,1514,5114,1433,900,900,5875,8049
08,01,04,05,4270,311,419,109,501,1900,484,306,240,2081,2761
08,01,04,06,4277,507,575,153,487,1612,437,290,216,2026,2813
08,01,04,07,362,12,21,3,40,171,59,40,16,162,236
08,01,05,08,4224,525,623,173,544,1257,509,345,248,2029,2075
08,01,05,09,6167,655,1147,307,634,1680,845,450,449,3016,2702
08,01,05,10,324,21,37,3,45,123,47,39,9,136,248
08,02,06,19,6454,699,854,242,826,2184,812,468,369,2937,3866
08,02,06,20,4253,404,507,153,488,1376,545,425,355,2090,2092
08,02,06,21,615,40,104,36,43,146,111,90,45,319,197
08,02,06,22,4170,430,449,130,363,1371,557,410,460,2077,1958
08,02,06,23,392,31,46,18,35,102,68,39,53,201,171
08,02,06,24,519,49,90,28,36,149,90,39,38,246,170
08,02,06,25,1050,70,123,43,119,307,167,101,120,485,520
08,02,07,26,2278,219,259,73,221,646,320,291,249,1140,983
08,02,07,27,3792,375,558,195,429,1090,541,321,283,1845,1791
08,02,07,28,4001,415,612,173,491,1189,492,302,327,1916,2000
08,03,08,29,6540,678,890,282,629,1857,789,743,672,3283,2684
08,03,08,30,3047,302,337,92,291,870,390,354,411,1539,1194
08,03,08,31,9277,982,1171,377,957,2595,1224,1066,905,4639,3803
08,04,09,32,947,110,190,44,75,254,121,92,61,495,377
08,04,09,33,1405,143,147,50,166,367,232,138,162,694,604
08,04,09,34,870,84,97,53,95,242,147,85,67,421,363
08,04,10,35,2930,276,379,155,334,779,473,249,285,1410,1280
08,04,10,36,1689,124,273,75,168,421,227,214,187,839,700
08,04,10,37,2828,301,370,108,307,744,417,292,289,1400,1296
08,04,10,38,1685,181,245,65,157,393,276,202,166,828,537
08,04,10,39,1162,128,189,69,88,337,187,101,63,599,403
08,04,10,40,2046,192,282,121,198,504,308,222,219,1005,838
09,01,01,01,4132,421,414,124,439,1885,491,205,153,1969,2497
09,01,01,02,22,6,3,0,0,13,0,0,0,6,13
09,01,02,01,796,92,90,18,103,314,84,56,39,402,431
09,01,02,02,1302,148,96,16,192,576,116,57,101,633,838
09,01,03,01,2673,245,218,50,352,1197,245,149,217,1311,1579
09,01,03,02,929,120,173,60,90,242,121,70,53,463,518
09,01,04,01,986,128,74,33,134,367,88,46,116,513,563
09,01,04,02,1826,212,220,72,211,619,221,111,160,887,893
09,02,05,01,2390,283,225,54,468,1013,193,86,68,1071,1805
09,02,05,02,3650,414,377,88,766,1301,335,193,176,1811,2493
09,02,06,01,2806,302,293,75,583,1134,220,80,119,1254,2162
09,02,06,02,323,35,36,18,39,101,35,16,43,172,175
09,02,07,01,1200,115,58,19,404,498,42,41,23,574,895
09,02,07,02,3221,387,342,89,531,1245,294,147,186,1470,2274
09,02,08,01,295,42,28,7,28,96,42,22,30,149,176
09,02,08,02,1752,263,223,58,246,616,182,98,66,820,1243
09,03,09,01,2081,232,326,76,195,655,271,154,172,1033,901
09,03,09,02,884,108,121,32,104,244,102,79,94,435,501
09,03,09,03,1618,213,269,68,189,429,196,142,112,791,745
09,03,10,01,1764,159,238,55,251,538,230,143,150,824,1071
09,03,11,01,933,142,87,12,121,331,77,66,97,461,566
09,03,12,01,199,19,30,6,15,37,30,25,37,102,70
09,03,12,02,258,28,31,10,12,89,34,23,31,136,128
09,04,13,01,662,73,70,9,45,197,66,54,148,335,308
09,04,13,02,198,21,38,6,13,45,30,12,33,107,89
09,04,14,01,489,46,53,19,43,145,35,41,107,259,218
09,04,14,02,236,43,25,9,25,79,16,15,24,128,128
09,04,14,03,590,54,69,12,113,185,46,27,84,233,395
09,04,15,01,1431,175,211,70,171,460,157,105,82,699,915
09,04,16,01,541,55,71,19,36,160,85,66,49,269,226
09,05,17,01,439,54,35,15,64,144,51,30,46,188,270
09,05,17,02,1304,163,175,52,97,400,175,64,178,678,629
09,05,18,01,936,100,144,55,80,252,113,56,136,452,497
09,05,19,01,1668,180,128,46,260,658,164,80,152,850,1065
09,05,20,01,1217,124,128,34,139,436,131,69,156,628,655
10,01,01,01,1519,169,202,83,160,426,193,135,151,799,832
10,01,01,02,4965,503,804,230,497,1490,520,458,463,2426,2467
10,01,02,03,838,122,92,14,210,290,71,26,13,272,781
10,01,02,04,2647,345,392,96,279,810,246,232,247,1342,1276
10,01,02,05,1380,136,187,66,161,439,161,131,99,681,783
10,01,02,06,4436,497,618,173,547,1486,402,357,356,2088,2620
10,01,02,07,2644,295,351,118,314,782,289,235,260,1335,1218
10,01,03,08,615,51,74,9,101,209,96,47,28,239,365
10,01,03,09,3518,316,468,137,381,1137,417,295,367,1780,1543
10,01,03,10,4363,448,599,149,526,1363,465,408,405,2103,2217
10,01,03,11,531,48,91,25,26,141,48,49,103,306,183
10,02,04,12,2342,356,391,73,243,722,236,186,135,1195,1326
10,02,04,13,3604,508,480,129,467,1230,298,257,235,1768,2423
10,02,04,14,815,79,122,42,88,260,84,72,68,425,406
10,02,04,15,1918,258,286,71,255,678,176,97,97,891,1496
10,02,04,16,1652,162,212,56,226,558,228,123,87,742,1147
10,02,05,17,1596,214,237,57,217,494,145,103,129,759,1018
10,02,05,18,1192,207,187,43,150,355,129,56,65,610,805
10,02,05,19,1918,282,321,73,220,665,157,106,94,876,1298
10,02,06,20,626,58,83,17,47,222,69,47,83,327,317
10,02,06,21,1389,235,182,36,171,453,144,92,76,723,878
10,02,06,22,1197,131,125,38,92,400,132,94,185,614,573
10,02,06,23,886,90,111,36,78,247,70,121,133,462,380
10,03,07,24,1420,65,87,28,454,469,104,95,118,662,923
10,03,07,25,1382,163,157,39,178,414,136,136,159,674,758
10,03,07,26,524,66,77,12,40,191,53,44,41,254,260
10,03,07,27,1147,113,157,51,92,347,156,91,140,575,430
10,04,08,28,723,67,96,30,76,201,86,79,88,381,334
10,04,08,29,435,43,46,12,58,152,61,18,45,196,271
10,04,08,30,541,49,93,19,39,129,58,53,101,289,198
10,04,09,31,852,46,134,37,94,251,104,109,77,420,348
10,04,09,32,421,57,27,21,30,159,55,12,60,199,200
10,04,09,33,1181,133,144,46,98,334,148,131,147,571,487
11,01,01,01,72,4,3,4,12,27,7,9,6,22,49
11,01,01,02,174,15,21,12,12,55,31,18,10,82,70
11,01,01,03,533,79,86,35,82,170,45,21,15,220,408
11,01,02,04,2826,409,414,130,300,864,273,243,193,1438,1725
11,01,02,05,2320,274,420,104,227,680,265,203,147,1125,1432
11,01,02,06,1679,223,225,65,232,520,165,121,128,841,1100
11,01,02,07,1984,297,242,65,275,659,167,144,135,941,1371
11,01,03,08,3475,431,557,135,363,1011,419,319,240,1766,2008
11,01,03,09,2728,355,435,109,348,820,283,220,158,1320,1656
11,01,03,10,1162,152,145,45,171,377,104,78,90,549,767
11,02,04,11,2755,435,460,105,369,915,246,120,105,1321,1997
11,02,04,12,1520,163,189,56,249,480,147,119,117,675,906
11,02,05,13,831,117,185,26,99,255,50,21,78,410,630
11,02,05,14,2396,330,300,86,353,901,218,99,109,1107,1805
11,02,05,15,4034,465,590,168,506,1310,419,329,247,2043,2430
11,02,05,16,770,114,97,24,85,265,87,49,49,392,387
11,03,06,17,2317,241,338,98,344,802,236,141,117,1083,1467
11,03,06,18,4849,397,464,144,1027,1756,410,296,355,2398,3040
11,03,06,19,3682,410,397,126,464,1361,404,295,225,1806,2193
11,03,07,20,3707,204,174,46,949,1614,419,232,69,1265,3301
11,03,07,21,6925,681,653,190,1217,2667,690,503,324,3244,4766
11,03,08,24,3743,341,426,120,688,1325,333,283,227,1811,2329
11,04,09,25,1048,110,93,28,127,495,114,53,28,511,680
11,04,09,26,6963,718,644,138,1102,3055,581,410,315,3387,4688
11,04,10,22,1949,164,198,59,341,764,198,110,115,839,1393
11,04,10,23,2386,285,332,56,310,882,230,162,129,1188,1396
11,04,10,27,952,89,129,29,174,306,91,63,71,451,640
11,04,11,28,6738,696,673,202,1186,2351,557,489,584,3420,4074
11,05,12,29,900,146,121,25,121,326,90,34,37,472,531
11,05,13,30,2165,216,157,34,631,866,118,69,74,911,1520
11,05,13,31,1362,155,183,40,156,462,132,103,131,650,684
11,05,13,32,1027,109,159,35,129,353,140,46,56,523,517
