district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,01,11,01,3384,178,120,38,493,1086,359,383,727,1633,1417
01,01,11,02,196,3,3,3,30,58,39,38,22,69,67
01,01,11,03,5038,243,325,109,589,1459,645,742,926,2340,1751
01,01,11,04,4759,261,394,143,851,1689,601,457,363,2133,1901
01,01,11,05,1421,83,87,15,132,475,226,180,223,650,654
01,01,12,01,2405,119,149,59,299,714,320,364,381,1138,986
01,01,12,02,632,27,27,24,39,220,105,90,100,286,231
01,01,12,03,1115,59,53,12,101,391,191,139,169,521,408
01,01,12,04,8279,478,411,105,740,2861,1093,959,1632,4068,2757
01,01,13,01,6919,464,403,85,630,3062,1017,607,651,3332,2113
01,01,13,02,12572,685,981,306,1080,4907,2360,1238,1015,6073,3429
01,01,13,03,9999,464,493,88,1210,3997,1236,987,1524,4690,3493
01,01,13,04,8761,471,542,159,823,2289,901,993,2583,4649,2288
01,01,13,05,8243,414,386,111,713,2735,1047,926,1911,4058,2162
01,01,13,06,10607,610,511,129,1474,3779,1364,1154,1586,5228,3168
01,01,14,01,17948,1264,1424,312,1700,8017,2863,1366,1002,8760,5667
01,01,14,02,13645,1011,1116,188,1053,6274,2330,900,773,6762,3776
01,02,21,01,3557,182,208,48,624,1368,430,386,311,1590,1343
01,02,21,02,6709,347,407,142,1252,2508,827,621,605,3088,2881
01,02,21,03,272,22,42,15,28,82,42,18,23,123,153
01,02,21,04,18974,1017,1162,339,2807,6959,2361,2153,2176,8933,6219
01,02,21,05,5426,325,389,117,863,1964,647,563,558,2547,2069
01,02,21,06,11421,564,700,223,1282,3418,1634,1656,1944,5779,2329
01,02,22,01,11027,665,665,206,1704,4429,1359,1027,972,5158,3459
01,02,22,02,2495,195,198,54,394,973,310,173,198,1198,873
01,02,22,03,7083,472,665,157,1015,2226,857,678,1013,3498,2386
01,02,22,04,6236,307,358,92,744,2148,860,725,1002,2941,1774
01,02,22,05,3349,262,347,109,436,864,388,407,536,1636,1127
01,02,22,06,3044,154,195,65,336,958,482,381,473,1441,676
01,02,22,07,5771,202,228,96,1076,1567,703,646,1253,2801,1953
01,03,31,01,27088,1985,2540,766,4090,9190,3356,2461,2700,12785,11364
01,03,31,02,12063,823,1037,323,1918,4137,1556,1048,1221,5782,4698
01,03,32,01,13919,1103,1604,482,1713,4291,1717,1346,1663,6939,4293
01,03,32,02,10273,695,913,265,1238,3001,1208,1147,1806,5184,2946
01,03,32,03,14684,1003,1286,439,2380,5026,1794,1291,1465,6815,5926
01,04,41,01,21023,1167,1359,407,2900,6903,2720,2475,3092,10131,6637
01,04,41,02,16630,997,1029,282,1779,4798,2004,2024,3717,8559,4042
01,04,41,03,8684,474,524,183,1351,3353,1103,932,764,4107,3242
01,04,42,01,24356,1553,2109,723,3890,8509,3046,2117,2409,11386,10789
01,04,42,02,17122,955,1026,335,3117,7051,1905,1512,1221,7842,7092
01,04,42,03,16328,942,1149,373,2204,5844,2026,1646,2144,7684,6531
02,01,01,01,6823,398,564,189,1150,2453,849,627,593,3083,3061
02,01,01,02,13693,912,1377,465,1852,4070,1847,1369,1801,6781,4589
02,01,01,03,15302,1028,1592,506,1941,4414,2236,1587,1998,7545,5446
02,01,01,04,5086,276,545,188,592,1515,759,607,604,2538,1661
02,02,02,01,1790,181,160,27,110,684,192,195,241,905,384
02,02,02,02,6099,397,493,149,714,2087,918,707,634,2912,1773
02,02,02,03,11056,747,755,162,1079,4202,1587,1349,1175,5415,2746
02,02,02,04,12808,758,819,238,1413,4909,1854,1546,1271,6193,3537
02,02,02,05,15107,811,943,328,1787,5177,2392,2064,1605,7485,3861
02,02,02,06,19040,1240,1432,387,1834,7300,2755,2211,1881,9482,5310
02,03,03,01,8996,446,710,231,1006,3116,1444,1021,1022,4299,3451
02,03,03,02,13131,730,980,316,1414,4816,1953,1563,1359,6335,4280
02,03,04,01,15263,909,1022,291,1527,6202,2278,1664,1370,7333,4886
02,03,04,02,11172,638,712,229,1191,4680,1652,1174,896,5333,3736
02,04,05,01,5390,228,377,97,403,1178,656,682,1769,2830,866
02,04,05,02,7443,461,414,116,727,2808,869,731,1317,3822,1458
02,04,05,03,11157,834,632,138,964,4985,1399,891,1314,5563,1929
02,04,07,01,13151,773,755,216,1668,4432,1334,1298,2675,6681,3580
02,04,07,02,10973,590,670,150,1181,4766,1456,959,1201,5286,2171
02,04,07,03,1155,88,117,24,186,589,66,61,24,515,686
02,05,06,01,9124,601,475,95,974,4867,1033,590,489,4234,2018
02,05,06,02,21730,1568,1422,355,2103,11080,2737,1370,1095,10497,4784
02,05,08,01,20028,1264,1229,279,2308,10579,2258,1234,877,9521,5120
02,05,08,02,21280,1446,1143,252,2282,11602,2693,1086,776,10109,5065
02,05,08,03,7598,512,376,87,911,3959,746,506,501,3575,1868
02,05,08,04,4725,492,434,100,265,1800,750,400,484,2309,624
03,01,01,01,4119,354,328,72,292,1302,596,537,638,2011,403
03,01,01,02,12348,848,1075,320,1097,3089,1304,1415,3200,6346,1803
03,01,01,04,239,9,27,6,25,101,42,25,4,93,30
03,02,02,03,2285,115,244,64,133,429,385,370,545,1113,265
03,02,02,09,14967,1017,1460,405,1221,3722,2592,1957,2593,7714,1364
03,02,02,10,11488,828,1107,309,746,3043,2028,1464,1963,5866,955
03,02,03,07,18304,1249,1803,525,1202,4392,3136,2795,3202,9351,1012
03,03,04,05,11352,1007,1145,317,911,3255,1563,1315,1839,5902,1083
03,03,04,06,8225,414,676,233,540,1491,1465,1524,1882,4207,299
03,03,07,11,6869,342,629,174,381,1308,1211,1220,1604,3448,204
03,03,07,15,7664,456,616,214,633,1722,1329,1172,1522,3668,1017
03,03,07,16,1131,35,90,25,46,166,195,218,356,569,19
03,04,05,08,4588,283,459,166,388,926,885,733,748,2272,285
03,04,05,12,10074,516,837,297,751,2290,1751,1397,2235,5250,768
03,04,05,13,3356,150,386,115,278,678,625,448,676,1743,229
03,04,06,14,36487,2726,3628,885,2578,10855,5678,3731,6406,19307,3076
03,04,08,18,34800,2269,2686,706,2529,11637,5190,3818,5965,18193,3800
03,05,09,19,5583,410,413,120,482,1556,820,683,1099,2826,859
03,05,09,20,7430,522,679,136,506,2227,1099,798,1463,3912,631
03,05,09,23,9674,776,748,136,839,4034,1329,908,904,4702,1418
03,05,09,24,6140,488,544,122,568,2434,906,586,492,2977,986
03,05,09,25,9755,736,1064,258,761,3212,1584,961,1179,5051,1162
03,05,10,17,4250,259,305,70,445,1293,717,574,587,2074,663
03,05,10,21,6468,327,399,114,444,1729,810,736,1909,3441,511
03,05,10,22,4651,300,357,97,323,1128,624,635,1187,2542,256
03,06,11,26,15688,1017,1115,225,1617,7118,2392,1034,1170,7706,3202
03,06,11,31,10755,800,817,140,1076,4857,1868,672,525,5306,2520
03,06,12,27,14649,835,958,216,1294,6447,2283,1102,1514,7494,2552
03,06,12,28,12787,680,612,177,1214,5286,1653,1205,1960,6569,2090
03,06,13,32,22873,1674,2015,511,1790,9779,4582,1564,958,11304,4772
03,06,14,29,10001,394,525,142,702,2089,1100,1114,3935,5436,966
03,06,14,30,4126,304,446,114,475,1043,479,407,858,1967,1448
03,06,14,34,6472,435,447,74,573,2895,954,532,562,3247,1226
03,06,14,35,3941,222,236,78,424,1596,501,380,504,1975,795
03,06,14,41,2660,309,467,63,116,931,427,148,199,1344,392
03,07,15,36,11137,778,984,241,1030,4581,2252,776,495,5433,2762
03,07,15,37,16027,1267,1430,349,1267,6380,3006,1366,962,7881,3868
03,07,16,33,3229,214,216,67,254,1055,364,436,623,1609,646
03,07,16,38,17709,1324,1613,362,1452,7331,3116,1297,1214,8847,3748
03,07,16,39,12738,896,1379,277,965,4663,2532,1062,964,6444,2164
04,01,01,01,10785,559,758,216,1145,2814,1457,1399,2437,5583,2935
04,01,01,02,812,52,48,25,107,173,103,113,191,312,294
04,01,01,03,7881,544,725,227,724,1860,1113,921,1767,4171,2121
04,02,02,04,181,6,34,12,12,25,37,19,36,92,36
04,02,02,05,1329,38,112,25,144,238,195,222,355,667,194
04,02,02,06,2869,131,112,24,159,510,274,346,1313,1546,495
04,02,02,07,2559,114,187,57,222,527,444,342,666,1314,452
04,02,02,08,2922,127,289,111,241,413,522,417,802,1484,413
04,02,02,09,3214,107,265,113,681,652,380,335,681,1617,942
04,02,03,10,616,20,9,3,202,173,49,61,99,304,281
04,02,03,11,15071,615,966,351,1478,3209,2125,1875,4452,7765,3056
04,02,03,12,5552,246,380,113,479,1166,759,791,1618,2923,1109
04,02,03,13,7452,377,397,109,941,2049,986,967,1626,3829,1770
04,02,03,14,12,0,0,0,0,3,0,6,3,0,12
04,03,04,15,3048,115,114,37,396,872,374,363,777,1526,1195
04,03,04,16,10652,652,808,297,1192,3023,1561,1462,1657,5505,2895
