district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,01,11,01,2054,154,114,35,381,816,197,171,186,991,1417
01,01,11,02,76,3,0,3,12,37,18,0,3,21,67
01,01,11,03,2885,189,272,96,361,946,340,346,335,1368,1751
01,01,11,04,3110,182,324,118,617,1113,341,227,188,1413,1901
01,01,11,05,899,71,72,12,98,352,140,84,70,426,654
01,01,12,01,1438,105,126,43,220,518,156,147,123,671,986
01,01,12,02,303,21,24,18,21,143,40,18,18,149,231
01,01,12,03,593,44,44,9,57,248,95,54,42,284,408
01,01,12,04,4152,363,351,75,486,1733,510,333,301,2093,2757
01,01,13,01,2964,251,190,47,316,1557,342,139,122,1439,2113
01,01,13,02,5040,373,464,119,558,2412,684,248,182,2466,3429
01,01,13,03,4764,322,349,63,734,2338,492,258,208,2218,3493
01,01,13,04,3644,357,395,121,526,1313,386,262,284,1872,2288
01,01,13,05,3254,273,249,69,369,1427,445,207,215,1510,2162
01,01,13,06,4651,353,319,77,1115,1910,424,259,194,2308,3168
01,01,14,01,7792,695,702,164,893,4021,845,277,195,3844,5667
01,01,14,02,5493,510,490,57,567,2952,602,187,128,2753,3776
01,02,21,01,1915,128,179,34,301,740,246,154,133,837,1343
01,02,21,02,4139,282,343,114,724,1516,533,328,299,1945,2881
01,02,21,03,213,22,33,9,28,67,30,15,9,96,153
01,02,21,04,9586,662,874,240,1448,3505,1192,854,811,4406,6219
01,02,21,05,3234,241,337,108,492,1151,416,268,221,1504,2069
01,02,21,06,4053,283,358,110,538,1512,489,366,397,1998,2329
01,02,22,01,5556,427,500,153,826,2177,672,434,367,2628,3459
01,02,22,02,1554,149,180,45,215,619,181,83,82,748,873
01,02,22,03,4225,371,558,135,520,1351,538,319,433,2092,2386
01,02,22,04,2780,175,223,49,400,1163,343,221,206,1205,1774
01,02,22,05,2121,215,294,100,284,598,247,182,201,1043,1127
01,02,22,06,1252,93,115,42,174,441,172,130,85,597,676
01,02,22,07,2713,126,123,62,805,952,248,175,222,1292,1953
01,03,31,01,17200,1600,2181,657,2493,5691,2217,1279,1082,7997,11364
01,03,31,02,7462,619,876,286,1181,2454,973,550,523,3539,4698
01,03,32,01,9338,929,1447,432,1020,2859,1183,710,758,4622,4293
01,03,32,02,5946,563,776,205,785,1893,681,515,528,2955,2946
01,03,32,03,9428,807,1158,402,1410,3195,1187,666,603,4361,5926
01,04,41,01,10358,816,992,297,1425,3769,1350,936,773,4815,6637
01,04,41,02,6815,667,696,171,796,2485,808,625,567,3260,4042
01,04,41,03,4656,331,439,160,767,1742,602,336,279,2187,3242
01,04,42,01,16713,1298,1931,655,2386,5671,2307,1307,1158,7743,10789
01,04,42,02,10105,673,846,286,1973,4010,1134,705,478,4515,7092
01,04,42,03,9793,739,984,317,1273,3479,1304,835,862,4513,6531
02,01,01,01,4940,340,520,186,819,1789,629,377,280,2272,3061
02,01,01,02,9349,751,1272,421,1161,2846,1305,782,811,4661,4589
02,01,01,03,10806,931,1441,450,1256,3304,1634,869,921,5230,5446
02,01,01,04,3315,228,459,162,371,1019,506,299,271,1615,1661
02,02,02,01,690,91,95,18,55,298,45,36,52,328,384
02,02,02,02,2722,229,256,79,397,979,359,208,215,1301,1773
02,02,02,03,4412,374,392,100,513,1816,553,356,308,2137,2746
