district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,01,11,01,3085,129,106,32,451,898,370,376,723,1491,1174
01,01,11,02,198,9,9,3,12,56,50,31,28,80,59
01,01,11,03,5537,266,407,123,726,1612,738,794,871,2475,2148
01,01,11,04,4622,292,407,119,829,1602,673,381,319,2092,1711
01,01,11,05,1150,65,59,31,110,325,217,169,174,526,472
01,01,12,01,2096,91,132,35,269,531,366,303,369,999,664
01,01,12,02,568,28,40,9,34,186,108,83,80,255,185
01,01,12,03,961,44,54,17,82,299,178,116,171,467,369
01,01,12,04,7021,332,342,94,632,2118,1044,893,1566,3482,1960
01,01,13,01,6333,405,351,51,627,2756,972,600,571,3055,1760
01,01,13,02,12484,696,1001,235,1177,5005,2340,1087,943,6069,3183
01,01,13,03,9143,425,381,101,1168,3451,1225,865,1527,4324,2732
01,01,13,04,8554,428,466,153,781,2086,971,931,2738,4571,1840
01,01,13,05,7479,381,335,107,657,2243,1028,761,1967,3693,1629
01,01,13,06,9156,514,419,120,1075,3098,1403,1012,1515,4490,2235
01,01,14,01,16139,1141,1276,264,1548,7285,2584,1107,934,7944,4414
01,01,14,02,13210,1041,992,176,1046,6391,2055,758,751,6569,3237
01,02,21,01,3456,191,160,60,688,1240,479,330,308,1552,1201
01,02,21,02,6303,336,380,155,1088,2277,876,622,569,2867,2524
01,02,21,03,259,18,41,13,20,92,33,19,23,108,131
01,02,21,04,18375,923,1137,325,2891,6448,2539,2086,2026,8637,5595
01,02,21,05,5281,314,388,110,903,1852,654,516,544,2510,1874
01,02,21,06,11811,644,770,273,1346,3466,1900,1549,1863,5921,2559
01,02,22,01,11205,716,678,232,2054,4211,1421,963,930,5165,3513
01,02,22,02,1486,103,171,64,223,417,210,124,174,751,481
01,02,22,03,6895,453,635,161,984,2118,902,662,980,3408,2241
01,02,22,04,5904,304,345,94,690,1839,935,668,1029,2924,1443
01,02,22,05,3331,227,332,121,428,866,422,388,547,1626,1063
01,02,22,06,3038,171,205,42,334,971,494,369,452,1447,638
01,02,22,07,5609,212,250,104,911,1412,830,622,1268,2728,1689
