district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,10,01,01,3648,141,223,28,423,1328,394,393,718,1760,1627
01,10,01,02,2020,103,129,23,176,815,263,251,260,925,1105
01,10,01,03,5699,314,337,104,702,1832,645,728,1037,2684,2188
01,10,01,04,4982,252,364,141,771,1871,600,566,417,2310,2050
01,10,02,05,2966,144,157,52,385,1111,332,321,464,1399,1526
01,10,02,06,1913,92,123,48,185,668,253,258,286,922,747
01,10,02,07,8772,482,528,136,754,3243,986,1016,1627,4333,3303
01,10,03,08,7410,430,486,101,693,3126,1102,746,726,3589,2593
01,10,03,09,12579,648,917,352,1218,4551,2053,1729,1111,6158,3656
01,10,03,10,10277,494,586,165,1111,4054,1241,1103,1523,4891,3917
01,10,03,11,9636,512,674,180,1174,2904,897,989,2306,5006,3354
01,10,03,12,10262,592,637,131,885,3953,1115,1087,1862,5042,3446
01,10,03,13,11199,609,695,182,1397,4031,1319,1226,1740,5512,3832
01,10,04,14,5560,494,473,106,423,2850,630,331,253,2730,2478
01,10,04,15,13551,765,1098,368,1396,5214,2249,1545,916,6696,4307
01,10,04,16,13656,839,1118,354,1052,5575,2406,1384,928,6805,4042
01,20,05,17,4160,244,324,93,598,1675,427,465,334,1835,2004
01,20,05,18,6942,374,409,145,1178,2744,766,693,633,3219,3094
01,20,05,19,9610,449,624,209,1330,3833,1047,990,1128,4469,3794
01,20,05,20,9503,456,592,176,1226,3548,1059,1193,1253,4519,2938
01,20,05,21,5308,281,395,129,782,1933,596,566,626,2391,2100
01,20,05,22,11644,567,713,246,1281,3614,1330,1725,2168,5925,2681
01,20,06,23,10998,616,737,220,1432,4474,1245,1201,1073,5229,3658
01,20,06,24,6482,562,403,100,754,3536,517,338,272,3046,3297
01,20,06,25,6955,340,602,205,908,2278,836,763,1023,3399,2444
01,20,06,26,5972,269,369,109,610,2069,748,781,1017,2948,1703
01,20,06,27,3421,236,377,112,459,934,355,388,560,1677,1248
01,20,06,28,3304,179,191,73,321,1147,453,455,485,1552,897
01,20,06,29,5967,213,276,78,978,1847,606,721,1248,2928,2058
01,30,07,30,8106,495,850,271,1217,2709,976,832,756,3809,3960
01,30,07,31,8916,514,781,249,1337,3126,980,928,1001,4247,3692
01,30,07,32,10166,741,963,308,1361,3609,1220,977,987,4900,4177
