district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,01,11,01,3114,100.0,1747,56.1,1907,61.2,1367,43.9,540,17.3,1207,38.8
01,01,11,02,192,100.0,71,37.0,140,72.9,121,63.0,19,9.9,52,27.1
01,01,11,03,5518,100.0,3248,58.9,3370,61.1,2270,41.1,1100,19.9,2148,38.9
01,01,11,04,4704,100.0,3030,64.4,2904,61.7,1674,35.6,1230,26.1,1800,38.3
01,01,11,05,1135,100.0,657,57.9,677,59.6,478,42.1,199,17.5,458,40.4
01,01,12,01,2190,100.0,1171,53.5,1418,64.7,1019,46.5,399,18.2,772,35.3
01,01,12,02,608,100.0,288,47.4,387,63.7,320,52.6,67,11.0,221,36.3
01,01,12,03,1004,100.0,512,51.0,629,62.6,492,49.0,137,13.6,375,37.4
01,01,12,04,7463,100.0,3303,44.3,5287,70.8,4160,55.7,1127,15.1,2176,29.2
01,01,13,01,6431,100.0,2538,39.5,4616,71.8,3893,60.5,723,11.2,1815,28.2
01,01,13,02,12535,100.0,4699,37.5,9289,74.1,7836,62.5,1453,11.6,3246,25.9
01,01,13,03,9536,100.0,4169,43.7,6457,67.7,5367,56.3,1090,11.4,3079,32.3
01,01,13,04,8607,100.0,3084,35.8,6683,77.6,5523,64.2,1160,13.5,1924,22.4
01,01,13,05,7617,100.0,2653,34.8,5878,77.2,4964,65.2,914,12.0,1739,22.8
01,01,13,06,9530,100.0,3726,39.1,6981,73.3,5804,60.9,1177,12.4,2549,26.7
01,01,14,01,16331,100.0,6296,38.6,11787,72.2,10035,61.4,1752,10.7,4544,27.8
01,01,14,02,13341,100.0,4877,36.6,9962,74.7,8464,63.4,1498,11.2,3379,25.3
01,02,21,01,3522,100.0,1825,51.8,2266,64.3,1697,48.2,569,16.2,1256,35.7
01,02,21,02,6374,100.0,3719,58.3,3821,59.9,2655,41.7,1166,18.3,2553,40.1
01,02,21,03,258,100.0,186,72.1,126,48.8,72,27.9,54,20.9,132,51.2
01,02,21,04,18377,100.0,8842,48.1,12699,69.1,9535,51.9,3164,17.2,5678,30.9
01,02,21,05,5299,100.0,3064,57.8,3368,63.6,2235,42.2,1133,21.4,1931,36.4
01,02,21,06,11799,100.0,4232,35.9,9209,78.0,7567,64.1,1642,13.9,2590,22.0
01,02,22,01,11292,100.0,5663,50.2,7701,68.2,5629,49.8,2072,18.3,3591,31.8
01,02,22,02,1488,100.0,972,65.3,1006,67.6,516,34.7,490,32.9,482,32.4
01,02,22,03,6969,100.0,4057,58.2,4647,66.7,2912,41.8,1735,24.9,2322,33.3
01,02,22,04,5824,100.0,2334,40.1,4363,74.9,3490,59.9,873,15.0,1461,25.1
01,02,22,05,3311,100.0,1969,59.5,2278,68.8,1342,40.5,936,28.3,1033,31.2
01,02,22,06,3027,100.0,1195,39.5,2379,78.6,1832,60.5,547,18.1,648,21.4
01,02,22,07,5630,100.0,2468,43.8,3885,69.0,3162,56.2,723,12.8,1745,31.0
01,03,31,01,26841,100.0,16504,61.5,15890,59.2,10337,38.5,5553,20.7,10951,40.8
01,03,31,02,11837,100.0,7182,60.7,7328,61.9,4655,39.3,2673,22.6,4509,38.1
01,03,32,01,13361,100.0,8873,66.4,9177,68.7,4488,33.6,4689,35.1,4184,31.3
01,03,32,02,9726,100.0,5343,54.9,7171,73.7,4383,45.1,2788,28.7,2555,26.3
01,03,32,03,14478,100.0,9098,62.8,8835,61.0,5380,37.2,3455,23.9,5643,39.0
