district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
01,03,31,01,26841,1993,2478,827,4399,8916,3336,2226,2666,12656,10951
01,03,31,02,11837,845,1016,349,1893,3976,1592,932,1234,5730,4509
01,03,32,01,13361,1048,1551,453,1696,4026,1686,1255,1646,6599,4184
01,03,32,02,9726,647,903,247,1055,2764,1305,996,1809,4910,2555
01,03,32,03,14478,1048,1299,432,2308,4868,1825,1208,1490,6736,5643
01,04,41,01,20722,1118,1353,397,3002,6449,2983,2347,3073,10022,6290
01,04,41,02,16238,853,928,289,1938,4354,2199,1921,3756,8362,3673
01,04,41,03,8589,478,533,234,1429,3127,1162,826,800,4066,3091
01,04,42,01,23424,1529,2065,731,4042,7782,3043,1880,2352,10994,10049
01,04,42,02,16703,933,1018,359,3206,6575,2055,1416,1141,7713,6645
01,04,42,03,16462,934,1201,359,2494,5609,2076,1560,2229,7736,6435
02,01,01,01,6481,406,564,206,1212,2141,807,575,570,2962,2846
02,01,01,02,13278,931,1414,431,1749,3932,1843,1254,1724,6613,4253
02,01,01,03,15593,1073,1629,533,2059,4573,2222,1478,2026,7613,5584
02,01,01,04,5044,280,541,206,635,1463,788,569,562,2518,1634
02,02,02,01,911,88,63,12,83,444,117,55,49,410,269
02,02,02,02,5990,390,455,174,746,2034,912,670,609,2885,1673
02,02,02,03,10886,719,706,186,1112,4077,1714,1236,1136,5357,2543
02,02,02,04,12326,731,779,280,1390,4631,1958,1404,1153,6007,3174
02,02,02,05,14892,811,1003,336,1629,5199,2561,1877,1476,7354,3621
02,02,02,06,19052,1255,1396,439,1927,7366,2848,2059,1762,9474,5223
02,03,03,01,9092,480,725,253,1041,3239,1498,896,960,4339,3468
02,03,03,02,13166,729,977,351,1454,4836,2080,1387,1352,6304,4321
02,03,04,01,15156,914,1044,297,1598,6190,2362,1489,1262,7312,4751
02,03,04,02,11083,686,685,260,1199,4667,1694,1043,849,5372,3547
02,04,05,01,5381,247,364,94,384,1137,714,688,1753,2828,734
02,04,05,02,7181,384,394,99,732,2642,889,703,1338,3701,1159
02,04,05,03,10976,787,570,151,1059,4877,1349,836,1347,5489,1753
02,04,07,01,12331,660,666,210,1688,3803,1336,1198,2770,6320,2838
02,04,07,02,10714,634,645,128,997,4695,1514,847,1254,5221,1654
02,04,07,03,1145,92,103,41,251,522,56,55,25,486,660
02,05,06,01,8900,543,419,97,1077,4721,1031,531,481,4167,1732
02,05,06,02,21064,1532,1349,294,2305,10843,2575,1181,985,10162,3964
02,05,08,01,19093,1271,1076,254,2408,9986,2169,1070,859,9078,4260
02,05,08,02,20431,1317,1073,240,2347,11335,2467,900,752,9712,4335
02,05,08,03,6986,462,320,76,821,3604,741,482,480,3349,1415
02,05,08,04,4171,392,365,89,270,1539,702,345,469,1982,521
03,01,01,01,3928,330,287,63,315,1202,617,480,634,1933,308
03,01,01,02,11685,771,957,284,990,2768,1409,1431,3075,6165,1103
03,01,01,04,227,18,18,6,22,80,64,15,4,96,30
03,02,02,03,2116,122,171,54,94,421,384,346,524,1064,33
03,02,02,09,14726,991,1417,412,1225,3717,2769,1719,2476,7593,1269
03,02,02,10,11132,798,1027,275,745,2965,2069,1379,1874,5610,801
03,02,03,07,17930,1205,1713,530,1171,4366,3400,2527,3018,9145,736
03,03,04,05,10986,950,1083,291,837,3262,1615,1142,1806,5766,627
03,03,04,06,8245,428,676,261,507,1493,1655,1426,1799,4182,275
03,03,07,11,6810,362,555,209,378,1277,1376,1120,1533,3458,159
03,03,07,15,7388,408,594,196,622,1653,1411,1106,1398,3548,852
03,03,07,16,1138,37,81,21,41,181,212,211,354,575,20
03,04,05,08,4530,273,459,177,377,919,968,647,710,2271,243
03,04,05,12,9783,530,790,292,714,2250,1806,1228,2173,5066,559
03,04,05,13,3412,178,401,129,246,707,645,415,691,1766,214
03,04,06,14,35308,2637,3354,780,2454,10555,5717,3309,6502,18781,2449
03,04,08,18,34314,2259,2515,625,2712,11416,5301,3564,5922,17951,3186
03,05,09,19,5564,382,352,104,577,1567,873,592,1117,2820,870
03,05,09,20,7397,529,622,150,536,2191,1174,731,1464,3917,573
03,05,09,23,9098,673,613,147,894,3737,1342,815,877,4434,1064
03,05,09,24,5883,457,530,103,595,2309,893,498,498,2806,899
03,05,09,25,9468,780,958,258,709,3192,1581,808,1182,4867,923
03,05,10,17,4247,270,277,81,500,1282,758,505,574,2049,538
03,05,10,21,6503,331,347,115,524,1698,891,625,1972,3477,476
03,05,10,22,4527,269,359,102,318,1077,705,563,1134,2463,144
03,06,11,26,15187,1016,989,194,1697,7006,2274,896,1115,7394,2701
03,06,11,31,10521,801,747,147,1106,4863,1773,591,493,5182,2339
03,06,12,27,14520,886,901,185,1371,6452,2173,1030,1522,7459,2284
03,06,12,28,12619,615,577,163,1314,5144,1706,1078,2022,6442,1723
03,06,13,32,22519,1763,1906,418,1859,10191,4226,1275,881,11050,4332
03,06,14,29,10082,400,500,141,729,1959,1224,1027,4102,5467,817
03,06,14,30,3921,276,332,108,479,951,521,393,861,1872,1246
03,06,14,34,6238,456,373,105,585,2792,878,498,551,3109,950
03,06,14,35,3875,213,256,64,412,1557,531,349,493,1931,666
03,06,14,41,2560,335,388,57,135,989,334,120,202,1283,343
03,07,15,36,10747,813,942,211,1006,4569,2144,627,435,5245,2476
03,07,15,37,15635,1309,1321,321,1273,6455,2883,1172,901,7684,3641
03,07,16,33,3010,177,196,70,262,853,404,452,596,1507,427
03,07,16,38,17260,1357,1457,324,1619,7242,3017,1124,1120,8535,3429
03,07,16,39,12367,876,1317,262,944,4693,2440,926,909,6282,1958
04,01,01,01,11043,651,853,241,1160,2747,1516,1391,2484,5708,3118
04,01,01,02,895,49,47,18,117,209,129,135,191,316,326
04,01,01,03,7771,503,637,232,750,1873,1111,854,1811,4120,1948
04,02,02,04,199,13,27,22,13,25,39,31,29,92,42
04,02,02,05,1329,62,104,37,128,244,199,223,332,672,200
04,02,02,06,2754,96,109,46,125,427,273,335,1343,1505,366
04,02,02,07,2532,94,183,73,228,478,494,307,675,1329,404
04,02,02,08,2878,133,319,128,176,419,547,336,820,1461,388
04,02,02,09,3189,117,251,102,670,659,399,347,644,1618,888
04,02,03,10,602,19,16,7,181,180,25,66,108,271,258
04,02,03,11,14756,591,979,326,1384,3016,2201,1794,4465,7672,2766
04,02,03,12,5467,260,373,115,488,1134,782,703,1612,2875,1074
04,02,03,13,7530,404,424,111,957,2014,1132,869,1619,3773,1908
04,02,03,14,436,35,30,10,210,120,18,7,6,90,433
04,03,04,15,2837,84,119,45,389,761,331,361,747,1421,1075
04,03,04,16,10655,641,827,280,1251,3020,1693,1400,1543,5472,2975
04,03,04,17,10927,585,698,232,1110,3069,1742,1406,2085,5700,2453
04,03,05,18,9417,427,485,142,1122,2883,1504,1289,1565,4793,2395
04,03,05,19,5734,318,345,106,711,1867,846,707,834,2824,1454
04,03,06,20,8597,424,457,158,888,2368,1304,1136,1862,4452,2160
04,03,06,21,3021,124,174,63,450,1038,473,324,375,1416,994
04,03,06,22,10459,512,554,187,1144,2892,1563,1390,2217,5313,2824
04,03,06,23,4788,271,267,87,509,1466,689,527,972,2447,1518
04,03,07,24,6416,274,352,122,588,1548,937,901,1694,3480,1354
04,03,07,25,12128,571,829,260,1343,3361,2037,1693,2034,6119,3107
04,03,07,26,5426,258,309,110,449,1364,847,803,1286,2849,1388
04,03,08,27,12238,606,734,219,1429,3692,1928,1587,2043,5991,4174
04,03,08,28,9491,368,490,161,930,2596,1574,1433,1939,4803,2648
04,03,09,29,5981,294,334,91,509,1542,1026,899,1286,3071,1592
04,03,09,30,5600,260,313,126,447,1313,981,840,1320,2756,1599
04,03,09,31,3915,243,273,67,393,1032,575,513,819,1932,1635
04,03,10,32,14931,632,839,272,1311,3683,2348,2188,3658,7755,3457
04,04,11,33,43,0,0,0,3,12,9,9,10,22,9
04,04,11,34,5156,261,389,86,430,1025,761,663,1541,2653,1116
04,04,11,35,2739,104,210,71,170,415,430,379,960,1455,491
04,04,11,36,3033,138,212,68,192,531,482,410,1000,1606,563
04,04,11,37,7976,355,467,158,730,1852,1272,1080,2062,4275,1499
04,04,12,38,5907,294,506,153,415,1134,902,756,1747,3216,902
04,04,12,39,213,14,12,3,32,67,34,42,9,85,107
04,04,12,40,1533,51,126,61,88,211,260,205,531,839,203
04,04,12,41,6904,292,454,166,498,1259,1141,913,2181,3824,878
04,04,13,42,4115,147,190,58,257,749,588,703,1423,2203,701
04,04,13,43,3547,151,214,64,345,725,579,539,930,1909,552
04,04,13,44,10642,449,749,253,839,2191,1905,1478,2778,5770,1643
04,05,14,45,6220,287,384,103,645,1649,919,872,1361,3297,1423
04,05,14,46,10591,495,619,197,889,2516,1678,1571,2626,5471,2543
04,05,14,47,5228,213,298,94,475,1254,796,734,1364,2743,1250
04,05,14,48,9067,380,438,137,782,2262,1485,1307,2276,4584,2555
04,05,15,49,5348,364,468,143,771,1528,666,599,809,2572,2012
04,05,15,50,5512,246,344,105,690,1485,953,705,984,2808,1215
04,05,15,51,4397,253,284,74,539,1185,654,613,795,2264,1012
04,05,16,52,9700,416,577,220,962,2231,1547,1427,2320,5123,2259
04,05,16,53,6684,285,396,118,556,1616,1065,949,1699,3415,1543
04,05,16,54,3038,111,127,38,328,726,453,406,849,1603,660
04,05,16,55,7063,377,463,181,792,1915,1099,931,1305,3602,1808
04,05,16,56,7568,378,574,180,779,2078,1226,959,1394,3912,1358
04,06,17,57,83,0,3,12,10,6,19,14,19,25,18
05,01,01,01,10883,652,871,302,1104,2544,1513,1271,2626,5598,1904
05,01,01,02,5885,229,299,108,595,1167,852,923,1712,3061,714
05,01,01,03,7623,335,501,186,744,1565,1231,1174,1887,3918,559
05,01,02,04,3297,195,356,116,315,598,409,402,906,1788,593
05,01,02,05,1910,69,178,71,259,340,473,302,218,956,183
05,01,02,06,10246,578,852,282,979,2082,1453,1290,2730,5302,1626
05,01,02,07,11492,786,1179,346,1105,2552,1549,1444,2531,6024,2384
05,01,02,08,7627,520,458,164,887,2020,1199,925,1454,3964,1362
05,01,02,09,6098,269,412,184,563,1138,1037,921,1574,3142,753
05,01,03,10,3880,260,279,81,483,1042,596,463,676,2009,738
05,01,03,11,5670,376,616,181,550,1217,669,524,1537,3021,1544
05,01,03,12,7117,530,607,227,982,2200,1012,717,842,3347,2485
05,01,03,13,6704,418,507,188,936,1921,1028,824,882,3242,1519
05,01,03,14,11968,694,770,266,1441,3291,1847,1575,2084,6025,2338
05,01,03,39,974,133,137,34,135,282,96,73,84,428,579
05,02,04,15,3885,150,339,171,503,556,955,669,542,1930,187
05,02,04,16,1709,46,97,43,153,285,308,254,523,881,28
05,02,04,17,5847,233,436,213,555,1071,1025,863,1451,2898,763
05,02,04,18,4010,215,339,117,409,870,591,442,1027,2041,343
05,02,04,19,7032,386,519,167,685,1429,950,822,2074,3818,814
05,02,04,20,929,61,82,42,99,196,204,130,115,440,58
05,02,05,21,3095,184,340,112,328,667,606,376,482,1603,281
05,02,05,22,7364,628,826,233,799,1735,979,755,1409,3813,1957
05,02,05,23,12413,1078,1559,454,1372,2883,1524,1330,2213,6373,3206
05,02,05,24,6134,235,321,141,483,980,885,953,2136,3207,425
05,02,06,25,7482,366,434,172,780,1815,1027,966,1922,3931,1310
05,02,06,26,19359,1200,1341,416,2664,5266,2928,2263,3281,9510,4636
05,02,06,27,4059,256,367,121,410,1007,639,461,798,2099,812
05,02,06,28,1984,83,111,48,155,336,251,261,739,1088,194
05,02,06,29,4413,116,241,92,248,586,693,657,1780,2299,305
05,03,07,30,3938,326,480,138,378,1119,632,389,476,1937,663
05,03,07,31,11622,660,835,291,1232,2712,1651,1601,2640,6101,2173
05,03,08,32,11692,741,980,315,1367,2949,1787,1386,2167,5917,2731
05,03,08,33,1545,160,141,47,384,486,118,87,122,625,1138
05,04,09,34,3965,207,405,163,405,606,594,584,1001,1922,909
05,04,09,35,415,21,28,10,38,91,68,74,85,196,73
05,04,09,36,9855,606,1161,391,700,1838,1751,1234,2174,4983,541
05,04,09,37,2151,75,167,58,113,273,316,386,763,1076,118
05,04,09,38,3670,159,315,126,243,509,572,615,1131,1887,198
06,01,01,01,6829,269,489,188,663,1237,1059,878,2046,3701,840
06,01,01,02,8788,522,547,213,949,2412,1350,1211,1584,4638,1658
06,01,01,03,6300,384,408,146,583,1822,1037,765,1155,3353,944
06,01,02,04,6914,350,505,181,714,1631,1059,903,1571,3649,1080
06,01,02,05,9560,524,633,207,1003,2426,1525,1315,1927,5002,1343
06,01,02,06,7685,418,501,140,699,1875,1152,950,1950,4164,1105
06,01,02,07,7771,388,515,156,755,2079,1163,999,1716,4162,1228
06,01,02,08,6798,379,409,119,755,1830,1028,904,1374,3434,1122
06,01,02,09,9026,475,488,166,917,2533,1402,1183,1862,4881,1428
06,01,02,10,4874,303,288,73,420,1333,771,658,1028,2585,648
06,02,03,01,4994,240,343,147,402,952,762,644,1504,2663,480
06,02,03,02,5542,234,356,118,357,1060,803,731,1883,2995,600
06,02,03,03,7395,442,462,126,694,1945,1116,980,1630,3988,1018
06,02,03,04,6744,342,403,150,643,1671,1079,847,1609,3587,880
06,02,03,05,11433,599,834,265,1318,2543,1627,1399,2848,6073,1936
06,02,03,06,6450,312,421,208,548,1073,1180,929,1779,3358,475
06,02,04,07,4593,298,402,130,467,964,571,510,1251,2357,1040
06,02,04,08,6827,356,508,152,667,1345,1042,859,1898,3584,982
06,02,04,09,8200,436,583,210,580,1625,1260,1026,2480,4393,1086
06,02,04,10,7119,343,583,200,648,1256,1173,1001,1915,3772,727
06,02,04,11,8494,404,734,220,616,1501,1341,1225,2453,4507,813
06,03,05,01,5898,262,522,217,569,934,967,683,1744,2980,881
06,03,05,02,5555,270,348,140,460,1193,936,780,1428,3050,598
06,03,05,03,11600,566,861,301,1119,2339,1949,1622,2843,6205,1517
06,03,05,04,11122,489,973,286,873,1727,1670,1418,3686,5918,1224
06,03,06,05,6935,304,496,183,674,1541,1121,973,1643,3579,1013
06,03,06,06,5223,246,398,155,594,1211,842,644,1133,2714,888
06,03,06,07,3020,131,223,69,507,640,466,334,650,1553,671
06,03,06,08,13113,705,1340,497,1114,2542,2344,1642,2929,6621,1543
06,03,06,09,12047,648,980,310,1059,2462,2080,1637,2871,6310,1492
06,03,06,10,8103,404,805,272,621,1413,1406,1089,2093,4314,933
06,04,07,01,10113,541,941,256,672,1614,1728,1380,2981,5241,1182
06,04,07,02,5292,294,519,202,373,930,875,802,1297,2757,437
06,04,07,03,10851,497,920,292,1383,1813,1599,1290,3057,5615,1894
06,04,08,04,7585,339,641,250,572,1013,1293,1050,2427,3987,667
06,04,08,05,5405,265,482,166,374,832,938,704,1644,2953,571
06,04,08,06,7299,301,662,243,608,1033,1317,982,2153,3987,544
06,04,08,07,5770,249,487,181,437,927,848,695,1946,3236,649
06,04,08,08,4592,360,609,188,427,1048,888,449,623,2297,793
06,04,08,09,5136,220,532,189,540,828,910,671,1246,2612,1103
06,04,08,10,7091,317,688,254,631,1178,1115,828,2080,3718,1130
07,01,01,01,10130,475,558,201,897,2578,1715,1465,2241,4770,3142
07,01,01,02,15907,728,1079,381,1941,4497,2706,2089,2486,7388,5213
07,01,01,03,10257,518,704,216,1020,2892,1780,1459,1668,5148,2253
07,01,01,04,13701,771,1034,321,1636,4338,2311,1666,1624,6510,4853
07,02,02,01,10496,443,664,231,1025,2652,1797,1435,2249,5437,1942
07,02,02,02,10237,607,622,177,1205,3368,1408,1242,1608,5037,2569
07,02,02,03,17768,1024,1204,397,2034,5548,2938,2338,2285,8797,4439
07,02,02,04,11779,739,722,224,1218,4238,2092,1393,1153,5857,2467
07,03,03,01,24695,1324,1997,635,2354,5903,4255,3443,4784,13260,3563
07,03,03,02,9351,519,681,243,1016,2225,1532,1406,1729,4910,1479
07,03,03,03,12334,729,980,308,1516,3433,1990,1534,1844,6345,2612
07,04,04,01,18419,1092,1508,495,2083,4576,2938,2191,3536,9317,3957
07,04,04,02,2293,123,133,45,153,429,391,322,697,1184,183
07,04,04,03,23743,1337,1556,491,2583,6925,3574,3001,4276,12389,4446
07,04,04,04,5102,236,295,109,496,1063,769,657,1477,2688,586
07,04,04,05,11155,687,796,236,1422,3188,1533,1256,2037,5720,2620
07,04,04,06,3911,297,224,54,539,1437,536,385,439,1876,1252
07,05,05,01,16062,960,1033,314,1718,4255,2290,2014,3478,8314,3105
07,05,05,02,8120,355,513,203,846,1890,1112,1014,2187,4183,1679
07,05,05,03,9145,433,517,155,781,2228,1298,1288,2445,4916,1304
07,05,05,04,5588,301,366,172,577,1140,895,740,1397,2897,724
07,05,05,05,10586,514,786,262,904,1946,1587,1362,3225,5592,1198
07,05,05,06,2305,106,183,60,225,429,381,308,613,1159,270
07,06,06,01,10109,644,953,297,1056,2206,1426,1192,2335,5108,2124
07,06,06,02,4638,197,398,117,373,861,829,673,1190,2297,437
07,06,06,03,3176,238,327,88,274,611,359,393,886,1654,774
07,06,06,04,14304,801,1081,364,1299,3067,1827,1767,4098,7568,1825
07,07,07,01,10474,469,822,308,810,1949,1700,1463,2953,5505,902
07,07,07,02,10801,571,807,294,913,2017,1887,1508,2804,5577,723
07,07,07,03,7304,301,493,200,601,1227,1144,968,2370,3890,714
07,07,07,04,8390,554,914,302,820,1639,1142,1018,2001,4365,1474
07,07,07,05,6973,316,595,221,569,1231,1294,1014,1733,3573,455
07,07,07,06,3919,215,313,107,361,724,580,521,1098,2033,499
07,07,07,07,2936,175,208,78,226,462,474,447,866,1530,231
08,01,01,15,874,55,55,21,78,295,136,136,98,417,228
08,01,01,16,3576,186,222,75,460,1403,556,367,307,1676,1287
08,01,01,17,15949,936,908,247,1803,7241,2048,1427,1339,7606,5271
08,01,01,18,11755,767,999,298,1671,4397,1430,936,1257,5744,4237
08,01,02,11,9929,556,663,215,1301,4263,1218,831,882,4777,3870
08,01,02,12,7432,482,786,291,878,2355,903,765,972,3703,2510
08,01,02,13,12649,824,857,284,1661,5224,1580,1006,1213,6122,4406
08,01,02,14,8063,389,657,252,1195,2788,1080,799,903,3892,2795
08,01,03,01,27792,1824,1666,457,2598,12595,3875,2411,2366,13823,8569
08,01,03,02,3670,180,226,87,316,1168,608,459,626,1848,772
08,01,03,03,8512,534,584,205,1142,3764,986,643,654,4047,3404
08,01,04,04,23647,1525,1655,507,3071,10048,2788,2077,1976,11378,8242
08,01,04,05,9145,583,603,174,1041,3854,1074,776,1040,4639,2890
08,01,04,06,7071,610,599,159,828,2553,874,633,815,3419,2567
08,01,04,07,835,45,27,12,136,403,118,45,49,405,243
08,01,05,08,5614,611,609,187,761,1388,742,567,749,2800,1856
08,01,05,09,9489,882,1225,383,1226,2302,1250,897,1324,4746,2778
08,01,05,10,502,32,41,9,105,175,52,50,38,212,266
08,02,06,19,10947,869,976,280,1453,2949,1551,1181,1688,5270,3385
08,02,06,20,9286,570,624,215,1051,2405,1372,1091,1958,4794,1904
08,02,06,21,2322,113,186,69,230,389,436,429,470,1168,201
08,02,06,22,14255,784,935,316,1368,3226,2220,2041,3365,7602,1763
08,02,06,23,1289,45,87,40,111,217,211,206,372,685,158
08,02,06,24,1265,81,127,24,128,287,220,150,248,618,153
08,02,06,25,3337,111,251,83,371,617,537,443,924,1610,454
08,02,07,26,8344,383,548,223,767,1644,1427,1187,2165,4342,816
08,02,07,27,11651,598,848,329,1129,2086,1793,1504,3364,6125,1243
08,02,07,28,8444,540,683,235,1020,1766,1170,1019,2011,4244,1612
08,03,08,29,12454,780,1066,338,1188,2537,1572,1451,3522,6636,2434
08,03,08,30,7321,361,408,129,554,1402,922,909,2636,3922,1062
08,03,08,31,17099,1009,1441,532,1812,3684,2294,2005,4322,8950,3367
08,04,09,32,2879,161,249,57,209,564,319,362,958,1527,342
08,04,09,33,4129,168,196,102,406,765,666,528,1298,2153,509
08,04,09,34,2688,147,226,78,271,517,416,444,589,1362,315
08,04,10,35,8103,411,664,230,714,1427,1406,1154,2097,4045,954
08,04,10,36,6765,270,492,188,605,1109,1209,1035,1857,3426,527
08,04,10,37,9682,458,604,274,900,1709,1576,1445,2716,4995,981
08,04,10,38,6913,351,499,199,593,1185,1219,917,1950,3524,496
08,04,10,39,3858,248,361,141,412,1015,603,419,659,2024,365
08,04,10,40,7987,426,670,309,742,1553,1282,1162,1843,4201,664
09,01,01,01,11934,882,916,240,953,4809,1838,989,1307,5935,2107
09,01,01,02,70,6,0,9,3,12,22,9,9,31,9
09,01,02,01,4319,381,344,101,234,1359,726,389,785,2258,339
09,01,02,02,6823,289,233,56,657,1931,963,774,1920,3557,539
09,01,03,01,15387,793,754,181,1443,4762,1968,1420,4066,8041,1123
09,01,03,02,2906,130,227,110,284,454,630,453,618,1449,251
09,01,04,01,8203,373,414,152,569,1690,1193,966,2846,4385,327
09,01,04,02,11480,792,1042,296,1020,3228,1937,1338,1827,5837,1134
09,02,05,01,6683,541,485,148,977,2399,862,575,696,3137,1218
09,02,05,02,14865,1031,1002,342,1869,5085,1993,1389,2154,7443,1611
09,02,06,01,7658,528,463,132,1100,2593,952,657,1233,3673,1071
09,02,06,02,3512,155,241,51,223,672,537,523,1110,1793,92
09,02,07,01,1259,80,30,4,475,430,72,86,82,564,556
09,02,07,02,16091,915,1068,298,1525,4659,2437,1825,3364,8108,1336
09,02,08,01,2935,218,176,48,201,888,468,401,535,1506,113
09,02,08,02,7737,555,701,211,751,2310,1042,816,1351,3840,824
09,03,09,01,12998,756,1119,349,969,2864,2534,1866,2541,6534,797
09,03,09,02,5667,367,526,187,579,1294,963,832,919,2933,312
09,03,09,03,8063,592,842,244,766,2139,1458,945,1077,3976,583
09,03,10,01,12776,683,1032,350,896,2637,2377,1920,2881,6464,865
09,03,11,01,6041,323,370,119,395,1409,999,774,1652,3082,495
09,03,12,01,1799,57,143,45,94,304,338,290,528,910,63
09,03,12,02,2475,143,174,71,152,465,491,396,583,1245,119
09,04,13,01,14437,584,799,277,895,2629,2142,2294,4817,7429,735
09,04,13,02,1812,99,154,31,79,354,329,294,472,931,64
09,04,14,01,4962,192,277,87,370,862,514,546,2114,2651,435
09,04,14,02,1485,88,117,36,72,365,220,218,369,759,47
09,04,15,01,7382,520,673,172,649,2269,1075,891,1133,3751,548
09,04,16,01,6582,306,466,167,336,1179,1350,1145,1633,3273,152
09,05,17,01,3583,155,209,58,242,715,542,449,1213,1892,158
09,05,17,02,14685,780,1132,345,684,3012,2451,1761,4520,7940,463
09,05,18,01,9393,484,722,241,510,1677,1774,1471,2514,4698,525
09,05,19,01,10747,674,607,212,892,3269,1467,1262,2364,5581,567
09,05,20,01,12775,556,813,272,836,2643,1958,1682,4015,6785,403
10,01,01,01,5671,424,526,137,500,1620,853,949,662,2859,703
10,01,01,02,17831,1312,1823,485,1680,4711,2413,3058,2349,8892,1594
10,01,02,03,1379,106,148,33,341,459,162,96,34,405,922
10,01,02,04,10479,766,1009,276,811,2784,1092,1938,1803,5337,884
10,01,02,05,8319,559,693,181,881,2385,996,1431,1193,4034,728
10,01,02,06,17015,978,1214,304,1519,4144,1769,3106,3981,8502,1854
10,01,02,07,10762,606,899,248,907,2488,1100,1927,2587,5497,1003
10,01,03,08,2329,155,135,54,198,639,367,336,445,1062,497
10,01,03,09,14378,674,963,273,1031,3463,1534,2293,4147,7493,1089
10,01,03,10,17818,1000,1296,394,1294,4066,1999,3146,4623,9059,1316
10,01,03,11,2932,188,216,49,156,742,414,381,786,1610,87
10,02,04,12,6736,719,852,222,754,1860,916,796,617,3481,863
10,02,04,13,15530,1121,1199,326,1718,4384,2333,2359,2090,7953,1510
10,02,04,14,1660,95,161,51,188,528,201,189,247,862,205
10,02,04,15,5550,488,574,174,616,1530,842,715,611,2806,935
10,02,04,16,5547,496,586,143,679,1754,823,625,441,2684,841
10,02,05,17,8861,502,563,123,750,2149,1738,1524,1512,4618,347
10,02,05,18,5167,446,538,170,514,1453,887,680,479,2636,443
10,02,05,19,6051,630,761,169,711,1807,789,652,532,2928,1267
10,02,06,20,3299,201,165,51,315,1039,487,604,437,1679,185
10,02,06,21,6071,542,572,155,716,1851,869,759,607,3052,448
10,02,06,22,8631,455,551,157,591,2168,1042,1535,2132,4643,425
10,02,06,23,6527,334,413,129,367,1338,1080,1331,1535,3441,234
10,03,07,24,7799,294,440,150,830,1442,1224,1424,1995,3967,784
10,03,07,25,6297,378,413,144,538,1514,899,1093,1318,3110,768
10,03,07,26,3009,190,204,60,142,645,550,455,763,1554,124
10,03,07,27,9315,456,763,198,506,1792,1922,1699,1979,4684,289
10,04,08,28,7719,377,632,199,496,1631,1544,1464,1376,3913,240
10,04,08,29,3762,205,262,97,283,783,743,575,814,1896,189
10,04,08,30,7545,372,590,195,413,1370,1424,1470,1711,3800,152
10,04,09,31,9323,493,692,203,535,1874,1919,1748,1859,4686,230
10,04,09,32,3956,192,266,105,239,881,719,720,834,1965,168
10,04,09,33,14747,737,1154,378,815,2763,3092,2646,3162,7416,351
11,01,01,01,592,21,43,9,55,132,126,110,96,218,33
11,01,01,02,2557,93,242,49,116,504,563,576,414,1269,45
11,01,01,03,1604,98,153,45,152,418,317,277,144,741,328
11,01,02,04,8907,693,887,220,844,2403,1392,1353,1115,4501,1270
