district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01,10,01,01,2092,106,138,32,326,866,237,183,204,1003,1421
01,10,01,02,1199,82,96,22,100,523,188,124,64,553,901
01,10,01,03,3096,219,255,98,370,1080,372,343,359,1474,1904
01,10,01,04,3038,198,326,110,501,1126,332,269,176,1393,1830
01,10,02,05,1734,105,123,49,261,732,197,134,133,793,1289
01,10,02,06,957,72,92,22,65,433,142,77,54,475,657
01,10,02,07,4324,382,362,110,424,1918,490,361,277,2156,2883
01,10,03,08,3133,259,215,55,310,1617,386,151,140,1518,2232
01,10,03,09,5046,406,501,139,441,2341,726,342,150,2479,3316
01,10,03,10,4958,359,370,101,612,2506,527,294,189,2328,3602
01,10,03,11,4254,424,499,129,612,1655,450,291,194,2129,2804
01,10,03,12,4445,397,352,80,464,2203,487,265,197,2079,3020
01,10,03,13,4941,404,346,95,958,2134,519,292,193,2409,3330
01,10,04,14,2761,318,262,50,236,1534,252,59,50,1408,2049
01,10,04,15,5133,365,482,140,513,2586,654,241,152,2587,3428
01,10,04,16,5466,519,544,82,453,2808,675,248,137,2775,3650
01,20,05,17,2176,196,219,79,255,864,253,179,131,997,1509
01,20,05,18,4341,299,362,116,706,1639,556,345,318,1951,3014
01,20,05,19,4912,297,436,145,622,1889,642,414,467,2259,3323
01,20,05,20,4513,291,414,125,546,1706,566,509,356,2096,2774
01,20,05,21,3070,214,330,115,453,1040,402,267,249,1355,1933
01,20,05,22,4042,311,336,131,453,1566,487,388,370,2023,2286
01,20,06,23,5439,390,514,170,718,2086,702,501,358,2585,3302
01,20,06,24,3896,376,298,77,487,2108,284,144,122,1866,2683
01,20,06,25,4133,323,491,175,491,1296,543,338,476,2017,2349
01,20,06,26,2503,163,205,62,249,1032,349,238,205,1193,1500
01,20,06,27,2098,215,312,86,221,599,262,204,199,1034,1075
01,20,06,28,1386,110,138,47,119,580,161,120,111,664,768
01,20,06,29,2862,125,162,47,674,1154,277,190,233,1354,2039
01,30,07,30,5725,513,784,231,760,1834,742,485,376,2701,3756
01,30,07,31,4962,445,622,196,640,1654,594,470,341,2316,3201
01,30,07,32,6128,598,792,254,809,2082,746,460,387,2903,3888
01,30,07,33,7082,508,868,282,962,2349,984,608,521,3406,4363
01,30,08,34,9475,911,1469,435,949,2883,1175,867,786,4706,4361
01,30,08,35,6195,552,808,227,883,1880,764,567,514,3059,3171
01,30,08,36,9425,731,1136,407,1330,3238,1216,777,590,4425,5844
01,40,09,37,5169,423,504,159,520,1905,720,525,413,2483,3128
01,40,09,38,5113,375,500,197,633,1991,647,424,346,2342,3341
01,40,09,39,3056,240,297,83,388,1194,376,274,204,1382,2125
01,40,09,40,2461,307,294,79,206,852,295,208,220,1278,1113
01,40,09,41,1678,164,149,42,214,577,173,184,175,799,939
01,40,09,42,4626,331,419,152,676,1739,605,408,296,2239,3148
01,40,10,43,5113,328,577,237,706,1521,755,576,413,2447,3106
01,40,10,44,6825,568,822,235,745,2480,937,616,422,3168,4433
01,40,10,45,4121,343,485,157,563,1416,532,361,264,1929,2577
01,40,10,46,4359,306,352,128,649,1771,501,366,286,1997,2778
01,40,10,47,5552,328,519,137,1116,2221,575,393,263,2457,4054
01,40,10,48,5478,348,512,181,794,1986,726,527,404,2541,3517
01,40,10,49,4031,299,423,142,469,1306,528,407,457,1906,2789
02,10,01,01,4352,317,457,163,516,1617,597,365,320,2095,2507
02,10,01,02,6069,464,812,300,689,1907,824,576,497,3047,3004
02,10,01,03,3401,294,453,140,304,1105,474,372,259,1688,1717
02,10,01,04,3842,331,489,173,449,1099,599,405,297,1883,2074
02,10,01,05,6743,514,844,269,659,2178,974,687,618,3314,3290
02,10,01,06,3245,237,407,149,366,988,457,350,291,1556,1625
02,20,02,07,837,92,105,18,80,388,65,37,52,390,482
02,20,02,08,2585,178,253,77,284,999,322,254,218,1216,1646
02,20,02,09,4463,372,414,120,432,1828,633,375,289,2155,2705
02,20,02,10,5358,381,414,147,538,2280,695,494,409,2566,3367
02,20,02,11,6160,417,509,173,654,2390,890,610,517,3022,3621
02,20,02,12,4292,344,457,166,472,1519,614,400,320,2081,2290
02,20,02,13,4633,302,401,144,435,2049,601,361,340,2270,2959
02,30,03,14,4541,223,398,172,466,1466,739,499,578,2174,2739
02,30,03,15,4921,333,443,165,546,1768,697,510,459,2338,2940
02,30,03,16,2076,113,209,58,160,768,301,225,242,1019,1241
02,30,04,17,4516,235,447,151,464,1786,631,386,416,2142,2787
02,30,04,18,3673,227,269,95,364,1587,541,298,292,1767,2307
02,30,04,19,5462,324,370,154,581,2336,736,477,484,2564,3535
02,40,05,20,1864,210,209,66,244,706,226,118,85,950,1136
02,40,05,21,2649,239,297,76,282,1267,248,170,70,1312,1694
02,40,05,22,3336,376,269,51,359,1765,289,167,60,1653,2162
02,40,06,23,6094,631,556,142,990,2628,548,368,231,2949,4002
02,40,06,24,3759,250,226,58,788,1902,316,124,95,1701,2725
02,40,06,25,767,50,90,27,92,423,46,33,6,350,673
02,50,07,26,3313,248,256,44,389,1934,245,134,63,1582,2318
02,50,07,27,2343,214,176,46,249,1292,235,72,59,1161,1639
02,50,07,28,3342,299,238,60,328,1944,298,116,59,1657,2360
02,50,07,29,1834,159,155,37,211,980,171,78,43,889,1191
02,50,08,30,1523,132,91,28,200,838,153,46,35,762,1070
02,50,08,31,3035,233,238,59,372,1654,287,150,42,1452,2173
02,50,08,32,3801,415,288,51,428,2141,287,141,50,1789,2736
02,50,08,33,3811,283,168,41,449,2377,307,121,65,1817,2882
02,50,08,34,3999,352,264,49,521,2307,340,116,50,1886,2749
02,50,08,35,3123,271,202,31,406,1840,216,91,66,1451,2243
02,50,08,36,1108,200,123,19,62,486,125,57,36,551,528
03,10,01,01,761,77,103,15,87,340,81,39,19,298,498
03,10,01,02,819,136,91,18,127,330,64,25,28,376,618
03,10,01,03,1566,225,239,57,186,508,164,103,84,723,1175
03,20,02,04,130,10,21,9,10,28,34,6,12,56,52
03,20,02,05,1351,145,172,42,226,430,184,94,58,701,736
03,20,02,06,1234,128,180,46,195,410,148,81,46,627,787
03,20,02,07,1923,267,308,84,165,657,230,127,85,964,1100
03,20,03,08,671,68,97,22,53,217,91,77,46,352,291
03,20,03,09,806,101,132,42,80,241,105,54,51,383,436
03,20,03,10,1214,137,221,60,75,345,169,112,95,635,527
03,30,04,11,2073,358,347,66,213,656,214,123,96,1057,1197
03,30,04,12,455,60,57,9,51,147,59,41,31,240,200
03,30,04,13,262,32,47,13,3,69,46,31,21,123,116
03,30,05,14,552,100,92,18,60,152,47,50,33,306,254
03,30,05,15,7,0,0,4,0,3,0,0,0,3,7
03,30,05,16,1545,180,215,54,225,586,163,84,38,671,1061
03,30,05,17,48,6,9,0,3,15,12,3,0,24,21
03,40,06,18,1031,111,173,62,76,276,134,126,73,524,363
03,40,06,19,1921,227,265,75,196,681,275,123,79,979,985
03,40,06,20,661,71,116,25,66,198,88,60,37,307,341
03,40,07,21,2359,285,321,73,231,953,282,133,81,1162,1318
03,40,07,22,558,80,105,21,51,182,70,21,28,288,277
03,40,07,23,1621,215,216,30,130,740,159,70,61,818,952
03,40,07,24,1012,157,131,30,113,377,111,52,41,544,585
03,40,07,25,937,142,150,42,79,349,91,37,47,470,556
03,40,08,26,1271,125,171,45,180,536,116,56,42,623,902
03,40,08,27,2271,244,205,40,212,1159,221,116,74,1099,1490
03,40,08,28,1169,129,95,6,111,662,88,36,42,575,824
03,40,08,29,939,125,129,21,99,366,97,48,54,462,573
03,40,08,30,1483,190,162,40,146,654,176,88,27,753,893
03,40,08,31,0,0,0,0,0,0,0,0,0,0,0
03,50,09,32,931,130,113,34,93,388,105,46,22,450,703
03,50,09,33,1289,137,161,42,126,563,152,57,51,639,818
03,50,09,34,2732,326,262,50,281,1404,256,104,49,1292,1839
03,50,09,35,1684,159,179,55,211,784,162,88,46,800,1131
03,50,09,36,2101,260,300,70,220,859,207,115,70,1068,1354
03,50,10,37,1653,194,133,31,256,737,144,87,71,757,1167
03,50,10,38,1150,147,205,44,115,397,118,90,34,560,809
03,60,11,39,1306,128,124,18,149,687,120,55,25,625,881
03,60,11,40,1824,164,155,31,202,962,213,58,39,880,1218
03,60,11,41,2206,197,195,36,278,1096,249,87,68,1068,1507
03,60,11,42,3762,324,343,63,367,1994,446,149,76,1859,2578
03,60,12,43,2023,149,174,34,186,1116,222,100,42,1014,1314
03,60,12,44,2016,179,165,43,173,1066,244,104,42,1012,1305
03,60,12,45,3476,324,283,87,366,1816,317,175,108,1785,2367
03,60,13,46,1928,168,203,55,184,953,253,75,37,979,1277
03,60,13,47,3042,277,324,69,263,1432,425,175,77,1500,1955
03,60,13,48,2487,191,211,40,258,1269,344,115,59,1271,1659
03,60,14,49,1828,224,231,59,244,666,204,115,85,936,1192
03,60,14,50,1701,255,277,64,276,604,94,91,40,778,1421
03,60,14,51,1910,167,150,21,192,1073,176,80,51,955,1360
03,60,14,52,1398,105,129,28,157,707,143,88,41,711,968
03,60,14,53,836,112,174,40,59,303,99,23,26,426,422
03,70,15,54,4340,379,426,141,469,2015,591,226,93,2164,2851
03,70,15,55,2354,193,209,60,216,1144,306,144,82,1221,1540
03,70,15,56,3425,415,382,93,276,1635,411,124,89,1727,2394
03,70,16,57,1064,117,151,28,77,510,106,40,35,516,732
03,70,16,58,2738,236,276,58,315,1351,312,124,66,1433,1845
03,70,16,59,3122,316,337,66,288,1483,399,147,86,1563,2005
03,70,16,60,3607,322,391,135,352,1635,461,208,103,1841,2216
04,10,01,01,5695,456,592,175,612,1949,817,575,519,2702,3419
04,10,01,02,4373,416,631,166,395,1246,647,479,393,2243,2204
04,20,02,03,400,21,66,28,45,103,59,47,31,186,213
04,20,02,04,876,80,94,22,85,308,104,79,104,431,571
04,20,02,05,784,41,94,22,94,252,145,86,50,409,448
04,20,02,06,792,59,133,39,61,175,138,104,83,386,395
04,20,02,07,1202,34,85,21,407,406,104,97,48,582,914
04,20,03,08,2421,211,278,79,391,786,294,179,203,1148,1636
04,20,03,09,1937,142,175,60,216,677,270,208,189,963,1054
04,20,03,10,2890,188,309,112,340,827,470,310,334,1459,1684
04,20,03,11,2882,213,283,88,398,1006,358,256,280,1421,1754
04,30,04,12,1892,105,106,33,289,778,239,158,184,875,1364
04,30,04,13,4885,342,499,162,474,1479,700,575,654,2532,2662
04,30,04,14,4096,289,402,134,407,1342,622,451,449,2057,2367
04,30,04,15,2445,163,182,58,242,830,299,283,388,1281,1448
04,30,04,16,4879,349,421,129,557,1688,691,539,505,2402,2960
04,30,05,17,4471,327,358,105,486,1558,648,515,474,2196,2689
04,30,05,18,2704,186,267,77,237,1046,359,268,264,1290,1591
04,30,06,19,3963,256,351,109,369,1344,624,450,460,1983,2304
04,30,06,20,2027,132,178,35,236,864,259,181,142,966,1250
04,30,06,21,5147,355,447,149,481,1728,743,588,656,2581,2987
04,30,06,22,3004,254,242,77,275,1112,382,319,343,1545,1736
04,30,06,23,6562,380,514,173,820,2266,965,715,729,3105,4242
04,30,06,24,4287,252,290,88,478,1483,685,512,499,2163,2748
04,40,07,25,85,0,0,0,9,44,32,0,0,21,79
04,40,07,26,2295,191,314,92,244,634,369,226,225,1154,1278
04,40,07,27,3279,240,368,81,292,1098,509,337,354,1660,1794
04,40,07,28,1152,93,137,53,75,299,196,148,151,624,620
04,40,07,29,1061,89,129,47,89,234,147,175,151,563,567
04,40,08,30,2790,295,365,98,212,916,382,294,228,1425,1479
04,40,08,31,407,30,62,21,25,105,61,51,52,221,199
04,40,08,32,1811,139,216,66,220,489,308,176,197,920,982
04,40,08,33,1521,143,162,26,113,416,202,196,263,758,828
04,40,08,34,1131,84,113,34,88,356,151,138,167,578,577
04,40,08,35,2961,215,341,98,280,879,462,359,327,1515,1667
04,50,09,36,2523,173,230,78,257,756,407,330,292,1282,1518
04,50,09,37,3223,214,272,87,310,1113,512,389,326,1609,1908
04,50,09,38,3546,272,338,78,309,1209,472,401,467,1834,2072
04,50,09,39,2973,239,304,89,273,970,459,341,298,1551,1586
04,50,10,40,2572,156,201,63,198,856,376,342,380,1275,1515
04,50,10,41,2491,139,225,50,237,733,386,386,335,1198,1518
04,50,10,42,2045,134,182,60,191,659,293,240,286,982,1366
04,50,10,43,5029,362,492,132,416,1649,696,560,722,2529,2901
04,50,10,44,2206,133,168,55,213,686,320,342,289,1188,1276
04,50,10,45,4315,277,334,90,415,1426,652,521,600,2134,2673
04,50,11,46,2145,185,223,84,249,734,291,217,162,1013,1319
04,50,11,47,2397,170,242,68,238,779,349,268,283,1215,1406
04,50,11,48,1958,164,219,50,198,633,279,207,208,954,1107
04,50,11,49,3945,293,402,140,383,1312,564,423,428,1941,2390
04,50,11,50,1156,79,84,26,125,403,170,137,132,589,695
04,50,11,51,2461,158,270,92,252,833,355,267,234,1197,1407
04,50,11,52,2977,165,272,70,345,964,449,335,377,1483,1809
04,50,11,53,3357,252,345,125,328,1190,470,304,343,1647,1924
05,10,01,01,730,96,95,33,59,230,103,62,52,378,319
05,10,01,02,1016,113,134,53,85,310,114,93,114,553,586
05,10,01,03,2769,404,316,70,321,1032,309,196,121,1331,1681
05,10,01,04,1931,199,300,80,185,590,236,161,180,945,921
05,10,01,05,1521,141,199,47,125,449,211,162,187,746,718
05,10,02,06,1576,153,302,107,147,401,181,145,140,818,880
05,10,02,07,632,32,91,31,60,184,95,84,55,316,246
05,10,02,08,4768,537,697,212,480,1433,587,463,359,2351,2656
05,10,02,09,6102,544,871,262,499,1707,814,654,751,3119,2833
05,10,02,10,2898,300,362,82,298,1027,357,248,224,1411,1793
05,10,02,11,2062,173,268,80,209,557,335,246,194,983,1018
05,10,03,12,1675,175,201,57,233,558,235,122,94,815,1067
05,10,03,13,3272,291,482,144,350,942,468,297,298,1672,1777
05,10,03,14,4331,430,563,157,543,1481,529,353,275,1971,3166
05,10,03,15,3114,296,379,126,396,985,440,273,219,1469,2024
05,10,03,16,4239,382,463,157,440,1369,605,439,384,2083,2335
05,10,03,17,1703,168,269,58,184,546,213,134,131,795,1292
05,20,04,18,846,61,133,49,58,189,173,145,38,431,257
05,20,04,19,101,0,12,9,9,18,13,22,18,56,27
05,20,04,20,1813,138,229,88,212,451,243,260,192,879,835
05,20,04,21,1264,146,196,48,130,414,122,102,106,586,762
05,20,04,22,224,19,49,14,20,65,29,19,9,108,102
05,20,04,23,2211,270,316,80,212,692,280,187,174,1135,1261
05,20,05,24,964,77,147,40,94,254,162,116,74,476,376
05,20,05,25,634,84,102,22,34,217,69,62,44,321,214
05,20,05,26,3204,336,565,134,330,932,410,275,222,1603,2213
05,20,05,27,7087,789,1221,405,739,1832,895,628,578,3578,3877
05,20,05,28,1841,208,207,68,184,540,225,225,184,897,914
05,20,06,29,3208,301,386,87,391,1065,416,279,283,1523,1963
05,20,06,30,3651,322,411,147,433,1242,504,330,262,1719,2306
05,20,06,31,3243,288,385,116,354,1117,405,316,262,1544,2074
05,20,06,32,1697,153,259,90,208,518,226,145,98,789,1069
05,20,06,33,546,52,81,25,58,137,69,74,50,270,253
05,20,06,34,703,75,70,27,61,164,105,95,106,366,339
05,30,07,35,1253,155,145,65,134,345,200,141,68,622,405
05,30,07,36,1940,192,335,110,163,562,317,152,109,964,840
05,30,07,37,5082,479,556,150,457,1614,644,625,557,2605,2503
05,30,08,38,0,0,0,0,0,0,0,0,0,0,0
05,30,08,39,3713,320,501,143,400,1097,514,376,362,1753,2196
05,30,08,40,232,18,18,16,9,83,44,17,27,120,118
05,30,08,41,2140,181,222,63,269,773,256,162,214,1024,1232
05,40,09,42,743,49,126,36,69,163,106,113,81,354,320
05,40,09,43,1956,194,382,106,117,429,340,201,187,1018,633
05,40,09,44,382,27,47,28,25,93,56,41,65,205,163
05,40,09,45,556,69,99,32,32,95,96,70,63,301,214
06,10,01,01,1800,126,220,82,184,510,277,193,208,945,908
06,10,01,02,3189,270,380,94,296,999,455,365,330,1653,1685
06,10,01,03,1997,156,192,77,173,667,341,175,216,1040,1008
06,10,02,04,2459,198,277,71,282,750,320,297,264,1224,1251
06,10,02,05,3264,292,355,114,319,1044,489,372,279,1679,1675
06,10,02,06,2293,182,257,66,229,703,314,255,287,1158,1208
06,10,02,07,2669,227,295,84,242,889,364,284,284,1378,1429
06,10,02,08,2090,175,212,47,165,732,280,243,236,1077,1076
06,10,02,09,3310,321,353,88,300,1144,462,317,325,1724,1779
06,10,02,10,1448,123,149,40,124,428,253,165,166,741,774
06,20,03,11,1173,110,116,46,103,359,159,142,138,599,564
06,20,03,12,1936,169,226,60,247,655,229,172,178,920,1131
06,20,03,13,2391,241,274,62,202,827,312,268,205,1199,1262
06,20,03,14,2194,223,258,79,215,721,295,220,183,1096,1116
06,20,03,15,1724,174,257,56,122,579,207,156,173,874,864
06,20,03,16,2238,178,237,65,337,644,302,216,259,1123,1188
06,20,03,17,1312,106,152,40,124,317,221,165,187,688,592
06,20,04,18,0,0,0,0,0,0,0,0,0,0,0
06,20,04,19,2336,165,305,96,209,716,301,261,283,1152,1212
06,20,04,20,2031,216,270,85,216,569,269,222,184,1014,1085
06,20,04,21,2181,165,268,100,222,631,315,223,257,1077,1204
06,20,04,22,1534,150,183,36,203,470,180,145,167,772,907
06,20,04,23,2334,221,385,99,192,578,335,263,261,1229,1123
06,30,05,24,1352,113,175,56,213,351,194,122,128,614,813
06,30,05,25,1366,109,210,40,134,404,176,137,156,714,757
06,30,05,26,1040,82,146,53,106,263,171,114,105,539,568
06,30,05,27,2372,192,293,88,194,731,355,241,278,1234,1184
06,30,05,28,2548,192,417,129,220,591,362,309,328,1364,1200
06,30,06,29,1923,134,207,70,189,604,285,221,213,989,1022
06,30,06,30,2175,228,271,100,268,660,263,222,163,1057,1373
06,30,06,31,1002,56,100,29,290,296,110,69,52,466,672
06,30,06,32,3835,324,640,166,381,1019,588,387,330,1857,1719
06,30,06,33,3051,224,415,109,320,876,420,372,315,1588,1634
06,30,06,34,1989,180,311,85,154,547,273,201,238,1046,1028
06,40,07,35,2288,164,342,95,225,551,351,252,308,1136,1278
06,40,07,36,1089,105,166,67,89,195,196,125,146,554,456
06,40,07,37,3481,183,333,93,884,1078,330,288,292,1645,2434
06,40,08,38,1348,106,197,72,122,267,206,163,215,721,648
06,40,08,39,1171,106,176,47,115,268,153,136,170,609,570
06,40,08,40,1178,88,172,56,125,301,163,147,126,649,578
06,40,08,41,1482,122,185,73,152,397,213,160,180,788,722
06,40,08,42,1769,167,303,90,157,404,324,183,141,914,696
06,40,08,43,1445,106,191,54,143,349,198,177,227,746,844
06,40,08,44,2298,179,330,114,253,575,313,286,248,1203,1203
07,10,01,01,4713,266,378,101,400,1519,772,564,713,2247,2742
07,10,01,02,4343,308,445,127,514,1439,621,442,447,2014,2843
07,10,01,03,4898,326,488,201,523,1478,725,590,567,2364,2815
07,10,02,04,4140,298,353,128,411,1485,567,452,446,2039,2465
07,10,02,05,3515,218,367,156,328,1022,533,399,492,1780,1978
07,10,02,06,4048,282,378,110,430,1358,589,461,440,1964,2421
07,20,03,07,3846,282,376,104,343,1273,571,441,456,1905,2083
07,20,03,08,4777,419,466,150,481,1814,663,419,365,2253,2880
07,20,04,09,3563,269,338,87,327,1273,517,382,370,1765,2040
07,20,04,10,3012,208,346,107,330,1071,375,274,301,1439,1692
07,20,04,11,1219,70,99,43,129,425,176,155,122,588,707
07,20,04,12,894,105,79,18,169,414,49,48,12,424,588
