district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,20,06,29,6039,100.0,3084,51.1,3921,64.9,2955,48.9,966,16,2118,35.1
01,30,07,30,8060,100.0,5901,73.2,4092,50.8,2159,26.8,1933,24,3968,49.2
01,30,07,31,8922,100.0,5654,63.4,5177,58,3268,36.6,1909,21.4,3745,42
01,30,07,32,10078,100.0,6403,63.5,6003,59.6,3675,36.5,2328,23.1,4075,40.4
01,30,07,33,11684,100.0,7508,64.3,7042,60.3,4176,35.7,2866,24.5,4642,39.7
01,30,08,34,14258,100.0,9698,68,9793,68.7,4560,32,5233,36.7,4465,31.3
01,30,08,35,10821,100.0,6823,63.1,7180,66.4,3998,36.9,3182,29.4,3641,33.6
01,30,08,36,14947,100.0,10137,67.8,8583,57.4,4810,32.2,3773,25.2,6364,42.6
01,40,09,37,10966,100.0,6004,54.8,7206,65.7,4962,45.2,2244,20.5,3760,34.3
01,40,09,38,9681,100.0,5386,55.6,6229,64.3,4295,44.4,1934,20,3452,35.7
01,40,09,39,6149,100.0,3572,58.1,3620,58.9,2577,41.9,1043,17,2529,41.1
01,40,09,40,7094,100.0,3092,43.6,5677,80,4002,56.4,1675,23.6,1417,20
01,40,09,41,3863,100.0,1952,50.5,2753,71.3,1911,49.5,842,21.8,1110,28.7
01,40,09,42,8789,100.0,5053,57.5,5337,60.7,3736,42.5,1601,18.2,3452,39.3
01,40,10,43,7627,100.0,5264,69,4390,57.6,2363,31,2027,26.6,3237,42.4
01,40,10,44,10226,100.0,7225,70.7,5590,54.7,3001,29.3,2589,25.3,4636,45.3
01,40,10,45,5531,100.0,4110,74.3,3050,55.1,1421,25.7,1629,29.5,2481,44.9
01,40,10,46,8869,100.0,4778,53.9,5731,64.6,4091,46.1,1640,18.5,3138,35.4
01,40,10,47,8206,100.0,5867,71.5,3907,47.6,2339,28.5,1568,19.1,4299,52.4
01,40,10,48,9520,100.0,6093,64,5439,57.1,3427,36,2012,21.1,4081,42.9
01,40,10,49,6637,100.0,4194,63.2,3794,57.2,2443,36.8,1351,20.4,2843,42.8
02,10,01,01,7225,100.0,5489,76,3596,49.8,1736,24,1860,25.7,3629,50.2
02,10,01,02,8660,100.0,6274,72.4,5460,63,2386,27.6,3074,35.5,3200,37
02,10,01,03,5470,100.0,3550,64.9,3669,67.1,1920,35.1,1749,32,1801,32.9
02,10,01,04,5550,100.0,3916,70.6,3443,62,1634,29.4,1809,32.6,2107,38
02,10,01,05,9263,100.0,6743,72.8,5930,64,2520,27.2,3410,36.8,3333,36
02,10,01,06,4813,100.0,3173,65.9,3250,67.5,1640,34.1,1610,33.5,1563,32.5
02,20,02,07,2666,100.0,1275,47.8,1867,70,1391,52.2,476,17.9,799,30
02,20,02,08,5745,100.0,2731,47.5,4018,69.9,3014,52.5,1004,17.5,1727,30.1
02,20,02,09,10957,100.0,4773,43.6,8147,74.4,6184,56.4,1963,17.9,2810,25.6
02,20,02,10,12350,100.0,5880,47.6,8696,70.4,6470,52.4,2226,18,3654,29.6
02,20,02,11,14595,100.0,6493,44.5,10817,74.1,8102,55.5,2715,18.6,3778,25.9
02,20,02,12,8340,100.0,4262,51.1,6120,73.4,4078,48.9,2042,24.5,2220,26.6
02,20,02,13,10004,100.0,4674,46.7,7065,70.6,5330,53.3,1735,17.3,2939,29.4
02,30,03,14,7085,100.0,4275,60.3,4586,64.7,2810,39.7,1776,25.1,2499,35.3
02,30,03,15,8209,100.0,4755,57.9,5398,65.8,3454,42.1,1944,23.7,2811,34.2
02,30,03,16,4160,100.0,2121,51,2940,70.7,2039,49,901,21.7,1220,29.3
02,30,04,17,8301,100.0,4653,56.1,5417,65.3,3648,43.9,1769,21.3,2884,34.7
02,30,04,18,7629,100.0,3838,50.3,5231,68.6,3791,49.7,1440,18.9,2398,31.4
02,30,04,19,10396,100.0,5503,52.9,6880,66.2,4893,47.1,1987,19.1,3516,33.8
02,40,05,20,5904,100.0,2540,43,4396,74.5,3364,57,1032,17.5,1508,25.5
02,40,05,21,8712,100.0,3801,43.6,6287,72.2,4911,56.4,1376,15.8,2425,27.8
02,40,05,22,11394,100.0,4102,36,8844,77.6,7292,64,1552,13.6,2550,22.4
02,40,06,23,14037,100.0,7584,54,9127,65,6453,46,2674,19,4910,35
02,40,06,24,11887,100.0,5000,42.1,8241,69.3,6887,57.9,1354,11.4,3646,30.7
02,40,06,25,1328,100.0,947,71.3,565,42.5,381,28.7,184,13.9,763,57.5
02,50,07,26,9175,100.0,3784,41.2,6572,71.6,5391,58.8,1181,12.9,2603,28.4
02,50,07,27,6519,100.0,2690,41.3,4726,72.5,3829,58.7,897,13.8,1793,27.5
02,50,07,28,10073,100.0,3849,38.2,7429,73.8,6224,61.8,1205,12,2644,26.2
02,50,07,29,5407,100.0,2096,38.8,4110,76,3311,61.2,799,14.8,1297,24
02,50,08,30,4071,100.0,1825,44.8,2789,68.5,2246,55.2,543,13.3,1282,31.5
02,50,08,31,7857,100.0,3475,44.2,5436,69.2,4382,55.8,1054,13.4,2421,30.8
02,50,08,32,9541,100.0,4670,48.9,6263,65.6,4871,51.1,1392,14.6,3278,34.4
02,50,08,33,10045,100.0,4287,42.7,6885,68.5,5758,57.3,1127,11.2,3160,31.5
02,50,08,34,11299,100.0,4374,38.7,8334,73.8,6925,61.3,1409,12.5,2965,26.2
02,50,08,35,8820,100.0,4318,49,5677,64.4,4502,51,1175,13.3,3143,35.6
02,50,08,36,5137,100.0,1454,28.3,4421,86.1,3683,71.7,738,14.4,716,13.9
03,10,01,01,4720,100.0,1011,21.4,4069,86.2,3709,78.6,360,7.6,651,13.8
03,10,01,02,3505,100.0,1312,37.4,2511,71.6,2193,62.6,318,9.1,994,28.4
03,10,01,03,9449,100.0,2654,28.1,7371,78,6795,71.9,576,6.1,2078,22
03,20,02,04,2423,100.0,533,22,1990,82.1,1890,78,100,4.1,433,17.9
03,20,02,05,9167,100.0,2183,23.8,7759,84.6,6984,76.2,775,8.5,1408,15.4
03,20,02,06,6842,100.0,1810,26.5,5585,81.6,5032,73.5,553,8.1,1257,18.4
03,20,02,07,11799,100.0,2825,23.9,10067,85.3,8974,76.1,1093,9.3,1732,14.7
03,20,03,08,5261,100.0,917,17.4,4825,91.7,4344,82.6,481,9.1,436,8.3
03,20,03,09,5484,100.0,1172,21.4,4833,88.1,4312,78.6,521,9.5,651,11.9
03,20,03,10,8088,100.0,1622,20.1,7310,90.4,6466,79.9,844,10.4,778,9.6
03,30,04,11,11764,100.0,3187,27.1,9736,82.8,8577,72.9,1159,9.9,2028,17.2
03,30,04,12,5226,100.0,732,14,4875,93.3,4494,86,381,7.3,351,6.7
03,30,04,13,3195,100.0,358,11.2,3032,94.9,2837,88.8,195,6.1,163,5.1
03,30,05,14,6869,100.0,837,12.2,6379,92.9,6032,87.8,347,5.1,490,7.1
03,30,05,15,49,100.0,6,12.2,43,87.8,43,87.8,0,0,6,12.2
03,30,05,16,9560,100.0,3255,34,7168,75,6305,66,863,9,2392,25
03,30,05,17,1088,100.0,59,5.4,1060,97.4,1029,94.6,31,2.8,28,2.6
03,40,06,18,4783,100.0,1175,24.6,4347,90.9,3608,75.4,739,15.5,436,9.1
03,40,06,19,10596,100.0,2556,24.1,9248,87.3,8040,75.9,1208,11.4,1348,12.7
03,40,06,20,3506,100.0,830,23.7,3069,87.5,2676,76.3,393,11.2,437,12.5
03,40,07,21,11895,100.0,3152,26.5,10099,84.9,8743,73.5,1356,11.4,1796,15.1
03,40,07,22,3807,100.0,900,23.6,3281,86.2,2907,76.4,374,9.8,526,13.8
03,40,07,23,7507,100.0,2164,28.8,6223,82.9,5343,71.2,880,11.7,1284,17.1
03,40,07,24,8494,100.0,1861,21.9,7403,87.2,6633,78.1,770,9.1,1091,12.8
03,40,07,25,7645,100.0,1310,17.1,6929,90.6,6335,82.9,594,7.8,716,9.4
03,40,08,26,7222,100.0,1924,26.6,5850,81,5298,73.4,552,7.6,1372,19
03,40,08,27,9703,100.0,2793,28.8,7924,81.7,6910,71.2,1014,10.5,1779,18.3
03,40,08,28,4934,100.0,1530,31,3865,78.3,3404,69,461,9.3,1069,21.7
03,40,08,29,5968,100.0,1571,26.3,4895,82,4397,73.7,498,8.3,1073,18
03,40,08,30,9293,100.0,2025,21.8,8008,86.2,7268,78.2,740,8,1285,13.8
03,40,08,31,0,0.0,0,–,0,–,0,–,0,–,0,–
03,50,09,32,6659,100.0,2295,34.5,4811,72.2,4364,65.5,447,6.7,1848,27.8
03,50,09,33,7686,100.0,1824,23.7,6488,84.4,5862,76.3,626,8.1,1198,15.6
03,50,09,34,10363,100.0,3480,33.6,8012,77.3,6883,66.4,1129,10.9,2351,22.7
03,50,09,35,6799,100.0,2165,31.8,5330,78.4,4634,68.2,696,10.2,1469,21.6
03,50,09,36,10052,100.0,2717,27,8291,82.5,7335,73,956,9.5,1761,17.5
03,50,10,37,8487,100.0,2144,25.3,6962,82,6343,74.7,619,7.3,1525,18
03,50,10,38,7506,100.0,1630,21.7,6396,85.2,5876,78.3,520,6.9,1110,14.8
03,60,11,39,4040,100.0,1697,42,2889,71.5,2343,58,546,13.5,1151,28.5
03,60,11,40,6016,100.0,2248,37.4,4466,74.2,3768,62.6,698,11.6,1550,25.8
03,60,11,41,7057,100.0,2841,40.3,5090,72.1,4216,59.7,874,12.4,1967,27.9
03,60,11,42,10860,100.0,4343,40,7917,72.9,6517,60,1400,12.9,2943,27.1
03,60,12,43,6990,100.0,2339,33.5,5514,78.9,4651,66.5,863,12.3,1476,21.1
03,60,12,44,7614,100.0,2388,31.4,6077,79.8,5226,68.6,851,11.2,1537,20.2
03,60,12,45,13511,100.0,4759,35.2,10289,76.2,8752,64.8,1537,11.4,3222,23.8
03,60,13,46,5888,100.0,2318,39.4,4319,73.4,3570,60.6,749,12.7,1569,26.6
03,60,13,47,9495,100.0,3371,35.5,7346,77.4,6124,64.5,1222,12.9,2149,22.6
03,60,13,48,7470,100.0,2739,36.7,5704,76.4,4731,63.3,973,13,1766,23.6
03,60,14,49,9928,100.0,2478,25,8359,84.2,7450,75,909,9.2,1569,15.8
03,60,14,50,5449,100.0,3417,62.7,2404,44.1,2032,37.3,372,6.8,3045,55.9
03,60,14,51,6527,100.0,2384,36.5,4875,74.7,4143,63.5,732,11.2,1652,25.3
03,60,14,52,4746,100.0,2092,44.1,3291,69.3,2654,55.9,637,13.4,1455,30.7
03,60,14,53,3391,100.0,1325,39.1,2579,76.1,2066,60.9,513,15.1,812,23.9
03,70,15,54,11453,100.0,4843,42.3,8246,72,6610,57.7,1636,14.3,3207,28
03,70,15,55,7258,100.0,2654,36.6,5553,76.5,4604,63.4,949,13.1,1705,23.5
03,70,15,56,8598,100.0,3638,42.3,6184,71.9,4960,57.7,1224,14.2,2414,28.1
03,70,16,57,3215,100.0,1144,35.6,2492,77.5,2071,64.4,421,13.1,723,22.5
03,70,16,58,8285,100.0,3038,36.7,6304,76.1,5247,63.3,1057,12.8,1981,23.9
03,70,16,59,9477,100.0,3818,40.3,6972,73.6,5659,59.7,1313,13.9,2505,26.4
03,70,16,60,12614,100.0,3965,31.4,10191,80.8,8649,68.6,1542,12.2,2423,19.2
04,10,01,01,11768,100.0,6552,55.7,7711,65.5,5216,44.3,2495,21.2,4057,34.5
04,10,01,02,7878,100.0,4770,60.5,5459,69.3,3108,39.5,2351,29.8,2419,30.7
04,20,02,03,1456,100.0,421,28.9,1216,83.5,1035,71.1,181,12.4,240,16.5
04,20,02,04,3325,100.0,1461,43.9,2286,68.8,1864,56.1,422,12.7,1039,31.2
04,20,02,05,2522,100.0,865,34.3,2004,79.5,1657,65.7,347,13.8,518,20.5
04,20,02,06,2848,100.0,893,31.4,2396,84.1,1955,68.6,441,15.5,452,15.9
04,20,02,07,2996,100.0,1134,37.9,2189,73.1,1862,62.1,327,10.9,807,26.9
04,20,03,08,6113,100.0,2320,38,4684,76.6,3793,62,891,14.6,1429,23.4
04,20,03,09,6895,100.0,2210,32.1,5746,83.3,4685,67.9,1061,15.4,1149,16.7
04,20,03,10,7533,100.0,2922,38.8,5951,79,4611,61.2,1340,17.8,1582,21
04,20,03,11,7424,100.0,3242,43.7,5496,74,4182,56.3,1314,17.7,1928,26
04,30,04,12,4539,100.0,2753,60.7,2522,55.6,1786,39.3,736,16.2,2017,44.4
04,30,04,13,9973,100.0,4932,49.5,7463,74.8,5041,50.5,2422,24.3,2510,25.2
04,30,04,14,10581,100.0,4380,41.4,8075,76.3,6201,58.6,1874,17.7,2506,23.7
04,30,04,15,6258,100.0,2581,41.2,4774,76.3,3677,58.8,1097,17.5,1484,23.7
04,30,04,16,11646,100.0,5032,43.2,8716,74.8,6614,56.8,2102,18,2930,25.2
04,30,05,17,9468,100.0,4788,50.6,6534,69,4680,49.4,1854,19.6,2934,31
04,30,05,18,6682,100.0,3766,56.4,4182,62.6,2916,43.6,1266,18.9,2500,37.4
04,30,06,19,9007,100.0,4428,49.2,6431,71.4,4579,50.8,1852,20.6,2576,28.6
04,30,06,20,4118,100.0,2680,65.1,2456,59.6,1438,34.9,1018,24.7,1662,40.4
04,30,06,21,10941,100.0,5644,51.6,7664,70,5297,48.4,2367,21.6,3277,30
04,30,06,22,5269,100.0,3209,60.9,3482,66.1,2060,39.1,1422,27,1787,33.9
04,30,06,23,12187,100.0,7080,58.1,7657,62.8,5107,41.9,2550,20.9,4530,37.2
04,30,06,24,9314,100.0,4390,47.1,6608,70.9,4924,52.9,1684,18.1,2706,29.1
04,40,07,25,61,100.0,35,57.4,33,54.1,26,42.6,7,11.5,28,45.9
04,40,07,26,5417,100.0,2511,46.4,4072,75.2,2906,53.6,1166,21.5,1345,24.8
04,40,07,27,8322,100.0,3700,44.5,6271,75.4,4622,55.5,1649,19.8,2051,24.6
04,40,07,28,3189,100.0,1368,42.9,2469,77.4,1821,57.1,648,20.3,720,22.6
04,40,07,29,2840,100.0,1186,41.8,2244,79,1654,58.2,590,20.8,596,21
04,40,08,30,8457,100.0,4179,49.4,5993,70.9,4278,50.6,1715,20.3,2464,29.1
04,40,08,31,1543,100.0,516,33.4,1295,83.9,1027,66.6,268,17.4,248,16.1
04,40,08,32,6998,100.0,2047,29.3,5884,84.1,4951,70.7,933,13.3,1114,15.9
04,40,08,33,3901,100.0,1550,39.7,3134,80.3,2351,60.3,783,20.1,767,19.7
04,40,08,34,3384,100.0,1184,35,2769,81.8,2200,65,569,16.8,615,18.2
04,40,08,35,10164,100.0,3000,29.5,8564,84.3,7164,70.5,1400,13.8,1600,15.7
04,50,09,36,5621,100.0,2701,48.1,4012,71.4,2920,51.9,1092,19.4,1609,28.6
04,50,09,37,7653,100.0,3500,45.7,5576,72.9,4153,54.3,1423,18.6,2077,27.1
04,50,09,38,8281,100.0,4113,49.7,5898,71.2,4168,50.3,1730,20.9,2383,28.8
04,50,09,39,6761,100.0,3554,52.6,4772,70.6,3207,47.4,1565,23.1,1989,29.4
04,50,10,40,5895,100.0,2770,47,4376,74.2,3125,53,1251,21.2,1519,25.8
04,50,10,41,5420,100.0,2608,48.1,3884,71.7,2812,51.9,1072,19.8,1536,28.3
04,50,10,42,3664,100.0,2192,59.8,2299,62.7,1472,40.2,827,22.6,1365,37.3
04,50,10,43,10999,100.0,5323,48.4,7903,71.9,5676,51.6,2227,20.2,3096,28.1
04,50,10,44,5328,100.0,2421,45.4,3890,73,2907,54.6,983,18.4,1438,27
04,50,10,45,9363,100.0,4897,52.3,6294,67.2,4466,47.7,1828,19.5,3069,32.8
04,50,11,46,4744,100.0,2317,48.8,3328,70.2,2427,51.2,901,19,1416,29.8
04,50,11,47,5452,100.0,2420,44.4,4135,75.8,3032,55.6,1103,20.2,1317,24.2
04,50,11,48,4564,100.0,2267,49.7,3218,70.5,2297,50.3,921,20.2,1346,29.5
04,50,11,49,9878,100.0,4310,43.6,7369,74.6,5568,56.4,1801,18.2,2509,25.4
04,50,11,50,3016,100.0,1252,41.5,2261,75,1764,58.5,497,16.5,755,25
04,50,11,51,7420,100.0,2687,36.2,5944,80.1,4733,63.8,1211,16.3,1476,19.9
04,50,11,52,6861,100.0,3185,46.4,4998,72.8,3676,53.6,1322,19.3,1863,27.2
04,50,11,53,7563,100.0,3718,49.2,5407,71.5,3845,50.8,1562,20.7,2156,28.5
05,10,01,01,4504,100.0,1254,27.8,3929,87.2,3250,72.2,679,15.1,575,12.8
05,10,01,02,4377,100.0,1338,30.6,3581,81.8,3039,69.4,542,12.4,796,18.2
05,10,01,03,6107,100.0,3289,53.9,4115,67.4,2818,46.1,1297,21.2,1992,32.6
05,10,01,04,6960,100.0,3759,54,4594,66,3201,46,1393,20,2366,34
05,10,01,05,7689,100.0,1883,24.5,6777,88.1,5806,75.5,971,12.6,912,11.9
05,10,02,06,3623,100.0,1723,47.6,2608,72,1900,52.4,708,19.5,1015,28
05,10,02,07,2331,100.0,724,31.1,2057,88.2,1607,68.9,450,19.3,274,11.8
05,10,02,08,11137,100.0,5891,52.9,7690,69,5246,47.1,2444,21.9,3447,31
05,10,02,09,11935,100.0,6953,58.3,8329,69.8,4982,41.7,3347,28,3606,30.2
05,10,02,10,7911,100.0,3614,45.7,5493,69.4,4297,54.3,1196,15.1,2418,30.6
05,10,02,11,6210,100.0,2523,40.6,4899,78.9,3687,59.4,1212,19.5,1311,21.1
05,10,03,12,4007,100.0,1880,46.9,2759,68.9,2127,53.1,632,15.8,1248,31.1
05,10,03,13,7231,100.0,4361,60.3,4561,63.1,2870,39.7,1691,23.4,2670,36.9
05,10,03,14,7493,100.0,4879,65.1,3934,52.5,2614,34.9,1320,17.6,3559,47.5
05,10,03,15,7334,100.0,3867,52.7,4688,63.9,3467,47.3,1221,16.6,2646,36.1
05,10,03,16,10505,100.0,5031,47.9,7489,71.3,5474,52.1,2015,19.2,3016,28.7
05,10,03,17,4458,100.0,2779,62.3,2141,48,1679,37.7,462,10.4,2317,52
05,20,04,18,3847,100.0,979,25.4,3533,91.8,2868,74.6,665,17.3,314,8.2
05,20,04,19,1632,100.0,97,5.9,1601,98.1,1535,94.1,66,4,31,1.9
05,20,04,20,5910,100.0,2193,37.1,4828,81.7,3717,62.9,1111,18.8,1082,18.3
05,20,04,21,4360,100.0,1536,35.2,3379,77.5,2824,64.8,555,12.7,981,22.5
05,20,04,22,1201,100.0,370,30.8,992,82.6,831,69.2,161,13.4,209,17.4
05,20,04,23,6809,100.0,2798,41.1,5124,75.3,4011,58.9,1113,16.3,1685,24.7
05,20,05,24,3380,100.0,1073,31.7,2919,86.4,2307,68.3,612,18.1,461,13.6
05,20,05,25,2464,100.0,787,31.9,2153,87.4,1677,68.1,476,19.3,311,12.6
05,20,05,26,5806,100.0,3679,63.4,3290,56.7,2127,36.6,1163,20,2516,43.3
05,20,05,27,12030,100.0,8153,67.8,7165,59.6,3877,32.2,3288,27.3,4865,40.4
05,20,05,28,7291,100.0,2496,34.2,5936,81.4,4795,65.8,1141,15.6,1355,18.6
05,20,06,29,8357,100.0,3934,47.1,5832,69.8,4423,52.9,1409,16.9,2525,30.2
05,20,06,30,10042,100.0,4391,43.7,7193,71.6,5651,56.3,1542,15.4,2849,28.4
05,20,06,31,8679,100.0,4007,46.2,6056,69.8,4672,53.8,1384,15.9,2623,30.2
05,20,06,32,3655,100.0,1896,51.9,2459,67.3,1759,48.1,700,19.2,1196,32.7
05,20,06,33,2159,100.0,765,35.4,1759,81.5,1394,64.6,365,16.9,400,18.5
05,20,06,34,4319,100.0,886,20.5,3854,89.2,3433,79.5,421,9.7,465,10.8
05,30,07,35,4520,100.0,2978,65.9,3155,69.8,1542,34.1,1613,35.7,1365,30.2
05,30,07,36,3575,100.0,2031,56.8,2720,76.1,1544,43.2,1176,32.9,855,23.9
05,30,07,37,11913,100.0,6088,51.1,8668,72.8,5825,48.9,2843,23.9,3245,27.2
05,30,08,38,16,100.0,3,18.8,13,81.3,13,81.3,0,0,3,18.8
05,30,08,39,8314,100.0,4551,54.7,5713,68.7,3763,45.3,1950,23.5,2601,31.3
05,30,08,40,503,100.0,273,54.3,337,67,230,45.7,107,21.3,166,33
05,30,08,41,4605,100.0,2380,51.7,3198,69.4,2225,48.3,973,21.1,1407,30.6
05,40,09,42,3691,100.0,852,23.1,3316,89.8,2839,76.9,477,12.9,375,10.2
05,40,09,43,10533,100.0,2363,22.4,9673,91.8,8170,77.6,1503,14.3,860,8.2
05,40,09,44,2183,100.0,436,20,1992,91.3,1747,80,245,11.2,191,8.7
05,40,09,45,3671,100.0,677,18.4,3412,92.9,2994,81.6,418,11.4,259,7.1
06,10,01,01,6912,100.0,2103,30.4,5841,84.5,4809,69.6,1032,14.9,1071,15.5
06,10,01,02,9048,100.0,3782,41.8,6854,75.8,5266,58.2,1588,17.6,2194,24.2
06,10,01,03,6186,100.0,2163,35,5147,83.2,4023,65,1124,18.2,1039,16.8
06,10,02,04,6803,100.0,2663,39.1,5420,79.7,4140,60.9,1280,18.8,1383,20.3
06,10,02,05,9988,100.0,3815,38.2,7962,79.7,6173,61.8,1789,17.9,2026,20.3
06,10,02,06,7751,100.0,2761,35.6,6232,80.4,4990,64.4,1242,16,1519,19.6
06,10,02,07,8168,100.0,3201,39.2,6385,78.2,4967,60.8,1418,17.4,1783,21.8
06,10,02,08,7065,100.0,2468,34.9,5775,81.7,4597,65.1,1178,16.7,1290,18.3
06,10,02,09,9322,100.0,3798,40.7,7255,77.8,5524,59.3,1731,18.6,2067,22.2
06,10,02,10,5004,100.0,1709,34.2,4072,81.4,3295,65.8,777,15.5,932,18.6
06,20,03,11,4873,100.0,1386,28.4,4194,86.1,3487,71.6,707,14.5,679,13.9
06,20,03,12,6285,100.0,2270,36.1,4923,78.3,4015,63.9,908,14.4,1362,21.7
06,20,03,13,7395,100.0,2775,37.5,5880,79.5,4620,62.5,1260,17,1515,20.5
06,20,03,14,7210,100.0,2567,35.6,5818,80.7,4643,64.4,1175,16.3,1392,19.3
06,20,03,15,6890,100.0,2613,37.9,5553,80.6,4277,62.1,1276,18.5,1337,19.4
06,20,03,16,5788,100.0,2707,46.8,4219,72.9,3081,53.2,1138,19.7,1569,27.1
06,20,03,17,6257,100.0,1486,23.7,5580,89.2,4771,76.3,809,12.9,677,10.8
06,20,04,18,0,100.0,0,–,0,–,0,–,0,–,0,–
06,20,04,19,4539,100.0,2553,56.2,3170,69.8,1986,43.8,1184,26.1,1369,30.2
06,20,04,20,7403,100.0,2533,34.2,5933,80.1,4870,65.8,1063,14.4,1470,19.9
06,20,04,21,8417,100.0,2683,31.9,6861,81.5,5734,68.1,1127,13.4,1556,18.5
06,20,04,22,7009,100.0,1777,25.4,5982,85.3,5232,74.6,750,10.7,1027,14.7
06,20,04,23,8606,100.0,2751,32,7289,84.7,5855,68,1434,16.7,1317,15.3
06,30,05,24,5624,100.0,1573,28,4753,84.5,4051,72,702,12.5,871,15.5
06,30,05,25,5820,100.0,1790,30.8,4776,82.1,4030,69.2,746,12.8,1044,17.9
06,30,05,26,3350,100.0,1151,34.4,2717,81.1,2199,65.6,518,15.5,633,18.9
06,30,05,27,8541,100.0,2754,32.2,7171,84,5787,67.8,1384,16.2,1370,16
06,30,05,28,10947,100.0,3007,27.5,9446,86.3,7940,72.5,1506,13.8,1501,13.7
06,30,06,29,6988,100.0,2158,30.9,5843,83.6,4830,69.1,1013,14.5,1145,16.4
06,30,06,30,5667,100.0,2493,44,4039,71.3,3174,56,865,15.3,1628,28.7
06,30,06,31,2881,100.0,1089,37.8,2188,75.9,1792,62.2,396,13.7,693,24.1
06,30,06,32,13695,100.0,4393,32.1,11632,84.9,9302,67.9,2330,17,2063,15.1
06,30,06,33,11955,100.0,3526,29.5,10035,83.9,8429,70.5,1606,13.4,1920,16.1
06,30,06,34,8285,100.0,2195,26.5,7117,85.9,6090,73.5,1027,12.4,1168,14.1
06,40,07,35,10188,100.0,2635,25.9,8716,85.6,7553,74.1,1163,11.4,1472,14.4
06,40,07,36,5139,100.0,1225,23.8,4628,90.1,3914,76.2,714,13.9,511,9.9
06,40,07,37,11337,100.0,3975,35.1,8622,76.1,7362,64.9,1260,11.1,2715,23.9
06,40,08,38,7341,100.0,1521,20.7,6630,90.3,5820,79.3,810,11,711,9.7
06,40,08,39,5370,100.0,1354,25.2,4700,87.5,4016,74.8,684,12.7,670,12.5
06,40,08,40,7080,100.0,1394,19.7,6408,90.5,5686,80.3,722,10.2,672,9.5
