district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
03,40,08,30,9293,485,677,250,804,2862,1424,1332,1459,4883,1285
03,40,08,31,0,0,0,0,0,0,0,0,0,0,0
03,50,09,32,6659,461,557,171,762,2010,752,819,1127,3354,1848
03,50,09,33,7686,368,654,233,646,2332,1027,1029,1397,3951,1198
03,50,09,34,10363,634,902,233,863,4040,1525,1139,1027,5074,2351
03,50,09,35,6799,374,660,218,703,2411,1051,775,607,3422,1469
03,50,09,36,10052,541,1052,366,950,3018,1522,1363,1240,5212,1761
03,50,10,37,8487,433,579,183,753,2553,1063,1101,1822,4312,1525
03,50,10,38,7506,381,696,230,579,1879,806,1198,1737,4003,1110
03,60,11,39,4040,241,280,49,413,1712,557,387,401,2014,1151
03,60,11,40,6016,294,429,160,551,2597,1065,563,357,2891,1550
03,60,11,41,7057,393,534,201,741,2892,1104,667,525,3552,1967
03,60,11,42,10860,499,864,285,997,4413,1940,1230,632,5443,2943
03,60,12,43,6990,365,486,127,614,2864,1119,778,637,3544,1476
03,60,12,44,7614,358,468,176,678,2924,1229,925,856,3977,1537
03,60,12,45,13511,628,782,235,1277,5579,1742,1480,1788,6927,3222
03,60,13,46,5888,284,480,168,610,2153,1082,787,324,2872,1569
03,60,13,47,9495,456,832,298,899,3297,1957,1294,462,4709,2149
03,60,13,48,7470,343,612,179,710,2910,1378,948,390,3800,1766
03,60,14,49,9928,373,582,176,860,2284,950,1263,3440,5352,1569
03,60,14,50,5449,437,714,254,748,1524,504,511,757,2581,3045
03,60,14,51,6527,335,466,146,534,2658,1019,756,613,3256,1652
03,60,14,52,4746,246,364,109,415,2044,588,484,496,2380,1455
03,60,14,53,3391,197,469,159,477,960,640,225,264,1667,812
03,70,15,54,11453,608,971,328,1208,4099,2047,1539,653,5626,3207
03,70,15,55,7258,345,586,186,686,2583,1257,1053,562,3621,1705
03,70,15,56,8598,530,751,216,771,3104,1406,1123,697,4281,2414
03,70,16,57,3215,136,291,70,286,997,386,378,671,1628,723
03,70,16,58,8285,354,718,268,761,3113,1501,1050,520,4200,1981
03,70,16,59,9477,514,808,241,930,3460,1612,1089,823,4760,2505
03,70,16,60,12614,592,1045,489,1197,4051,2273,1862,1105,6434,2423
04,10,01,01,11768,587,830,330,1291,3235,1482,1544,2469,5826,4057
04,10,01,02,7878,478,861,263,773,1850,966,1066,1621,4164,2419
04,20,02,03,1456,46,126,42,185,257,168,217,415,763,240
04,20,02,04,3325,163,241,80,355,782,261,327,1116,1747,1039
04,20,02,05,2522,64,150,110,224,435,362,449,728,1317,518
04,20,02,06,2848,134,260,98,296,457,304,546,753,1466,452
04,20,02,07,2996,99,243,90,604,576,293,418,673,1491,807
04,20,03,08,6113,265,440,118,696,1381,625,826,1762,3187,1429
04,20,03,09,6895,306,441,156,652,1634,764,1030,1912,3660,1149
04,20,03,10,7533,345,529,195,689,1624,852,1061,2238,4012,1582
04,20,03,11,7424,299,452,127,921,2188,777,1057,1603,3825,1928
04,30,04,12,4539,302,281,61,531,1680,406,379,899,2289,2017
04,30,04,13,9973,466,854,269,1083,2707,1249,1435,1910,5223,2510
04,30,04,14,10581,481,701,226,1031,3139,1288,1484,2231,5516,2506
04,30,04,15,6258,268,364,110,559,1632,673,870,1782,3367,1484
04,30,04,16,11646,589,687,250,1262,3438,1326,1738,2356,5972,2930
04,30,05,17,9468,394,508,201,1096,3161,1125,1336,1647,4755,2934
04,30,05,18,6682,399,517,160,801,2279,763,784,979,3297,2500
04,30,06,19,9007,396,556,166,968,2687,1025,1229,1980,4664,2576
04,30,06,20,4118,261,221,82,549,1705,436,433,431,1984,1662
04,30,06,21,10941,540,690,292,1138,3321,1278,1391,2291,5572,3277
04,30,06,22,5269,301,349,100,557,1819,567,630,946,2745,1787
04,30,06,23,12187,528,722,238,1570,3930,1438,1572,2189,6015,4530
04,30,06,24,9314,424,418,157,1075,2891,1012,1325,2012,4666,2706
04,40,07,25,61,7,0,0,7,16,6,15,10,29,28
04,40,07,26,5417,249,504,173,462,1067,662,736,1564,2841,1345
04,40,07,27,8322,396,545,173,785,2143,984,1214,2082,4447,2051
04,40,07,28,3189,156,276,68,279,616,400,464,930,1636,720
04,40,07,29,2840,175,227,65,219,486,351,418,899,1510,596
04,40,08,30,8457,539,794,236,684,2318,945,995,1946,4491,2464
04,40,08,31,1543,45,125,33,135,238,194,239,534,837,248
04,40,08,32,6998,234,472,184,661,1405,826,1095,2121,3843,1114
04,40,08,33,3901,158,261,80,230,834,431,549,1358,2078,767
04,40,08,34,3384,121,228,70,267,772,356,596,974,1764,615
04,40,08,35,10164,415,695,256,917,2268,1189,1661,2763,5546,1600
04,50,09,36,5621,259,402,143,537,1475,664,804,1337,2916,1609
04,50,09,37,7653,286,428,154,709,2154,906,1107,1909,3934,2077
04,50,09,38,8281,377,544,168,773,2458,938,1114,1909,4257,2383
04,50,09,39,6761,327,459,142,741,1989,780,935,1388,3506,1989
04,50,10,40,5895,246,355,125,543,1586,710,951,1379,3056,1519
04,50,10,41,5420,235,319,111,470,1390,657,858,1380,2797,1536
04,50,10,42,3664,184,255,90,389,1070,430,489,757,1817,1365
04,50,10,43,10999,497,710,214,1034,2999,1289,1584,2672,5758,3096
04,50,10,44,5328,251,331,107,505,1416,584,738,1396,2831,1438
04,50,10,45,9363,388,568,184,874,2605,1141,1327,2276,4736,3069
04,50,11,46,4744,266,362,113,526,1434,530,632,881,2395,1416
04,50,11,47,5452,220,364,153,609,1603,667,819,1017,2790,1317
04,50,11,48,4564,240,371,126,518,1323,515,589,882,2339,1346
04,50,11,49,9878,467,660,242,973,2671,1142,1420,2303,5157,2509
04,50,11,50,3016,123,159,61,238,818,300,435,882,1595,755
04,50,11,51,7420,338,542,206,739,2092,918,1065,1520,3865,1476
04,50,11,52,6861,235,423,139,677,1821,844,964,1758,3455,1863
04,50,11,53,7563,352,544,231,817,2350,849,964,1456,3714,2156
05,10,01,01,4504,276,457,122,353,1061,487,651,1097,2379,575
05,10,01,02,4377,218,299,101,398,989,401,664,1307,2325,796
05,10,01,03,6107,529,600,149,585,2009,669,639,927,3069,1992
05,10,01,04,6960,556,676,211,796,2208,666,653,1194,3591,2366
05,10,01,05,7689,332,527,190,753,1685,862,1296,2044,3914,912
05,10,02,06,3623,166,410,158,392,692,345,478,982,1927,1015
05,10,02,07,2331,132,136,64,219,512,249,505,514,1208,274
05,10,02,08,11137,746,1244,339,1083,2707,1261,1382,2375,5700,3447
05,10,02,09,11935,750,1243,444,1228,2962,1403,1515,2390,6161,3606
05,10,02,10,7911,465,612,180,854,2327,918,1142,1413,4011,2418
05,10,02,11,6210,277,517,192,585,1321,726,963,1629,3134,1311
05,10,03,12,4007,197,328,99,475,1203,475,535,695,2010,1248
05,10,03,13,7231,512,771,235,716,1887,735,743,1632,3769,2670
05,10,03,14,7493,452,759,245,1094,2299,874,858,912,3518,3559
05,10,03,15,7334,474,665,196,858,2381,821,956,983,3485,2646
05,10,03,16,10505,573,858,284,1169,3082,1295,1471,1773,5336,3016
05,10,03,17,4458,349,534,147,571,1299,467,481,610,2212,2317
05,20,04,18,3847,149,339,116,351,674,478,959,781,1909,314
05,20,04,19,1632,46,85,37,141,312,166,322,523,859,31
05,20,04,20,5910,282,454,175,549,1213,715,1015,1507,2968,1082
05,20,04,21,4360,255,470,140,482,1039,495,558,921,2215,981
05,20,04,22,1201,105,122,43,131,356,125,168,151,595,209
05,20,04,23,6809,400,695,196,612,1690,691,874,1651,3650,1685
05,20,05,24,3380,187,356,124,313,729,499,543,629,1789,461
05,20,05,25,2464,135,232,62,155,561,305,394,620,1261,311
05,20,05,26,5806,326,805,264,600,1498,684,669,960,2922,2516
05,20,05,27,12030,886,1733,589,1375,2925,1345,1314,1863,6194,4865
05,20,05,28,7291,409,574,197,585,1521,706,1120,2179,3794,1355
05,20,06,29,8357,504,653,178,835,2424,872,1008,1883,4246,2525
05,20,06,30,10042,536,794,249,1122,2860,1258,1378,1845,5052,2849
05,20,06,31,8679,473,658,181,962,2637,975,1312,1481,4334,2623
05,20,06,32,3655,178,377,135,398,845,436,594,692,1799,1196
05,20,06,33,2159,113,200,62,192,471,207,295,619,1191,400
05,20,06,34,4319,135,226,92,281,692,476,716,1701,2236,465
05,30,07,35,4520,572,484,143,673,1622,418,384,224,2248,1365
05,30,07,36,3575,234,532,167,363,868,542,418,451,1810,855
05,30,07,37,11913,705,948,270,1170,3225,1351,1614,2630,6254,3245
05,30,08,38,16,0,0,0,0,4,0,12,0,6,3
05,30,08,39,8314,495,741,275,959,2300,1036,1117,1391,4135,2601
05,30,08,40,503,28,37,9,52,138,66,66,107,257,166
05,30,08,41,4605,267,366,86,527,1536,497,578,748,2206,1407
05,40,09,42,3691,138,338,110,268,581,410,651,1195,1874,375
05,40,09,43,10533,544,1282,412,850,1853,1505,1731,2356,5348,860
05,40,09,44,2183,75,192,66,154,290,216,369,821,1138,191
05,40,09,45,3671,173,351,139,226,522,436,576,1248,1877,259
06,10,01,01,6912,245,469,180,698,1437,787,1053,2043,3726,1071
06,10,01,02,9048,463,709,200,850,2624,1113,1313,1776,4748,2194
06,10,01,03,6186,318,462,154,601,1779,800,917,1155,3320,1039
06,10,02,04,6803,315,427,158,721,1821,746,1066,1549,3531,1383
06,10,02,05,9988,521,745,229,1056,2789,1172,1447,2029,5219,2026
06,10,02,06,7751,348,584,186,728,2014,885,1106,1900,4183,1519
06,10,02,07,8168,405,538,178,923,2347,939,1061,1777,4226,1783
06,10,02,08,7065,353,447,148,665,2108,794,990,1560,3601,1290
06,10,02,09,9322,477,686,202,852,2791,1123,1298,1893,4971,2067
06,10,02,10,5004,248,343,115,464,1399,585,738,1112,2673,932
06,20,03,11,4873,201,385,115,420,994,564,743,1451,2591,679
06,20,03,12,6285,289,490,114,660,1401,689,860,1782,3231,1362
06,20,03,13,7395,385,541,167,647,2077,868,1089,1621,3969,1515
06,20,03,14,7210,399,531,156,646,1981,887,1035,1575,3725,1392
06,20,03,15,6890,418,629,179,639,1745,788,965,1527,3606,1337
06,20,03,16,5788,287,438,161,779,1451,568,719,1385,3116,1569
06,20,03,17,6257,305,502,166,496,1136,755,1081,1816,3223,677
06,20,04,18,0,0,0,0,0,0,0,0,0,0,0
06,20,04,19,4539,238,388,144,443,1204,452,578,1092,2370,1369
06,20,04,20,7403,379,575,173,650,1566,894,1145,2021,3866,1470
06,20,04,21,8417,345,645,234,776,1814,977,1263,2363,4494,1556
06,20,04,22,7009,291,567,191,706,1383,803,1116,1952,3747,1027
06,20,04,23,8606,386,827,286,708,1500,1029,1309,2561,4607,1317
06,30,05,24,5624,246,495,177,521,960,615,955,1655,2910,871
06,30,05,25,5820,272,468,142,526,1378,726,903,1405,3163,1044
06,30,05,26,3350,142,310,114,359,741,423,485,776,1706,633
06,30,05,27,8541,398,591,181,798,1996,952,1357,2268,4618,1370
06,30,05,28,10947,442,906,375,906,1817,1263,1621,3617,5902,1501
06,30,06,29,6988,268,461,183,703,1658,847,1099,1769,3688,1145
06,30,06,30,5667,315,463,168,602,1484,644,762,1229,2958,1628
06,30,06,31,2881,117,232,111,433,633,386,383,586,1507,693
06,30,06,32,13695,615,1418,484,1268,2587,1844,2314,3165,6989,2063
06,30,06,33,11955,469,1010,326,1152,2644,1431,1906,3017,6231,1920
06,30,06,34,8285,366,742,272,762,1454,1027,1284,2378,4421,1168
06,40,07,35,10188,405,1056,373,699,1634,1287,1707,3027,5274,1472
06,40,07,36,5139,221,530,191,428,805,628,830,1506,2690,511
06,40,07,37,11337,449,949,339,1688,2084,1254,1550,3024,5835,2715
06,40,08,38,7341,289,653,198,590,1040,861,1260,2450,3898,711
06,40,08,39,5370,232,458,160,450,902,661,899,1608,2937,670
06,40,08,40,7080,236,603,232,664,1141,850,1281,2073,3885,672
06,40,08,41,6191,256,499,179,574,1228,621,833,2001,3471,1071
06,40,08,42,4773,251,566,209,394,931,744,783,895,2464,756
06,40,08,43,4690,196,431,176,470,771,579,830,1237,2461,790
06,40,08,44,7263,352,667,257,722,1293,886,1047,2039,3816,1360
07,10,01,01,9794,386,521,159,812,2690,1212,1585,2429,4682,2890
07,10,01,02,8696,365,624,167,962,2559,1062,1223,1734,4054,3093
07,10,01,03,7897,387,610,233,870,2343,1050,1158,1246,3744,3002
07,10,02,04,10425,492,651,218,1066,3188,1238,1615,1957,5199,2704
07,10,02,05,5177,214,387,156,556,1546,692,695,931,2492,1997
07,10,02,06,8355,449,578,189,866,2760,1067,1335,1111,4057,2513
07,20,03,07,10549,452,676,210,1020,2891,1285,1675,2340,5392,2251
07,20,03,08,10698,586,805,219,1147,3647,1268,1279,1747,5281,3180
07,20,04,09,9300,420,595,190,878,2793,1224,1536,1664,4784,2014
07,20,04,10,5538,343,470,168,615,1835,665,628,814,2737,1683
07,20,04,11,2741,163,173,57,232,899,341,413,463,1339,727
07,20,04,12,2611,271,205,41,380,1204,197,159,154,1273,967
07,20,04,13,7708,342,531,150,817,2722,992,1195,959,3926,1676
07,20,04,14,3778,203,313,70,374,1326,490,517,485,1887,870
07,30,05,15,6961,333,512,159,631,1790,842,1179,1515,3743,1047
07,30,05,16,8896,417,621,236,1022,2311,1078,1385,1826,4713,1623
07,30,05,17,10082,613,788,262,1020,2840,1098,1370,2091,5362,2219
07,30,06,18,9243,463,667,207,907,2526,1059,1409,2005,4781,1778
07,30,06,19,12219,690,974,314,1356,3573,1466,1779,2067,6291,3079
07,40,07,20,11668,549,893,284,1032,3217,1443,1837,2413,6007,2519
07,40,07,21,7639,331,809,305,1337,1900,876,937,1144,3416,3099
07,40,08,22,3291,224,326,82,276,1034,341,412,596,1615,855
07,40,08,23,9690,526,679,217,887,2906,1097,1371,2007,5069,1976
07,40,08,24,7387,450,609,167,704,2290,856,933,1378,3758,1808
07,40,08,25,7213,386,555,145,745,2445,865,955,1117,3718,1849
07,40,08,26,5110,224,345,128,445,1289,549,793,1337,2682,829
07,40,09,27,11415,693,783,294,1297,3707,1224,1377,2040,5772,3355
07,40,09,28,3965,268,312,85,417,1579,421,441,442,1934,1577
07,50,10,29,8544,535,659,207,789,2673,918,1115,1648,4332,2185
07,50,10,30,8753,427,637,204,835,2597,977,1086,1990,4488,2102
07,50,10,31,9124,440,585,159,806,2426,966,1329,2413,4812,1718
07,50,10,32,6284,452,511,127,610,1707,643,925,1309,3210,1202
07,50,11,33,8254,414,599,185,826,2147,863,1085,2135,4282,2257
07,50,11,34,10548,572,862,248,850,2186,1068,1534,3228,5600,1677
07,50,11,35,2257,121,161,77,198,408,282,345,665,1131,332
07,60,12,36,10335,590,1133,347,1136,2399,1094,1342,2294,5193,2853
07,60,12,37,4785,244,353,149,432,988,595,769,1255,2346,697
07,60,12,38,2877,156,280,90,255,579,322,348,847,1468,550
07,60,13,39,5721,334,560,156,464,1280,667,693,1567,3120,1077
07,60,13,40,6416,378,544,198,617,1517,725,832,1605,3373,1314
07,60,13,41,2225,126,203,47,163,443,261,357,625,1133,406
07,60,14,42,10408,545,885,259,889,1989,1308,1632,2901,5374,1341
07,60,14,43,10849,513,1046,341,861,2087,1333,1799,2869,5639,1320
07,60,15,44,9262,621,947,291,759,2183,1012,1191,2258,4797,1722
07,60,15,45,8570,481,919,316,979,1872,942,1125,1936,4402,1992
07,60,15,46,6977,336,615,177,622,1361,875,1212,1779,3558,768
07,60,15,47,3828,224,369,106,279,700,413,620,1117,1998,590
07,60,15,48,2896,155,279,80,222,509,321,501,829,1476,299
08,10,01,01,4626,196,290,102,443,1908,575,557,555,2201,1790
08,10,01,02,8181,417,494,171,775,3654,1034,865,771,4009,2985
08,10,01,03,7205,370,426,126,557,3360,947,722,697,3513,2367
08,10,01,04,6699,301,496,152,728,2972,799,694,557,3107,2584
08,10,01,05,6338,406,460,142,755,2682,585,501,807,3169,2382
08,10,02,06,9350,441,598,199,904,4138,1058,986,1026,4585,3599
08,10,02,07,7442,396,746,272,861,2285,991,816,1075,3720,2667
08,10,02,08,11955,565,880,264,1226,5247,1420,1232,1121,5738,4466
08,10,02,09,8834,448,584,215,1101,3582,1006,909,989,4155,3635
08,10,03,10,7560,336,510,189,686,3017,1162,942,718,3859,2429
08,10,03,11,7076,286,410,126,566,3014,1069,880,725,3517,2280
08,10,03,12,11499,566,798,197,1005,4954,1655,1227,1097,5733,3916
08,10,03,13,3740,176,240,79,313,1172,539,546,675,1883,808
08,10,03,14,7930,345,561,176,761,3572,1019,778,718,3799,3194
08,10,04,15,6388,334,441,137,551,2884,729,637,675,3123,2265
08,10,04,16,6577,367,503,138,618,2813,777,651,710,3209,2328
08,10,04,17,9569,511,625,226,986,4274,1121,965,861,4556,3506
08,10,04,18,9193,469,556,218,797,3926,1217,928,1082,4577,2849
08,10,04,19,7192,464,746,240,695,2741,857,711,738,3540,3082
08,10,05,20,5737,426,770,200,723,1657,613,615,733,2773,2317
08,10,05,21,9457,570,1203,413,1127,2394,1160,1183,1407,4597,3086
08,20,06,22,5860,404,555,161,871,2071,674,600,524,2665,2801
08,20,06,23,6692,413,672,214,756,1817,746,863,1211,3242,2324
08,20,06,24,8988,511,703,217,931,2746,989,1213,1678,4565,2594
08,20,07,25,2524,117,209,73,217,533,297,468,610,1226,377
08,20,07,26,6109,331,554,167,527,1420,787,950,1373,3120,963
08,20,07,27,8115,426,536,147,766,2226,876,1203,1935,4244,1485
08,20,07,28,1206,38,77,28,109,222,145,205,382,640,192
08,20,07,29,1869,94,203,72,163,404,266,305,362,915,306
08,20,07,30,3373,94,242,110,370,664,435,551,907,1625,693
08,20,08,31,8275,383,655,186,639,1891,957,1413,2151,4269,1255
08,20,08,32,12116,775,1061,309,1104,2658,1279,1783,3147,6300,2161
08,20,08,33,9255,496,990,262,1102,2250,1060,1169,1926,4593,2694
08,30,09,34,12623,846,1143,338,1277,2942,1318,1592,3167,6650,2950
08,30,09,35,7611,442,500,165,664,1824,773,994,2249,4013,1788
08,30,10,36,7448,512,629,221,765,1764,787,944,1826,3933,1635
08,30,10,37,11049,748,1142,287,1198,2821,1232,1433,2188,5635,2770
08,40,11,38,2900,153,316,94,263,553,300,317,904,1538,494
08,40,11,39,4092,219,250,74,326,944,398,680,1201,2093,771
08,40,11,40,2670,127,247,77,251,576,294,435,663,1351,488
08,40,12,41,8319,417,761,230,851,1560,1032,1309,2159,4161,1588
08,40,12,42,6893,368,629,215,609,1251,786,1183,1852,3473,890
08,40,12,43,10078,610,855,258,892,2173,1119,1582,2589,5067,1727
08,40,12,44,7315,384,768,195,588,1327,874,1149,2030,3750,809
08,40,12,45,3720,246,351,102,381,920,460,555,705,1996,461
08,40,12,46,7840,477,791,241,695,1520,970,1206,1940,4175,1044
09,10,01,01,13453,778,1237,338,1098,4992,2111,1552,1347,6780,2945
09,10,02,02,4280,249,408,103,340,1317,606,608,649,2202,594
09,10,02,03,7473,296,352,88,877,2569,744,985,1562,3732,1672
09,10,03,04,12007,633,744,218,990,4091,1223,1403,2705,6261,1816
09,10,03,05,4338,236,247,64,369,1840,459,471,652,2183,817
09,10,03,06,3059,180,311,102,247,555,349,623,692,1535,590
09,10,04,07,8670,491,642,174,682,2154,861,1245,2421,4572,1113
09,10,04,08,8870,536,752,188,916,2860,998,1159,1461,4465,1465
