district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
05,02,04,18,4386,275,438,140,472,1029,538,481,1013,2209,759
05,02,04,19,7200,487,638,159,612,1656,796,907,1945,3846,1271
05,02,04,20,1170,84,136,24,144,282,171,194,135,578,111
05,02,05,21,3254,204,357,114,362,698,526,480,513,1683,365
05,02,05,22,7571,545,930,247,731,1813,937,916,1452,3886,2401
05,02,05,23,12398,1050,1677,534,1348,2860,1454,1299,2176,6374,4093
05,02,05,24,6241,311,367,116,508,1125,721,1054,2039,3253,744
05,02,06,25,7858,442,489,162,876,2092,930,998,1869,4009,1910
05,02,06,26,18268,990,1304,402,2004,5133,2504,2558,3373,9202,4283
05,02,06,27,4453,284,442,149,517,1080,564,608,809,2175,1344
05,02,06,28,2003,107,162,49,121,365,218,307,674,1114,251
05,02,06,29,4436,161,224,92,266,642,562,705,1784,2320,339
05,03,07,30,4608,413,534,175,495,1303,694,500,494,2317,908
05,03,07,31,11885,723,924,270,1137,2974,1465,1722,2670,6226,2653
05,03,08,32,12254,746,1088,305,1417,3335,1579,1566,2218,6045,3395
05,03,08,33,486,23,30,12,38,148,64,67,104,250,131
05,04,09,34,3198,127,258,105,251,448,418,580,1011,1602,249
05,04,09,35,444,15,30,9,37,83,70,74,126,219,70
05,04,09,36,10315,680,1195,368,747,1888,1656,1496,2285,5227,619
05,04,09,37,2198,91,172,59,141,300,284,389,762,1115,142
05,04,09,38,3682,186,339,109,238,538,456,569,1247,1901,222
06,01,01,01,6988,274,483,181,691,1341,933,979,2106,3777,959
06,01,01,02,8808,510,620,170,840,2546,1137,1280,1705,4617,1721
06,01,01,03,6281,365,404,153,604,1797,888,846,1224,3355,1053
06,01,02,04,6887,327,463,169,712,1746,930,988,1552,3569,1274
06,01,02,05,9881,579,681,202,1008,2681,1306,1453,1971,5181,1718
06,01,02,06,7694,380,542,173,689,1908,998,1071,1933,4129,1227
06,01,02,07,8008,461,500,176,791,2209,1007,1115,1749,4199,1478
06,01,02,08,6824,367,425,123,688,1899,886,973,1463,3478,1120
06,01,02,09,9339,539,587,149,906,2742,1216,1291,1909,5010,1797
