district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
01,01,11,01,3419,100.0,2049,59.9,2032,59.4,1370,40.1,662,19.4,1387,40.6
01,01,11,02,192,100.0,90,46.9,119,62.0,102,53.1,17,8.9,73,38.0
01,01,11,03,5211,100.0,3041,58.4,3358,64.4,2170,41.6,1188,22.8,1853,35.6
01,01,11,04,4636,100.0,2994,64.6,2849,61.5,1642,35.4,1207,26.0,1787,38.5
01,01,11,05,1599,100.0,1109,69.4,763,47.7,490,30.6,273,17.1,836,52.3
01,01,12,01,2573,100.0,1593,61.9,1439,55.9,980,38.1,459,17.8,1134,44.1
01,01,12,02,646,100.0,316,48.9,418,64.7,330,51.1,88,13.6,228,35.3
01,01,12,03,1157,100.0,630,54.5,732,63.3,527,45.5,205,17.7,425,36.7
01,01,12,04,8312,100.0,4291,51.6,5498,66.1,4021,48.4,1477,17.8,2814,33.9
01,01,13,01,6967,100.0,3077,44.2,4814,69.1,3890,55.8,924,13.3,2153,30.9
01,01,13,02,12352,100.0,5060,41.0,9044,73.2,7292,59.0,1752,14.2,3308,26.8
01,01,13,03,9903,100.0,4845,48.9,6433,65.0,5058,51.1,1375,13.9,3470,35.0
01,01,13,04,9013,100.0,4134,45.9,6357,70.5,4879,54.1,1478,16.4,2656,29.5
01,01,13,05,9422,100.0,4188,44.4,6657,70.7,5234,55.6,1423,15.1,2765,29.3
01,01,13,06,10779,100.0,4967,46.1,7432,68.9,5812,53.9,1620,15.0,3347,31.1
01,01,14,01,17771,100.0,7829,44.1,12333,69.4,9942,55.9,2391,13.5,5438,30.6
01,01,14,02,13443,100.0,5433,40.4,9824,73.1,8010,59.6,1814,13.5,3619,26.9
01,02,21,01,3450,100.0,1929,55.9,2151,62.3,1521,44.1,630,18.3,1299,37.7
01,02,21,02,6866,100.0,4318,62.9,3879,56.5,2548,37.1,1331,19.4,2987,43.5
01,02,21,03,275,100.0,218,79.3,101,36.7,57,20.7,44,16.0,174,63.3
01,02,21,04,18536,100.0,9423,50.8,12473,67.3,9113,49.2,3360,18.1,6063,32.7
01,02,21,05,5235,100.0,3087,59.0,3315,63.3,2148,41.0,1167,22.3,1920,36.7
01,02,21,06,11333,100.0,4035,35.6,9066,80.0,7298,64.4,1768,15.6,2267,20.0
01,02,22,01,10825,100.0,5466,50.5,7505,69.3,5359,49.5,2146,19.8,3320,30.7
01,02,22,02,5178,100.0,3486,67.3,2838,54.8,1692,32.7,1146,22.1,2340,45.2
01,02,22,03,6976,100.0,4169,59.8,4602,66.0,2807,40.2,1795,25.7,2374,34.0
01,02,22,04,5935,100.0,2546,42.9,4408,74.3,3389,57.1,1019,17.2,1527,25.7
01,02,22,05,3280,100.0,2125,64.8,2190,66.8,1155,35.2,1035,31.6,1090,33.2
01,02,22,06,3132,100.0,1328,42.4,2419,77.2,1804,57.6,615,19.6,713,22.8
01,02,22,07,5807,100.0,2781,47.9,3829,65.9,3026,52.1,803,13.8,1978,34.1
01,03,31,01,26381,100.0,16815,63.7,15536,58.9,9566,36.3,5970,22.6,10845,41.1
01,03,31,02,11665,100.0,7224,61.9,7246,62.1,4441,38.1,2805,24.0,4419,37.9
01,03,32,01,14193,100.0,9418,66.4,9890,69.7,4775,33.6,5115,36.0,4303,30.3
01,03,32,02,10443,100.0,6224,59.6,7287,69.8,4219,40.4,3068,29.4,3156,30.2
01,03,32,03,14657,100.0,9466,64.6,8805,60.1,5191,35.4,3614,24.7,5852,39.9
01,04,41,01,20529,100.0,10333,50.3,14067,68.5,10196,49.7,3871,18.9,6462,31.5
01,04,41,02,16506,100.0,7160,43.4,12340,74.8,9346,56.6,2994,18.1,4166,25.2
01,04,41,03,8643,100.0,4643,53.7,5477,63.4,4000,46.3,1477,17.1,3166,36.6
01,04,42,01,23685,100.0,16244,68.6,13508,57.0,7441,31.4,6067,25.6,10177,43.0
01,04,42,02,16648,100.0,9796,58.8,9894,59.4,6852,41.2,3042,18.3,6754,40.6
01,04,42,03,15787,100.0,9459,59.9,9581,60.7,6328,40.1,3253,20.6,6206,39.3
02,01,01,01,6281,100.0,4366,69.5,3741,59.6,1915,30.5,1826,29.1,2540,40.4
02,01,01,02,14029,100.0,9558,68.1,9270,66.1,4471,31.9,4799,34.2,4759,33.9
02,01,01,03,15171,100.0,10702,70.5,9768,64.4,4469,29.5,5299,34.9,5403,35.6
02,01,01,04,5009,100.0,3273,65.3,3411,68.1,1736,34.7,1675,33.4,1598,31.9
02,02,02,01,2067,100.0,829,40.1,1587,76.8,1238,59.9,349,16.9,480,23.2
02,02,02,02,6008,100.0,2663,44.3,4317,71.9,3345,55.7,972,16.2,1691,28.1
02,02,02,03,10969,100.0,4456,40.6,8242,75.1,6513,59.4,1729,15.8,2727,24.9
02,02,02,04,12384,100.0,5420,43.8,8951,72.3,6964,56.2,1987,16.0,3433,27.7
02,02,02,05,14760,100.0,6176,41.8,11116,75.3,8584,58.2,2532,17.2,3644,24.7
02,02,02,06,18886,100.0,9019,47.8,13547,71.7,9867,52.2,3680,19.5,5339,28.3
02,03,03,01,8775,100.0,5537,63.1,5503,62.7,3238,36.9,2265,25.8,3272,37.3
02,03,03,02,12938,100.0,7120,55.0,8677,67.1,5818,45.0,2859,22.1,4261,32.9
02,03,04,01,14955,100.0,7436,49.7,10193,68.2,7519,50.3,2674,17.9,4762,31.8
02,03,04,02,10903,100.0,5590,51.3,7269,66.7,5313,48.7,1956,17.9,3634,33.3
02,04,05,01,5451,100.0,1726,31.7,4487,82.3,3725,68.3,762,14.0,964,17.7
02,04,05,02,7858,100.0,2670,34.0,6179,78.6,5188,66.0,991,12.6,1679,21.4
02,04,05,03,11262,100.0,3329,29.6,9130,81.1,7933,70.4,1197,10.6,2132,18.9
02,04,07,01,13307,100.0,6080,45.7,9371,70.4,7227,54.3,2144,16.1,3936,29.6
02,04,07,02,11314,100.0,3783,33.4,8607,76.1,7531,66.6,1076,9.5,2707,23.9
02,04,07,03,1136,100.0,782,68.8,445,39.2,354,31.2,91,8.0,691,60.8
02,05,06,01,9134,100.0,3266,35.8,6839,74.9,5868,64.2,971,10.6,2295,25.1
02,05,06,02,22173,100.0,7575,34.2,16914,76.3,14598,65.8,2316,10.4,5259,23.7
02,05,08,01,20872,100.0,8202,39.3,14992,71.8,12670,60.7,2322,11.1,5880,28.2
02,05,08,02,21568,100.0,7742,35.9,15942,73.9,13826,64.1,2116,9.8,5626,26.1
02,05,08,03,7868,100.0,3007,38.2,5719,72.7,4861,61.8,858,10.9,2149,27.3
02,05,08,04,4709,100.0,1078,22.9,4207,89.3,3631,77.1,576,12.2,502,10.7
03,01,01,01,4305,100.0,725,16.8,3835,89.1,3580,83.2,255,5.9,470,10.9
03,01,01,02,12165,100.0,2527,20.8,10323,84.9,9638,79.2,685,5.6,1842,15.1
03,01,01,04,222,100.0,55,24.8,189,85.1,167,75.2,22,9.9,33,14.9
03,02,02,03,2058,100.0,127,6.2,2011,97.7,1931,93.8,80,3.9,47,2.3
03,02,02,09,15100,100.0,2635,17.5,13573,89.9,12465,82.5,1108,7.3,1527,10.1
03,02,02,10,11464,100.0,1922,16.8,10378,90.5,9542,83.2,836,7.3,1086,9.5
03,02,03,07,18419,100.0,2700,14.7,17195,93.4,15719,85.3,1476,8.0,1224,6.6
03,03,04,05,11455,100.0,2264,19.8,10120,88.3,9191,80.2,929,8.1,1335,11.7
03,03,04,06,8239,100.0,773,9.4,7907,96.0,7466,90.6,441,5.4,332,4.0
03,03,07,11,6913,100.0,603,8.7,6655,96.3,6310,91.3,345,5.0,258,3.7
03,03,07,15,7779,100.0,1591,20.5,6694,86.1,6188,79.5,506,6.5,1085,13.9
03,03,07,16,1120,100.0,48,4.3,1103,98.5,1072,95.7,31,2.8,17,1.5
03,04,05,08,4742,100.0,999,21.1,4404,92.9,3743,78.9,661,13.9,338,7.1
03,04,05,12,10438,100.0,1998,19.1,9449,90.5,8440,80.9,1009,9.7,989,9.5
03,04,05,13,3509,100.0,652,18.6,3189,90.9,2857,81.4,332,9.5,320,9.1
03,04,06,14,37240,100.0,6568,17.6,33611,90.3,30672,82.4,2939,7.9,3629,9.7
03,04,08,18,35738,100.0,7037,19.7,31213,87.3,28701,80.3,2512,7.0,4525,12.7
03,05,09,19,5096,100.0,710,13.9,4612,90.5,4386,86.1,226,4.4,484,9.5
03,05,09,20,7551,100.0,1302,17.2,6776,89.7,6249,82.8,527,7.0,775,10.3
03,05,09,23,10049,100.0,2608,26.0,8325,82.8,7441,74.0,884,8.8,1724,17.2
03,05,09,24,6407,100.0,1628,25.4,5306,82.8,4779,74.6,527,8.2,1101,17.2
03,05,09,25,9819,100.0,2052,20.9,8506,86.6,7767,79.1,739,7.5,1313,13.4
03,05,10,17,4212,100.0,981,23.3,3527,83.7,3231,76.7,296,7.0,685,16.3
03,05,10,21,6981,100.0,1119,16.0,6231,89.3,5862,84.0,369,5.3,750,10.7
03,05,10,22,4640,100.0,548,11.8,4318,93.1,4092,88.2,226,4.9,322,6.9
03,06,11,26,16255,100.0,5324,32.8,12657,77.9,10931,67.2,1726,10.6,3598,22.1
03,06,11,31,10744,100.0,3798,35.3,8137,75.7,6946,64.7,1191,11.1,2607,24.3
03,06,12,27,14632,100.0,4101,28.0,11956,81.7,10531,72.0,1425,9.7,2676,18.3
03,06,12,28,12813,100.0,3459,27.0,10508,82.0,9354,73.0,1154,9.0,2305,18.0
